"Protein_id","coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","AIC","p_adjusted","symbol","UniProt","label"
"ACVR2A_P27037_MS",-0.0623440642548824,-0.0634360611142117,0.040745265499778,-1.53009345969833,0.126670661670097,0.356347228036453,0.349455870734916,467,-0.142410823726007,0.0177226952162421,470.23925196282,0.282358391211759,"ACVR2A","P27037","ACVR2A"
"ACYP1_P07311_MS",0.0246458670785168,0.0475363596610389,0.022654987915513,1.08787818251894,0.277182600292135,0.238618656529264,0.230865282359501,491,-0.0198668168255292,0.0691585509825628,-58.2614994799211,0.492120686834456,"ACYP1","P07311","ACYP1"
"ACYP2_P14621_MS",-0.0700541834551569,-0.108736769939493,0.0230058128521166,-3.04506447589882,0.00245126846392416,0.491523607107066,0.486345639765997,491,-0.115256170728815,-0.0248521961814984,-42.9868287188133,0.0121602141445649,"ACYP2","P14621","ACYP2"
"ADA2_Q9NZK5_MS",0.0716055743276515,0.137240154742316,0.0222758605663662,3.21449194361393,0.00139277066989579,0.273143566023238,0.26574176934323,491,0.0278378025778245,0.115373346077478,-75.0366792130409,0.00753908210489579,"ADA2","Q9NZK5","ADA2"
"ADAM10_O14672_MS",0.020560402959052,0.0493208384964617,0.0148733153916516,1.3823685182251,0.167488326202464,0.494239376569677,0.489078553881612,490,-0.00866294192708523,0.0497837478451892,-477.180019660347,0.347332348600192,"ADAM10","O14672","ADAM10"
"ADAM11_O75078_MS",-0.0588208547590935,-0.112025555384669,0.0131797353056692,-4.46297694110685,1.00339051629811e-05,0.748755912915865,0.746197419157371,491,-0.0847164938911069,-0.0329252156270802,-596.710900748981,0.000116049280284993,"ADAM11","O75078","ADAM11"
"ADAM15_Q13444_MS",-0.0366526459070035,-0.0993698077076042,0.017022025683665,-2.15324818491943,0.0317864642359918,0.151652066610615,0.142995455045417,490,-0.0700978135858682,-0.00320747822813885,-342.454929610629,0.0980728713622675,"ADAM15","Q13444","ADAM15"
"ADAM17_P78536_MS",0.0294401024684682,0.0774105292702576,0.015610261944789,1.88594544874346,0.0598922964254703,0.328180284370292,0.3213389430706,491,-0.00123105296092633,0.0601112578978627,-428.47832004434,0.161199478677064,"ADAM17","P78536","ADAM17"
"ADAM22_Q9P0K1_MS",-0.0608625419769628,-0.103465064519648,0.0125353354783529,-4.85527827173556,1.6183617945558e-06,0.81892014482705,0.817076154448507,491,-0.0854920596734617,-0.0362330242804639,-646.539078301433,2.33968876584353e-05,"ADAM22","Q9P0K1","ADAM22"
"ADAM23_O75077_MS",-0.0384602048705788,-0.0698364653285153,0.0130601860261751,-2.94484357217403,0.00338446218258512,0.77574044106433,0.773456738834842,491,-0.0641209527146814,-0.0127994570264763,-605.76830641199,0.015937167599254,"ADAM23","O75077","ADAM23"
"ADAM28_Q9UKQ2_MS",0.0596052145365444,0.0836162796511744,0.0314449865611176,1.89553951376934,0.0586079514325697,0.224062178356484,0.216160571211438,491,-0.00217812220068506,0.121388551273774,267.630859337301,0.159333894772936,"ADAM28","Q9UKQ2","ADAM28"
"ADAM9_Q13443_MS",0.0381388585211424,0.0394291030144078,0.0458540658969204,0.831744312639107,0.405957600256509,0.103882334168935,0.0947568996900039,491,-0.0519555413786377,0.128233258420922,642.591825847445,0.618013306552732,"ADAM9","Q13443","ADAM9"
"ADAMDEC1_O15204_MS",0.0777270284182006,0.122166473830619,0.0312332760704766,2.48859672110004,0.0131551584278587,0.0390385793874952,0.0292528215401173,491,0.0163596619822672,0.139094394854134,260.915898865286,0.0479748480324073,"ADAMDEC1","O15204","ADAMDEC1"
"ADAMTS1_Q9UHI8_MS",-0.0432667238286411,-0.0818809924679001,0.0125346792872615,-3.45176153590234,0.000605030755466774,0.775614106593837,0.773329117862613,491,-0.0678949522361436,-0.0186384954211385,-646.591112889453,0.00383881582778918,"ADAMTS1","Q9UHI8","ADAMTS1"
"ADAMTS16_Q8TE57_MS",-0.0398410747302401,-0.0527278618984525,0.0352316105940703,-1.13083319378381,0.258677358189836,0.133049801249888,0.12422138782066,491,-0.109064397719983,0.0293822482595032,380.65278169445,0.471678354032638,"ADAMTS16","Q8TE57","ADAMTS16"
"ADAMTS2_O95450_MS",-0.0504206674360607,-0.0830759174986215,0.0264326077299052,-1.90751771264006,0.0570367297107306,0.243647828311505,0.235945667703679,491,-0.102355646038951,0.00151431116682992,95.0315350244522,0.156214263781487,"ADAMTS2","O95450","ADAMTS2"
"ADAMTS3_O15072_MS",-0.0413429652193601,-0.0533451718710517,0.0352152474198279,-1.17400751800716,0.240962296072707,0.177507490602325,0.169114709894185,490,-0.110534486645573,0.0278485562068527,379.150480884731,0.448673125346053,"ADAMTS3","O15072","ADAMTS3"
"ADAMTS4_O75173_MS",-0.000927680156331107,-0.00164808721418683,0.0185939477544736,-0.0498915113982673,0.960229130463907,0.564871045247679,0.560439996828612,491,-0.0374612030171615,0.0356058427044992,-254.620142522249,0.988394636114729,"ADAMTS4","O75173","ADAMTS4"
"ADAMTS8_Q9UP79_MS",-0.0574523563367743,-0.114521401164784,0.0166788809982075,-3.44461695859266,0.000620857526634112,0.559239812264495,0.554751419314032,491,-0.090223142201464,-0.0246815704720847,-362.660815524613,0.00391469044830979,"ADAMTS8","Q9UP79","ADAMTS8"
"ADAMTSL1_Q8N6G6_MS",0.0473111200537437,0.0357840802084315,0.068880952982808,0.686853447941583,0.492536913487466,0.0199972577277539,0.00886086292920563,440,-0.0880654467159729,0.18268768682346,897.118750706647,0.689415430773604,"ADAMTSL1","Q8N6G6","ADAMTSL1"
"ADAMTSL2_Q86TH1_MS",-0.0156150108968358,-0.0339764891514335,0.0118085979507782,-1.32234249670654,0.186669760111164,0.73674294744335,0.7340621220609,491,-0.0388166294495886,0.00758660765591698,-705.904325314292,0.375195846208894,"ADAMTSL2","Q86TH1","ADAMTSL2"
"ADAMTSL3_P82987_MS",0.0425655827626537,0.0870348150561511,0.0228201188063185,1.86526560724425,0.062740410553042,0.131808397736913,0.12296734272405,491,-0.00227155150846518,0.0874027170337726,-51.0425685639596,0.166430656565343,"ADAMTSL3","P82987","ADAMTSL3"
"ADAMTSL4_Q6UY14_MS",0.0369295045340142,0.0423166555613636,0.0450652540794334,0.81946735435955,0.412956525782066,0.00743290631586355,-0.00366963388194552,447,-0.0516365738591842,0.125495582927213,537.587743811355,0.623284122433186,"ADAMTSL4","Q6UY14","ADAMTSL4"
"ADARB1_P78563_MS",0.0177563605593293,0.0155737807598361,0.0556754005759441,0.318926498519013,0.749919839443387,0.062484530515402,0.0527994533513049,484,-0.0916389781472548,0.127151699265913,817.062859938673,0.868825274775853,"ADARB1","P78563","ADARB1"
"ADCYAP1_P18509_MS",-0.0785750198048997,-0.0596541424241334,0.0633230845569625,-1.2408590067058,0.215291672381347,0.129216747191422,0.119731090842744,459,-0.203014110611584,0.0458640710017847,875.661146783406,0.415216764921871,"ADCYAP1","P18509","ADCYAP1"
"ADCYAP1R1_P41586_MS",0.00106251217549356,0.00143012508746096,0.0316176499594833,0.0336050331651823,0.973205905534581,0.283794458740336,0.27642608897429,486,-0.0610616541462541,0.0631866784972412,266.475411304347,0.994139458236591,"ADCYAP1R1","P41586","ADCYAP1R1"
"ADGRB1_O14514_MS",-0.0736947912770354,-0.113536146389196,0.0181851078929887,-4.05248028830494,5.89051428789383e-05,0.687004999216841,0.683817677416605,491,-0.109425022624777,-0.0379645599292934,-276.719870488507,0.000532250041013264,"ADGRB1","O14514","ADGRB1"
"ADGRB2_O60241_MS",-0.137231646613946,-0.170536099151421,0.0217337051988557,-6.31423152924569,6.082895428304e-10,0.709127563621431,0.70616552251778,491,-0.179934187581445,-0.0945291056464471,-99.5281591650208,2.93137627306841e-08,"ADGRB2","O60241","ADGRB2"
"ADGRB3_O60242_MS",-0.0131989630853183,-0.0196176807696574,0.0225109074316273,-0.586336340523262,0.557918962455661,0.553611881726241,0.549066177874166,491,-0.0574285566138645,0.0310306304432279,-64.6032972318169,0.749937434266076,"ADGRB3","O60242","ADGRB3"
"ADGRF5_Q8IZF2_MS",-0.0261516312857822,-0.0304482521146728,0.0407532640038728,-0.641706423399535,0.521379329170702,0.14319660264976,0.134003433150294,466,-0.10623455479056,0.0539312922189959,476.383728845612,0.71738393082359,"ADGRF5","Q8IZF2","ADGRF5"
"ADGRG1_Q9Y653_MS",0.024023055460706,0.0395189203557984,0.0238157430109149,1.00870484912842,0.313613033920687,0.387941618405396,0.38170884466207,491,-0.0227702884394662,0.0708163993608782,-8.59451186653332,0.531784136565915,"ADGRG1","Q9Y653","ADGRG1"
"ADGRG6_Q86SQ4_MS",0.0284623588721133,0.0298244059587477,0.0497309987248745,0.572326307572765,0.567388656802889,0.023239797669689,0.0123140683371352,447,-0.069273238576773,0.126197956321,612.320776603813,0.757016902682298,"ADGRG6","Q86SQ4","ADGRG6"
"ADGRL1_O94910_MS",-0.057347136351231,-0.0987138616967251,0.0121836693271606,-4.70688548837986,3.27635002473725e-06,0.824611972988058,0.822825944199749,491,-0.081285697853617,-0.033408574848845,-674.823367468644,4.33420421573084e-05,"ADGRL1","O94910","ADGRL1"
"ADGRL2_O95490_MS",0.0463003139584822,0.0686734468352246,0.0271723508146893,1.70394951376281,0.089023220054382,0.352298101281801,0.345702358932328,491,-0.00708811720090478,0.0996887451178692,122.467478565425,0.217875450290289,"ADGRL2","O95490","ADGRL2"
"ADGRL3_Q9HAR2_MS",-0.044455329887803,-0.0736264624568642,0.0136155455694755,-3.26504212857007,0.00117090272691782,0.79723116109592,0.795166305302599,491,-0.0712072521742056,-0.0177034076014003,-564.374340566824,0.00654670474939687,"ADGRL3","Q9HAR2","ADGRL3"
"ADH1B_P00325_MS",0.0811696649964878,0.0551590442314329,0.0734375885899191,1.10528772192869,0.26958633760939,0.0188696638041757,0.00869196322123156,482,-0.0631276972032405,0.225467027196216,1086.14171627612,0.482869687895049,"ADH1B","P00325","ADH1B"
"ADIPOQ_Q15848_MS",-0.00339494924232305,-0.00378826613678452,0.0436771673199486,-0.0777282376728786,0.938075895955087,0.0528162344332355,0.0431707785720667,491,-0.0892121630933053,0.0824222646086592,594.245261811405,0.979198356582309,"ADIPOQ","Q15848","ADIPOQ"
"ADIRF_Q15847_MS",-0.0385310264722116,-0.0673481533656005,0.0231163260292384,-1.66683176312171,0.0961855656998439,0.349003320968229,0.342374026884403,491,-0.0839501508345676,0.00688809789014443,-38.2233762445342,0.230117712738161,"ADIRF","Q15847","ADIRF"
"ADM_P35318_MS",0.00444100929910284,0.00781625720064827,0.0192491966285415,0.230711410185191,0.817635107062299,0.542311015313146,0.537650231355031,491,-0.0333799512826674,0.0422619698808731,-220.194753593984,0.913800914795193,"ADM","P35318","ADM"
"ADPGK_Q9BRR6_MS",0.0311375876829153,0.0389281502606207,0.0403952714685279,0.770822587667835,0.441202730989838,0.0453223532650374,0.0350790308751771,466,-0.0482418562473043,0.110517031613135,460.69404695773,0.648243703233469,"ADPGK","Q9BRR6","ADPGK"
"AEBP1_Q8IUX7_MS",0.0758935223498059,0.171636124848118,0.0153700760390049,4.93774540589191,1.08494609634625e-06,0.518195404300277,0.513289043855269,491,0.0456942859230719,0.10609275877654,-443.891294172147,1.74280230079746e-05,"AEBP1","Q8IUX7","AEBP1"
"AFM_P43652_MS",-0.0609810896989198,-0.0917820304099272,0.0254009548922155,-2.40074004924942,0.0167330261262884,0.417177953867535,0.411242902481258,491,-0.110889069354204,-0.0110731100436361,55.4587829775985,0.057794615835508,"AFM","P43652","AFM"
"AGA_P20933_MS",0.0248528066646372,0.0441533413910845,0.0223814503630067,1.11041984596831,0.267361647011016,0.369531134682656,0.363110881471685,491,-0.0191224286803538,0.0688280420096283,-70.3361519637878,0.481013309822486,"AGA","P20933","AGA"
"AGRN_O00468_MS",-0.0162430594470398,-0.0296195866321162,0.0138790932796647,-1.17032569201324,0.242437648575004,0.744579687185665,0.741978665670244,491,-0.0435128021781514,0.0110266832840718,-545.317938408331,0.45059118523031,"AGRN","O00468","AGRN"
"AGT_P01019_MS",0.0200605809897973,0.0330392561922227,0.018501208379117,1.08428490608432,0.278770615636001,0.62975890391042,0.625988627982827,491,-0.0162907268764321,0.0564118888560267,-259.590232462143,0.494073315277815,"AGT","P01019","AGT"
"AHCY_P23526_MS",0.0203521787097285,0.0201196328728973,0.0477633852573289,0.42610419257512,0.670219419992628,0.11537770682033,0.106332489098657,489,-0.0734946140991338,0.114198971518591,677.943473085573,0.819157068879879,"AHCY","P23526","AHCY"
"AHI1_Q8N157_MS",0.0940075124162035,0.0916327726990382,0.0525743845326279,1.78808583784489,0.0744202270145833,0.0374418861124894,0.02697929791806,460,-0.00930822239705027,0.197323247229457,692.69960638288,0.189911826600029,"AHI1","Q8N157","AHI1"
"AHNAK_Q09666_MS",0.012391384445174,0.0262905337834796,0.0214750828828351,0.577012182573617,0.564195679688152,0.17217265771263,0.163742644043716,491,-0.0298030135276568,0.0545857824180048,-111.427296514912,0.755230299275447,"AHNAK","Q09666","AHNAK"
"AHNAK2_Q8IVF2_MS",0.00219973447904823,0.00307238006003863,0.0356421254783405,0.0617172643192953,0.950813521226531,0.0375655271781427,0.0276024373973782,483,-0.0678330373584722,0.0722325063165686,372.987004824381,0.987898223142074,"AHNAK2","Q8IVF2","AHNAK2"
"AHSG_P02765_MS",-0.0246710180280451,-0.048090856618935,0.0189293278171011,-1.30332245637148,0.193075509856512,0.457084558765371,0.451555888284367,491,-0.061863498058534,0.0125214620024437,-236.851082929981,0.383875080500569,"AHSG","P02765","AHSG"
"AIF1_P55008_MS",0.0554519428397574,0.074211897972728,0.0346186686481479,1.60179304996826,0.109890829200481,0.195543680924746,0.186761406699034,458,-0.0125791795870861,0.123483065266601,311.955594107349,0.254775530700772,"AIF1","P55008","AIF1"
"AJAP1_Q9UKB5_MS",-0.115531845364332,-0.13038361304649,0.0239966531097264,-4.81449829007632,1.96810456012729e-06,0.707547812785671,0.704569684606299,491,-0.162680642733448,-0.0683830479952163,-1.07238325617216,2.74720250323975e-05,"AJAP1","Q9UKB5","AJAP1"
"AK1_P00568_MS",-0.0310583085144781,-0.0300423219009711,0.0503472350791782,-0.616882108136314,0.537602555055725,0.0689319767605332,0.0593135054460759,484,-0.129984455025339,0.0678678379963828,717.743551683218,0.732239280910355,"AK1","P00568","AK1"
"AKAP12_Q02952_MS",0.00792027709792469,0.0118000443557406,0.0321982813471044,0.245984467696968,0.805797259261352,0.0827704234827197,0.0734109380080536,490,-0.0553434577029564,0.0711840118988058,290.162395424005,0.908499788246422,"AKAP12","Q02952","AKAP12"
"AKR1A1_P14550_MS",0.0223683752978576,0.0364443577055112,0.0291642978930018,0.766978014691899,0.443463211267867,0.0996617622437449,0.0904933484173064,491,-0.0349338478697695,0.0796705984654848,192.788350665485,0.649941737585925,"AKR1A1","P14550","AKR1A1"
"AKR1B1_P15121_MS",0.0455842693798162,0.0929831610214163,0.0187217284237945,2.43483231611674,0.0152538275026957,0.418457549522152,0.412535528641522,491,0.00879968213688426,0.0823688566227482,-247.812575581509,0.0538590145594186,"AKR1B1","P15121","AKR1B1"
"ALAD_P13716_MS",-0.0613511107111704,-0.038720490330839,0.0781854560315821,-0.784686997110925,0.433016302477755,0.0296040375728864,0.0197020379562833,490,-0.214971234168871,0.0922690127465302,1170.16028595369,0.639772039015429,"ALAD","P13716","ALAD"
"ALB_P02768_MS",0.0120692286844756,0.0290052706621147,0.0108801832101491,1.1092854275852,0.267850082247469,0.727367168870168,0.724590867127501,491,-0.00930823387951225,0.0334466912484635,-787.297841945552,0.481464091002555,"ALB","P02768","ALB"
"ALCAM_Q13740_MS",-0.0325041744370044,-0.0551666242394577,0.0126240560927112,-2.57478057751752,0.010322113711467,0.816944284144438,0.815080172985013,491,-0.0573080110374652,-0.0077003378365436,-639.528681728943,0.0399463826998264,"ALCAM","Q13740","ALCAM"
"ALDH1A1_P00352_MS",-0.0529848626370928,-0.0859882286968708,0.0270684843900947,-1.957437360493,0.0508633249426525,0.231119963398343,0.223274248739142,490,-0.106169484494891,0.000199759220705149,118.229519598086,0.142899306774333,"ALDH1A1","P00352","ALDH1A1"
"ALDOA_P04075_MS",0.0340128661223374,0.0461535526371376,0.0172599387892625,1.97062495630036,0.049328118468219,0.781267538844512,0.779040120706473,491,0.000100413712528724,0.067925318532146,-328.621453496181,0.139636519971574,"ALDOA","P04075","ALDOA"
"ALDOC_P09972_MS",-0.0112708699089976,-0.016822232078124,0.0146494797508088,-0.769369977686436,0.44204365446349,0.809362780972697,0.807421465096655,491,-0.0400542735434774,0.0175125337254822,-491.620869912293,0.648600803493345,"ALDOC","P09972","ALDOC"
"AMBP_P02760_MS",-0.00549790143035404,-0.00948004054425226,0.02142823050535,-0.256572815425957,0.79761603243239,0.455610131511953,0.450066446496799,491,-0.0476002435134653,0.0366044406527573,-113.598284163901,0.901885390862099,"AMBP","P02760","AMBP"
"AMIGO2_Q86SJ2_MS",-0.00748486915623481,-0.00838904591876492,0.0445864894232149,-0.167873031787465,0.86675825096887,0.0873652328284417,0.0772697154924731,452,-0.0951074070110444,0.0801376686985748,527.432715740403,0.939645795372787,"AMIGO2","Q86SJ2","AMIGO2"
"AMPH_P49418_MS",0.0519014223595229,0.0814443559760767,0.0275100260190701,1.88663661472165,0.0598001990023777,0.257303299789247,0.249724762031994,490,-0.00215074805522816,0.105953592774274,133.990082275306,0.161199478677064,"AMPH","P49418","AMPH"
"AMY1A_P04745_MS",0.0168082684903909,0.0429741720593728,0.0163245117362925,1.02963376558595,0.303690958623565,0.306800216918721,0.299712284576377,489,-0.0152665742446435,0.0488831112254254,-383.068383832137,0.522939836763591,"AMY1A","P04745","AMY1A"
"ANG_P03950_MS",0.108682854491952,0.226870895483504,0.0229305002086797,4.73966348325942,2.80812077706489e-06,0.0863634206637891,0.0770595858436647,491,0.0636288420441367,0.153736866939767,-46.2461601567409,3.73923450840746e-05,"ANG","P03950","ANG"
"ANGPTL1_O95841_MS",0.0175444596304623,0.0354282895060808,0.0241356353775241,0.726911032423051,0.467631887002444,0.0837663010538342,0.0743010768911673,484,-0.0298791058887712,0.0649680251496959,-11.4373149346952,0.670791594112648,"ANGPTL1","O95841","ANGPTL1"
"ANGPTL2_Q9UKU9_MS",0.0238260274887051,0.0476471255068112,0.0196068000785738,1.21519204527117,0.224876860452942,0.386951973156725,0.380709121559543,491,-0.0146975549348266,0.0623496099122367,-201.89807375995,0.427773275899205,"ANGPTL2","Q9UKU9","ANGPTL2"
"ANGPTL4_Q9BY76_MS",0.0424136796604762,0.0682184477397949,0.0272004465737769,1.55930085726482,0.119569479408182,0.236771190640774,0.228999003172757,491,-0.0110299542493151,0.0958573135702674,123.494727055847,0.271919804856359,"ANGPTL4","Q9BY76","ANGPTL4"
"ANGPTL7_O43827_MS",0.070378534947585,0.111655608562466,0.0312965315505386,2.24876468607825,0.0249700461596099,0.0169310371707008,0.0069201516021743,491,0.00888688368750178,0.131870186207668,262.926970737139,0.0805382835139407,"ANGPTL7","O43827","ANGPTL7"
"ANKRD2_Q9GZV1_MS",-0.0614296232439858,-0.0578422757960442,0.0577499081206404,-1.06371811216839,0.288060415160826,0.0237846505906426,0.0122997641270032,425,-0.174940616897032,0.0520813704090609,674.558389273149,0.505667198859941,"ANKRD2","Q9GZV1","ANKRD2"
"ANPEP_P15144_MS",0.000716129659238494,0.00248476680500685,0.013777059126579,0.0519798639650839,0.958565878084815,0.088803757725891,0.07952477358868,491,-0.0263531356308497,0.0277853949493266,-552.652466136636,0.987898223142074,"ANPEP","P15144","ANPEP"
"ANTXR1_Q9H6X2_MS",0.0353128062011356,0.0852639008407313,0.0187562158168092,1.88272552129031,0.0603285572806819,0.182161972334665,0.173833682847238,491,-0.00153954212071031,0.0721651545229815,-245.983207454352,0.162158034443692,"ANTXR1","Q9H6X2","ANTXR1"
"ANTXR2_P58335_MS",0.0842710133687452,0.088431021642284,0.0489881410885064,1.72023292773028,0.086056855225564,0.0187177242816572,0.00814356182779574,464,-0.0119950817082462,0.180537108445737,636.280688540964,0.211676418165467,"ANTXR2","P58335","ANTXR2"
"ANXA1_P04083_MS",0.027139992272463,0.0294682682959292,0.046724919622695,0.580846205656834,0.561618435010623,0.00479621126769656,-0.00563569427457078,477,-0.0646721258344519,0.118952110379378,628.68974248953,0.752791862557286,"ANXA1","P04083","ANXA1"
"ANXA2_P07355_MS",0.0474701939949557,0.0751400331723603,0.0295527865585805,1.60628487269242,0.108855533605379,0.128332370468448,0.119437802820167,490,-0.0105956273237096,0.105536015313621,205.217309086139,0.252954764658194,"ANXA2","P07355","ANXA2"
"ANXA5_P08758_MS",0.0231680657321801,0.0372797889850355,0.0272921714658937,0.848890523831445,0.396355887010783,0.230950234682993,0.223118770677728,491,-0.0304557899082143,0.0767919213725744,126.84103825005,0.610056513543593,"ANXA5","P08758","ANXA5"
"AOC3_Q16853_MS",0.0088644442295541,0.0181195065302353,0.0240522089770165,0.368550108558622,0.712622264052803,0.0365575322167133,0.026726486627088,490,-0.0383937480228155,0.0561226364819237,0.809650182681054,0.846448041339714,"AOC3","Q16853","AOC3"
"AP1B1_Q10567_MS",0.0399878113496476,0.0565659520993797,0.0330671163631574,1.20929236497323,0.2271325052691,0.12751392304546,0.118629136111096,491,-0.024982697740037,0.104958320439332,317.628825354201,0.430445871408856,"AP1B1","Q10567","AP1B1"
"AP2A1_O95782_MS",0.00956522501174681,0.00866615830449163,0.0545049308226458,0.175492838306156,0.860767978040443,0.0801039308834239,0.0703178024885666,470,-0.0975382815509342,0.116668731574428,753.899181636513,0.937167502718589,"AP2A1","O95782","AP2A1"
"AP2A2_O94973_MS",0.0160918699346042,0.0207677392069403,0.0353907138298105,0.454691872336569,0.649533121970234,0.170269943530811,0.16176861098502,488,-0.0534451165378103,0.0856288564070188,381.761952060269,0.808661886562583,"AP2A2","O94973","AP2A2"
"AP2B1_P63010_MS",-0.00203827487878808,-0.00338788100955944,0.0150569555053943,-0.135370983732923,0.892374042346451,0.750243930381491,0.747700589550345,491,-0.0316222898192668,0.0275457400616907,-464.350259923729,0.957143863697361,"AP2B1","P63010","AP2B1"
"AP5B1_Q2VPB7_MS",-0.018225771176156,-0.0237616699730606,0.0320579521922065,-0.568525745714561,0.569954263831878,0.331308344173142,0.324071421491033,462,-0.0812232383755437,0.0447716960232318,251.791263424623,0.757075350975982,"AP5B1","Q2VPB7","AP5B1"
"APCS_P02743_MS",-0.0247821931760192,-0.0220358387156339,0.0420568560159409,-0.589254535969734,0.555961552831561,0.442346765376821,0.436668015533408,491,-0.107415807672616,0.0578514213205772,556.669019081021,0.748680095097192,"APCS","P02743","APCS"
