"Protein_id","coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","AIC","p_adjusted","symbol","UniProt","label"
"ACTA1_P68133_MS",0.0257561628149388,0.0458749981638678,0.0217214153540021,1.18574974950669,0.236295820062956,0.287757954904266,0.281943734127975,490,-0.0169224461965622,0.0684347718264397,-9.49666556094617,0.689597586216472,"ACTA1","P68133","ACTA1"
"ACTB_P60709_MS",0.0380966856603098,0.0709063943389337,0.0203447451880399,1.87255654018738,0.0617249252010699,0.317886665953439,0.312318393838773,490,-0.00187701822446001,0.0780703895450797,-74.5843188003166,0.389193920893973,"ACTB","P60709","ACTB"
"ACTN1_P12814_MS",0.0113096060702539,0.00898199371544538,0.0588473809856724,0.192185376491223,0.84768274300906,0.036664554879967,0.0281956718459447,455,-0.104336762617549,0.126955974758057,874.228378551316,0.97013164877497,"ACTN1","P12814","ACTN1"
"ACVR1_Q04771_MS",-0.0134333327278109,-0.0160567639800644,0.0366988591618534,-0.366042243127115,0.714496180316909,0.10985286463492,0.102372636606642,476,-0.0855451314136695,0.0586784659580478,482.457402434572,0.952034410112853,"ACVR1","Q04771","ACVR1"
"ACVR1B_P36896_MS",-0.00934621288603594,-0.0131172464264774,0.0230321431052831,-0.40578997982572,0.685073695411278,0.500797969286299,0.496731150298815,491,-0.0545999340313118,0.0359075082592399,50.6303948142603,0.944543024191026,"ACVR1B","P36896","ACVR1B"
"ACVR2A_P27037_MS",0.0136285043894121,0.0139395222288176,0.0368487582738856,0.369849759606975,0.711661741092231,0.353120438195706,0.34759155305208,468,-0.0587809952020363,0.0860380039808605,470.604593357819,0.950761296350281,"ACVR2A","P27037","ACVR2A"
"ACYP1_P07311_MS",0.0234562675309136,0.0454553697053853,0.0206131554031595,1.13792706997777,0.255704763696514,0.236783465520492,0.230578453045049,492,-0.0170444056968978,0.0639569407587251,-59.0649998847506,0.710915441925474,"ACYP1","P07311","ACYP1"
"ACYP2_P14621_MS",0.0443214822387209,0.0691195812339651,0.0211036700765041,2.10017888253791,0.0362216137131206,0.481921151941355,0.477709128786406,492,0.0028570470778126,0.0857859173996293,-35.6886258997861,0.285717471535324,"ACYP2","P14621","ACYP2"
"ADA2_Q9NZK5_MS",-0.0107886553974553,-0.0207752451710328,0.020455718847251,-0.527415119361851,0.598143091461457,0.257847074505035,0.251813310883125,492,-0.0509799976965346,0.0294026869016239,-66.6859880912183,0.901627791921811,"ADA2","Q9NZK5","ADA2"
"ADAM10_O14672_MS",-0.00795411316332636,-0.0191655969969547,0.0135229553192944,-0.588193407100704,0.556672926893382,0.492266969260498,0.488130651291133,491,-0.0345241134573503,0.0186158871306975,-477.249439717497,0.882998435761917,"ADAM10","O14672","ADAM10"
"ADAM11_O75078_MS",-0.0025023549715524,-0.00478827583576377,0.0122179821419345,-0.204809185549864,0.837805910869484,0.738563813682136,0.736438316232398,492,-0.0265082139754524,0.0215035040323476,-578.947547024262,0.97013164877497,"ADAM11","O75078","ADAM11"
"ADAM15_Q13444_MS",-0.00244635897818578,-0.00666473747716409,0.0155465975905589,-0.157356551099734,0.875028540908206,0.143624829235298,0.136648249432735,491,-0.0329924262245112,0.0280997082681396,-339.783743825455,0.974519826819374,"ADAM15","Q13444","ADAM15"
"ADAM17_P78536_MS",-0.00179795091703955,-0.00474988418770666,0.014237554580189,-0.126282284426943,0.899560067574347,0.323313641183613,0.317812126071284,492,-0.0297718605071735,0.0261759586730944,-426.891043412241,0.984699608853693,"ADAM17","P78536","ADAM17"
"ADAM22_Q9P0K1_MS",-0.0047869397390552,-0.00817609776305724,0.0116621035216848,-0.410469666141638,0.6816401433054,0.810226199636769,0.808683323211052,492,-0.0277006098998241,0.0181267304217137,-625.232404574774,0.942376810143531,"ADAM22","Q9P0K1","ADAM22"
"ADAM23_O75077_MS",-0.00201331001367053,-0.00367304103212522,0.0119731670428765,-0.168151835388313,0.8665329303374,0.771779540569703,0.769924089680026,492,-0.0255381569583171,0.021511536930976,-599.066848885108,0.97013164877497,"ADAM23","O75077","ADAM23"
"ADAM28_Q9UKQ2_MS",0.0130565014033389,0.018402544407442,0.028680885365643,0.455233554922936,0.649142043759414,0.218383972763287,0.212029370915834,492,-0.0432956263208903,0.069408629127568,269.254593674357,0.927864150488677,"ADAM28","Q9UKQ2","ADAM28"
"ADAM9_Q13443_MS",-0.0225997931938641,-0.0234745967821312,0.0417005189489584,-0.541954722950243,0.588095052168621,0.102619741606618,0.0953239671481354,492,-0.104532862554175,0.0593332761664463,641.291585349431,0.89368613708734,"ADAM9","Q13443","ADAM9"
"ADAMDEC1_O15204_MS",0.0316893852390007,0.050042414744164,0.0285625658767723,1.10947263546694,0.267768332410332,0.0269177173065005,0.0190064792358217,492,-0.024430268666373,0.0878090391443743,265.145486453433,0.722588383103195,"ADAMDEC1","O15204","ADAMDEC1"
"ADAMTS1_Q9UHI8_MS",0.0174030848108898,0.033090230529525,0.0115286246616379,1.50955428957622,0.131799105308839,0.770169134877323,0.76830059125844,492,-0.00524832643862324,0.0400544960604028,-636.674861317749,0.547469431774173,"ADAMTS1","Q9UHI8","ADAMTS1"
"ADAMTS16_Q8TE57_MS",-0.0441453119221205,-0.0587000100168967,0.0320593847331548,-1.37698562494454,0.169142883763504,0.13079187499038,0.123725142266724,492,-0.107135506269715,0.0188448824254743,379.94550940056,0.610542156810282,"ADAMTS16","Q8TE57","ADAMTS16"
"ADAMTS2_O95450_MS",-0.0444290060944404,-0.0735491441699226,0.0241102187236131,-1.84274587484051,0.0659675437464707,0.238042775294668,0.231848001110072,492,-0.0918007000868336,0.00294268789795275,96.7010427161558,0.405830725054276,"ADAMTS2","O95450","ADAMTS2"
"ADAMTS3_O15072_MS",-0.0285326838028289,-0.0369851997592832,0.0320624568337388,-0.889909464854371,0.373950311431312,0.175193947327227,0.168474549749445,491,-0.0915292305919828,0.0344638629863251,378.543693075105,0.796710979302078,"ADAMTS3","O15072","ADAMTS3"
"ADAMTS4_O75173_MS",-0.00549484119853597,-0.00980802442411319,0.0168978161240233,-0.325180553404416,0.745182658712163,0.564868839327404,0.561331187614618,492,-0.0386956256353436,0.0277059432382716,-256.617622948257,0.96275400903263,"ADAMTS4","O75173","ADAMTS4"
"ADAMTS8_Q9UP79_MS",-0.0139232090192562,-0.0278844844964118,0.0153394542362336,-0.907673037438835,0.364495349748424,0.548588509296808,0.54491849717727,492,-0.0440621281397826,0.0162157101012703,-352.79325857496,0.787643936025841,"ADAMTS8","Q9UP79","ADAMTS8"
"ADAMTSL1_Q8N6G6_MS",0.113516166943028,0.0862579130165384,0.0628501997145849,1.80613852395899,0.071578342343274,0.0189464995471048,0.0100480550985526,441,-0.0100069650073042,0.237039298893361,895.596695380754,0.423503806091154,"ADAMTSL1","Q8N6G6","ADAMTSL1"
"ADAMTSL2_Q86TH1_MS",0.00732968452566391,0.0160238164350826,0.0107504874875623,0.681800200608946,0.49568611648305,0.735805414724576,0.733657491267052,492,-0.0137928448618892,0.028452213913217,-706.137512137403,0.853860887015838,"ADAMTSL2","Q86TH1","ADAMTSL2"
"ADAMTSL3_P82987_MS",0.0254923132162104,0.0523706715146267,0.020811771489227,1.22489876603759,0.22119947739372,0.125656410104547,0.118547925633852,492,-0.0153986003722968,0.0663832268047177,-49.53325573,0.675424558311395,"ADAMTSL3","P82987","ADAMTSL3"
"ADAMTSL4_Q6UY14_MS",-0.00140842963722527,-0.00162471815695908,0.0412653846377279,-0.0341310192450644,0.972787874465039,0.00594177578011884,-0.00293374407898717,448,-0.0825061892818177,0.0796893300073672,536.267773662435,0.994537541216707,"ADAMTSL4","Q6UY14","ADAMTSL4"
"ADARB1_P78563_MS",-0.0527760709411537,-0.0465070044695418,0.0506234519240252,-1.04252216977142,0.297689024344369,0.0622875087117731,0.0545537974434166,485,-0.152244435581844,0.046692293699537,815.165824150121,0.734888936354611,"ADARB1","P78563","ADARB1"
"ADCYAP1_P18509_MS",-0.0390318933312922,-0.0297685115918879,0.0580670413235133,-0.672186707668312,0.501802316376539,0.126295675222961,0.118698246311856,460,-0.153141437287003,0.0750776506244187,875.218394599051,0.857465531739936,"ADCYAP1","P18509","ADCYAP1"
"ADCYAP1R1_P41586_MS",-0.00831080925610492,-0.011236910078634,0.0287562577814757,-0.289008720093566,0.77269768744414,0.283792794522914,0.277910189139118,487,-0.0648124589930328,0.048190840480823,264.476554543226,0.964959944465073,"ADCYAP1R1","P41586","ADCYAP1R1"
"ADGRB1_O14514_MS",-0.02702618670264,-0.0418337309076053,0.016800333791694,-1.60866962750475,0.108330050884021,0.676536179256879,0.673906392096365,492,-0.0600354381106639,0.00598306470538401,-262.368544519293,0.50173918304178,"ADGRB1","O14514","ADGRB1"
"ADGRB2_O60241_MS",-0.0217572042662763,-0.0271649937224498,0.0205373684206007,-1.05939591775799,0.289939320620347,0.685508532332428,0.682951691131879,492,-0.0621089714311633,0.0185945628986107,-62.7263066597737,0.732467122173958,"ADGRB2","O60241","ADGRB2"
"ADGRB3_O60242_MS",-0.0146803145900266,-0.0219223789584357,0.0204645813545116,-0.717352304242968,0.473497173486638,0.553299327944202,0.549667615163261,492,-0.0548890699199358,0.0255284407398827,-66.25542759624,0.846606253654555,"ADGRB3","O60242","ADGRB3"
"ADGRF5_Q8IZF2_MS",0.0478445279049707,0.0560552688477347,0.0369605626778097,1.2944750955779,0.196141067752162,0.142439476865956,0.135094204719198,467,-0.0247850756954213,0.120474131505363,474.800633785011,0.658222390563533,"ADGRF5","Q8IZF2","ADGRF5"
"ADGRG1_Q9Y653_MS",0.0101752033158804,0.0168176144849189,0.0216656404013198,0.46964701376935,0.638815304599664,0.38667326705776,0.381686870854977,492,-0.0323933896531818,0.0527437962849426,-9.56565842704815,0.927864150488677,"ADGRG1","Q9Y653","ADGRG1"
"ADGRG6_Q86SQ4_MS",-0.0557634608265066,-0.0587463935093255,0.0448620880204576,-1.24299744588522,0.214518912805808,0.022524036965921,0.0137965730102596,448,-0.143929725684518,0.0324028040315047,610.652609182753,0.670244998662973,"ADGRG6","Q86SQ4","ADGRG6"
"ADGRL1_O94910_MS",-0.00986076857600865,-0.0170538187025453,0.0113192959692031,-0.871146810087597,0.384098867106103,0.816698161226922,0.815207902375109,492,-0.0321008913641631,0.0123793542121458,-654.88908271196,0.798227465667333,"ADGRL1","O94910","ADGRL1"
"ADGRL2_O95490_MS",0.0140990208975557,0.021010594149284,0.0247665416588575,0.569276933847296,0.569428014145898,0.348468027643732,0.343171019738397,492,-0.0345622146624606,0.0627602564575721,123.397747171747,0.888433198161529,"ADGRL2","O95490","ADGRL2"
"ADGRL3_Q9HAR2_MS",0.00186050041742872,0.00309588156708165,0.0125071145689995,0.14875536696851,0.881807620945,0.792828682017132,0.791144362358734,492,-0.0227134452146023,0.0264344460494598,-555.699044728291,0.976153610463662,"ADGRL3","Q9HAR2","ADGRL3"
"ADH1B_P00325_MS",-0.0121100385615441,-0.00826056365462147,0.0671605321510779,-0.180314809511969,0.856981058248021,0.0163829239351504,0.00823702682488259,483,-0.144072938122098,0.11985286099901,1085.37701980319,0.97013164877497,"ADH1B","P00325","ADH1B"
"ADIPOQ_Q15848_MS",0.0318135638372832,0.0356667870256284,0.0396930991690322,0.80148853335452,0.423235788763524,0.0528045794837428,0.0451038037071879,492,-0.046175332447741,0.109802460122307,592.251377281783,0.823423394160993,"ADIPOQ","Q15848","ADIPOQ"
"ADIRF_Q15847_MS",-0.0144559409303046,-0.0253866822884448,0.0210669638596372,-0.686190047442059,0.492916508789354,0.345319650125774,0.339997045655252,492,-0.0558482558133768,0.0269363739527677,-37.4190238271806,0.853860887015838,"ADIRF","Q15847","ADIRF"
"ADM_P35318_MS",-0.0122479467330312,-0.0216583275626442,0.017494197314244,-0.700114815960072,0.484186516050087,0.542261398700016,0.538539946656927,492,-0.0466204993553461,0.0221246058892838,-222.140878318371,0.853860887015838,"ADM","P35318","ADM"
"ADPGK_Q9BRR6_MS",0.0080897845855926,0.0101683723160585,0.0365165866915164,0.221537260695618,0.824770964109041,0.0441051034923699,0.0359175669055807,467,-0.0636673810009719,0.0798469501721571,459.295481299984,0.97013164877497,"ADPGK","Q9BRR6","ADPGK"
"AEBP1_Q8IUX7_MS",0.00478351007793597,0.0108691392762129,0.0143105881643518,0.334263695034692,0.738323020025978,0.494270685979394,0.490159065540202,492,-0.0233338957052351,0.032900915861107,-421.805210566325,0.961006940535421,"AEBP1","Q8IUX7","AEBP1"
"AFM_P43652_MS",-0.0395043392506184,-0.0597381476613926,0.02321892090942,-1.70138566752218,0.089502393605283,0.410336557479339,0.405542545751529,492,-0.0851248136545849,0.00611613515334804,59.2587909552165,0.467676043153933,"AFM","P43652","AFM"
"AGA_P20933_MS",-0.0101773745955201,-0.0181663786953616,0.0203652961641369,-0.499741055248801,0.617480835382336,0.367947858850331,0.362809223556431,492,-0.0501910546459257,0.0298363054548854,-71.0896166631648,0.912465261805404,"AGA","P20933","AGA"
"AGRN_O00468_MS",-0.0022064789072363,-0.00404255008480342,0.0126305965837296,-0.174693166123176,0.861392601033226,0.743867183002247,0.741784802376249,492,-0.02702304167528,0.0226100838608074,-545.9334690834,0.97013164877497,"AGRN","O00468","AGRN"
"AGT_P01019_MS",0.00826852230319831,0.0136823005649693,0.0168336112538694,0.491191235112888,0.623510228194463,0.628872381017052,0.625855083301743,492,-0.0248061125745106,0.0413431571809072,-260.401614493635,0.91780705590225,"AGT","P01019","AGT"
"AHCY_P23526_MS",0.0806867111054622,0.0801324437213837,0.0433929014335866,1.85944494237045,0.0635632413619994,0.115049248221892,0.107825160452275,490,-0.00457240502379259,0.165945827234717,676.127231544776,0.394638038394744,"AHCY","P23526","AHCY"
"AHI1_Q8N157_MS",-0.0048529912834152,-0.00474902990018776,0.0474534489389903,-0.102268462923624,0.918588055161436,0.0307515820754176,0.0223416174947271,461,-0.0981048654857163,0.0883988829188859,693.92735625796,0.985639600551507,"AHI1","Q8N157","AHI1"
"AHNAK_Q09666_MS",-0.0286228516814706,-0.0610150458912354,0.0195227016477294,-1.46613169621427,0.143251230891024,0.171611314805234,0.164876447445927,492,-0.0669810042541502,0.00973530089120891,-113.090399116228,0.571614534286927,"AHNAK","Q09666","AHNAK"
"AHNAK2_Q8IVF2_MS",-0.0450500016688231,-0.0632368154420029,0.0321811216000167,-1.3998891097941,0.16218717208907,0.0375579372550706,0.0296038706208149,484,-0.108281961582421,0.0181819582447747,370.990861146918,0.602374682755291,"AHNAK2","Q8IVF2","AHNAK2"
"AHSG_P02765_MS",-0.0243207921472005,-0.0476318695727971,0.0172322904088538,-1.41134994653437,0.158773503398234,0.455206304178345,0.450777087139144,492,-0.0581787507743771,0.00953716647997612,-237.134643441167,0.596629430037979,"AHSG","P02765","AHSG"
"AIF1_P55008_MS",0.0227655329322525,0.0305870587821133,0.0316808442737825,0.718589843613864,0.472759303407504,0.191037072757956,0.183987286899637,459,-0.0394919437052177,0.0850230095697227,312.547693628097,0.846606253654555,"AIF1","P55008","AIF1"
"AJAP1_Q9UKB5_MS",-0.00509465402367309,-0.00577670869097546,0.0223164512335896,-0.228291405759213,0.819514555218661,0.693741571623209,0.691251665701446,492,-0.04894195839501,0.0387526503476639,19.8532784256958,0.97013164877497,"AJAP1","Q9UKB5","AJAP1"
"AK1_P00568_MS",-0.00415130157304442,-0.00403536263456636,0.0456976798541513,-0.0908427208185123,0.927655069382865,0.0681999273448217,0.0605149782919955,485,-0.0939411778104065,0.0856385746643176,716.128661324586,0.985998847387947,"AK1","P00568","AK1"
"AKAP12_Q02952_MS",0.00889227739516249,0.0133128184463395,0.0292821369532506,0.30367583518099,0.761503509360774,0.0826571580625085,0.0751838966210626,491,-0.0486414768092486,0.0664260315995736,288.22364091961,0.964593182641473,"AKAP12","Q02952","AKAP12"
"AKR1A1_P14550_MS",0.0404107225008514,0.0661510808725781,0.0265197485258859,1.52379734903619,0.12820183043502,0.0985830886843498,0.0912544959094258,492,-0.0116952092754167,0.0925166542771195,191.383437987249,0.541048506558519,"AKR1A1","P14550","AKR1A1"
"AKR1B1_P15121_MS",0.032995091615084,0.0676212377677883,0.017116303570931,1.92769960396824,0.0544677845571752,0.411435917846402,0.406650844007755,492,-0.00063497637965141,0.0666251596098194,-243.847660874544,0.359097055191279,"AKR1B1","P15121","AKR1B1"
"ALAD_P13716_MS",0.120676782748632,0.0765342596539926,0.0711683659008596,1.69565201084903,0.0905857379013698,0.0283846386334259,0.0204692385408266,491,-0.0191553366559975,0.260508902153261,1168.7831679586,0.470116752595827,"ALAD","P13716","ALAD"
"ALB_P02768_MS",-0.00254660654430717,-0.00614898914761526,0.0099000548689219,-0.257231558615037,0.797107565790979,0.726683913148893,0.724461831141973,492,-0.0219982081715938,0.0169049950829795,-788.05384911187,0.965497135344669,"ALB","P02768","ALB"
"ALCAM_Q13740_MS",-0.00196190849090073,-0.00334549577483133,0.0115496573261083,-0.169867246750758,0.865184363285222,0.81447266101393,0.81296430866445,492,-0.0246546446639474,0.0207308276821459,-634.86307357005,0.97013164877497,"ALCAM","Q13740","ALCAM"
"ALDH1A1_P00352_MS",0.0300301678661659,0.0489594802161456,0.0247171879962261,1.21495082170152,0.224968772379359,0.225107696505497,0.218794928248923,491,-0.0185343416527075,0.0785946773850392,120.092912377342,0.675424558311395,"ALDH1A1","P00352","ALDH1A1"
"ALDOA_P04075_MS",0.122873069450189,0.167518618758067,0.0157473617683033,7.80277174412231,3.66066533244258e-14,0.779537564333405,0.77774518680766,492,0.0919326946893008,0.153813444211077,-326.706099356131,9.26148329107974e-12,"ALDOA","P04075","ALDOA"
"ALDOC_P09972_MS",0.0489060282998857,0.0733386729987182,0.0133211494607094,3.6713069276892,0.000267723782649152,0.809132956288278,0.807581191705256,492,0.0227326690652129,0.0750793875345584,-493.022067261158,0.00833650670895206,"ALDOC","P09972","ALDOC"
"AMBP_P02760_MS",0.006159663393574,0.0106712352712595,0.0194748128912871,0.316288707262999,0.751917523570865,0.455537143787877,0.451110616501599,492,-0.0321043974770822,0.0444237242642302,-115.531654585636,0.963639180336362,"AMBP","P02760","AMBP"
"AMIGO2_Q86SJ2_MS",-0.0913577327823454,-0.102912699321202,0.0403116614229585,-2.26628547565432,0.0239048379673713,0.0873083317572518,0.0792492441789493,453,-0.170578797077807,-0.0121366684868835,525.461270293833,0.228223547386601,"AMIGO2","Q86SJ2","AMIGO2"
"AMPH_P49418_MS",0.0408108738124707,0.0643533812884351,0.02511818765147,1.62475391850503,0.104856709522081,0.251908293792477,0.245813860340685,491,-0.00854152272563529,0.0901632703505767,135.580041312576,0.494708578258022,"AMPH","P49418","AMPH"
"AMY1A_P04745_MS",-0.00467650012705581,-0.0120100362872076,0.0148769509589666,-0.314345334602128,0.753392564284273,0.305297368732221,0.299626326844321,490,-0.0339069882381368,0.0245539879840252,-383.9963918313,0.963639180336362,"AMY1A","P04745","AMY1A"
"ANG_P03950_MS",-0.00591913499531514,-0.0124142493224014,0.021310116724737,-0.277761735037525,0.781311945984003,0.0445623887912798,0.0367946033342984,492,-0.0477891959847553,0.035950925994125,-26.0120747385583,0.964959944465073,"ANG","P03950","ANG"
"ANGPTL1_O95841_MS",0.0309417932427414,0.062776468292097,0.0217267770767618,1.4241317584022,0.155051392484933,0.0827660168286719,0.0752012004726197,485,-0.0117484402873966,0.0736320267728793,-12.9026566762056,0.588646826053318,"ANGPTL1","O95841","ANGPTL1"
"ANGPTL2_Q9UKU9_MS",-0.0245101191395893,-0.0492464533393253,0.0178450055615154,-1.37350022419987,0.170222420518584,0.385108219720543,0.38010909955567,492,-0.0595719388784847,0.010551700599306,-202.405580168483,0.61188297012462,"ANGPTL2","Q9UKU9","ANGPTL2"
"ANGPTL4_Q9BY76_MS",0.0973352332617312,0.15729337271911,0.0247803000589257,3.92792795205366,9.79270925465652e-05,0.232991701530415,0.22675586170546,492,0.0486469652336428,0.14602350128982,123.949784377152,0.00335939720871607,"ANGPTL4","Q9BY76","ANGPTL4"
"ANGPTL7_O43827_MS",0.0004656977774612,0.000742316229582717,0.028587692512168,0.0162901492403762,0.98700951996227,0.00680614240492512,-0.00126860440479093,492,-0.0557033248746943,0.0566347204296167,266.01952894761,0.996895146530945,"ANGPTL7","O43827","ANGPTL7"
"ANKRD2_Q9GZV1_MS",-0.014329548381428,-0.0135958869174335,0.0511362612828893,-0.280222840347204,0.779442568782601,0.021185629461545,0.0119948841982732,426,-0.114840338917949,0.0861812421550933,673.704334784988,0.964959944465073,"ANKRD2","Q9GZV1","ANKRD2"
"ANPEP_P15144_MS",-0.00543169966893718,-0.0189353873674975,0.0125203246432382,-0.433830577378092,0.664601639981846,0.0887987435368297,0.0813906032403813,492,-0.0300316004199004,0.0191682010820261,-554.649731220718,0.93550238486875,"ANPEP","P15144","ANPEP"
"ANTXR1_Q9H6X2_MS",-0.00756128880398681,-0.0183431223441194,0.0171066552980572,-0.442008602631138,0.658677200858816,0.176257789092916,0.16956069794733,492,-0.0411723998976931,0.0260498222897195,-244.408125767564,0.933587293094009,"ANTXR1","Q9H6X2","ANTXR1"
"ANTXR2_P58335_MS",-0.0400869124151702,-0.0422704182148006,0.0442397876697752,-0.906128047322382,0.365337362417588,0.0124595091714415,0.00396453720732493,465,-0.12702157783437,0.0468477530040298,637.268637540961,0.787643936025841,"ANTXR2","P58335","ANTXR2"
"ANXA1_P04083_MS",-0.0291298736583261,-0.0317741571672344,0.0424496776355637,-0.686221316176063,0.492906274795696,0.00409230318013471,-0.00424165244178876,478,-0.112540912313439,0.054281164996787,627.031247847641,0.853860887015838,"ANXA1","P04083","ANXA1"
"ANXA2_P07355_MS",-0.0454272281249699,-0.072236793884445,0.0269355986297012,-1.68651266116204,0.0923323180392635,0.123742504781904,0.116603950849374,491,-0.0983504868811198,0.00749603063118006,205.822201688091,0.473115472687264,"ANXA2","P07355","ANXA2"
"ANXA5_P08758_MS",-0.00676605582822426,-0.0109386497147977,0.0248207228911149,-0.272597049566445,0.785277350250996,0.229821540405935,0.2235599269133,492,-0.0555337465301061,0.0420016348736575,125.56992451547,0.964959944465073,"ANXA5","P08758","ANXA5"
"AOC3_Q16853_MS",0.00620032809049765,0.0127357131320696,0.021875521616229,0.283436811211749,0.776961481438964,0.036290463639565,0.0284394694533294,491,-0.0367808547982631,0.0491815109792584,-1.05287647341174,0.964959944465073,"AOC3","Q16853","AOC3"
"AP1B1_Q10567_MS",-0.0199618947862425,-0.0283709382593995,0.0300953905624385,-0.663287447452387,0.507457122770709,0.12491532184377,0.117800812265264,492,-0.0790932385806943,0.0391694490082092,317.106883676417,0.858143101441166,"AP1B1","Q10567","AP1B1"
"AP2A1_O95782_MS",0.0686223019876666,0.0624734157502125,0.0492414982499094,1.39358680029182,0.164099629622136,0.0800436527630897,0.072230860005239,471,-0.0281379019775462,0.165382505952879,751.930371513521,0.60490790672678,"AP2A1","O95782","AP2A1"
"AP2A2_O94973_MS",0.0115520696508681,0.0149778890082376,0.0322299720086691,0.358426301076552,0.72017899429919,0.169918422443548,0.163128389089303,489,-0.0517742521547852,0.0748783914565214,379.97119438168,0.95554424252169,"AP2A2","O94973","AP2A2"
"AP2B1_P63010_MS",0.0459003676870883,0.0766524482484664,0.0136836873945306,3.35438587302386,0.000856835789634701,0.750234608883098,0.748203995947188,492,0.0190146948787193,0.0727860404954572,-466.331711032176,0.0211492151002516,"AP2B1","P63010","AP2B1"
"AP5B1_Q2VPB7_MS",0.0331302271873915,0.0433741955985877,0.0294524802573931,1.12487053374988,0.261226701359627,0.330840518338131,0.325059442902607,463,-0.0247468674734244,0.0910073218482075,250.1185681502,0.717833695046746,"AP5B1","Q2VPB7","AP5B1"
"APCS_P02743_MS",-0.018470223148772,-0.0165008554216008,0.038233863238001,-0.483085453170065,0.629249955347893,0.441952409241251,0.43741543695866,492,-0.0935920165352306,0.0566515702376867,555.020358800562,0.922488981506132,"APCS","P02743","APCS"
