"Protein_id","coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","AIC","p_adjusted","symbol","UniProt","label"
"A1BG_P04217_MS",-0.0253065739776352,-0.0469186294442198,0.02280805612391,-1.10954540975134,0.268171372436337,0.523297823965305,0.51456701488042,273,-0.0702086029325976,0.0195954549773271,-171.381724961176,0.515459504094156,"A1BG","P04217","A1BG"
"A2M_P01023_MS",0.0048121004099757,0.0119578450023925,0.0176541019892598,0.272576900988972,0.785384526670614,0.486932621772439,0.477535783343363,273,-0.0299433822312916,0.039567583051243,-314.310996890312,0.90421972808949,"A2M","P01023","A2M"
"A4GALT_Q9NPC4_MS",0.0153490095214545,0.0406779028740412,0.0213620697459608,0.718516965068739,0.473053082897248,0.145543971349851,0.129894593535746,273,-0.0267063181689011,0.0574043372118101,-207.928997784966,0.697480313639946,"A4GALT","Q9NPC4","A4GALT"
"ABAT_P80404_MS",-0.246096611239417,-0.115156698147841,0.134228676935197,-1.83341307430325,0.0679494204743251,0.0468216501797474,0.0274481064842138,246,-0.510480685327799,0.0182874628489643,712.711801545323,0.227955427100828,"ABAT","P80404","ABAT"
"ABCA2_Q9BZC7_MS",0.0398419786562489,0.0681983581076918,0.0225037408479712,1.77046025038281,0.0777664646194223,0.604431100801135,0.597186249167456,273,-0.00446094736519694,0.0841449046776948,-178.876924377431,0.245936444358923,"ABCA2","Q9BZC7","ABCA2"
"ABHD14A_Q9BUJ0_MS",0.0332503574362581,0.0520587327339921,0.0374117782916629,0.888767093000437,0.374925278500106,0.101794995984562,0.0850374399394982,268,-0.0404080157986369,0.106908730671153,100.759913906842,0.618963102515672,"ABHD14A","Q9BUJ0","ABHD14A"
"ABHD14B_Q96IU4_MS",-0.0209105284764273,-0.0214056808637378,0.0581605742461025,-0.359530983788878,0.719476869385812,0.0573506499643172,0.0400225369121908,272,-0.135412637971206,0.0935915810183516,349.587753293431,0.86515926923705,"ABHD14B","Q96IU4","ABHD14B"
"ABI3BP_Q7Z7G0_MS",0.0388806951715132,0.105197730393653,0.0219986129315862,1.76741575900393,0.0782798595848906,0.0591943260498281,0.0419001041022147,272,-0.00442849871586571,0.0821898890588921,-191.355314058762,0.246788840809686,"ABI3BP","Q7Z7G0","ABI3BP"
"ACACA_Q13085_MS",0.0121711706117435,0.00938716861930209,0.0822245817138296,0.148023502924021,0.882446469945774,0.0384612642115596,0.018757601592944,244,-0.149789382990364,0.174131724213851,465.467694567174,0.958553967727684,"ACACA","Q13085","ACACA"
"ACAN_P16112_MS",-0.000331053847386978,-0.000425434431893131,0.0408642612866308,-0.00810130507596589,0.993542081261808,0.26480599021945,0.251340898465228,273,-0.0807801825915023,0.0801180748967283,154.011545392066,0.998299107008573,"ACAN","P16112","ACAN"
"ACE_P12821_MS",-0.0424591630882783,-0.0825034322172762,0.0231942222489517,-1.8305922325202,0.0682514766912557,0.458488775288102,0.448570987289715,273,-0.0881214340574591,0.0032031078809026,-162.013242917217,0.227955427100828,"ACE","P12821","ACE"
"ACHE_P22303_MS",0.115323557755073,0.138894073425772,0.0456953655179946,2.52374735266445,0.0121788985559696,0.192537543036661,0.177748853348688,273,0.0253634745963143,0.205283640913832,216.363027794145,0.0688550018918507,"ACHE","P22303","ACHE"
"ACP1_P24666_MS",0.0535506725435881,0.0470506246061327,0.0723090100976152,0.740580910612607,0.459665520358824,0.0576854185128207,0.0382161089779615,242,-0.0888847098810464,0.195986054968223,390.067821976711,0.688572138409784,"ACP1","P24666","ACP1"
"ACP2_P11117_MS",0.0597883412058355,0.0760907915036587,0.0384244936220719,1.55599555309407,0.120867633840941,0.362479488400698,0.350803288554557,273,-0.0158576373828153,0.135434319794486,119.660639698543,0.318951878610253,"ACP2","P11117","ACP2"
"ACTA1_P68133_MS",0.00671937260087187,0.0111090545807969,0.0309776689920085,0.216910207240103,0.828440927921257,0.302935592898183,0.290121908944105,272,-0.0542671030794929,0.0677058482812366,-2.51686232075861,0.929150474984577,"ACTA1","P68133","ACTA1"
"ACTB_P60709_MS",0.0563292841690029,0.0931170349377361,0.0307669120035091,1.83083970736414,0.0682184107232295,0.3128223642228,0.300190422388661,272,-0.00424226920210413,0.11690083754011,-4.7453796816825,0.227955427100828,"ACTB","P60709","ACTB"
"ACTN1_P12814_MS",0.00673331870855105,0.00493363656942895,0.0840474317775104,0.0801133189456095,0.936210213937589,0.0517685634797373,0.0331025903198897,254,-0.158785284324229,0.172251921741331,509.180508123411,0.978765223662025,"ACTN1","P12814","ACTN1"
"ACVR1_Q04771_MS",-0.0375909908724846,-0.0429674676936635,0.0515298556639482,-0.729499246371542,0.466338204345744,0.100374235595393,0.0834639768659831,266,-0.139049274049019,0.06386729230405,271.151898821024,0.694020974702784,"ACVR1","Q04771","ACVR1"
"ACVR1B_P36896_MS",-0.0774085807021573,-0.100839293521316,0.0321527058159493,-2.40752928059196,0.0167245891484262,0.532304603615348,0.523738753864713,273,-0.14070734319576,-0.0141098182085545,20.2258757989598,0.086987018052843,"ACVR1B","P36896","ACVR1B"
"ACVR2A_P27037_MS",-0.0626721023936023,-0.0619015815833519,0.0500746690043137,-1.25157297371658,0.211850368651075,0.378530090500707,0.366578746087259,260,-0.161275635538326,0.0359314307511214,239.643753030738,0.451352785420817,"ACVR2A","P27037","ACVR2A"
"ACYP1_P07311_MS",0.0456566380373383,0.0786446180824893,0.0312735068890397,1.45991423984943,0.145467639809591,0.228228057421712,0.21404107318314,272,-0.0159122607658663,0.107225536840543,4.65132125083087,0.357313717202198,"ACYP1","P07311","ACYP1"
"ACYP2_P14621_MS",-0.0813426501198506,-0.11255416230443,0.0299812405415117,-2.71311822495218,0.0070890800294346,0.541190560342407,0.532787457051975,273,-0.140366467124992,-0.0223188331147096,-18.7921283353992,0.0452627696516581,"ACYP2","P14621","ACYP2"
"ADA2_Q9NZK5_MS",0.0899688779182772,0.16430177763395,0.0280674111821766,3.20545693845143,0.00150873800562396,0.299591686482099,0.286763695392027,273,0.0347128007345773,0.145224955101977,-55.5993215637962,0.0155800292009331,"ADA2","Q9NZK5","ADA2"
"ADAM10_O14672_MS",0.00844201526464242,0.0183962349757819,0.0194055678339065,0.435030571478154,0.663885201860012,0.523464137601767,0.514704287190034,272,-0.0297621889016399,0.0466462194309247,-261.794488516392,0.827637736009454,"ADAM10","O14672","ADAM10"
"ADAM11_O75078_MS",-0.068498872072784,-0.123082739977196,0.0155347192112106,-4.40940522589891,1.49215493359405e-05,0.79227874004318,0.788474321362652,273,-0.0990819435997672,-0.0379158005458009,-385.674005041208,0.000503353597599058,"ADAM11","O75078","ADAM11"
"ADAM15_Q13444_MS",-0.046749922513923,-0.121401401048069,0.0215691045079249,-2.16744846763323,0.0310683320030371,0.167324694373913,0.152018163020492,272,-0.0892135329249954,-0.0042863121028505,-202.471071823239,0.133792136115206,"ADAM15","Q13444","ADAM15"
"ADAM17_P78536_MS",0.0496165523642717,0.120894428277234,0.019123948808812,2.59447213858935,0.00998541670071958,0.421156433282559,0.410554902756599,273,0.0119673946069693,0.087265710121574,-269.685923247201,0.0587514052391175,"ADAM17","P78536","ADAM17"
"ADAM22_Q9P0K1_MS",-0.0621053490948008,-0.0942026203642495,0.0167815383713815,-3.70081381816058,0.000259916651224879,0.827265870893075,0.824102242154853,273,-0.0951430230538128,-0.0290676751357888,-342.595340592639,0.00381211088463157,"ADAM22","Q9P0K1","ADAM22"
"ADAM23_O75077_MS",-0.0149181866643387,-0.0256301620017989,0.0163611385796333,-0.91180614305836,0.362675217526617,0.789358306961345,0.785500400495436,273,-0.0471282230763722,0.0172918497476948,-356.752052595676,0.606627128173135,"ADAM23","O75077","ADAM23"
"ADAM28_Q9UKQ2_MS",0.0632005911830836,0.0812027323150448,0.041988933609851,1.50517257166674,0.133435798920414,0.224082841624263,0.209871904657674,273,-0.0194626705387712,0.145863852904938,169.161370496418,0.340572581355507,"ADAM28","Q9UKQ2","ADAM28"
"ADAM9_Q13443_MS",-0.0176843174017408,-0.0169263111767666,0.0596312007806865,-0.296561484092543,0.767026810800956,0.131556016675143,0.115650449214981,273,-0.135079762657009,0.0997111278535273,364.892616353519,0.893360292825237,"ADAM9","Q13443","ADAM9"
"ADAMDEC1_O15204_MS",0.0794067977014302,0.110086284397043,0.0436209821747736,1.82038078334128,0.0697958727890768,0.0250359439014243,0.00717945935749453,273,-0.00646946435328653,0.165283059756147,190.439126406531,0.230535865747639,"ADAMDEC1","O15204","ADAMDEC1"
"ADAMTS1_Q9UHI8_MS",-0.0321505395986262,-0.0542129046556219,0.0162548542353819,-1.97790390077102,0.0489449780680017,0.799718128189259,0.796049962038879,273,-0.0641513349128165,-0.000149744284435843,-360.388727054908,0.182776080460582,"ADAMTS1","Q9UHI8","ADAMTS1"
"ADAMTS16_Q8TE57_MS",0.0248522484417013,0.0306148001701861,0.0459326422670817,0.541058541705362,0.588908446555694,0.146465648134732,0.130833150847823,273,-0.0655749594645575,0.11527945634796,219.252989611385,0.777665084550462,"ADAMTS16","Q8TE57","ADAMTS16"
"ADAMTS2_O95450_MS",-0.0592677571738078,-0.0852363733143382,0.0367344018181636,-1.61341288384618,0.10781011616169,0.255944131792597,0.242316734938982,273,-0.131586466191419,0.0130509518438039,94.5610097068123,0.30014810881879,"ADAMTS2","O95450","ADAMTS2"
"ADAMTS3_O15072_MS",-0.0880251815255254,-0.100734753492458,0.0485438814168551,-1.81331156381249,0.0708818407862373,0.177264085723664,0.16219566238527,273,-0.183593114063225,0.00754275101217373,250.106001249079,0.23214376335169,"ADAMTS3","O15072","ADAMTS3"
"ADAMTS4_O75173_MS",0.036305179631926,0.0579643991598799,0.0248359484946584,1.46179960228756,0.144946245616237,0.58082665331729,0.573149485795629,273,-0.0125891440391755,0.0851995033030276,-123.852218292259,0.356899271444359,"ADAMTS4","O75173","ADAMTS4"
"ADAMTS8_Q9UP79_MS",-0.0403259072993611,-0.0746037376268725,0.0215882519657982,-1.86795611628253,0.0628394376869625,0.574759621879179,0.566971336565611,273,-0.0828265180304574,0.00217470343173522,-202.051936084439,0.216487435870879,"ADAMTS8","Q9UP79","ADAMTS8"
"ADAMTSL1_Q8N6G6_MS",0.16020783237449,0.10831196950721,0.0936220750134552,1.71121855984783,0.0882961580087266,0.0306732056667155,0.0110512057814263,247,-0.0241915879828861,0.344607252731866,538.023701740631,0.267933169129929,"ADAMTSL1","Q8N6G6","ADAMTSL1"
"ADAMTSL2_Q86TH1_MS",0.0127323403228358,0.0255971477365886,0.0155957224873506,0.816399518083418,0.414983469565367,0.737925761482581,0.73312586700424,273,-0.0179708278426644,0.043435508488336,-383.487086398208,0.654658255962824,"ADAMTSL2","Q86TH1","ADAMTSL2"
"ADAMTSL3_P82987_MS",0.0604265174554421,0.116246059367234,0.0298975705540374,2.02111798168437,0.0442434202665003,0.118099052434023,0.10194702042732,273,0.00156742085347,0.119285614057414,-20.3515408401777,0.170288984288483,"ADAMTSL3","P82987","ADAMTSL3"
"ADAMTSL4_Q6UY14_MS",-0.0703367044415218,-0.0743918292966404,0.0602778156035238,-1.16687547047425,0.244385977888856,0.0184980443718368,-0.00137041626840961,247,-0.189060779464439,0.048387370581395,319.355154921553,0.492204732057506,"ADAMTSL4","Q6UY14","ADAMTSL4"
"ADARB1_P78563_MS",-0.0374463181909191,-0.0313245728800972,0.0707443409373067,-0.529318920704963,0.597019150772295,0.0762431783281204,0.0591365705193817,270,-0.176726999985189,0.101834363603351,452.44221336754,0.78326288540399,"ADARB1","P78563","ADARB1"
"ADCYAP1_P18509_MS",-0.0575092264464925,-0.0371180304943537,0.0922010729312981,-0.623737063117957,0.533364455417784,0.135975795525403,0.118832458135034,252,-0.239092081588158,0.124073628695173,541.639689215602,0.737887667645656,"ADCYAP1","P18509","ADCYAP1"
"ADCYAP1R1_P41586_MS",0.00286487183175577,0.00354229046171488,0.0431995956419704,0.0663170983242356,0.947174449052373,0.247127179699427,0.233185090434602,270,-0.0821860178158348,0.0879157614793463,180.28870117208,0.983329081436745,"ADCYAP1R1","P41586","ADCYAP1R1"
"ADGRB1_O14514_MS",-0.0841964456231001,-0.118774328115701,0.0248322370419645,-3.39061057933745,0.000800429826331544,0.672858228480705,0.666866620943721,273,-0.133083462588386,-0.0353094286578144,-123.935611336909,0.00974822051639486,"ADGRB1","O14514","ADGRB1"
"ADGRB2_O60241_MS",-0.103033806247267,-0.119270731795059,0.0283688862105311,-3.63192990668133,0.000335920848400067,0.712498898510278,0.707233310570906,273,-0.158883394792866,-0.0471842177016685,-49.6377445741138,0.00478805490958969,"ADGRB2","O60241","ADGRB2"
"ADGRB3_O60242_MS",-0.0693322233949311,-0.0933425800422843,0.0297217083099373,-2.33271327044651,0.0203900602725449,0.573141883622107,0.565323969402732,273,-0.127845101470705,-0.0108193453191572,-23.6434765594251,0.098967582713743,"ADGRB3","O60242","ADGRB3"
"ADGRF5_Q8IZF2_MS",-0.0796702352050567,-0.0840310919814285,0.0551737054640057,-1.44398920708764,0.149945907312601,0.141767537046192,0.125263066604772,260,-0.188314434030788,0.0289739636206741,297.214577898623,0.364772255289309,"ADGRF5","Q8IZF2","ADGRF5"
"ADGRG1_Q9Y653_MS",-0.00149071523128229,-0.00212998286935702,0.0325434421005409,-0.0458069317522351,0.963497622952965,0.423583402467302,0.41302632192641,273,-0.0655587169739105,0.0625772865113459,26.9661070141755,0.984482985067503,"ADGRG1","Q9Y653","ADGRG1"
"ADGRG6_Q86SQ4_MS",0.0217791743110434,0.0223491597948904,0.0624905658661518,0.348519396634879,0.727750674807947,0.0151080581592337,-0.00507415376373288,244,-0.101310617471852,0.144868966093939,325.471978257836,0.869356399438463,"ADGRG6","Q86SQ4","ADGRG6"
"ADGRL1_O94910_MS",-0.0692594994177629,-0.107304397715343,0.0161430176000108,-4.29036882284739,2.47866791116923e-05,0.83323978425316,0.83018556784754,273,-0.101040122885112,-0.0374788759504137,-364.241146172474,0.000737768213559783,"ADGRL1","O94910","ADGRL1"
"ADGRL2_O95490_MS",0.0270034896407468,0.0342297744265401,0.039165373808923,0.689473558263208,0.491110922315344,0.342918098181198,0.330883631114919,273,-0.05010105356303,0.104108032844524,130.317281427333,0.708219996943219,"ADGRL2","O95490","ADGRL2"
"ADGRL3_Q9HAR2_MS",-0.0477955042795737,-0.0735353842408286,0.0169095512136729,-2.82653889956149,0.00505326766841054,0.819561395102049,0.816256658748606,273,-0.0810851960484309,-0.0145058125107165,-338.354960680211,0.0357615865764438,"ADGRL3","Q9HAR2","ADGRL3"
"ADH1B_P00325_MS",-0.0479509957312657,-0.0306256237207565,0.0959184953749476,-0.499913969082023,0.617542824054786,0.00900310866631227,-0.00934868561764501,270,-0.236794276416323,0.140892284953792,620.784701398367,0.798627630900204,"ADH1B","P00325","ADH1B"
"ADIPOQ_Q15848_MS",-0.114541263772914,-0.124270367530665,0.0539807134721487,-2.12189236498349,0.034747458991839,0.0856022953987913,0.0688550846918095,273,-0.220812642016104,-0.00826988552972391,309.34253602838,0.145007952576252,"ADIPOQ","Q15848","ADIPOQ"
"ADIRF_Q15847_MS",-0.0252885730533363,-0.0404184417942904,0.0297566615489206,-0.849845773584558,0.396155511938522,0.396988551816797,0.385944386099156,273,-0.083870263277781,0.0332931171711085,-22.9876445437149,0.64196857979469,"ADIRF","Q15847","ADIRF"
"ADM_P35318_MS",0.00506866360234943,0.00773523939332868,0.0287509521241527,0.176295504248411,0.860192500523602,0.486770389239552,0.477370579518665,273,-0.0515330949056057,0.0616704221103045,-42.1728789314341,0.945184376253947,"ADM","P35318","ADM"
"ADPGK_Q9BRR6_MS",0.0264285085373398,0.0301939132939761,0.0536504642694053,0.492605402343385,0.622710377363605,0.0503888309819403,0.031985513752908,258,-0.0792200600740656,0.132077077148745,275.797108387957,0.800881391880608,"ADPGK","Q9BRR6","ADPGK"
"AEBP1_Q8IUX7_MS",0.0761077209264672,0.161995961777404,0.019520210756488,3.89891901659776,0.000121680112820103,0.539778811325296,0.53134985182576,273,0.0376784455935314,0.114536996259403,-258.24192137928,0.00236699207645134,"AEBP1","Q8IUX7","AEBP1"
"AFM_P43652_MS",-0.050548350285677,-0.0712828463208398,0.0325957935592224,-1.55076299013359,0.122116958229008,0.43671800194412,0.426401481833207,273,-0.114719415906295,0.0136227153349415,27.8630202167291,0.320993147344822,"AFM","P43652","AFM"
"AGA_P20933_MS",0.0438664496658084,0.0729231724764924,0.0267575911554934,1.6394020452324,0.102281358665692,0.472518994979606,0.462858170711833,273,-0.0088109958079202,0.096543895139537,-82.2666684897757,0.292286686908151,"AGA","P20933","AGA"
"AGRN_O00468_MS",-0.00838551198990018,-0.0139869573468115,0.0185481919327314,-0.452093229373077,0.651560819638042,0.744825567919233,0.740152043522149,273,-0.0449011820102231,0.0281301580304228,-286.74348081706,0.820123817753356,"AGRN","O00468","AGRN"
"AGT_P01019_MS",0.00943321520326116,0.0141347096131287,0.0231225982484751,0.407965190671566,0.683618996182622,0.679982133446516,0.674121000359456,273,-0.0360880501964052,0.0549544806029275,-163.739018723684,0.837557414209217,"AGT","P01019","AGT"
"AHCY_P23526_MS",-0.082212195454888,-0.0732244379876899,0.0634838945002781,-1.29500869633207,0.196415356846521,0.15150495982057,0.135907624523154,272,-0.207194452481227,0.0427700615714507,397.716743991649,0.432583985046092,"AHCY","P23526","AHCY"
"AHI1_Q8N157_MS",0.0614888588511947,0.0564679201470061,0.067277360403357,0.913960632262359,0.361581063739917,0.0301384175906884,0.0115586937897438,261,-0.0709866365665419,0.193964354268931,397.657858415526,0.606184497331323,"AHI1","Q8N157","AHI1"
"AHNAK_Q09666_MS",-0.0241698817869444,-0.0494614479982097,0.0273223391027926,-0.884619786615344,0.377140168753905,0.166574054954086,0.151309843506359,273,-0.0779591418118174,0.0296193782379286,-70.6120376834744,0.62160562016116,"AHNAK","Q09666","AHNAK"
"AHNAK2_Q8IVF2_MS",0.00452063007822054,0.00583664575259336,0.0470094040705381,0.0961643774815202,0.92346135964,0.0299261061761616,0.0119617748090535,270,-0.0880309685788257,0.0970722287352668,224.6811921264,0.973989469469182,"AHNAK2","Q8IVF2","AHNAK2"
"AHSG_P02765_MS",-0.000223807506807008,-0.00040200046568888,0.0240389084235763,-0.00931021920227905,0.99257842695941,0.502973022644831,0.493869964451513,273,-0.0475490050693282,0.0471013900557142,-142.053306539847,0.998299107008573,"AHSG","P02765","AHSG"
"AIF1_P55008_MS",0.117940069496265,0.152022203896569,0.042917742898544,2.74804921067427,0.006421504975076,0.236244608177666,0.221327510681136,256,0.0334232790032067,0.202456859989324,154.584154384957,0.0420618966652227,"AIF1","P55008","AIF1"
"AJAP1_Q9UKB5_MS",-0.098070546125687,-0.103667582423497,0.0281096167388811,-3.48886101993829,0.000565305011213819,0.764622327390047,0.76031138100525,273,-0.15340971303518,-0.0427313792161943,-54.7608754606948,0.00733447014549211,"AJAP1","Q9UKB5","AJAP1"
"AK1_P00568_MS",-0.0710413061653695,-0.0643507281288543,0.0658191753968931,-1.07934056810932,0.281395626128359,0.0594322849778496,0.0420786370992121,271,-0.200623223298642,0.0585406109679034,416.058637104508,0.530834815556432,"AK1","P00568","AK1"
"AKAP12_Q02952_MS",0.0791834130135984,0.109836851139555,0.0415241200116196,1.90692573356018,0.057583684708315,0.118368500256686,0.102162038864346,272,-0.00256611229414767,0.160932938321345,162.056855410471,0.203757653583268,"AKAP12","Q02952","AKAP12"
"AKR1A1_P14550_MS",0.0102034559535868,0.0152935257637304,0.038628712971954,0.264141752819849,0.791869981333252,0.106308167159094,0.0899401848726304,273,-0.0658445675577769,0.0862514794649504,122.618457266293,0.907556535797566,"AKR1A1","P14550","AKR1A1"
"AKR1B1_P15121_MS",0.0180460162324545,0.0366937299882662,0.0226124077382118,0.798058147605365,0.425530393859859,0.436412552075566,0.426090437644715,273,-0.0264708413851573,0.0625628738500664,-176.188918246041,0.66069148519687,"AKR1B1","P15121","AKR1B1"
"ALAD_P13716_MS",-0.16371821874323,-0.0999477961860174,0.097370909302816,-1.68138738680235,0.0938354790365361,0.0614581557093569,0.0442055482775436,272,-0.355414649927356,0.0279782124408957,635.771438001268,0.277665218669516,"ALAD","P13716","ALAD"
"ALB_P02768_MS",5.71350303793708e-06,1.24808836927316e-05,0.0135864224919506,0.000420530352366276,0.999664772459268,0.765175914376479,0.760875106947477,273,-0.0267417625998635,0.0267531896059394,-460.449643316749,0.999664772459268,"ALB","P02768","ALB"
"ALCAM_Q13740_MS",-0.0248547861694296,-0.0390564942417573,0.0166878104711831,-1.48939767816451,0.137537010062787,0.81667916246392,0.813321637966922,273,-0.05770793879678,0.00799836645792085,-345.72060635596,0.346237448217763,"ALCAM","Q13740","ALCAM"
"ALDH1A1_P00352_MS",-0.0758887489491011,-0.108275625086086,0.0370053458537182,-2.05075097119991,0.0412457919607821,0.25684019967565,0.243229214321725,273,-0.148740863218943,-0.0030366346792596,98.6615784500863,0.16308391155144,"ALDH1A1","P00352","ALDH1A1"
"ALDOA_P04075_MS",0.0344548681835084,0.0441275827318454,0.0213908121169447,1.61073212158294,0.108393689126027,0.799912343121772,0.796247734021438,273,-0.0076570443717362,0.0765667807387531,-207.178721091257,0.30059481917815,"ALDOA","P04075","ALDOA"
"ALDOC_P09972_MS",-0.0222919546676498,-0.0298292391972698,0.0200807524352731,-1.11011550685185,0.267926099379686,0.807515981504655,0.803990633180564,273,-0.0618247637061559,0.0172408543708563,-242.444166808467,0.515459504094156,"ALDOC","P09972","ALDOC"
"AMBP_P02760_MS",-0.0289895100179696,-0.0478928594965967,0.0282973185244471,-1.02446138113491,0.306524304848526,0.417364403654799,0.406693422036755,273,-0.0846982038597268,0.0267191838237875,-51.0472192426525,0.55842051576365,"AMBP","P02760","AMBP"
"AMIGO2_Q86SJ2_MS",-0.0489535335978539,-0.053681041170152,0.0558079050543262,-0.87717920158802,0.381221481628676,0.0707847706894219,0.0524208333512681,253,-0.15886077376723,0.0609537065715223,287.440283200071,0.626801201313111,"AMIGO2","Q86SJ2","AMIGO2"
"AMPH_P49418_MS",0.0468277661760573,0.0630699261234217,0.0384635641935966,1.21745779825192,0.224481377654791,0.284543102741387,0.271439496564489,273,-0.0288951303193346,0.122550662671449,120.227733767676,0.466601251799161,"AMPH","P49418","AMPH"
"AMY1A_P04745_MS",0.0148943913821289,0.0352153138498222,0.0216481846371229,0.688020341280147,0.492024144704324,0.301595173691655,0.28880387650652,273,-0.0277242082967562,0.057512991061014,-200.504979182067,0.708219996943219,"AMY1A","P04745","AMY1A"
"ANG_P03950_MS",0.0918925876214478,0.185660498045974,0.0292813289740572,3.1382656061432,0.00188572969463052,0.0669470510796364,0.0498581692312782,273,0.0342466806537523,0.149538494589143,-31.9730895362437,0.0183496004900586,"ANG","P03950","ANG"
"ANGPTL1_O95841_MS",0.0375951258570113,0.0710844445864289,0.031463604672077,1.1948766280545,0.233183761086974,0.068002230443846,0.0507430124891022,270,-0.0243500736087072,0.0995403253227298,1.31327514584754,0.475290969224608,"ANGPTL1","O95841","ANGPTL1"
"ANGPTL2_Q9UKU9_MS",0.0493128891382905,0.0874413863751687,0.0270016892281931,1.82628904145751,0.0688988194140402,0.388858599686088,0.377665533746273,273,-0.00384511016557025,0.102470888442151,-77.1993513807661,0.229738402790803,"ANGPTL2","Q9UKU9","ANGPTL2"
"ANGPTL4_Q9BY76_MS",0.0495379905182756,0.0713158701695141,0.0364619775759403,1.35862050858601,0.175388387533396,0.26544773682502,0.251994398671633,273,-0.022244399176642,0.121320380213193,90.4074318845796,0.402478567310197,"ANGPTL4","Q9BY76","ANGPTL4"
"ANGPTL7_O43827_MS",0.0612394204054665,0.0989259438322803,0.0375422740474017,1.63121233221366,0.103998557074645,0.0195034393366674,0.00154562687030602,273,-0.0126697398997115,0.135148580710645,106.699691897582,0.294559517583242,"ANGPTL7","O43827","ANGPTL7"
"ANKRD2_Q9GZV1_MS",-0.0334471275757725,-0.0317437352795612,0.0666359285782194,-0.501938343014327,0.61616538021388,0.0504739466546326,0.0309363735405305,243,-0.164704873504634,0.0978106183530895,351.169003697392,0.798627630900204,"ANKRD2","Q9GZV1","ANKRD2"
"ANPEP_P15144_MS",-0.020197744115801,-0.0673313011007129,0.0175141782071619,-1.15322248505737,0.24982776429136,0.0912289732581321,0.0745848152591969,273,-0.054677759979842,0.0142822717482401,-318.751241449737,0.497199011726365,"ANPEP","P15144","ANPEP"
"ANTXR1_Q9H6X2_MS",0.0675087061080635,0.151999239654432,0.0241486469113668,2.79554818768281,0.00554890790667584,0.211874231472566,0.197439693587448,273,0.0199674673042602,0.115049944911867,-139.511812927278,0.0385944659900752,"ANTXR1","Q9H6X2","ANTXR1"
"ANTXR2_P58335_MS",0.0747990558684352,0.0767978938297435,0.0613639663975181,1.21894102124827,0.224001872526557,0.0308091373422902,0.0116551677245488,253,-0.0460502070815406,0.195648318818411,327.285301838814,0.466440113162296,"ANTXR2","P58335","ANTXR2"
"ANXA1_P04083_MS",0.0123207213644461,0.0129278136762818,0.0585843765081259,0.210307288372988,0.833587648771404,0.0107134262771981,-0.00774341278479462,268,-0.103023431402833,0.127664874131725,344.919650976962,0.929202728861243,"ANXA1","P04083","ANXA1"
"ANXA2_P07355_MS",-0.00969874809879465,-0.014643988912885,0.0382457067475994,-0.253590505276868,0.80000280535095,0.111004696462632,0.0947227311963799,273,-0.084992750465942,0.0655952542683527,117.058239905569,0.913257573621163,"ANXA2","P07355","ANXA2"
"ANXA5_P08758_MS",0.035827547208799,0.056856052460201,0.0335167612831391,1.06894418903244,0.286039067166754,0.24579395885599,0.23198066139914,273,-0.0301566198519964,0.101811714269594,43.4102407519031,0.535562508737753,"ANXA5","P08758","ANXA5"
"AOC3_Q16853_MS",0.0420062574046933,0.0800111957974103,0.0310705755243001,1.35196264297842,0.17751036317108,0.0692551339299414,0.0521458533036536,272,-0.0191631255813699,0.103175640390757,0.809506872203672,0.406028809446869,"AOC3","Q16853","AOC3"
"AP1B1_Q10567_MS",0.00155201720699554,0.00213543592815733,0.040615130069756,0.038212784357208,0.96954595608407,0.167465220201252,0.152217330461348,273,-0.0784066489982289,0.08151068341222,150.599255488626,0.987716360233129,"AP1B1","Q10567","AP1B1"
"AP2A1_O95782_MS",-0.0676621195598719,-0.0596685083140331,0.0673602622787498,-1.00448123672489,0.316073504123795,0.0939696886934379,0.0766790338975111,262,-0.200298498422073,0.064974259302329,403.78385219229,0.56928210180013,"AP2A1","O95782","AP2A1"
"AP2A2_O94973_MS",0.0486282737420564,0.0603577318953814,0.0454418192650263,1.07012163088027,0.285513243683949,0.154894509533415,0.139359482135132,272,-0.0408341195126779,0.138090666996791,212.090719051445,0.535072967792882,"AP2A2","O94973","AP2A2"
"AP2B1_P63010_MS",0.00720366924792737,0.0111941852149038,0.0197066263125904,0.365545534464466,0.714987290516571,0.74999501252234,0.745416166597841,273,-0.0315926008281068,0.0459999393239615,-252.938375585437,0.862416135879345,"AP2B1","P63010","AP2B1"
"AP5B1_Q2VPB7_MS",-0.0401447671227597,-0.047499967699482,0.0402359448981135,-0.997733922352646,0.319354223996063,0.435083708749171,0.424006918724645,255,-0.119381838698512,0.0390923044529923,122.163599844918,0.573206740210341,"AP5B1","Q2VPB7","AP5B1"
"APCS_P02743_MS",-0.0742152669958329,-0.0626002257855239,0.0521818176924728,-1.42224380594044,0.156097010177064,0.483523745662338,0.474064473604872,273,-0.17694517419269,0.0285146402010242,290.43040345693,0.374780959191433,"APCS","P02743","APCS"
"APLP1_P51693_MS",-0.072504907799762,-0.0848703622085493,0.0237788452673216,-3.0491349342099,0.00252038678484783,0.793459375551888,0.789676580232325,273,-0.119318121205947,-0.0256916943935769,-148.122879482472,0.0222707627153379,"APLP1","P51693","APLP1"
