"Protein_id","coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","AIC","p_adjusted","symbol","UniProt","label"
"ADAM17_P78536_MS",-0.0359771493489787,-0.06521876514535,0.0255361254736173,-1.40887267280029,0.160010769867919,0.421156433282559,0.410554902756599,273,-0.0862499055709302,0.0142956068729727,-269.685923247201,0.998607912890027,"ADAM17","P78536","ADAM17"
"ADAM22_Q9P0K1_MS",0.0178771217403072,0.0201742637496353,0.0224083150282467,0.797789647181069,0.42568595051825,0.827265870893075,0.824102242154853,273,-0.0262379402695351,0.0619921837501494,-342.595340592639,0.998607912890027,"ADAM22","Q9P0K1","ADAM22"
"ADAM23_O75077_MS",-0.0153569783585903,-0.0196294082315538,0.0218469570190567,-0.702934433623625,0.482695598280007,0.789358306961345,0.785500400495436,273,-0.0583668995600351,0.0276529428428546,-356.752052595676,0.998607912890027,"ADAM23","O75077","ADAM23"
"ADAM28_Q9UKQ2_MS",-0.054822715422905,-0.0524054150901212,0.0560676399986218,-0.977796023236444,0.329040883807969,0.224082841624263,0.209871904657674,273,-0.165202608429891,0.0555571775840812,169.161370496418,0.998607912890027,"ADAM28","Q9UKQ2","ADAM28"
"ADAM9_Q13443_MS",0.0361662765206728,0.0257539553693203,0.079625282440435,0.454205943291034,0.650041509368354,0.131556016675143,0.115650449214981,273,-0.120591349743645,0.19292390278499,364.892616353519,0.998607912890027,"ADAM9","Q13443","ADAM9"
"ADAMDEC1_O15204_MS",-0.0428842176822552,-0.0442322614458697,0.0582469073324527,-0.736248835281283,0.462211431036073,0.0250359439014243,0.00717945935749442,273,-0.157554416026648,0.0717859806621376,190.439126406531,0.998607912890027,"ADAMDEC1","O15204","ADAMDEC1"
"ADAMTS1_Q9UHI8_MS",0.0099103546481883,0.0124328223272143,0.021705035997524,0.456592407831935,0.6483270956219,0.799718128189259,0.79604996203888,273,-0.0328201678274924,0.052640877123869,-360.388727054908,0.998607912890027,"ADAMTS1","Q9UHI8","ADAMTS1"
"ADAMTS16_Q8TE57_MS",-0.000590913672259585,-0.000541571624706826,0.0613336569760375,-0.00963441120901122,0.99232000756599,0.146465648134732,0.130833150847823,273,-0.121337970172384,0.120156142827865,219.252989611385,0.998607912890027,"ADAMTS16","Q8TE57","ADAMTS16"
"ADAMTS2_O95450_MS",-0.0276758163502061,-0.0296123606892123,0.0490512866042948,-0.564222026905669,0.573066279491461,0.255944131792597,0.242316734938982,273,-0.124242673228259,0.0688910405278464,94.5610097068123,0.998607912890027,"ADAMTS2","O95450","ADAMTS2"
"ADAMTS3_O15072_MS",-0.0486513460286783,-0.0414222208219298,0.0648204332290418,-0.750555706049814,0.453566495121408,0.177264085723664,0.16219566238527,273,-0.176262789718193,0.0789600976608367,250.106001249079,0.998607912890027,"ADAMTS3","O15072","ADAMTS3"
"ADAMTS4_O75173_MS",-0.00783543212266156,-0.009307259478666,0.0331633337526849,-0.23626792713586,0.813401940089072,0.58082665331729,0.573149485795629,273,-0.0731238093660468,0.0574529451207236,-123.852218292259,0.998607912890027,"ADAMTS4","O75173","ADAMTS4"
"ADAMTS8_Q9UP79_MS",-0.0202056855791097,-0.0278109708478801,0.0288266987360199,-0.700936509037786,0.483939639962786,0.574759621879179,0.566971336565611,273,-0.0769565658070756,0.0365451946488562,-202.051936084439,0.998607912890027,"ADAMTS8","Q9UP79","ADAMTS8"
"ADAMTSL1_Q8N6G6_MS",-0.119040479924375,-0.0593669401296053,0.126487328734694,-0.941125732634149,0.347559936369394,0.0306732056667156,0.0110512057814264,247,-0.368171788943946,0.130090829095195,538.023701740631,0.998607912890027,"ADAMTSL1","Q8N6G6","ADAMTSL1"
"ADAMTSL2_Q86TH1_MS",-0.00607013474155199,-0.00907920429911043,0.0208249002478605,-0.291484457034824,0.77090218242784,0.737925761482581,0.73312586700424,273,-0.0470679413425879,0.0349276718594839,-383.487086398208,0.998607912890027,"ADAMTSL2","Q86TH1","ADAMTSL2"
"ADAMTSL3_P82987_MS",0.0434527942433789,0.0621919972252751,0.0399220956224497,1.08843971154019,0.277360972102431,0.118099052434023,0.10194702042732,273,-0.0351415008532043,0.122047089339962,-20.3515408401777,0.998607912890027,"ADAMTSL3","P82987","ADAMTSL3"
"ADAMTSL4_Q6UY14_MS",-0.14470351651139,-0.115762855776666,0.079368304884118,-1.82319021078584,0.0694832861215848,0.0184980443718368,-0.00137041626840961,247,-0.301028500905033,0.0116214678822535,319.355154921553,0.998607912890027,"ADAMTSL4","Q6UY14","ADAMTSL4"
"ADARB1_P78563_MS",-0.1066864498037,-0.0667070160084119,0.0940380181373947,-1.1345033840231,0.257589663290319,0.0762431783281204,0.0591365705193817,270,-0.291827467547654,0.0784545679402538,452.44221336754,0.998607912890027,"ADARB1","P78563","ADARB1"
"ADCYAP1_P18509_MS",0.0474409668156372,0.0227127958017437,0.12308278638646,0.385439493274716,0.700236979250012,0.135975795525403,0.118832458135034,252,-0.194961025485455,0.28984295911673,541.639689215602,0.998607912890027,"ADCYAP1","P18509","ADCYAP1"
"ADCYAP1R1_P41586_MS",-0.076179439383694,-0.0704049120802026,0.0574629993405086,-1.32571289800376,0.186055353763688,0.247127179699427,0.233185090434602,270,-0.189311961646957,0.036953082879569,180.288701172079,0.998607912890027,"ADCYAP1R1","P41586","ADCYAP1R1"
"ADGRB1_O14514_MS",0.026941025790266,0.0282754205177453,0.0331583778660828,0.812495288493096,0.417215428730742,0.672858228480705,0.666866620943721,273,-0.0383375948406969,0.092219646421229,-123.935611336908,0.998607912890027,"ADGRB1","O14514","ADGRB1"
"ADGRB2_O60241_MS",0.045225455800845,0.0389496189554118,0.0378808500828599,1.19388703532048,0.233558530636944,0.712498898510278,0.707233310570906,273,-0.0293502563080031,0.119801167909693,-49.6377445741138,0.998607912890027,"ADGRB2","O60241","ADGRB2"
"ADGRB3_O60242_MS",-0.0196805691683711,-0.0197128060026797,0.0396872675345737,-0.495891261630101,0.620370106677783,0.573141883622107,0.565323969402732,273,-0.0978125601762602,0.058451421839518,-23.6434765594251,0.998607912890027,"ADGRB3","O60242","ADGRB3"
"ADGRF5_Q8IZF2_MS",-0.0251793066010259,-0.0193649642985068,0.0751130334677995,-0.33521887532102,0.737730289961072,0.141767537046192,0.125263066604772,260,-0.173086634445867,0.122728021243815,297.214577898623,0.998607912890027,"ADGRF5","Q8IZF2","ADGRF5"
"ADGRG1_Q9Y653_MS",-0.0184908448211283,-0.0196564142542727,0.0434551163638278,-0.425515943078228,0.670795842942664,0.423583402467302,0.41302632192641,273,-0.104040568243826,0.0670588786015688,26.9661070141756,0.998607912890027,"ADGRG1","Q9Y653","ADGRG1"
"ADGRG6_Q86SQ4_MS",-0.0418861918096463,-0.0323503772801655,0.0825366300209963,-0.507486091920532,0.612272181553303,0.0151080581592337,-0.00507415376373288,244,-0.204461397569612,0.120689013950319,325.471978257836,0.998607912890027,"ADGRG6","Q86SQ4","ADGRG6"
"ADGRL1_O94910_MS",0.00164274574213007,0.00189354069737064,0.0215557010258644,0.0762093397082728,0.939308370883114,0.83323978425316,0.83018556784754,273,-0.0407937822263021,0.0440792737105622,-364.241146172474,0.998607912890027,"ADGRL1","O94910","ADGRL1"
"ADGRL2_O95490_MS",0.0836342226731054,0.0788740771955759,0.0522973529057419,1.59920565814954,0.110931564598726,0.342918098181198,0.330883631114919,273,-0.0193231377299057,0.186591583076117,130.317281427333,0.998607912890027,"ADGRL2","O95490","ADGRL2"
"ADGRL3_Q9HAR2_MS",0.0136869516674085,0.0156668675610636,0.0225792500184868,0.606173883375325,0.544902980912588,0.819561395102049,0.816256658748606,273,-0.0307646286252492,0.0581385319600662,-338.354960680211,0.998607912890027,"ADGRL3","Q9HAR2","ADGRL3"
"ADH1B_P00325_MS",0.0451055700230817,0.0212998970350462,0.12884340950701,0.350080537263552,0.726551190507799,0.00900310866631229,-0.00934868561764501,270,-0.208559920150015,0.298771060196179,620.784701398367,0.998607912890027,"ADH1B","P00325","ADH1B"
"ADIPOQ_Q15848_MS",-0.0555407005522308,-0.0448314810218677,0.0720802113706246,-0.770540200924906,0.441645826371023,0.0856022953987913,0.0688550846918095,273,-0.197444408630653,0.0863630075261914,309.34253602838,0.998607912890027,"ADIPOQ","Q15848","ADIPOQ"
"ADIRF_Q15847_MS",-0.0167936976833141,-0.019969523114611,0.0397339404422095,-0.422653718619716,0.672880632827457,0.396988551816798,0.385944386099156,273,-0.0950175732533373,0.061430177886709,-22.9876445437149,0.998607912890027,"ADIRF","Q15847","ADIRF"
"ADM_P35318_MS",-0.0151074296968896,-0.0171528777580977,0.0383910210317037,-0.393514662827377,0.694246547973957,0.486770389239552,0.477370579518665,273,-0.0906875110773896,0.0604726516836104,-42.1728789314342,0.998607912890027,"ADM","P35318","ADM"
"ADPGK_Q9BRR6_MS",0.00777991182456241,0.00662459478767312,0.0715735847655602,0.108698088129099,0.913526448197776,0.0503888309819403,0.031985513752908,258,-0.133162890513509,0.148722714162633,275.797108387957,0.998607912890027,"ADPGK","Q9BRR6","ADPGK"
"AEBP1_Q8IUX7_MS",0.0255721224307876,0.0404956493397155,0.0260652523248464,0.981080946851652,0.327421455345241,0.539778811325296,0.53134985182576,273,-0.0257423213889874,0.0768865662505626,-258.24192137928,0.998607912890027,"AEBP1","Q8IUX7","AEBP1"
"AFM_P43652_MS",0.0394080861252548,0.0413456201691712,0.0435250210383792,0.905412224626055,0.366045402796404,0.43671800194412,0.426401481833207,273,-0.0462792580444163,0.125095430294926,27.8630202167291,0.998607912890027,"AFM","P43652","AFM"
"AGA_P20933_MS",-0.014147985941684,-0.0174982174057528,0.0357292948203033,-0.395977194983551,0.692431144797187,0.472518994979606,0.462858170711833,273,-0.0844879492356106,0.0561919773522425,-82.2666684897757,0.998607912890027,"AGA","P20933","AGA"
"AGRN_O00468_MS",0.00349562129728413,0.00433794621960475,0.024767319826997,0.141138456712374,0.887864651675317,0.744825567919233,0.740152043522149,273,-0.0452635936909147,0.0522548362854829,-286.74348081706,0.998607912890027,"AGRN","O00468","AGRN"
"AGT_P01019_MS",0.0229165960493845,0.025547204149241,0.0308755046383009,0.742225797370663,0.458588649917638,0.679982133446516,0.674121000359456,273,-0.0378677511889893,0.0837009432877583,-163.739018723684,0.998607912890027,"AGT","P01019","AGT"
"AHCY_P23526_MS",0.0753021885119243,0.0499266869396302,0.084712245555906,0.888917393439045,0.374832924937748,0.15150495982057,0.135907624523154,272,-0.0914728294778776,0.242077206501726,397.716743991649,0.998607912890027,"AHCY","P23526","AHCY"
"AHI1_Q8N157_MS",0.133062398917338,0.0922406361214586,0.0882686073651871,1.5074713750363,0.132899298496908,0.0301384175906884,0.0115586937897438,261,-0.0407468501440059,0.306871647978681,397.657858415526,0.998607912890027,"AHI1","Q8N157","AHI1"
"AHNAK_Q09666_MS",-0.0131811614694319,-0.0200683700572579,0.0364834002923151,-0.361292022229857,0.71816059929909,0.166574054954086,0.151309843506359,273,-0.0850057258865499,0.0586434029476861,-70.6120376834744,0.998607912890027,"AHNAK","Q09666","AHNAK"
"AHNAK2_Q8IVF2_MS",-0.000490165117904224,-0.000474485248411876,0.0622485385506685,-0.00787432330648604,0.993723078816636,0.0299261061761617,0.0119617748090535,270,-0.123044404441687,0.122064074205879,224.6811921264,0.998607912890027,"AHNAK2","Q8IVF2","AHNAK2"
"AHSG_P02765_MS",0.0520770889952895,0.0695928668647766,0.0320990496204625,1.62238725479559,0.105874676955651,0.502973022644831,0.493869964451513,273,-0.0111160409959083,0.115270218986487,-142.053306539847,0.998607912890027,"AHSG","P02765","AHSG"
"AIF1_P55008_MS",0.0866643812170981,0.0842854187322988,0.0564474054197298,1.53531204087561,0.125942153784637,0.236244608177666,0.221327510681136,256,-0.0244960204147846,0.197824782848981,154.584154384957,0.998607912890027,"AIF1","P55008","AIF1"
"AJAP1_Q9UKB5_MS",0.00231760749656301,0.00182267981671484,0.0375346486876499,0.0617458156022539,0.950810434303734,0.764622327390047,0.760311381005249,273,-0.0715765408267739,0.0762117558198999,-54.7608754606948,0.998607912890027,"AJAP1","Q9UKB5","AJAP1"
"AK1_P00568_MS",0.0816182278375336,0.0544686371666862,0.0886821818218593,0.920345284258844,0.358210868744369,0.0594322849778496,0.0420786370992121,271,-0.0929753775478729,0.25621183322294,416.058637104508,0.998607912890027,"AK1","P00568","AK1"
"AKAP12_Q02952_MS",-0.00755101961387527,-0.00779695097847845,0.0554282875767898,-0.136230432943002,0.891739889052835,0.118368500256686,0.102162038864346,272,-0.116674011184939,0.101571971957189,162.056855410471,0.998607912890027,"AKAP12","Q02952","AKAP12"
"AKR1A1_P14550_MS",-0.0429784514297974,-0.0479266649275045,0.0515807520297082,-0.833226537779901,0.40544535798368,0.106308167159094,0.0899401848726304,273,-0.144525045693423,0.0585681428338283,122.618457266293,0.998607912890027,"AKR1A1","P14550","AKR1A1"
"AKR1B1_P15121_MS",-0.0266808995270124,-0.0403624114436311,0.0301942494741201,-0.883641752707945,0.377667127621186,0.436412552075566,0.426090437644715,273,-0.0861240654327212,0.0327622663786963,-176.188918246041,0.998607912890027,"AKR1B1","P15121","AKR1B1"
"ALAD_P13716_MS",0.13906660952034,0.0631981589402744,0.129961740474021,1.07005807257667,0.285541797834849,0.0614581557093569,0.0442055482775437,272,-0.116792168196003,0.394925387236682,635.771438001268,0.998607912890027,"ALAD","P13716","ALAD"
"ALB_P02768_MS",-0.0166913961666577,-0.0271269932404654,0.0181418907235393,-0.920047222255639,0.358360326925539,0.765175914376479,0.760875106947477,273,-0.0524071844013314,0.0190243920680161,-460.449643316749,0.998607912890027,"ALB","P02768","ALB"
"ALCAM_Q13740_MS",0.00814989512583774,0.00952799164192457,0.0222831605717182,0.365742332628594,0.714840589682658,0.81667916246392,0.813321637966922,273,-0.0357187763542569,0.0520185666059323,-345.72060635596,0.998607912890027,"ALCAM","Q13740","ALCAM"
"ALDH1A1_P00352_MS",-0.0365209054898798,-0.038766890145609,0.0494130769937913,-0.739093934475454,0.46048494817778,0.25684019967565,0.243229214321725,273,-0.133800016075856,0.0607582050960969,98.6615784500862,0.998607912890027,"ALDH1A1","P00352","ALDH1A1"
"ALDOA_P04075_MS",-0.00306236739171572,-0.00291798434386644,0.028563058166584,-0.10721426864923,0.914697743338211,0.799912343121772,0.796247734021439,273,-0.0592942206399953,0.0531694858565639,-207.178721091257,0.998607912890027,"ALDOA","P04075","ALDOA"
"ALDOC_P09972_MS",-0.0188177352035628,-0.0187338698645953,0.0268137411848487,-0.70179446701738,0.483405203725437,0.807515981504655,0.803990633180564,273,-0.0716057227695343,0.0339702523624087,-242.444166808467,0.998607912890027,"ALDOC","P09972","ALDOC"
"AMBP_P02760_MS",-0.0399643402904684,-0.0491211653824961,0.037785286063631,-1.05766938546311,0.291141178087103,0.417364403654799,0.406693422036755,273,-0.114351916315507,0.0344232357345699,-51.0472192426526,0.998607912890027,"AMBP","P02760","AMBP"
"AMIGO2_Q86SJ2_MS",0.0137390801669878,0.0112973481233637,0.0740079445238202,0.185643315124982,0.852873230792551,0.070784770689422,0.0524208333512682,253,-0.132011041169825,0.159489201503801,287.440283200071,0.998607912890027,"AMIGO2","Q86SJ2","AMIGO2"
"AMPH_P49418_MS",0.0447689698200053,0.0448602926750223,0.0513602295859331,0.871666076669311,0.384156491456131,0.284543102741387,0.271439496564489,273,-0.0563434837565835,0.145881423396594,120.227733767676,0.998607912890027,"AMPH","P49418","AMPH"
"AMY1A_P04745_MS",8.62630800310065e-05,0.000151739931199949,0.0289067265707634,0.00298418708254064,0.997621146177685,0.301595173691655,0.28880387650652,273,-0.0568221672755449,0.0569946934356069,-200.504979182067,0.998607912890027,"AMY1A","P04745","AMY1A"
"ANG_P03950_MS",0.0266678675943059,0.0400860663355185,0.0390992309272051,0.682056065091309,0.495781757438203,0.0669470510796363,0.0498581692312781,273,-0.0503064606725238,0.103642195861136,-31.9730895362437,0.998607912890027,"ANG","P03950","ANG"
"ANGPTL1_O95841_MS",0.00876916631233647,0.0124704403290371,0.0415117407793446,0.211245448822513,0.832855102638103,0.068002230443846,0.0507430124891023,270,-0.0729586932112668,0.0904970258359398,1.31327514584754,0.998607912890027,"ANGPTL1","O95841","ANGPTL1"
"ANGPTL2_Q9UKU9_MS",0.00984440656848012,0.0129871019293888,0.0360552379126346,0.273036794052895,0.785031358665821,0.388858599686088,0.377665533746273,273,-0.0611372381598491,0.0808260512968094,-77.1993513807661,0.998607912890027,"ANGPTL2","Q9UKU9","ANGPTL2"
"ANGPTL4_Q9BY76_MS",0.0708003465394063,0.0758314401495503,0.0486875197012867,1.45417854460011,0.147045502047483,0.26544773682502,0.251994398671633,273,-0.0250503654851351,0.166651058563948,90.4074318845796,0.998607912890027,"ANGPTL4","Q9BY76","ANGPTL4"
"ANGPTL7_O43827_MS",0.0380389370772299,0.045716568458391,0.0501300348700802,0.758805318524387,0.448623649585286,0.0195034393366674,0.00154562687030613,273,-0.060651642471543,0.136729516626003,106.699691897582,0.998607912890027,"ANGPTL7","O43827","ANGPTL7"
"ANKRD2_Q9GZV1_MS",0.157305705173543,0.110524105301292,0.089525573916449,1.75710356596374,0.0801595135159319,0.0504739466546327,0.0309363735405305,243,-0.0190394780629626,0.333650888410049,351.169003697392,0.998607912890027,"ANKRD2","Q9GZV1","ANKRD2"
"ANPEP_P15144_MS",-0.0129291742961616,-0.0320664624623438,0.0233866058070234,-0.552845265484347,0.580821762704425,0.0912289732581321,0.0745848152591968,273,-0.0589701891639045,0.0331118405715813,-318.751241449737,0.998607912890027,"ANPEP","P15144","ANPEP"
"ANTXR1_Q9H6X2_MS",0.041512624015299,0.0695389194227915,0.0322455829448046,1.28738947242346,0.199048919716886,0.211874231472566,0.197439693587448,273,-0.0219689849035518,0.10499423293415,-139.511812927278,0.998607912890027,"ANTXR1","Q9H6X2","ANTXR1"
"ANTXR2_P58335_MS",0.0987717625867111,0.075930834055102,0.08131328691692,1.21470630854744,0.225610605199967,0.0308091373422902,0.0116551677245488,253,-0.0613653890487011,0.258908914222123,327.285301838814,0.998607912890027,"ANTXR2","P58335","ANTXR2"
"ANXA1_P04083_MS",-0.0574553947733698,-0.0441262466276668,0.0794627059358446,-0.723048555881765,0.47028059760204,0.0107134262771981,-0.00774341278479462,268,-0.21390595444595,0.0989951648992105,344.919650976962,0.998607912890027,"ANXA1","P04083","ANXA1"
"ANXA2_P07355_MS",0.0183823076112073,0.0206495152778546,0.0510693254880419,0.359948118279173,0.719164231427123,0.111004696462632,0.0947227311963799,273,-0.082157445505699,0.118922060728114,117.058239905569,0.998607912890027,"ANXA2","P07355","ANXA2"
"ANXA5_P08758_MS",0.00625268729779268,0.00738231303117999,0.0447547852251696,0.139709916299101,0.888992205820794,0.24579395885599,0.231980661399141,273,-0.081855683320737,0.0943610579163223,43.410240751903,0.998607912890027,"ANXA5","P08758","ANXA5"
"AOC3_Q16853_MS",-0.0541699922340416,-0.0768070161637276,0.041474420044431,-1.30610608119438,0.192619929829038,0.0692551339299414,0.0521458533036536,272,-0.13582167203117,0.0274816875630872,0.809506872203672,0.998607912890027,"AOC3","Q16853","AOC3"
"AP1B1_Q10567_MS",-0.0559884161487837,-0.057313154947404,0.0542332061206246,-1.03236412068752,0.302815259413665,0.167465220201252,0.152217330461348,273,-0.162756874553088,0.0507800422555209,150.599255488626,0.998607912890027,"AP1B1","Q10567","AP1B1"
"AP2A1_O95782_MS",-0.00457650210377959,-0.00306785436379908,0.0881415065766642,-0.0519222132855083,0.958630239142561,0.0939696886934379,0.0766790338975112,262,-0.178132391945908,0.168979387738349,403.78385219229,0.998607912890027,"AP2A1","O95782","AP2A1"
"AP2A2_O94973_MS",-0.113450574403984,-0.104822884523912,0.0606522775005555,-1.87050806794428,0.0624871287181781,0.154894509533415,0.139359482135132,272,-0.232858159516363,0.00595701070839488,212.090719051445,0.998607912890027,"AP2A2","O94973","AP2A2"
"AP2B1_P63010_MS",-0.00479429440203132,-0.00554280428157012,0.026314172204232,-0.182194384258847,0.855565394033088,0.74999501252234,0.745416166597841,273,-0.0565987847023531,0.0470101958982905,-252.938375585437,0.998607912890027,"AP2B1","P63010","AP2B1"
"AP5B1_Q2VPB7_MS",0.0405753509120813,0.0361330888432844,0.0531236276330641,0.763791042139359,0.445697888703625,0.435083708749171,0.424006918724645,255,-0.0640415704944807,0.145192272318643,122.163599844918,0.998607912890027,"AP5B1","Q2VPB7","AP5B1"
"APCS_P02743_MS",-0.0298054897342683,-0.0187044536916548,0.0696781536783034,-0.42775946492321,0.669163482954787,0.483523745662338,0.474064473604872,273,-0.166980286963553,0.107369307495016,290.43040345693,0.998607912890027,"APCS","P02743","APCS"
"APLP1_P51693_MS",0.0031555386642119,0.00274807307791147,0.03175178842166,0.0993814465600086,0.92090834988445,0.793459375551888,0.789676580232325,273,-0.0593539411150234,0.0656650184434472,-148.122879482472,0.998607912890027,"APLP1","P51693","APLP1"
