"Protein_id","coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","p_adjusted","symbol","uniprot","label"
"A1BG__Inflammation_II_o2csf__NPX",-0.0221306277086287,-0.0188071168294578,0.0339513736911093,-0.651833057182721,0.514709371014731,0.380963527312434,0.377648740310091,747,-0.088782089746482,0.0445208343292245,0.890813955308073,"A1BG","P04217","A1BG"
"ABCA2__Cardiometabolic_II_o2csf__NPX",-0.00861965976515801,-0.0065281369249483,0.0272451089804102,-0.316374574656894,0.751806597737758,0.683393433857994,0.68169808410623,747,-0.0621057532424454,0.0448664337121294,0.952858262333846,"ABCA2",NA,"ABCA2"
"ABHD14B__Neurology_o2csf__NPX",-0.0269291888332778,-0.0254505317744491,0.034747610736125,-0.774993971176302,0.43858945755748,0.201406614132632,0.197113101305388,744,-0.0951442258485481,0.0412858481819925,0.847330465920077,"ABHD14B","Q96IU4","ABHD14B"
"ABL1__Oncology_o2csf__NPX",-0.0155196578558359,-0.0164516491381489,0.0246567462070266,-0.629428462520051,0.52926207382037,0.494731099340484,0.492010943751469,743,-0.0639248433661027,0.032885527654431,0.891287584363359,"ABL1","P00519","ABL1"
"ACAN__Cardiometabolic_o2csf__NPX",-0.0267301837195345,-0.0189701376665539,0.0335606603241667,-0.79647371241639,0.426010138752831,0.578750383262492,0.57649167218079,746,-0.0926147621749601,0.0391543947358911,0.839398603180752,"ACAN","P16112","ACAN"
"ACE__Inflammation_II_o2csf__NPX",0.0232574479354497,0.0231934379278575,0.0248406425113783,0.936265957082094,0.34943885131409,0.543672809344945,0.541229290251745,747,-0.025508329744308,0.0720232256152075,0.797038256808664,"ACE","P12821","ACE"
"ACHE__Inflammation_II_o2csf__NPX",0.0120244125878915,0.0164110920084541,0.0196728452173453,0.611218786863109,0.541241193461727,0.465015615063826,0.462143215681618,745,-0.0265963990655161,0.0506452242412991,0.899963826632343,"ACHE","P22303","ACHE"
"ACP5__Cardiometabolic_o2csf__NPX",0.025861742010925,0.0283423770838234,0.0209404470309576,1.23501384534399,0.217213658467182,0.608372259391216,0.606275189829723,747,-0.0152473872701984,0.0669708712920485,0.711113951896146,"ACP5","P13686","ACP5"
"ACP6__Oncology_o2csf__NPX",-0.0435548570001412,-0.0229986034994756,0.0589357828682419,-0.739022286299536,0.460125920534835,0.280649798832186,0.276792693195897,746,-0.159254583188739,0.0721448691884563,0.870278567518491,"ACP6","Q9NPH0","ACP6"
"ACTA2__Cardiometabolic_o2csf__NPX",0.00156834756703707,0.00117124877388761,0.0313539114687889,0.0500207946494418,0.96011918879702,0.59229908983038,0.590115952426527,747,-0.0599839200676429,0.0631206152017171,0.991509587920088,"ACTA2",NA,"ACTA2"
"ACVRL1__Neurology_o2csf__NPX",-0.0424473826227144,-0.0401364127521149,0.0254159972102374,-1.67010494499176,0.0953186529754873,0.571632406987615,0.569332446756676,745,-0.0923428822515459,0.00744811700611714,0.57932389800563,"ACVRL1","P37023","ACVRL1"
"ACY1__Cardiometabolic_o2csf__NPX",-0.09305381402685,-0.0887773970032626,0.0310452043794842,-2.99736516111787,0.00281374654148155,0.349401187904173,0.345908039919766,745,-0.154000310470815,-0.0321073175828853,0.210271893143687,"ACY1","Q03154","ACY1"
"ACY3__Cardiometabolic_II_o2csf__NPX",0.0018801638900981,0.00120002916702617,0.0474916264110778,0.0395893767424133,0.968431103361186,0.318125442265991,0.31446437081507,745,-0.0913531807772545,0.0951135085574507,0.991509587920088,"ACY3","Q96HD9","ACY3"
"ACYP1__Inflammation_II_o2csf__NPX",-0.0120551041092886,-0.00954116120375701,0.0264471803541208,-0.455818123061661,0.648653600730947,0.674853693732771,0.673107941752813,745,-0.0639749743637262,0.039864766145149,0.9323377943326,"ACYP1","P07311","ACYP1"
"ADA__Inflammation_o2csf__NPX",0.0596902569673857,0.0489594705315661,0.0336597477065762,1.77334237581715,0.076579379093511,0.433196142917456,0.43016104863589,747,-0.00638870104119902,0.12576921497597,0.57567919766516,"ADA","P00813","ADA"
"ADA2__Cardiometabolic_o2csf__NPX",0.011349793985754,0.0110015541464324,0.0269206251954412,0.421602169465069,0.673436877283422,0.494269413601679,0.491557721449409,746,-0.0414994058102632,0.0641989937817712,0.933585465979847,"ADA2","Q9NZK5","ADA2"
"ADAM12__Inflammation_II_o2csf__NPX",-0.0112955996164063,-0.0129540433900927,0.0274422274910476,-0.411613802855153,0.680741061348988,0.266593761533064,0.262650717240231,744,-0.0651690178004401,0.0425778185676274,0.935599842514795,"ADAM12","O43184","ADAM12"
"ADAM15__Cardiometabolic_o2csf__NPX",0.00749990674283423,0.00597132201800487,0.0317693592707118,0.236073591504516,0.813440277395614,0.524236932022722,0.521689338619899,747,-0.0548679450755817,0.0698677585612502,0.971366537218083,"ADAM15","Q13444","ADAM15"
"ADAM22__Neurology_o2csf__NPX",0.011821388127114,0.0203129671081021,0.0175023154642079,0.675418526839417,0.499619195640965,0.328221958644811,0.324619931613416,746,-0.0225382658610661,0.0461810421152942,0.888979492063869,"ADAM22","Q9P0K1","ADAM22"
"ADAM23__Inflammation_o2csf__NPX",0.0262301827082058,0.0417761252681471,0.0127697626955538,2.0540853681908,0.0403158511168165,0.693085056882858,0.691437191416457,745,0.00116118051380718,0.0512991849026045,0.500983505000508,"ADAM23","O75077","ADAM23"
"ADAM8__Neurology_o2csf__NPX",-0.0483444682221477,-0.0299676411093012,0.0429929208559175,-1.1244750824017,0.261173703161138,0.473490152142984,0.470663253631,745,-0.132746164085758,0.0360572276414621,0.732444800599079,"ADAM8","P78325","ADAM8"
"ADAM9__Oncology_II_o2csf__NPX",0.0139007185538589,0.0123928324487041,0.0265798139683432,0.522980280088296,0.601143684095699,0.583962005001617,0.581725241587647,744,-0.0382796459459804,0.0660810830536983,0.92702704821399,"ADAM9","Q13443","ADAM9"
"ADAMTS1__Inflammation_II_o2csf__NPX",0.00584816729128651,0.00573012102016185,0.0255130312033679,0.229222754625664,0.818758615774246,0.53594372428131,0.533455486877992,746,-0.0442377156954556,0.0559340502780287,0.971366537218083,"ADAMTS1","Q9UHI8","ADAMTS1"
"ADAMTS13__Cardiometabolic_o2csf__NPX",-0.0254367566990346,-0.0204696795206091,0.0358481726475508,-0.70956913059758,0.478192785418232,0.381161655483526,0.377847929408471,747,-0.0958119097070652,0.0449383963089961,0.87984942396397,"ADAMTS13","Q76LX8","ADAMTS13"
"ADAMTS15__Oncology_o2csf__NPX",0.00220770694374025,0.00166934451247481,0.0326055200767089,0.0677096067949943,0.946034969108844,0.549228819648601,0.546808571700406,745,-0.0618019284613971,0.0662173423488776,0.991509587920088,"ADAMTS15","Q8TE58","ADAMTS15"
"ADAMTS16__Cardiometabolic_o2csf__NPX",0.0800576549588844,0.102803443718102,0.0269412157116854,2.97156801740615,0.00305846661015796,0.114980432376706,0.110215858661372,743,0.0271676858832158,0.132947624034553,0.210271893143687,"ADAMTS16",NA,"ADAMTS16"
"ADAMTS4__Inflammation_II_o2csf__NPX",0.0030931094770088,0.00303890922389309,0.0266448814979073,0.116086441489775,0.907615318036145,0.491809518475566,0.489080978977448,745,-0.0492148784367447,0.0554010973907623,0.987093750889974,"ADAMTS4","O75173","ADAMTS4"
"ADAMTS8__Oncology_o2csf__NPX",-0.0159099908912679,-0.0118355537139206,0.0247891909810553,-0.641811622792644,0.521192657222863,0.747556232754534,0.74620264687118,746,-0.0645748676327365,0.0327548858502007,0.891287584363359,"ADAMTS8",NA,"ADAMTS8"
"ADAMTSL2__Cardiometabolic_II_o2csf__NPX",-0.00404391922876847,-0.00343746057617614,0.0248301688841045,-0.162863138291309,0.870670360008213,0.669783269614616,0.668010293881004,745,-0.0527893480267239,0.0447015095691869,0.984176607345239,"ADAMTSL2","Q86TH1","ADAMTSL2"
"ADAMTSL5__Cardiometabolic_II_o2csf__NPX",0.0544638801641023,0.0444068533034852,0.0336378170398168,1.61912647600271,0.105843842101456,0.442278719698386,0.439280218191389,744,-0.0115724568925469,0.120500217220752,0.597372030547346,"ADAMTSL5",NA,"ADAMTSL5"
"ADCYAP1R1__Oncology_o2csf__NPX",-0.0308317300512354,-0.0289468354852672,0.0349063390179211,-0.883270228808764,0.377376364007739,0.206777468492241,0.202501336246916,742,-0.0993586766663716,0.0376952165639007,0.807621596297693,"ADCYAP1R1","P41586","ADCYAP1R1"
"ADGRB3__Neurology_o2csf__NPX",0.00265638689786434,0.0025841868137055,0.0213343441551988,0.124512236164383,0.900943255136983,0.680074573089257,0.678359155250594,746,-0.0392261105771953,0.0445388843729239,0.984176607345239,"ADGRB3","O60242","ADGRB3"
"ADGRD1__Inflammation_II_o2csf__NPX",-0.00382280428890227,-0.00240983289394616,0.0410746370366357,-0.0930697034642714,0.92587314117313,0.501457999490105,0.498788430544938,747,-0.0844582635805784,0.0768126550027739,0.991509587920088,"ADGRD1","Q6QNK2","ADGRD1"
"ADGRE2__Inflammation_o2csf__NPX",-0.00757769807438319,-0.00649100246446876,0.0215379962487987,-0.351829296785481,0.725065775726027,0.747470526209117,0.746114663262589,745,-0.0498600871912992,0.0347046910425328,0.94634336239154,"ADGRE2","Q9UHX3","ADGRE2"
"ADGRE5__Cardiometabolic_o2csf__NPX",-0.0195330225897885,-0.0180351511830016,0.0208871721227902,-0.935168364341476,0.350004149075975,0.723805646682641,0.722324711812307,746,-0.0605376547139366,0.0214716095343595,0.797038256808664,"ADGRE5","P48960","ADGRE5"
"ADGRF5__Cardiometabolic_II_o2csf__NPX",0.00340117675921267,0.00369946645307206,0.0212874789418041,0.159773581855833,0.873102800577856,0.602474452475256,0.600337218348779,744,-0.0383894998718936,0.0451918533903189,0.984176607345239,"ADGRF5","Q8IZF2","ADGRF5"
"ADGRG1__Oncology_o2csf__NPX",0.0295875282807238,0.0139711797005057,0.0380870022197851,0.776840563874936,0.437498759920543,0.759482365529444,0.758194453162801,747,-0.0451827713155014,0.104357827876949,0.847148497988531,"ADGRG1","Q9Y653","ADGRG1"
"ADGRG2__Cardiometabolic_o2csf__NPX",0.000778513070223935,0.000883037591999332,0.0249361517620309,0.0312202571452641,0.975102246700956,0.40670157536098,0.403516080463589,745,-0.0481749763677487,0.0497320025081966,0.991509587920088,"ADGRG2","Q8IZP9","ADGRG2"
"ADIPOQ__Inflammation_II_o2csf__NPX",0.00500563992826965,0.00299250982604889,0.0554680906774583,0.0902435953200006,0.928117832742108,0.18232080517602,0.177942335591956,747,-0.103886252745544,0.113897532602083,0.991509587920088,"ADIPOQ","Q15848","ADIPOQ"
"ADM__Oncology_o2csf__NPX",-0.0189373856007083,-0.0169215808905223,0.0201745290556934,-0.938677951214136,0.348200335023271,0.758948126708475,0.757653888462614,745,-0.0585430795533634,0.0206683083519467,0.797038256808664,"ADM","P35318","ADM"
"AFM__Inflammation_II_o2csf__NPX",-0.0615542188214691,-0.0445397328336314,0.0407657531802391,-1.50994925935299,0.131479227281963,0.352983934258041,0.349519323464242,747,-0.141583294382813,0.0184748567398747,0.643900964819261,"AFM","P43652","AFM"
"AGER__Inflammation_o2csf__NPX",-0.00829387728496874,-0.00572176596753927,0.036100867162584,-0.229741774556728,0.818355493170196,0.539814676034223,0.5373438823485,745,-0.0791654149709133,0.0625776604009758,0.971366537218083,"AGER","Q15109","AGER"
"AGRN__Inflammation_o2csf__NPX",0.0079897555880096,0.0127880544805272,0.0172736862629744,0.462539116803077,0.643829998915805,0.432927420240194,0.429878642929657,744,-0.025921213334925,0.0419007245109442,0.9323377943326,"AGRN","O00468","AGRN"
"AGRP__Inflammation_o2csf__NPX",0.00271306529854113,0.00185768209544213,0.0324265462569373,0.0836680316504781,0.933342790901444,0.633420442418626,0.631457499673879,747,-0.0609449397214124,0.0663710703184946,0.991509587920088,"AGRP","O00253","AGRP"
"AGT__Inflammation_II_o2csf__NPX",0.0459042535887835,0.0441527042679895,0.0362672247988481,1.2657228073939,0.206007487477376,0.0963919765381536,0.0915468933024333,746,-0.0252937143457045,0.117102221523272,0.711091054251841,"AGT","P01019","AGT"
"AHCY__Cardiometabolic_o2csf__NPX",-0.00796988010781166,-0.00798471180306902,0.0339737868765973,-0.234589100613382,0.814592127131019,0.140807272221703,0.136194156904773,745,-0.0746656330412621,0.0587258728256388,0.971366537218083,"AHCY","P23526","AHCY"
"AHNAK2__Cardiometabolic_II_o2csf__NPX",-0.0242964544444874,-0.0396644420498044,0.0196888297607524,-1.23402227251311,0.217582698893789,0.231752317635865,0.227638541558948,747,-0.062948477814964,0.0143555689259892,0.711113951896146,"AHNAK2",NA,"AHNAK2"
