"apt_name","coef_x2m","coef_x2y","coef_m2y","acme","acme_p","ade","ade_p","total","total_p","prop_m","prop_m_p","prop_m_ci_lower","prop_m_ci_upper","p_adjusted","ade_p_adjusted","prop_m_p_adjusted","Protein_id","UniProt","EntrezGeneSymbol","symbol","ref_name","label"
"seq.10085.25",-0.242024301758404,-0.385934156317699,-0.144670815675015,0.00673591343347356,0.862,-0.0744442246482515,0.324,-0.0677083112147779,0.302,-0.0994842924394692,0.892,-4.24716051213696,4.74621457523225,0.951136363636364,0.564098360655738,0.996428571428571,"STAR__seq.10085.25__ANML","P49675","STAR","STAR","STAR__seq.10085.25","STAR"
"seq.11160.56",-0.0824288406447493,-0.366832565959529,-0.196074200288859,0.00311042923576693,0.892,-0.0707695241043914,0.332,-0.0676590948686245,0.336,-0.0459720787250634,0.984,-1.80243642140176,1.71962321542753,0.951136363636364,0.564098360655738,0.997078651685393,"RNF122__seq.11160.56__ANML","Q9H9V4","RNF122","RNF122","RNF122__seq.11160.56","RNF122"
"seq.11180.17",0.065638106032489,-0.665855987954864,3.34032725454018,0.0402569149285574,0.116,-0.123048782353238,0.096,-0.0827918674246809,0.238,-0.486242383229014,0.334,-4.7917779549519,4.48891199949071,0.7192,0.564098360655738,0.996428571428571,"SMARCC1__seq.11180.17__ANML","Q92922","SMARCC1","SMARCC1","SMARCC1__seq.11180.17","SMARCC1"
"seq.11402.17",0.138105083382547,-0.138090673858303,-0.811094285256065,-0.0220756769229604,0.58,-0.0272178450976755,0.746,-0.0492935220206358,0.492,0.44784133934919,0.768,-6.40446885005494,8.63234465110055,0.951136363636364,0.797448275862069,0.996428571428571,"KMT2C__seq.11402.17__ANML","Q8NEZ4","KMT2C","KMT2C","KMT2C__seq.11402.17","KMT2C"
"seq.11536.9",0.0563487014320236,-0.185486580877889,-5.46164317275968,-0.0577444003470626,0.046,-0.0347678948123829,0.65,-0.0925122951594455,0.194,0.62418082101995,0.232,-5.28709312344867,5.21708880295948,0.713,0.719642857142857,0.996428571428571,"MYSM1__seq.11536.9__ANML","Q5VVJ2","MYSM1","MYSM1","MYSM1__seq.11536.9","MYSM1"
"seq.11666.72",0.0374867138880432,-0.431174742583807,2.76289701770501,0.0200952971894374,0.106,-0.0839366108457706,0.19,-0.0638413136563332,0.34,-0.314769481367711,0.422,-2.70855275846102,3.48471222730088,0.7192,0.564098360655738,0.996428571428571,"RGS8__seq.11666.72__ANML","P57771","RGS8","RGS8","RGS8__seq.11666.72","RGS8"
"seq.11708.2",0.180620133770458,-0.47801144806243,0.301123072058554,0.0101431653873005,0.838,-0.0894696852075735,0.294,-0.079326519820273,0.25,-0.127866007613613,0.868,-6.73571440593778,4.78674113432611,0.951136363636364,0.564098360655738,0.996428571428571,"LCN1__seq.11708.2__ANML","P31025","LCN1","LCN1","LCN1__seq.11708.2","LCN1"
"seq.12392.30",0.12419111932975,-0.452681996893207,-0.554787969891077,-0.0128720732304579,0.71,-0.0848427764229811,0.226,-0.0977148496534389,0.134,0.131730983326595,0.732,-1.66564601272729,2.69050946333394,0.951136363636364,0.564098360655738,0.996428571428571,"ARL1__seq.12392.30__ANML","P40616","ARL1","ARL1","ARL1__seq.12392.30","ARL1"
"seq.12501.10",1.14809446349583,14.2466531112472,-0.298527568430328,-0.0330755980892282,0.36,0.702795395049175,0,0.669719796959946,0,-0.0493872187135097,NA,-0.164225184080008,0.137164789088672,0.925772727272727,0,NA,"TBCA__seq.12501.10__ANML","O75347","TBCA","TBCA","TBCA__seq.12501.10","TBCA"
"seq.12521.3",0.0733943230362679,-0.710594739646674,3.58986193658089,0.0488994211345306,0.012,-0.132881807946008,0.054,-0.0839823868114776,0.224,-0.582258054231053,0.232,-5.81945486712787,6.88339423103931,0.558,0.564098360655738,0.996428571428571,"CDKN2C__seq.12521.3__ANML","P42773","CDKN2C","CDKN2C","CDKN2C__seq.12521.3","CDKN2C"
"seq.12564.9",0.0546196502095759,-0.209019171054312,-2.20477445760804,-0.0233747245762444,0.272,-0.0405936871077876,0.572,-0.063968411684032,0.366,0.365410426191327,0.538,-4.09693734182866,4.01684127460297,0.925772727272727,0.648731707317073,0.996428571428571,"NIP7__seq.12564.9__ANML","Q9Y221","NIP7","NIP7","NIP7__seq.12564.9","NIP7"
