source_layer,target_layer,source_node,target_node,class_idx,importance,normalized_importance,source_tuple,target_tuple
0,1,P13051,R-HSA-9821002,1,0.08832759489970547,0.044163797449852736,"(np.str_('P13051'), '0')","('R-HSA-9821002', '1')"
0,1,P18031,R-HSA-354192,0,0.3113282212455358,0.06476081468773345,"(np.str_('P18031'), '0')","('R-HSA-354192', '1')"
0,1,P18031,R-HSA-354192,1,0.0629266041547193,0.013089652246392906,"(np.str_('P18031'), '0')","('R-HSA-354192', '1')"
0,1,P18031,R-HSA-6807004,0,0.3113282212455358,0.06476081468773345,"(np.str_('P18031'), '0')","('R-HSA-6807004', '1')"
0,1,P18031,R-HSA-6807004,1,0.0629266041547193,0.013089652246392906,"(np.str_('P18031'), '0')","('R-HSA-6807004', '1')"
0,1,P18031,R-HSA-77387,0,0.3113282212455358,0.06476081468773345,"(np.str_('P18031'), '0')","('R-HSA-77387', '1')"
0,1,P18031,R-HSA-77387,1,0.0629266041547193,0.013089652246392906,"(np.str_('P18031'), '0')","('R-HSA-77387', '1')"
0,1,P18031,R-HSA-877300,0,0.3113282212455358,0.06476081468773345,"(np.str_('P18031'), '0')","('R-HSA-877300', '1')"
0,1,P18031,R-HSA-877300,1,0.0629266041547193,0.013089652246392906,"(np.str_('P18031'), '0')","('R-HSA-877300', '1')"
0,1,P18031,R-HSA-8849472,0,0.3113282212455358,0.06476081468773345,"(np.str_('P18031'), '0')","('R-HSA-8849472', '1')"
0,1,P18031,R-HSA-8849472,1,0.0629266041547193,0.013089652246392906,"(np.str_('P18031'), '0')","('R-HSA-8849472', '1')"
0,1,P18031,R-HSA-8986944,0,0.3113282212455358,0.06476081468773345,"(np.str_('P18031'), '0')","('R-HSA-8986944', '1')"
0,1,P18031,R-HSA-8986944,1,0.0629266041547193,0.013089652246392906,"(np.str_('P18031'), '0')","('R-HSA-8986944', '1')"
0,1,P18031,R-HSA-909733,0,0.3113282212455358,0.06476081468773345,"(np.str_('P18031'), '0')","('R-HSA-909733', '1')"
0,1,P18031,R-HSA-909733,1,0.0629266041547193,0.013089652246392906,"(np.str_('P18031'), '0')","('R-HSA-909733', '1')"
0,1,P18031,R-HSA-982772,0,0.3113282212455358,0.06476081468773345,"(np.str_('P18031'), '0')","('R-HSA-982772', '1')"
0,1,P18031,R-HSA-982772,1,0.0629266041547193,0.013089652246392906,"(np.str_('P18031'), '0')","('R-HSA-982772', '1')"
0,1,P18031,R-HSA-9860927,0,0.3113282212455358,0.06476081468773345,"(np.str_('P18031'), '0')","('R-HSA-9860927', '1')"
0,1,P18031,R-HSA-9860927,1,0.0629266041547193,0.013089652246392906,"(np.str_('P18031'), '0')","('R-HSA-9860927', '1')"
0,1,P31025,R-HSA-804914,0,0.12227113564897861,0.05265931185302706,"(np.str_('P31025'), '0')","('R-HSA-804914', '1')"
0,1,P31025,R-HSA-804914,1,0.2418113485244768,0.10414247928560733,"(np.str_('P31025'), '0')","('R-HSA-804914', '1')"
0,1,P36404,R-HSA-389977,0,0.14823859170012707,0.041350109428008576,"(np.str_('P36404'), '0')","('R-HSA-389977', '1')"
0,1,P36404,R-HSA-389977,1,0.19042997803938175,0.053119099014585114,"(np.str_('P36404'), '0')","('R-HSA-389977', '1')"
0,1,P36404,R-HSA-5673001,0,0.14823859170012707,0.041350109428008576,"(np.str_('P36404'), '0')","('R-HSA-5673001', '1')"
0,1,P36404,R-HSA-5673001,1,0.19042997803938175,0.053119099014585114,"(np.str_('P36404'), '0')","('R-HSA-5673001', '1')"
0,1,P36404,R-HSA-83936,0,0.14823859170012707,0.041350109428008576,"(np.str_('P36404'), '0')","('R-HSA-83936', '1')"
0,1,P36404,R-HSA-83936,1,0.19042997803938175,0.053119099014585114,"(np.str_('P36404'), '0')","('R-HSA-83936', '1')"
0,1,P39687,R-HSA-450520,0,0.04416728741489351,0.022083643707446754,"(np.str_('P39687'), '0')","('R-HSA-450520', '1')"
0,1,P39687,R-HSA-450520,1,0.046062467054330876,0.023031233527165438,"(np.str_('P39687'), '0')","('R-HSA-450520', '1')"
0,1,P40306,R-HSA-9907900,0,0.03440010968396174,0.01720005484198087,"(np.str_('P40306'), '0')","('R-HSA-9907900', '1')"
0,1,P40306,R-HSA-9907900,1,0.003265247134550009,0.0016326235672750045,"(np.str_('P40306'), '0')","('R-HSA-9907900', '1')"
0,1,P40616,R-HSA-6811440,0,0.005078867684850203,0.002187349253421468,"(np.str_('P40616'), '0')","('R-HSA-6811440', '1')"
0,1,P40616,R-HSA-6811440,1,0.005065841068114553,0.002181738994962417,"(np.str_('P40616'), '0')","('R-HSA-6811440', '1')"
0,1,P42772,R-HSA-2173793,0,0.04816001716868153,0.011549372507185077,"(np.str_('P42772'), '0')","('R-HSA-2173793', '1')"
0,1,P42772,R-HSA-2173793,1,0.09407605399194706,0.022560610552805532,"(np.str_('P42772'), '0')","('R-HSA-2173793', '1')"
0,1,P42772,R-HSA-2559580,0,0.04816001716868153,0.011549372507185077,"(np.str_('P42772'), '0')","('R-HSA-2559580', '1')"
0,1,P42772,R-HSA-2559580,1,0.09407605399194706,0.022560610552805532,"(np.str_('P42772'), '0')","('R-HSA-2559580', '1')"
0,1,P42772,R-HSA-2559582,0,0.04816001716868153,0.011549372507185077,"(np.str_('P42772'), '0')","('R-HSA-2559582', '1')"
0,1,P42772,R-HSA-2559582,1,0.09407605399194706,0.022560610552805532,"(np.str_('P42772'), '0')","('R-HSA-2559582', '1')"
0,1,P42772,R-HSA-2559585,0,0.04816001716868153,0.011549372507185077,"(np.str_('P42772'), '0')","('R-HSA-2559585', '1')"
0,1,P42772,R-HSA-2559585,1,0.09407605399194706,0.022560610552805532,"(np.str_('P42772'), '0')","('R-HSA-2559585', '1')"
0,1,P42772,R-HSA-69236,0,0.04816001716868153,0.011549372507185077,"(np.str_('P42772'), '0')","('R-HSA-69236', '1')"
0,1,P42772,R-HSA-69236,1,0.09407605399194706,0.022560610552805532,"(np.str_('P42772'), '0')","('R-HSA-69236', '1')"
0,1,P42773,R-HSA-2559580,0,0.18055100672479188,0.05219094540042177,"(np.str_('P42773'), '0')","('R-HSA-2559580', '1')"
0,1,P42773,R-HSA-2559580,1,0.038485521745834764,0.011124810659213022,"(np.str_('P42773'), '0')","('R-HSA-2559580', '1')"
0,1,P42773,R-HSA-2559582,0,0.18055100672479188,0.05219094540042177,"(np.str_('P42773'), '0')","('R-HSA-2559582', '1')"
0,1,P42773,R-HSA-2559582,1,0.038485521745834764,0.011124810659213022,"(np.str_('P42773'), '0')","('R-HSA-2559582', '1')"
0,1,P42773,R-HSA-2559585,0,0.18055100672479188,0.05219094540042177,"(np.str_('P42773'), '0')","('R-HSA-2559585', '1')"
0,1,P42773,R-HSA-2559585,1,0.038485521745834764,0.011124810659213022,"(np.str_('P42773'), '0')","('R-HSA-2559585', '1')"
0,1,P42773,R-HSA-69236,0,0.18055100672479188,0.05219094540042177,"(np.str_('P42773'), '0')","('R-HSA-69236', '1')"
0,1,P42773,R-HSA-69236,1,0.038485521745834764,0.011124810659213022,"(np.str_('P42773'), '0')","('R-HSA-69236', '1')"
0,1,P45983,R-HSA-114452,0,0.08661000131230269,0.016274177284639875,"(np.str_('P45983'), '0')","('R-HSA-114452', '1')"
0,1,P45983,R-HSA-114452,1,0.10209339002280363,0.019183534276023397,"(np.str_('P45983'), '0')","('R-HSA-114452', '1')"
0,1,P45983,R-HSA-166016,0,0.08661000131230269,0.016274177284639875,"(np.str_('P45983'), '0')","('R-HSA-166016', '1')"
0,1,P45983,R-HSA-166016,1,0.10209339002280363,0.019183534276023397,"(np.str_('P45983'), '0')","('R-HSA-166016', '1')"
0,1,P45983,R-HSA-168138,0,0.08661000131230269,0.016274177284639875,"(np.str_('P45983'), '0')","('R-HSA-168138', '1')"
0,1,P45983,R-HSA-168138,1,0.10209339002280363,0.019183534276023397,"(np.str_('P45983'), '0')","('R-HSA-168138', '1')"
0,1,P45983,R-HSA-168142,0,0.08661000131230269,0.016274177284639875,"(np.str_('P45983'), '0')","('R-HSA-168142', '1')"
0,1,P45983,R-HSA-168142,1,0.10209339002280363,0.019183534276023397,"(np.str_('P45983'), '0')","('R-HSA-168142', '1')"
0,1,P45983,R-HSA-168164,0,0.08661000131230269,0.016274177284639875,"(np.str_('P45983'), '0')","('R-HSA-168164', '1')"
0,1,P45983,R-HSA-168164,1,0.10209339002280363,0.019183534276023397,"(np.str_('P45983'), '0')","('R-HSA-168164', '1')"
0,1,P45983,R-HSA-168176,0,0.08661000131230269,0.016274177284639875,"(np.str_('P45983'), '0')","('R-HSA-168176', '1')"
0,1,P45983,R-HSA-168176,1,0.10209339002280363,0.019183534276023397,"(np.str_('P45983'), '0')","('R-HSA-168176', '1')"
0,1,P45983,R-HSA-168181,0,0.08661000131230269,0.016274177284639875,"(np.str_('P45983'), '0')","('R-HSA-168181', '1')"
0,1,P45983,R-HSA-168181,1,0.10209339002280363,0.019183534276023397,"(np.str_('P45983'), '0')","('R-HSA-168181', '1')"
0,1,P45983,R-HSA-181438,0,0.08661000131230269,0.016274177284639875,"(np.str_('P45983'), '0')","('R-HSA-181438', '1')"
0,1,P45983,R-HSA-181438,1,0.10209339002280363,0.019183534276023397,"(np.str_('P45983'), '0')","('R-HSA-181438', '1')"
0,1,P45983,R-HSA-204998,0,0.08661000131230269,0.016274177284639875,"(np.str_('P45983'), '0')","('R-HSA-204998', '1')"
0,1,P45983,R-HSA-204998,1,0.10209339002280363,0.019183534276023397,"(np.str_('P45983'), '0')","('R-HSA-204998', '1')"
0,1,P45983,R-HSA-2559580,0,0.08661000131230269,0.016274177284639875,"(np.str_('P45983'), '0')","('R-HSA-2559580', '1')"
0,1,P45983,R-HSA-2559580,1,0.10209339002280363,0.019183534276023397,"(np.str_('P45983'), '0')","('R-HSA-2559580', '1')"
0,1,P45983,R-HSA-2871796,0,0.08661000131230269,0.016274177284639875,"(np.str_('P45983'), '0')","('R-HSA-2871796', '1')"
0,1,P45983,R-HSA-2871796,1,0.10209339002280363,0.019183534276023397,"(np.str_('P45983'), '0')","('R-HSA-2871796', '1')"
0,1,P45983,R-HSA-446652,0,0.08661000131230269,0.016274177284639875,"(np.str_('P45983'), '0')","('R-HSA-446652', '1')"
0,1,P45983,R-HSA-446652,1,0.10209339002280363,0.019183534276023397,"(np.str_('P45983'), '0')","('R-HSA-446652', '1')"
0,1,P45983,R-HSA-448424,0,0.08661000131230269,0.016274177284639875,"(np.str_('P45983'), '0')","('R-HSA-448424', '1')"
0,1,P45983,R-HSA-448424,1,0.10209339002280363,0.019183534276023397,"(np.str_('P45983'), '0')","('R-HSA-448424', '1')"
0,1,P45983,R-HSA-5693565,0,0.08661000131230269,0.016274177284639875,"(np.str_('P45983'), '0')","('R-HSA-5693565', '1')"
0,1,P45983,R-HSA-5693565,1,0.10209339002280363,0.019183534276023397,"(np.str_('P45983'), '0')","('R-HSA-5693565', '1')"
0,1,P45983,R-HSA-9658195,0,0.08661000131230269,0.016274177284639875,"(np.str_('P45983'), '0')","('R-HSA-9658195', '1')"
0,1,P45983,R-HSA-9658195,1,0.10209339002280363,0.019183534276023397,"(np.str_('P45983'), '0')","('R-HSA-9658195', '1')"
0,1,P45983,R-HSA-9725370,0,0.08661000131230269,0.016274177284639875,"(np.str_('P45983'), '0')","('R-HSA-9725370', '1')"
0,1,P45983,R-HSA-9725370,1,0.10209339002280363,0.019183534276023397,"(np.str_('P45983'), '0')","('R-HSA-9725370', '1')"
0,1,P45984,R-HSA-166016,0,0.01153560243463809,0.0025159644016333146,"(np.str_('P45984'), '0')","('R-HSA-166016', '1')"
0,1,P45984,R-HSA-166016,1,0.0551406413848911,0.012026410548879774,"(np.str_('P45984'), '0')","('R-HSA-166016', '1')"
0,1,P45984,R-HSA-168138,0,0.01153560243463809,0.0025159644016333146,"(np.str_('P45984'), '0')","('R-HSA-168138', '1')"
0,1,P45984,R-HSA-168138,1,0.0551406413848911,0.012026410548879774,"(np.str_('P45984'), '0')","('R-HSA-168138', '1')"
0,1,P45984,R-HSA-168142,0,0.01153560243463809,0.0025159644016333146,"(np.str_('P45984'), '0')","('R-HSA-168142', '1')"
0,1,P45984,R-HSA-168142,1,0.0551406413848911,0.012026410548879774,"(np.str_('P45984'), '0')","('R-HSA-168142', '1')"
0,1,P45984,R-HSA-168164,0,0.01153560243463809,0.0025159644016333146,"(np.str_('P45984'), '0')","('R-HSA-168164', '1')"
0,1,P45984,R-HSA-168164,1,0.0551406413848911,0.012026410548879774,"(np.str_('P45984'), '0')","('R-HSA-168164', '1')"
0,1,P45984,R-HSA-168176,0,0.01153560243463809,0.0025159644016333146,"(np.str_('P45984'), '0')","('R-HSA-168176', '1')"
0,1,P45984,R-HSA-168176,1,0.0551406413848911,0.012026410548879774,"(np.str_('P45984'), '0')","('R-HSA-168176', '1')"
0,1,P45984,R-HSA-168181,0,0.01153560243463809,0.0025159644016333146,"(np.str_('P45984'), '0')","('R-HSA-168181', '1')"
0,1,P45984,R-HSA-168181,1,0.0551406413848911,0.012026410548879774,"(np.str_('P45984'), '0')","('R-HSA-168181', '1')"
0,1,P45984,R-HSA-181438,0,0.01153560243463809,0.0025159644016333146,"(np.str_('P45984'), '0')","('R-HSA-181438', '1')"
0,1,P45984,R-HSA-181438,1,0.0551406413848911,0.012026410548879774,"(np.str_('P45984'), '0')","('R-HSA-181438', '1')"
0,1,P45984,R-HSA-2559580,0,0.01153560243463809,0.0025159644016333146,"(np.str_('P45984'), '0')","('R-HSA-2559580', '1')"
0,1,P45984,R-HSA-2559580,1,0.0551406413848911,0.012026410548879774,"(np.str_('P45984'), '0')","('R-HSA-2559580', '1')"
0,1,P45984,R-HSA-2871796,0,0.01153560243463809,0.0025159644016333146,"(np.str_('P45984'), '0')","('R-HSA-2871796', '1')"
0,1,P45984,R-HSA-2871796,1,0.0551406413848911,0.012026410548879774,"(np.str_('P45984'), '0')","('R-HSA-2871796', '1')"
0,1,P45984,R-HSA-448424,0,0.01153560243463809,0.0025159644016333146,"(np.str_('P45984'), '0')","('R-HSA-448424', '1')"
0,1,P45984,R-HSA-448424,1,0.0551406413848911,0.012026410548879774,"(np.str_('P45984'), '0')","('R-HSA-448424', '1')"
0,1,P45984,R-HSA-9725370,0,0.01153560243463809,0.0025159644016333146,"(np.str_('P45984'), '0')","('R-HSA-9725370', '1')"
0,1,P45984,R-HSA-9725370,1,0.0551406413848911,0.012026410548879774,"(np.str_('P45984'), '0')","('R-HSA-9725370', '1')"
0,1,P48960,R-HSA-373080,0,0.10078548919409513,0.033595163064698376,"(np.str_('P48960'), '0')","('R-HSA-373080', '1')"
0,1,P48960,R-HSA-373080,1,0.08395005616226367,0.02798335205408789,"(np.str_('P48960'), '0')","('R-HSA-373080', '1')"
0,1,P48960,R-HSA-6798695,0,0.10078548919409513,0.033595163064698376,"(np.str_('P48960'), '0')","('R-HSA-6798695', '1')"
0,1,P48960,R-HSA-6798695,1,0.08395005616226367,0.02798335205408789,"(np.str_('P48960'), '0')","('R-HSA-6798695', '1')"
0,1,P49675,R-HSA-196071,0,0.012647365652290838,0.004505082543329136,"(np.str_('P49675'), '0')","('R-HSA-196071', '1')"
0,1,P49675,R-HSA-196071,1,0.020561514355774437,0.007324159191351629,"(np.str_('P49675'), '0')","('R-HSA-196071', '1')"
0,1,P49675,R-HSA-9837999,0,0.012647365652290838,0.004505082543329136,"(np.str_('P49675'), '0')","('R-HSA-9837999', '1')"
0,1,P49675,R-HSA-9837999,1,0.020561514355774437,0.007324159191351629,"(np.str_('P49675'), '0')","('R-HSA-9837999', '1')"
0,1,P49888,R-HSA-156584,0,0.2466670272738806,0.0878645679375268,"(np.str_('P49888'), '0')","('R-HSA-156584', '1')"
0,1,P49888,R-HSA-156584,1,0.07758189637180683,0.027635229077107384,"(np.str_('P49888'), '0')","('R-HSA-156584', '1')"
0,1,P49888,R-HSA-9753281,0,0.2466670272738806,0.0878645679375268,"(np.str_('P49888'), '0')","('R-HSA-9753281', '1')"
0,1,P49888,R-HSA-9753281,1,0.07758189637180683,0.027635229077107384,"(np.str_('P49888'), '0')","('R-HSA-9753281', '1')"
0,1,P53365,R-HSA-6811440,0,0.00046890415874908546,0.00020194602915635603,"(np.str_('P53365'), '0')","('R-HSA-6811440', '1')"
0,1,P53365,R-HSA-6811440,1,0.0004677014705001576,0.00020142805952087247,"(np.str_('P53365'), '0')","('R-HSA-6811440', '1')"
0,1,P55040,R-HSA-9634815,0,0.065468595828861,0.028195789513471955,"(np.str_('P55040'), '0')","('R-HSA-9634815', '1')"
0,1,P55040,R-HSA-9634815,1,0.02521362590570269,0.010858917621618173,"(np.str_('P55040'), '0')","('R-HSA-9634815', '1')"
0,1,P62324,R-HSA-9614085,0,0.011622269346844405,0.005005438959300851,"(np.str_('P62324'), '0')","('R-HSA-9614085', '1')"
0,1,P62324,R-HSA-9614085,1,0.0044760321184834796,0.001927722106614423,"(np.str_('P62324'), '0')","('R-HSA-9614085', '1')"
0,1,Q12778,R-HSA-198693,0,0.23066423425916582,0.05099172654202476,"(np.str_('Q12778'), '0')","('R-HSA-198693', '1')"
0,1,Q12778,R-HSA-198693,1,0.08029349176545761,0.01775005903432919,"(np.str_('Q12778'), '0')","('R-HSA-198693', '1')"
0,1,Q12778,R-HSA-211163,0,0.23066423425916582,0.05099172654202476,"(np.str_('Q12778'), '0')","('R-HSA-211163', '1')"
0,1,Q12778,R-HSA-211163,1,0.08029349176545761,0.01775005903432919,"(np.str_('Q12778'), '0')","('R-HSA-211163', '1')"
0,1,Q12778,R-HSA-5674400,0,0.23066423425916582,0.05099172654202476,"(np.str_('Q12778'), '0')","('R-HSA-5674400', '1')"
0,1,Q12778,R-HSA-5674400,1,0.08029349176545761,0.01775005903432919,"(np.str_('Q12778'), '0')","('R-HSA-5674400', '1')"
0,1,Q12778,R-HSA-5687128,0,0.23066423425916582,0.05099172654202476,"(np.str_('Q12778'), '0')","('R-HSA-5687128', '1')"
0,1,Q12778,R-HSA-5687128,1,0.08029349176545761,0.01775005903432919,"(np.str_('Q12778'), '0')","('R-HSA-5687128', '1')"
0,1,Q12778,R-HSA-6785807,0,0.23066423425916582,0.05099172654202476,"(np.str_('Q12778'), '0')","('R-HSA-6785807', '1')"
0,1,Q12778,R-HSA-6785807,1,0.08029349176545761,0.01775005903432919,"(np.str_('Q12778'), '0')","('R-HSA-6785807', '1')"
0,1,Q12778,R-HSA-9614085,0,0.23066423425916582,0.05099172654202476,"(np.str_('Q12778'), '0')","('R-HSA-9614085', '1')"
0,1,Q12778,R-HSA-9614085,1,0.08029349176545761,0.01775005903432919,"(np.str_('Q12778'), '0')","('R-HSA-9614085', '1')"
0,1,Q13057,R-HSA-199220,0,0.005214780815419674,0.002245883852692107,"(np.str_('Q13057'), '0')","('R-HSA-199220', '1')"
0,1,Q13057,R-HSA-199220,1,0.01056626027483227,0.0045506406068723864,"(np.str_('Q13057'), '0')","('R-HSA-199220', '1')"
0,1,Q14194,R-HSA-373755,0,0.08520308521110564,0.036694971475953,"(np.str_('Q14194'), '0')","('R-HSA-373755', '1')"
0,1,Q14194,R-HSA-373755,1,0.03499117313185707,0.015069878007378391,"(np.str_('Q14194'), '0')","('R-HSA-373755', '1')"
0,1,Q14469,R-HSA-210744,0,0.17503882445661084,0.03817671887808886,"(np.str_('Q14469'), '0')","('R-HSA-210744', '1')"
0,1,Q14469,R-HSA-210744,1,0.010825076892485543,0.0023609957313244978,"(np.str_('Q14469'), '0')","('R-HSA-210744', '1')"
0,1,Q14469,R-HSA-2122947,0,0.17503882445661084,0.03817671887808886,"(np.str_('Q14469'), '0')","('R-HSA-2122947', '1')"
0,1,Q14469,R-HSA-2122947,1,0.010825076892485543,0.0023609957313244978,"(np.str_('Q14469'), '0')","('R-HSA-2122947', '1')"
0,1,Q14469,R-HSA-2197563,0,0.17503882445661084,0.03817671887808886,"(np.str_('Q14469'), '0')","('R-HSA-2197563', '1')"
0,1,Q14469,R-HSA-2197563,1,0.010825076892485543,0.0023609957313244978,"(np.str_('Q14469'), '0')","('R-HSA-2197563', '1')"
0,1,Q14469,R-HSA-2644602,0,0.17503882445661084,0.03817671887808886,"(np.str_('Q14469'), '0')","('R-HSA-2644602', '1')"
0,1,Q14469,R-HSA-2644602,1,0.010825076892485543,0.0023609957313244978,"(np.str_('Q14469'), '0')","('R-HSA-2644602', '1')"
0,1,Q14469,R-HSA-2894858,0,0.17503882445661084,0.03817671887808886,"(np.str_('Q14469'), '0')","('R-HSA-2894858', '1')"
0,1,Q14469,R-HSA-2894858,1,0.010825076892485543,0.0023609957313244978,"(np.str_('Q14469'), '0')","('R-HSA-2894858', '1')"
