"apt_name","coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","AIC","Protein_id","p_adjusted","UniProt","EntrezGeneSymbol","symbol","ref_name","label"
"seq.14614.41",0.0238989084893111,0.0266116135666251,0.0367372580877209,0.650535988076341,0.515794644520589,0.479720633785639,0.47347103178907,333,-0.0483674458231532,0.0961652628017754,160.251054051258,"NCMAP__seq.14614.41__ANML",0.837837194034488,"Q5T1S8","NCMAP","NCMAP","NCMAP__seq.14614.41","NCMAP"
"seq.14615.46",-0.0164377593966557,-0.0407773963408702,0.0189572589266692,-0.867095789546395,0.386513901105911,0.312476354201446,0.304217811909572,333,-0.0537288383094204,0.020853319516109,-283.715370883348,"KRTAP2.4__seq.14615.46__ANML",0.765725288623343,"Q9BYR9","KRTAP2-4","KRTAP2-4","KRTAP2-4__seq.14615.46","KRTAP2-4"
"seq.14616.16",0.000211370436747893,0.0011409763972882,0.0105337893663943,0.0200659448747118,0.984002820548321,0.00850893979884505,-0.00343673562526514,332,-0.0205100159059807,0.0209327567794765,-682.95989051007,"ZNF382__seq.14616.16__ANML",0.996463266192563,"Q96SR6","ZNF382","ZNF382","ZNF382__seq.14616.16","ZNF382"
"seq.14618.26",0.0177350685699858,0.0910194070367566,0.0094545006260141,1.87583345451242,0.0615607682285732,0.280399211747079,0.271676777950073,330,-0.000863623441951483,0.0363337605819231,-754.589143669646,"VOPP1__seq.14618.26__ANML",0.375259564116817,"Q96AW1","VOPP1","VOPP1","VOPP1__seq.14618.26","VOPP1"
"seq.14619.8",0.00850405993537101,0.0441280275072659,0.0104953076016406,0.810272576864895,0.418367452711041,0.0845753796530684,0.0734793236488631,330,-0.0121420853635532,0.0291502052342952,-683.022164065709,"ZNF526__seq.14619.8__ANML",0.785252154538874,"Q8TF50","ZNF526","ZNF526","ZNF526__seq.14619.8","ZNF526"
"seq.14623.26",0.0450681858637176,0.0664532055670289,0.0249924519093195,1.80327188493707,0.0722493305194373,0.576999458625231,0.57191837104115,333,-0.00409480230767743,0.0942311740351126,-97.8597642899201,"SUMO3__seq.14623.26__ANML",0.400937334038847,"P55854","SUMO3","SUMO3","SUMO3__seq.14623.26","SUMO3_1"
"seq.14624.51",-0.000672467888024097,-0.00696237160033655,0.00515759249195781,-0.130384067580498,0.896341062688932,0.117060556052652,0.106486430975438,334,-0.010817926626966,0.0094729908509178,-1170.67439716637,"CTCF__seq.14624.51__ANML",0.972459907002203,"P49711","CTCF","CTCF","CTCF__seq.14624.51","CTCF"
"seq.14628.72",0.00195756158176247,0.0126994214079582,0.00822091829141334,0.238119576472025,0.811936585000954,0.129492247284086,0.118908566400002,329,-0.0142146344989268,0.0181297576624517,-843.08374042144,"FBXO3__seq.14628.72__ANML",0.951478566815088,"Q9UK99","FBXO3","FBXO3","FBXO3__seq.14628.72","FBXO3"
"seq.14631.22",-0.00837929142990273,-0.0579876645996499,0.0081360070019843,-1.0299021900865,0.303810169013573,0.0251772796948981,0.0133612467215029,330,-0.0243842709018503,0.00762568804204487,-853.185434768301,"DUSP16__seq.14631.22__ANML",0.716664277658656,"Q9BY84","DUSP16","DUSP16","DUSP16__seq.14631.22","DUSP16"
"seq.14633.26",0.0105590399156073,0.0457946601536676,0.0095942083053797,1.10056396312415,0.271883792961305,0.466986793074934,0.460564947208367,332,-0.00831406358337023,0.0294321434145848,-747.921520344176,"TMEM185A__seq.14633.26__ANML",0.691832828431956,"Q8NFB2","TMEM185A","TMEM185A","TMEM185A__seq.14633.26","TMEM185A"
