"apt_name","coef_x2m","coef_x2y","coef_m2y","acme","acme_p","ade","ade_p","total","total_p","prop_m","prop_m_p","prop_m_ci_lower","prop_m_ci_upper","p_adjusted","ade_p_adjusted","prop_m_p_adjusted","Protein_id","UniProt","EntrezGeneSymbol","symbol","ref_name","label"
"seq.10082.251",1.73229546992206,-0.480431191734172,-0.0618826246142037,-0.0176600140611297,0.004,-0.480431191734169,0,-0.498091205795299,0,0.0354553821783142,0.004,0.0116162382806465,0.05845736814285,0.0217931034482759,0,0.0217931034482759,"NFL__seq.10082.251__ANML","P07196","NEFL","NEFL","NEFL__seq.10082.251","NEFL"
"seq.10390.21",1.71149565089166,-0.0444726204461652,-0.0370041473599461,-0.00949792479332995,0.034,-0.0444726204461645,0.002,-0.0539705452394945,0,0.175983487867,0.034,0.00510530824290864,0.521196009658662,0.111529411764706,0.00235820895522388,0.111529411764706,"ZNRF3__seq.10390.21__ANML","Q9ULT6","ZNRF3","ZNRF3","ZNRF3__seq.10390.21","ZNRF3_1"
"seq.10731.10",1.72612414443403,-0.0284294148511017,-0.0324643086882594,-0.0086249221358308,0.002,-0.0284294148511029,0.01,-0.0370543369869338,0,0.232764173836713,0.002,0.0508120410314744,0.677243851829983,0.0137391304347826,0.0106040268456376,0.0143636363636364,"HS3S5__seq.10731.10__ANML","Q8IZT8","HS3ST5","HS3ST5","HS3ST5__seq.10731.10","HS3ST5"
"seq.10939.16",1.68933083862698,-0.0465747104402361,-0.0230733126112176,-0.00576378258294389,0.184,-0.0465747104402377,0.002,-0.0523384930231816,0.002,0.110125115379058,0.182,-0.0629110578474393,0.324631748119968,0.323022222222222,0.00235820895522388,0.319511111111111,"PKHA4__seq.10939.16__ANML","Q9H4M7","PLEKHA4","PLEKHA4","PLEKHA4__seq.10939.16","PLEKHA4"
"seq.10990.21",1.70961049298347,-0.0341313118443034,-0.0274659142704021,-0.00855213173752908,0.06,-0.0341313118443047,0.006,-0.0426834435818338,0,0.2003618035441,0.06,-0.00458480187896087,0.488317106212324,0.148125,0.00649315068493151,0.148125,"LRRK2__seq.10990.21__ANML","Q5S007","LRRK2","LRRK2","LRRK2__seq.10990.21","LRRK2"
"seq.11160.56",1.71582189850487,-0.0429163461375936,-0.0220672658549731,-0.00583625654067372,0.042,-0.0429163461375945,0,-0.0487526026782682,0,0.119711691685237,0.042,0.00732394453895736,0.299181974418433,0.116421052631579,0,0.116421052631579,"RN122__seq.11160.56__ANML","Q9H9V4","RNF122","RNF122","RNF122__seq.11160.56","RNF122"
"seq.11180.17",1.70734018613768,-0.0771777328747136,-0.0435089766855989,-0.0105517833221768,0.134,-0.0771777328747151,0.004,-0.0877295161968919,0.002,0.120276319528485,0.136,-0.0534932408232927,0.381817636224405,0.26465,0.00445070422535211,0.2686,"SMRC1__seq.11180.17__ANML","Q92922","SMARCC1","SMARCC1","SMARCC1__seq.11180.17","SMARCC1"
"seq.11192.168",1.71619476106293,0.0416004743753428,0.0960535413632112,0.0256242676647569,0,0.0416004743753433,0.042,0.0672247420401002,0,0.38117316462846,0,0.16891650903077,0.980271069172387,0,0.0422675159235669,0,"TINAL__seq.11192.168__ANML","Q9GZM7","TINAGL1","TINAGL1","TINAGL1__seq.11192.168","TINAGL1"
"seq.11219.95",1.71982053623204,0.0348483419442214,0.0311296531835463,0.0080805667372458,0.056,0.0348483419442196,0.016,0.0429289086814654,0,0.188231357037376,0.056,-0.005887205743701,0.657551572098302,0.140444444444444,0.0162051282051282,0.140444444444444,"FGFP3__seq.11219.95__ANML","Q8TAT2","FGFBP3","FGFBP3","FGFBP3__seq.11219.95","FGFBP3"
"seq.11286.78",1.72542993111712,-0.0516387194258366,-0.0495094546294598,-0.0136014985245769,0.044,-0.0516387194258381,0.006,-0.065240217950415,0,0.208483339753931,0.044,0.00532940282401581,0.594895855176606,0.117830508474576,0.00649315068493151,0.117830508474576,"SELS__seq.11286.78__ANML","Q9BQE4","SELENOS","SELENOS","SELENOS__seq.11286.78","SELENOS"
