"apt_name","coef_x2m","coef_x2y","coef_m2y","acme","acme_p","ade","ade_p","total","total_p","prop_m","prop_m_p","prop_m_ci_lower","prop_m_ci_upper","p_adjusted","ade_p_adjusted","prop_m_p_adjusted","Protein_id","UniProt","EntrezGeneSymbol","symbol","ref_name","label"
"seq.10082.251",-0.497255858508059,1.40184368249088,-0.7001110774874,0.051681491664311,0.006,0.215265444881278,0,0.266946936545589,0,0.193602115585563,0.006,0.0625439947459008,0.348998656827946,0.0351111111111111,0,0.0351111111111111,"NFL__seq.10082.251__ANML","P07196","NEFL","NEFL","NEFL__seq.10082.251","NEFL"
"seq.10390.21",-0.0544541663699585,1.68765857562675,-0.572808645135432,0.00454522112904553,0.076,0.258922533837936,0,0.263467754966982,0,0.0172515271541109,0.076,-0.00271632850153651,0.0463332733489317,0.190603174603175,0,0.190603174603175,"ZNRF3__seq.10390.21__ANML","Q9ULT6","ZNRF3","ZNRF3","ZNRF3__seq.10390.21","ZNRF3_1"
"seq.10731.10",-0.0373149276063021,1.70261707219911,-0.952635271922714,0.00519346613981623,0.034,0.262233009077442,0,0.267426475217258,0,0.0194201644979131,0.034,0.00198707873629391,0.0413126346820068,0.103307692307692,0,0.103307692307692,"HS3S5__seq.10731.10__ANML","Q8IZT8","HS3ST5","HS3ST5","HS3ST5__seq.10731.10","HS3ST5"
"seq.10939.16",-0.0527390193740641,1.67241786502899,-0.378773065682912,0.00292940029799935,0.174,0.258407154688663,0,0.261336554986662,0,0.0112093017302874,0.174,-0.00502967670130055,0.0341468519508009,0.327285714285714,0,0.327285714285714,"PKHA4__seq.10939.16__ANML","Q9H4M7","PLEKHA4","PLEKHA4","PLEKHA4__seq.10939.16","PLEKHA4"
"seq.10990.21",-0.0415864183750866,1.69511726392428,-0.770547864539188,0.00468773823931617,0.076,0.261584853332396,0,0.266272591571712,0,0.0176050347940286,0.076,-0.00140379414675816,0.0406704445409103,0.190603174603175,0,0.190603174603175,"LRRK2__seq.10990.21__ANML","Q5S007","LRRK2","LRRK2","LRRK2__seq.10990.21","LRRK2"
"seq.11160.56",-0.0489175603547621,1.68934315666,-0.756242838310299,0.00541773153065059,0.088,0.260852611695712,0,0.266270343226363,0,0.020346732816748,0.088,-0.00230078334065939,0.050011280965556,0.207522388059701,0,0.207522388059701,"RN122__seq.11160.56__ANML","Q9H9V4","RNF122","RNF122","RNF122__seq.11160.56","RNF122"
"seq.11180.17",-0.0889245309443793,1.69000688078835,-0.219891309298554,0.00287155734409725,0.156,0.261729475213513,0,0.26460103255761,0,0.0108524041510384,0.156,-0.00451056763484911,0.0327903598575609,0.3081,0,0.3081,"SMRC1__seq.11180.17__ANML","Q92922","SMARCC1","SMARCC1","SMARCC1__seq.11180.17","SMARCC1"
"seq.11192.168",0.0676331933287319,1.67903592470569,0.906334105883341,0.0088354722915597,0,0.254277642555986,0,0.263113114847545,0,0.0335805088875148,0,0.0122763279665493,0.0611034020449632,0,0,0,"TINAL__seq.11192.168__ANML","Q9GZM7","TINAGL1","TINAGL1","TINAGL1__seq.11192.168","TINAGL1"
"seq.11219.95",0.0433049401755362,1.69993202972007,0.661209226161444,0.00417687887358726,0.07,0.261394210046668,0,0.265571088920255,0,0.0157279125923284,0.07,-0.000959433500987569,0.0388319632859552,0.184333333333333,0,0.184333333333333,"FGFP3__seq.11219.95__ANML","Q8TAT2","FGFBP3","FGFBP3","FGFBP3__seq.11219.95","FGFBP3"
"seq.11286.78",-0.0651341550897254,1.70531653561821,-0.355330505794145,0.00338622759818,0.118,0.263277189797081,0,0.266663417395261,0,0.0126985082215487,0.118,-0.00277373856980568,0.0354548752539842,0.258944444444444,0,0.258944444444444,"SELS__seq.11286.78__ANML","Q9BQE4","SELENOS","SELENOS","SELENOS__seq.11286.78","SELENOS"
"seq.11293.14",0.373361642453197,1.63884824402605,0.215290779161608,0.0117620681685302,0.466,0.252294012313303,0,0.264056080481833,0,0.0445438262473164,0.466,-0.0746231637347753,0.195966244582064,0.589024,0,0.589024,"LRRN1_CD__seq.11293.14__ANML","Q6UXK5","LRRN1","LRRN1","LRRN1__seq.11293.14","LRRN1_1"
"seq.11416.23",0.0248114122932797,1.71111739526569,0.158599418003564,0.000574827875016586,0.762,0.263896727193564,0,0.264471555068581,0,0.00217349603010247,0.762,-0.0148309474209936,0.0195757053930018,0.83031724137931,0,0.83031724137931,"FBXL4_LRR4_and_LRR5__seq.11416.23__ANML","Q9UKA2","FBXL4","FBXL4","FBXL4__seq.11416.23","FBXL4_1"
"seq.11556.19",-0.0837684863413704,1.67839023578481,-0.751407925124172,0.00916010923293028,0,0.256968230046775,0,0.266128339279705,0,0.0344198940170098,0,0.0122680817622786,0.0661500927598757,0,0,0,"ARFG1__seq.11556.19__ANML","Q8N6T3","ARFGAP1","ARFGAP1","ARFGAP1__seq.11556.19","ARFGAP1"
"seq.11563.51",-0.0620670538675797,1.67360000336492,-1.04556527325954,0.00949520773072536,0.006,0.257615473363995,0,0.267110681094721,0,0.0355478399134411,0.006,0.0100050937294958,0.0737164506421022,0.0351111111111111,0,0.0351111111111111,"SYTL4_C2_2__seq.11563.51__ANML","Q96C24","SYTL4","SYTL4","SYTL4__seq.11563.51","SYTL4_1"
"seq.12384.92",0.13348462967597,1.71210863279856,0.0281058881301504,0.000548134746668,0.836,0.264136387377749,0,0.264684522124418,0,0.0020708983746709,0.836,-0.0185117623620778,0.0223100384040441,0.898557823129252,0,0.898557823129252,"CSN7B__seq.12384.92__ANML","Q9H9Q2","COPS7B","COPS7B","COPS7B__seq.12384.92","COPS7B"
"seq.12482.5",-0.0424583233043913,1.70236971946866,-0.723144849178267,0.00448047942710484,0.19,0.261922873215546,0,0.266403352642651,0,0.0168184048085719,0.19,-0.0101211001942051,0.0443894252852678,0.345057471264368,0,0.345057471264368,"BPTF__seq.12482.5__ANML","Q12830","BPTF","BPTF","BPTF__seq.12482.5","BPTF"
"seq.12501.10",-0.725725902697902,1.2721975288995,-0.650119301751961,0.0707865551057539,0,0.195836013428343,0,0.266622568534097,0,0.265493485772572,0,0.111747845528658,0.427829146389181,0,0,0,"TBCA__seq.12501.10__ANML","O75347","TBCA","TBCA","TBCA__seq.12501.10","TBCA"
"seq.12514.16",-0.0630708416149191,1.65169349340739,-1.03153682300139,0.00957902477160282,0.018,0.255988531056548,0,0.265567555828151,0,0.0360700114203763,0.018,0.00780280471857507,0.0719548676926263,0.0729230769230769,0,0.0729230769230769,"METTL1__seq.12514.16__ANML","Q9UBP6","METTL1","METTL1","METTL1__seq.12514.16","METTL1"
"seq.12587.65",-0.548690151597446,1.58491429482096,-0.244469164729884,0.0198130397652035,0.194,0.245215242914687,0,0.265028282679891,0,0.0747582090668199,0.194,-0.0413227770513945,0.181639787887175,0.348318181818182,0,0.348318181818182,"ARL2__seq.12587.65__ANML","P36404","ARL2","ARL2","ARL2__seq.12587.65","ARL2"
"seq.12616.45",0.087739052883785,1.72366355870522,-0.123700823292945,-0.00158972299134015,0.618,0.266831392432918,0,0.265241669441577,0,-0.00599348886126017,0.618,-0.0327809176956217,0.0203919587859783,0.723288888888889,0,0.723288888888889,"NRBP__seq.12616.45__ANML","Q9UHY1","NRBP1","NRBP1","NRBP1__seq.12616.45","NRBP1"
"seq.12881.17",-0.0562880848762576,1.73540095190136,0.265491017923049,-0.0021801281512615,0.466,0.267750495409659,0,0.265570367258397,0,-0.00820922971854107,0.466,-0.0345313321377274,0.0167373433903035,0.589024,0,0.589024,"RDH16__seq.12881.17__ANML","O75452","RDH16","RDH16","RDH16__seq.12881.17","RDH16"
"seq.12893.159",-0.151305047322778,1.63542923385809,-0.65523487759555,0.0144625427056424,0,0.250040789103623,0,0.264503331809265,0,0.0546781116393326,0,0.0246905236526436,0.0946678628596741,0,0,0,"IP16_HIN_2__seq.12893.159__ANML","Q16666","IFI16","IFI16","IFI16__seq.12893.159","IFI16_1"
"seq.13022.20",-0.666238684525451,1.55510670381869,-0.266428078202607,0.0262542244370813,0.004,0.240399926848228,0,0.26665415128531,0,0.0984579625351128,0.004,0.0341563323733132,0.177082891567659,0.0263333333333333,0,0.0263333333333333,"P5I11__seq.13022.20__ANML","O14683","TP53I11","TP53I11","TP53I11__seq.13022.20","TP53I11"
"seq.13055.53",0.119693960597395,1.7371841940318,-0.0437586625807942,-0.00076119598112713,0.864,0.266857612350597,0,0.26609641636947,0,-0.00286060215132782,0.864,-0.0311766553904173,0.0260289447557812,0.91008,0,0.91008,"PSD1__seq.13055.53__ANML","A5PKW4","PSD","PSD","PSD__seq.13055.53","PSD"
"seq.13408.23",0.0569361992348136,1.70665904756723,0.0858134556951097,0.000714422738671427,0.758,0.263421892824119,0,0.264136315562791,0,0.00270475014823016,0.758,-0.0140967336599726,0.0180115955580958,0.83031724137931,0,0.83031724137931,"WFKN2__seq.13408.23__ANML","Q8TEU8","WFIKKN2","WFIKKN2","WFIKKN2__seq.13408.23","WFIKKN2_1"
"seq.13468.5",-0.0437527185416479,1.66710416789455,-0.849240101519153,0.00545615143575068,0.126,0.257782650015961,0,0.263238801451712,0,0.0207270030316999,0.126,-0.00690840780698753,0.0506759219543606,0.26544,0,0.26544,"NEUL4__seq.13468.5__ANML","Q96JN8","NEURL4","NEURL4","NEURL4__seq.13468.5","NEURL4"
"seq.13507.51",-0.0992286470730984,1.70014055781118,-0.221125660370519,0.00321119610732475,0.27,0.262435317286513,0,0.265646513393837,0,0.0120882298295553,0.27,-0.00864891613085839,0.0378884020912202,0.444375,0,0.444375,"TRADD__seq.13507.51__ANML","Q15628","TRADD","TRADD","TRADD__seq.13507.51","TRADD"
"seq.13524.25",0.0909232908153373,1.68233322655091,0.680793122767547,0.00897732055356115,0,0.256513081445302,0,0.265490401998863,0,0.0338141058432673,0,0.0116208587173191,0.0642212185204416,0,0,0,"H6ST2__seq.13524.25__ANML","Q96MM7","HS6ST2","HS6ST2","HS6ST2__seq.13524.25","HS6ST2"
"seq.13658.31",-0.0754020898170047,1.77145035570547,0.337942894273563,-0.00368227494719559,0.078,0.27114389020335,0,0.267461615256155,0,-0.0137674893785001,0.078,-0.0327669185037403,0.00293055837946281,0.1925625,0,0.1925625,"PDGF.CC__seq.13658.31__ANML","Q9NRA1","PDGFC","PDGFC","PDGFC__seq.13658.31","PDGFC_1"
"seq.13723.6",-0.148537014648659,1.65968390786994,-0.409097039926924,0.00891096901416633,0.028,0.25606199861495,0,0.264972967629116,0,0.033629728699869,0.028,0.00352956044963152,0.0728569453744596,0.0961739130434783,0,0.0961739130434783,"IL.10__seq.13723.6__ANML","P22301","IL10","IL10","IL10__seq.13723.6","IL10_1"
"seq.13732.79",0.264062720132039,1.5378375743352,0.722398510266739,0.0282166834946227,0.02,0.237410421700865,0,0.265627105195488,0,0.106226672439383,0.02,0.0117050593653038,0.218743319100013,0.0752380952380952,0,0.0752380952380952,"Cardiotrophin.1__seq.13732.79__ANML","Q16619","CTF1","CTF1","CTF1__seq.13732.79","CTF1_1"
"seq.13742.66",-0.0630714736597295,1.76848752513552,0.607691162019298,-0.00552810706809515,0.016,0.269822298721304,0,0.264294191653209,0,-0.0209164909509203,0.016,-0.0444964226939667,-0.00428250373963886,0.0702222222222222,0,0.0702222222222222,"IL.22__seq.13742.66__ANML","Q9GZX6","IL22","IL22","IL22__seq.13742.66","IL22_1"
"seq.14029.42",-0.0484795647153034,1.70225565251079,-0.346942456520949,0.00246274200872878,0.288,0.263064444002315,0,0.265527186011044,0,0.00927491472992279,0.288,-0.00867927093493135,0.0285325525098707,0.458509803921569,0,0.458509803921569,"CSN2__seq.14029.42__ANML","P61201","COPS2","COPS2","COPS2__seq.14029.42","COPS2"
"seq.14125.5",0.05023995751973,1.70432316440938,0.296496405672248,0.00217900141097632,0.292,0.263149296843228,0,0.265328298254204,0,0.00821247271894337,0.292,-0.0075730356137769,0.0282366738904542,0.458509803921569,0,0.458509803921569,"ApoM__seq.14125.5__ANML","O95445","APOM","APOM","APOM__seq.14125.5","APOM_2"
"seq.14283.12",-0.0663453034470626,1.71593495525599,0.0189260918834978,-0.00018363840814648,0.948,0.26506568799801,0,0.264882049589864,0,-0.000693283702805914,0.948,-0.0233974168922987,0.0236243861084949,0.972623376623377,0,0.972623376623377,"RAB14__seq.14283.12__ANML","P61106","RAB14","RAB14","RAB14__seq.14283.12","RAB14"
"seq.14318.1",-0.203999348017258,1.52088065574754,-1.06317136402902,0.0321410716636912,0.002,0.234938966240143,0,0.267080037903834,0,0.120342470803692,0.002,0.0409402977629332,0.213907955931721,0.0158,0,0.0158,"VPS29__seq.14318.1__ANML","Q9UBQ0","VPS29","VPS29","VPS29__seq.14318.1","VPS29"
"seq.14341.8",-0.1253524982086,1.47970811391707,-2.08231003915238,0.0386256650314667,0,0.227596466475286,0,0.266222131506752,0,0.145088106735735,0,0.0803892224657147,0.222643481971021,0,0,0,"FA69C__seq.14341.8__ANML","Q0P6D2","DIPK1C","DIPK1C","DIPK1C__seq.14341.8","DIPK1C"
"seq.14663.44",-0.0407836301059454,1.71175475446294,-0.589872994849731,0.00351498744490273,0.286,0.264017383072266,0,0.267532370517168,0,0.0131385500681951,0.286,-0.00868519816978427,0.0410793708647042,0.458509803921569,0,0.458509803921569,"RNF8__seq.14663.44__ANML","O76064","RNF8","RNF8","RNF8__seq.14663.44","RNF8"
"seq.14685.17",-0.0771170641196013,1.67630976091112,-0.748459499802011,0.00846943994054237,0.108,0.259225624837782,0,0.267695064778324,0,0.0316383865632929,0.108,-0.00620770894706482,0.0750312245635536,0.247304347826087,0,0.247304347826087,"PKB_beta__seq.14685.17__ANML","P31751","AKT2","AKT2","AKT2__seq.14685.17","AKT2_1"
"seq.15460.9",-0.0411382208977399,1.70445079211395,-0.282417355094064,0.00170063215645441,0.438,0.263325916730554,0,0.265026548887008,0,0.00641683696820676,0.438,-0.0107355726989005,0.0286237163551706,0.589024,0,0.589024,"CD26__seq.15460.9__ANML","P27487","DPP4","DPP4","DPP4__seq.15460.9","DPP4"
"seq.15548.35",-0.244913660316508,1.53031962774667,-0.828618126332953,0.0301270022814713,0.016,0.237045160739029,0,0.2671721630205,0,0.11276250467441,0.016,0.0252873057312263,0.226923735652794,0.0702222222222222,0,0.0702222222222222,"SERA__seq.15548.35__ANML","O43175","PHGDH","PHGDH","PHGDH__seq.15548.35","PHGDH_1"
"seq.15606.19",-0.160175740566019,1.63343708575648,-0.504155307184042,0.0118216806520623,0.072,0.251463393304087,0,0.263285073956149,0,0.044900686827508,0.072,-0.00384278186620502,0.100062120984248,0.186491803278689,0,0.186491803278689,"Keratin_19__seq.15606.19__ANML","P08727","KRT19","KRT19","KRT19__seq.15606.19","KRT19"
"seq.15669.7",-0.0396854594154882,1.7107469688246,-0.086847515920327,0.000503843893192387,0.854,0.264073035485178,0,0.26457687937837,0,0.00190433833211799,0.854,-0.0130911724395151,0.0191634975958182,0.90558389261745,0,0.90558389261745,"BRAF1__seq.15669.7__ANML","P15056","BRAF","BRAF","BRAF__seq.15669.7","BRAF"
"seq.16302.11",-0.083483353689443,1.68819656143673,-0.341270945422756,0.00417838902412176,0.162,0.261070341489831,0,0.265248730513952,0,0.0157527201582666,0.162,-0.00614361851567739,0.0436941545675966,0.316,0,0.316,"SPLC2__seq.16302.11__ANML","Q96DR5","BPIFA2","BPIFA2","BPIFA2__seq.16302.11","BPIFA2_1"
