"Protein_id","coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","p_adjusted","symbol","uniprot","label"
"A1BG__Inflammation_II_o2csf__NPX",-0.0427106990654658,-0.0361632339849576,0.0295377168591114,-1.44597157827691,0.14842130436899,0.390839732396506,0.38854447893907,1327,-0.100656412099578,0.015235013968646,0.297517844424218,"A1BG","P04217","A1BG"
"ABCA2__Cardiometabolic_II_o2csf__NPX",-0.0189163719787601,-0.014306685663251,0.0238561028030964,-0.792936387594073,0.427956735773193,0.68350067946161,0.682307243109656,1326,-0.0657161922033877,0.0278834482458674,0.608612621565527,"ABCA2",NA,"ABCA2"
"ABHD14B__Neurology_o2csf__NPX",-0.0161397718073877,-0.0151312487939249,0.0303762652940171,-0.531328379284553,0.595280433772433,0.212035111035068,0.209057163608897,1323,-0.0757306744650795,0.0434511308503041,0.754130312729921,"ABHD14B","Q96IU4","ABHD14B"
"ABL1__Oncology_o2csf__NPX",0.214962651165814,0.215218296118567,0.0208834716090123,10.2934346927762,5.88535039314127e-24,0.57613268809164,0.574529559075346,1322,0.173994290712976,0.255931011618651,3.03204533217019e-22,"ABL1","P00519","ABL1"
"ACAN__Cardiometabolic_o2csf__NPX",0.104364516341175,0.0717800678442604,0.0302905880781133,3.44544371578523,0.000587930925446541,0.577455338438968,0.575862032776973,1326,0.0449418148104805,0.163787217871868,0.00378616628377842,"ACAN","P16112","ACAN"
"ACE__Inflammation_II_o2csf__NPX",-0.00280542456937636,-0.00276638010382547,0.0212479078680619,-0.132032978813563,0.894978222445321,0.572461311141249,0.570850389178707,1327,-0.0444885775960861,0.0388777284573334,0.955220092179194,"ACE","P12821","ACE"
"ACHE__Inflammation_II_o2csf__NPX",0.0758797852858807,0.0898944802279471,0.0213323925716737,3.55702179354406,0.000388318353094327,0.380826432789681,0.378488164031334,1324,0.0340308075487254,0.117728763023036,0.00267401400571391,"ACHE","P22303","ACHE"
"ACP5__Cardiometabolic_o2csf__NPX",0.0454481133834961,0.0475132591213768,0.0186611760577343,2.43543671861237,0.0150049748273284,0.630529842828848,0.629135615820655,1325,0.00883943953319725,0.082056787233795,0.0527068686485199,"ACP5","P13686","ACP5"
"ACP6__Oncology_o2csf__NPX",0.0375348161132168,0.0201365139090213,0.0506810313921725,0.740608765886599,0.459061909684113,0.280731922771192,0.278017703611838,1325,-0.0618890006329861,0.13695863285942,0.6374479467653,"ACP6","Q9NPH0","ACP6"
"ACTA2__Cardiometabolic_o2csf__NPX",0.016250855909665,0.0119607240410427,0.0284311298175207,0.571586708441339,0.567698873809846,0.573680423593232,0.572072883712362,1326,-0.0395240447614669,0.072025756580797,0.730498735864474,"ACTA2",NA,"ACTA2"
"ACVRL1__Neurology_o2csf__NPX",-0.032468133436972,-0.0303614191011811,0.0224551086482732,-1.44591299670548,0.148438090604175,0.571176157215184,0.569557954034864,1325,-0.0765195772599327,0.0115833103859887,0.297517844424218,"ACVRL1","P37023","ACVRL1"
"ACY1__Cardiometabolic_o2csf__NPX",-0.0889294913267634,-0.0831586600825213,0.0278210484883121,-3.19648238146465,0.00142398773225995,0.341259587758504,0.338773774882121,1325,-0.143507599755243,-0.0343513828982838,0.00798696344989353,"ACY1","Q03154","ACY1"
"ACY3__Cardiometabolic_II_o2csf__NPX",0.0775336659678138,0.048366505383059,0.0417864044264312,1.85547589059305,0.063750577654778,0.341556022885211,0.339067572480393,1323,-0.00444117637993366,0.159508508315561,0.163348527760188,"ACY3","Q96HD9","ACY3"
"ACYP1__Inflammation_II_o2csf__NPX",0.0813615858402194,0.0642425106478989,0.023170068080192,3.5114953291732,0.00046057997685669,0.675642009004968,0.674416166257443,1323,0.0359075032472957,0.126815668433143,0.00306539113783568,"ACYP1","P07311","ACYP1"
"ADA__Inflammation_o2csf__NPX",-0.0578202258424111,-0.0471063613346612,0.0299265569676101,-1.93207076594179,0.0535634275632658,0.421065249424968,0.418883882617979,1327,-0.116528747236109,0.000888295551286965,0.143835381738422,"ADA","P00813","ADA"
"ADA2__Cardiometabolic_o2csf__NPX",0.00822849219771754,0.0079411170356396,0.0241428725293905,0.340824903403707,0.733289433834491,0.471630468784641,0.469636621497036,1325,-0.039133932523177,0.055590916918612,0.853812936344019,"ADA2","Q9NZK5","ADA2"
"ADAM12__Inflammation_II_o2csf__NPX",-0.0258766906944459,-0.0283232996781441,0.0247512126252604,-1.04547163350037,0.295996018777253,0.287720297912747,0.285028386718162,1323,-0.0744325973516816,0.0226792159627899,0.473244664710055,"ADAM12","O43184","ADAM12"
"ADAM15__Cardiometabolic_o2csf__NPX",0.0161849921479429,0.0133748096859652,0.0264436172004431,0.612056664761872,0.540605120089327,0.534940501860757,0.533188205334234,1327,-0.0356908607214409,0.0680608450173266,0.708035900755141,"ADAM15","Q13444","ADAM15"
"ADAM22__Neurology_o2csf__NPX",-0.0135885806683286,-0.0231033628553397,0.01546928655023,-0.878423230716258,0.379873342992805,0.32695209146393,0.324412288035492,1325,-0.0439355461683661,0.0167583848317088,0.562521506374269,"ADAM22","Q9P0K1","ADAM22"
"ADAM23__Inflammation_o2csf__NPX",-0.016567623473594,-0.0257361807421578,0.0121764579942764,-1.36062748965108,0.173863187048508,0.65319711368185,0.651886445177246,1323,-0.0404548958564603,0.00731964890927233,0.328146123723846,"ADAM23","O75077","ADAM23"
"ADAM8__Neurology_o2csf__NPX",-0.0498332039901106,-0.0306352437947035,0.0382625865797965,-1.30240029346118,0.193006256946131,0.462202569296631,0.460170077117102,1323,-0.124895166026545,0.0252287580463234,0.351863307224204,"ADAM8","P78325","ADAM8"
"ADAM9__Oncology_II_o2csf__NPX",-0.00524125170736885,-0.004644859374836,0.0233230240011334,-0.224724362806219,0.822228439076189,0.586007718105369,0.58444193791666,1322,-0.0509954285998864,0.0405129251851486,0.915563210565824,"ADAM9","Q13443","ADAM9"
"ADAMTS1__Inflammation_II_o2csf__NPX",0.0307267329539741,0.0295990158977413,0.0223059059338791,1.37751558018117,0.168585529677713,0.551189902487301,0.549496279477819,1325,-0.0130320115507905,0.0744854774587388,0.322399894856663,"ADAMTS1","Q9UHI8","ADAMTS1"
"ADAMTS13__Cardiometabolic_o2csf__NPX",-0.0131697507859988,-0.0103921265328511,0.0312898534498761,-0.420895253060093,0.673899881502588,0.40835045862736,0.406116132564775,1324,-0.0745528505026933,0.0482133489306956,0.815835278651088,"ADAMTS13","Q76LX8","ADAMTS13"
"ADAMTS15__Oncology_o2csf__NPX",-0.0828052632788658,-0.0614308104205476,0.0281548148864425,-2.94106935573351,0.00332773972004283,0.576983876716631,0.575383967021913,1322,-0.138038254533678,-0.0275722720240536,0.016128522475887,"ADAMTS15","Q8TE58","ADAMTS15"
"ADAMTS16__Cardiometabolic_o2csf__NPX",0.011366540587313,0.0149495294733574,0.0231212549128939,0.491605694852415,0.623079726921424,0.102065017946201,0.0986688947160432,1322,-0.0339918137671706,0.0567248949417967,0.777240893470895,"ADAMTS16",NA,"ADAMTS16"
"ADAMTS4__Inflammation_II_o2csf__NPX",-0.00338645218355443,-0.00332722692923614,0.0234227513512274,-0.144579606928926,0.885064820049448,0.487011381864876,0.485072649370034,1323,-0.0493362383813076,0.0425633340141987,0.948478555230186,"ADAMTS4","O75173","ADAMTS4"
"ADAMTS8__Oncology_o2csf__NPX",0.00712037794248099,0.00523259537028393,0.0216531169504493,0.328838474330286,0.742329706646275,0.753566317371326,0.752637080257342,1326,-0.0353577245769436,0.0495984804619056,0.859767378805136,"ADAMTS8",NA,"ADAMTS8"
"ADAMTSL2__Cardiometabolic_II_o2csf__NPX",-0.0190120071362476,-0.0163195307916099,0.0210779095828448,-0.90198731812197,0.367227906598359,0.682456121252053,0.681255123223505,1322,-0.0603618082397025,0.0223377939672074,0.547496268036782,"ADAMTSL2","Q86TH1","ADAMTSL2"
"ADAMTSL5__Cardiometabolic_II_o2csf__NPX",-0.0690982075389559,-0.0572378928652624,0.0284058864510418,-2.43253128741637,0.0151257466432643,0.464036337424079,0.462007708875344,1321,-0.124823779616955,-0.0133726354609567,0.0529972634276591,"ADAMTSL5",NA,"ADAMTSL5"
"ADCYAP1R1__Oncology_o2csf__NPX",0.0348231778928781,0.0348106617694497,0.0283349890714122,1.22898151840164,0.219297777244998,0.223160188509417,0.220217613465892,1320,-0.0207633490594585,0.0904097048452147,0.381617310932969,"ADCYAP1R1","P41586","ADCYAP1R1"
"ADGRB3__Neurology_o2csf__NPX",-0.0127381988592756,-0.0123493006952518,0.0186634053276613,-0.682522757001701,0.495027760840781,0.681467563091533,0.680265553895652,1325,-0.0493512459931997,0.0238748482746485,0.664655999352825,"ADGRB3","O60242","ADGRB3"
"ADGRD1__Inflammation_II_o2csf__NPX",-0.0106589678634095,-0.00658079326246522,0.0371703527306756,-0.286759933128452,0.774340943449059,0.487975241271216,0.486044529511304,1326,-0.0835780795825217,0.0622601438557027,0.879990402236635,"ADGRD1","Q6QNK2","ADGRD1"
"ADGRE2__Inflammation_o2csf__NPX",-0.0213094940804836,-0.0179136231144521,0.0194837301557255,-1.09370710383307,0.27428240003584,0.739139685270789,0.738154563236313,1324,-0.0595318447513782,0.016912856590411,0.444152291559783,"ADGRE2","Q9UHX3","ADGRE2"
"ADGRE5__Cardiometabolic_o2csf__NPX",-0.00619979913241175,-0.00543908329993653,0.0191281640732012,-0.324118880865192,0.745899227474546,0.726703816410306,0.725671731124847,1324,-0.0437246154305607,0.0313250171657372,0.861749024432801,"ADGRE5","P48960","ADGRE5"
"ADGRF5__Cardiometabolic_II_o2csf__NPX",-0.0254514908384945,-0.0285365174599955,0.0176221606446279,-1.44428889009438,0.148894859533458,0.622061332536575,0.62063083038872,1321,-0.0600219656893603,0.00911898401237133,0.297575789671034,"ADGRF5","Q8IZF2","ADGRF5"
"ADGRG1__Oncology_o2csf__NPX",0.0109428661681764,0.00497204821011833,0.0340220004020716,0.321640880572974,0.747775463514886,0.767357582989849,0.766480349139886,1326,-0.0557999507806377,0.0776856831169905,0.863199725932951,"ADGRG1","Q9Y653","ADGRG1"
"ADGRG2__Cardiometabolic_o2csf__NPX",-0.0133826695722893,-0.0144708963048891,0.0228234893998477,-0.586355107137063,0.557736854836399,0.407354636263103,0.405116549542042,1324,-0.0581568174588566,0.031391478314278,0.71967714756719,"ADGRG2","Q8IZP9","ADGRG2"
"ADIPOQ__Inflammation_II_o2csf__NPX",0.154539443618536,0.0884179961169715,0.0502085120386194,3.07795306699524,0.00212699406756639,0.196337121702287,0.193309002341708,1327,0.0560427302694082,0.253036156967664,0.0110810814531267,"ADIPOQ","Q15848","ADIPOQ"
"ADM__Oncology_o2csf__NPX",-0.0143739485922481,-0.0132656607432337,0.0168131930332582,-0.854920809141667,0.392749658886664,0.766022968552709,0.765139369491352,1324,-0.0473573534576552,0.018609456273159,0.574947350822085,"ADM","P35318","ADM"
"AFM__Inflammation_II_o2csf__NPX",-0.111570169132582,-0.0802938541817156,0.0355717455374501,-3.13648283059713,0.00174744602476532,0.361743362046837,0.359338476447918,1327,-0.181353157738884,-0.0417871805262807,0.00945796661653138,"AFM","P43652","AFM"
"AGER__Inflammation_o2csf__NPX",-0.0523246128609736,-0.0341885605694115,0.0344335130328647,-1.51958392427264,0.128854152660597,0.507624628502869,0.505766608233068,1325,-0.119874763196633,0.0152255374746858,0.272395328800746,"AGER","Q15109","AGER"
"AGRN__Inflammation_o2csf__NPX",-0.00961257643472854,-0.0151522487259141,0.016117682619945,-0.59639941183811,0.55101061710446,0.373476813372372,0.371105415996795,1321,-0.0412316243428469,0.0220064714733898,0.715644975156213,"AGRN","O00468","AGRN"
"AGRP__Inflammation_o2csf__NPX",0.0424036497142314,0.0289032393871275,0.0289055423195056,1.46697298551002,0.142620348106406,0.621935963897058,0.6205114573556,1327,-0.0143018928410924,0.0991091922695552,0.290653258820584,"AGRP","O00253","AGRP"
"AGT__Inflammation_II_o2csf__NPX",0.0639973523278541,0.0579062193290962,0.0338399025292716,1.89118016142323,0.0588182580394721,0.087719876386127,0.0842773098819237,1325,-0.00238827904860803,0.130382983704316,0.154370182892275,"AGT","P01019","AGT"
"AHCY__Cardiometabolic_o2csf__NPX",0.0955146482530608,0.0933373331529795,0.0300383999898582,3.17975152755503,0.00150816887665331,0.161602722342462,0.158436569481217,1324,0.0365865965489795,0.154442699957142,0.00842515223865365,"AHCY","P23526","AHCY"
"AHNAK2__Cardiometabolic_II_o2csf__NPX",0.0252854230641622,0.0403606881873994,0.0169756880003346,1.48950799894907,0.136591449603594,0.286135748662641,0.283443952843118,1326,-0.0080167115368804,0.0585875576652048,0.283580158803878,"AHNAK2",NA,"AHNAK2"
"AHSG__Inflammation_II_o2csf__NPX",-0.112014125237001,-0.0654715721634701,0.0419844649084148,-2.66798982626906,0.00772357798399227,0.413519251976398,0.411309452624387,1327,-0.194377287125165,-0.0296509633488369,0.0319746933801585,"AHSG","P02765","AHSG"
"ALCAM__Cardiometabolic_o2csf__NPX",-0.0030331822222329,-0.00309951996694663,0.0162202145728687,-0.187000129289687,0.851689116891332,0.732439731868578,0.731431592199658,1327,-0.0348532414188949,0.0287868769744291,0.935604064790311,"ALCAM","Q13740","ALCAM"
"ALDH1A1__Neurology_o2csf__NPX",-0.0413048785646321,-0.0385102248662472,0.0235030201957523,-1.75742854410248,0.0790760549757909,0.533205313223322,0.53144116096793,1323,-0.0874121328663219,0.00480237573705771,0.189956560904281,"ALDH1A1","P00352","ALDH1A1"
"AMBN__Inflammation_o2csf__NPX",-0.00791894203328405,-0.0096135565048419,0.0253937762170738,-0.311845783218317,0.755206975874574,0.0811023819345068,0.0776217091388041,1320,-0.0577355070778115,0.0418976230112434,0.866035173856835,"AMBN",NA,"AMBN"
"AMBP__Oncology_o2csf__NPX",-0.0450579885999452,-0.059506926721191,0.0188341161165312,-2.39236013631649,0.0168792517505245,0.39867059138441,0.396397993468251,1323,-0.0820059797134192,-0.00810999748647115,0.0576880569655519,"AMBP","P02760","AMBP"
"AMDHD2__Cardiometabolic_II_o2csf__NPX",0.0511264314626233,0.077433343450752,0.0199640050356693,2.56093060341734,0.0105493579215476,0.11162774937001,0.10827033345682,1323,0.0119618709340927,0.0902909919911539,0.0408750887712332,"AMDHD2",NA,"AMDHD2"
"AMIGO2__Oncology_o2csf__NPX",-0.0252675210782962,-0.0200025237463023,0.0260955204852203,-0.96827043908195,0.333086295504132,0.584979029285947,0.583410544891714,1323,-0.0764606353727927,0.0259255932162002,0.50968532626979,"AMIGO2","Q86SJ2","AMIGO2"
"AMY1A_AMY1B_AMY1C__Inflammation_II_o2csf__NPX",0.00353324529702046,0.00371901363123433,0.0199005552705209,0.177545060878493,0.859107452120507,0.574618011018694,0.573010369336981,1323,-0.0355068421028352,0.0425733326968761,0.936291095871501,"AMY1A_AMY1B_AMY1C",NA,"AMY1A_AMY1B_AMY1C"
"AMY2A__Cardiometabolic_o2csf__NPX",0.0175034962714055,0.0169697611865815,0.0209823931052785,0.83419923473849,0.404319315583464,0.599559779987973,0.598046400471676,1323,-0.0236588959107679,0.058665888453579,0.585232224741518,"AMY2A","P04746","AMY2A"
"AMY2B__Cardiometabolic_o2csf__NPX",0.0223034036613002,0.0215840642177382,0.0200077936394462,1.11473579062352,0.265165961323623,0.636729945666212,0.635358079902112,1324,-0.0169470323961443,0.0615538397187447,0.43598800496591,"AMY2B","P19961","AMY2B"
"ANG__Cardiometabolic_o2csf__NPX",-0.0572545509578703,-0.0509793960315893,0.0234497548893003,-2.44158419685634,0.0147533607174002,0.576521322817216,0.574919663675073,1322,-0.103257343444774,-0.0112517584709663,0.0523518488722031,"ANG","P03950","ANG"
"ANGPT1__Inflammation_o2csf__NPX",-0.00748820260216953,-0.00729379741497624,0.0243366827794716,-0.307692000180318,0.758365101461696,0.453590555403956,0.451527075628291,1324,-0.0552308687101753,0.0402544635058363,0.868218811632279,"ANGPT1","Q15389","ANGPT1"
"ANGPT2__Oncology_o2csf__NPX",-0.0485853609808372,-0.03835869399087,0.0245344916343994,-1.98028806566819,0.0478783718054008,0.635687695609623,0.634308769400727,1321,-0.0967161800744848,-0.000454541887189519,0.130780663634358,"ANGPT2","O15123","ANGPT2"
"ANGPTL1__Cardiometabolic_o2csf__NPX",0.00341549133104073,0.00278855736701788,0.0227341517072333,0.150236145822587,0.880601140756033,0.664473475131769,0.66320924557311,1327,-0.0411833054271776,0.048014288089259,0.947265077397621,"ANGPTL1","O95841","ANGPTL1"
"ANGPTL2__Inflammation_o2csf__NPX",-0.0690981178953221,-0.0586040083200529,0.0239086709910506,-2.89008610813987,0.00391414909701745,0.60057528065919,0.599066879151105,1324,-0.116001128735186,-0.0221951070554579,0.0182093023209073,"ANGPTL2",NA,"ANGPTL2"
"ANGPTL3__Cardiometabolic_o2csf__NPX",-0.0503984766934969,-0.0361623533379049,0.0379061968347449,-1.32955772147792,0.18389305985286,0.282391356574709,0.279681354144855,1324,-0.124761236618696,0.023964283231702,0.340153252999106,"ANGPTL3","Q9Y5C1","ANGPTL3"
"ANGPTL4__Inflammation_o2csf__NPX",0.0790109530785267,0.065470256056811,0.0235232749467773,3.35884154129446,0.000804950590816379,0.630468915656513,0.629073405519264,1324,0.0328639957578631,0.12515791039919,0.00480552047993813,"ANGPTL4","Q9BY76","ANGPTL4"
"ANPEP__Cardiometabolic_o2csf__NPX",0.0151975938802015,0.0179743129801373,0.0205060240247737,0.741128258790734,0.458747200416493,0.429581507432611,0.42742573081671,1323,-0.0250302771147644,0.0554254648751673,0.6374479467653,"ANPEP","P15144","ANPEP"
"ANXA2__Cardiometabolic_II_o2csf__NPX",0.0193698013581883,0.0158965913645228,0.0366340175562971,0.528738114197327,0.597075955448958,0.124840161045612,0.1215276711177,1321,-0.0524974008626827,0.0912370035790592,0.754778885508754,"ANXA2","P07355","ANXA2"
"ANXA3__Neurology_o2csf__NPX",0.00823333404420993,0.0108117296235149,0.0201287710545788,0.40903312089374,0.682581861029252,0.326704583245775,0.324148412339343,1317,-0.0312546223841439,0.0477212904725638,0.821342014439178,"ANXA3","P12429","ANXA3"
"ANXA4__Cardiometabolic_o2csf__NPX",-0.0314902099167676,-0.0412768801658009,0.024175487443138,-1.30256773481131,0.192948898959846,0.0229010441688369,0.0192110934292931,1324,-0.0789166498903212,0.0159362300567859,0.351863307224204,"ANXA4","P09525","ANXA4"
"AOC3__Cardiometabolic_o2csf__NPX",-0.0195976903163628,-0.0273284758509265,0.0159463986257984,-1.22897280923715,0.219300215200202,0.519943354088775,0.518131819575902,1325,-0.0508806332869778,0.0116852526542522,0.381617310932969,"AOC3","Q16853","AOC3"
"APCS__Inflammation_II_o2csf__NPX",-0.137469492224248,-0.0785467472141006,0.0425033514808419,-3.23432123431988,0.00124935309400658,0.425610272072158,0.423446030444699,1327,-0.220850581549611,-0.0540884028988848,0.00712233669575065,"APCS","P02743","APCS"
"APEX1__Oncology_o2csf__NPX",0.0141719638676784,0.0095718380809897,0.0422945676715846,0.335077638757845,0.737619639872475,0.206773605101045,0.203775772920777,1323,-0.0687997721463262,0.0971436998816831,0.857167016760746,"APEX1","P27695","APEX1"
"APLP1__Cardiometabolic_o2csf__NPX",0.0142193202500087,0.0329668942894115,0.0117551878484149,1.20962084429183,0.226640514482993,0.278425724918989,0.275698686842341,1323,-0.00884152175994512,0.0372801622599625,0.389206118081289,"APLP1","P51693","APLP1"
"APOA1__Inflammation_II_o2csf__NPX",-0.0830075830348523,-0.0666734016208504,0.0307394432239308,-2.70036065488104,0.00701451789654414,0.406284698010517,0.40404763960061,1327,-0.143310786710963,-0.0227043793587421,0.0292131568685416,"APOA1","P02647","APOA1"
"APOA4__Inflammation_II_o2csf__NPX",-0.0582572666705907,-0.0333394364325678,0.0385600726005382,-1.51081838652393,0.131072806267979,0.525748683845702,0.523961753490939,1327,-0.133902615704941,0.0173880823637599,0.2741690382765,"APOA4","P06727","APOA4"
"APOC1__Inflammation_II_o2csf__NPX",-0.0912706640201179,-0.051972503452629,0.043759577894193,-2.0857299912902,0.0371937316440775,0.39528928951308,0.393010801530838,1327,-0.177116159636635,-0.00542516840360081,0.107337096923053,"APOC1","P02654","APOC1"
"APOD__Inflammation_II_o2csf__NPX",-0.0315361164854296,-0.032552047910356,0.0196118282861635,-1.60801512359146,0.1080701028701,0.601007554893011,0.599501923024683,1325,-0.0700097380361282,0.00693750506526897,0.240520820947695,"APOD","P05090","APOD"
"APOF__Inflammation_II_o2csf__NPX",-0.0285803446492744,-0.01224496671123,0.0561963177290821,-0.508580380427379,0.61113092317964,0.435436791933767,0.433309575626057,1327,-0.138823655472355,0.0816629661738062,0.767223027204765,"APOF","Q13790","APOF"
"APOL1__Inflammation_II_o2csf__NPX",-0.119788249346488,-0.0747053940217035,0.037959442972422,-3.15569038864759,0.00163717582107798,0.454202293304135,0.452145783482372,1327,-0.194255311235742,-0.0453211874572346,0.00898106345520861,"APOL1","O14791","APOL1"
"APOM__Cardiometabolic_o2csf__NPX",-0.0204706871830261,-0.0134185386892007,0.0435474680091822,-0.470077552584912,0.638377086265491,0.209778260491048,0.206791783773327,1323,-0.105900311332221,0.0649589369661692,0.787218552300796,"APOM","O95445","APOM"
"APP__Neurology_o2csf__NPX",-0.013671212817248,-0.0433230314824251,0.00774571621795585,-1.76500305879473,0.0777941057925421,0.414829426678929,0.412616224813116,1322,-0.0288664495060398,0.00152402387154378,0.187867363120531,"APP","P05067","APP"
"AREG__Oncology_o2csf__NPX",0.0678167180510911,0.0515876359291456,0.0341034724416652,1.98855756307787,0.0469559528683024,0.345673845997122,0.343199087472149,1322,0.000913888012018152,0.134719548090164,0.129594703253589,"AREG","P15514","AREG"
"ARL13B__Cardiometabolic_II_o2csf__NPX",-0.0836229386983851,-0.0821912369957125,0.0320031668980548,-2.61295824143791,0.00907812920826612,0.0430542558274671,0.0394322053196224,1321,-0.146405516766333,-0.0208403606304375,0.0366019644310092,"ARL13B",NA,"ARL13B"
"ARSA__Neurology_o2csf__NPX",0.00816764664841284,0.00902563008869912,0.0257071531472438,0.317718831082956,0.750748477323323,0.21992442689486,0.216969595178553,1320,-0.0422636895940577,0.0585989828908833,0.864379007913103,"ARSA","P15289","ARSA"
"ARSB__Oncology_o2csf__NPX",-0.0154954994885956,-0.0130468384467134,0.0347240210086425,-0.446247267410041,0.655491503061969,0.167814481319652,0.164676526875156,1326,-0.0836155086155571,0.0526245096383659,0.799814632244911,"ARSB","P15848","ARSB"
"ART3__Cardiometabolic_o2csf__NPX",-0.0026701451494321,-0.00234218205581395,0.0178645390466373,-0.14946622146037,0.881208490404401,0.760872135457548,0.759970446677222,1326,-0.0377159874095496,0.0323756971106854,0.947265077397621,"ART3","Q13508","ART3"
