"Protein_id","coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","p_adjusted","symbol","uniprot","label"
"A1BG__Inflammation_II_o2csf__NPX",-0.0447075363829639,-0.0378539601196878,0.0278339110231846,-1.60622545447258,0.108462117726989,0.390820899234345,0.388986022424809,1328,-0.0993107651880626,0.00989569242213482,0.236104547352491,"A1BG","P04217","A1BG"
"ABCA2__Cardiometabolic_II_o2csf__NPX",-0.028734222950503,-0.0217320475613508,0.0224826261190654,-1.27806346101785,0.201450563087522,0.68314028846001,0.682185172524697,1327,-0.0728395885602599,0.015371142659254,0.357379033775414,"ABCA2",NA,"ABCA2"
"ABHD14B__Neurology_o2csf__NPX",-0.0269099654869703,-0.0252284473212254,0.0286346142826132,-0.939770489707971,0.347506713259264,0.211363424517419,0.208980836676082,1324,-0.083084130274108,0.0292641993001675,0.531188833124875,"ABHD14B","Q96IU4","ABHD14B"
"ABL1__Oncology_o2csf__NPX",0.195409755235147,0.195642146850033,0.019731340150559,9.90352169412128,2.35513986127677e-22,0.573620523509767,0.572331394329146,1323,0.156701627068734,0.234117883401559,1.12965501621931e-20,"ABL1","P00519","ABL1"
"ACAN__Cardiometabolic_o2csf__NPX",0.0773482569199955,0.0531987626062722,0.0286280408229911,2.70183549751953,0.00698365322385303,0.575169502081034,0.573888927859726,1327,0.0211871038366225,0.133509410003368,0.0285567309658388,"ACAN","P16112","ACAN"
"ACE__Inflammation_II_o2csf__NPX",0.00221989237751011,0.00218899704979162,0.0200257562785784,0.110851862303185,0.911750568748624,0.572299529162665,0.571011274732432,1328,-0.0370656737494901,0.0415054585045103,0.9528512705705,"ACE","P12821","ACE"
"ACHE__Inflammation_II_o2csf__NPX",0.0788862750866732,0.0934562567529415,0.020078201892949,3.92895118334157,8.97168483070298e-05,0.380744647634234,0.378875197513885,1325,0.0394977423208198,0.118274807852527,0.00068948141433745,"ACHE","P22303","ACHE"
"ACP5__Cardiometabolic_o2csf__NPX",0.0484202805875921,0.0506204805219366,0.0175763004196484,2.75486191243428,0.00595200280293039,0.630466896482212,0.629352166154858,1326,0.0139398917896855,0.0829006693854986,0.025396429137657,"ACP5","P13686","ACP5"
"ACP6__Oncology_o2csf__NPX",0.00692125761383732,0.00371308599963754,0.0478368387467642,0.144684678067392,0.884981824157931,0.278941584058656,0.276766445549029,1326,-0.0869228824764914,0.100765397704166,0.936129062664397,"ACP6","Q9NPH0","ACP6"
"ACTA2__Cardiometabolic_o2csf__NPX",0.0105711224813944,0.00778040735250274,0.0267972404977517,0.394485487499406,0.693286028976101,0.573565041989713,0.572279631415455,1327,-0.0419984520525906,0.0631406970153795,0.817948147842033,"ACTA2",NA,"ACTA2"
"ACVRL1__Neurology_o2csf__NPX",-0.0447030650340766,-0.0418024798142979,0.0211709751591539,-2.1115260255146,0.0349138053780452,0.570319861825285,0.569023692479359,1326,-0.0862353236601527,-0.00317080640800042,0.101813633712497,"ACVRL1","P37023","ACVRL1"
