apt_name,Protein_id,coef,standardized_beta,se,t,p,R_squared,R_squared_adj,resid,CI95_lower,CI95_upper,p_adjusted,UniProt,EntrezGeneSymbol,symbol,ref_name,label
seq.10000.28,CRBB2__seq.10000.28__ANML,0.0137901011916,0.0181616893713501,0.0317252616948881,0.434672574941188,0.663958772088296,0.0148349944815731,-0.0001675182928191,591,-0.0485178709435749,0.076098073326775,0.999980772643425,P43320,CRYBB2,CRYBB2,CRYBB2__seq.10000.28,CRYBB2
seq.10001.7,c.Raf__seq.10001.7__ANML,0.0139863360094637,0.0127039767258113,0.0237665527046343,0.588488207914834,0.556427589824553,0.734220651681927,0.730207205146922,596,-0.0326900389667587,0.0606627109856861,0.999980772643425,P04049,RAF1,RAF1,RAF1__seq.10001.7,RAF1
seq.10003.15,ZNF41__seq.10003.15__ANML,0.0204765400023251,0.0368863640731399,0.0222950033322223,0.918436283556457,0.358765172174138,0.0879682973319312,0.0740794896770876,591,-0.0233105360425535,0.0642636160472037,0.999980772643425,P51814,ZNF41,ZNF41,ZNF41__seq.10003.15,ZNF41
seq.10006.25,ELK1__seq.10006.25__ANML,-0.0283544441162853,-0.0451348287601363,0.0238823110888785,-1.18725712979634,0.235603994409477,0.183971333623853,0.171523438713031,590,-0.0752591336257577,0.018550245393187,0.999980772643425,P19419,ELK1,ELK1,ELK1__seq.10006.25,ELK1
seq.10008.43,GUC1A__seq.10008.43__ANML,0.0132911122316447,0.0285115284564596,0.0183869776502047,0.722854646614353,0.470054663400741,0.118085955528825,0.104678478501391,592,-0.0228205306265996,0.0494027550898891,0.999980772643425,P43080,GUCA1A,GUCA1A,GUCA1A__seq.10008.43,GUCA1A
seq.10010.10,BECN1__seq.10010.10__ANML,-0.0084189829620523,-0.0174589075083669,0.0190700964532968,-0.441475636091864,0.65902962483279,0.112085447706886,0.0986095101510042,593,-0.0458721275998948,0.02903416167579,0.999980772643425,Q14457,BECN1,BECN1,BECN1__seq.10010.10,BECN1_1
seq.10011.65,OCRL__seq.10011.65__ANML,0.0057744620272679,0.0119884466958653,0.0170988530915048,0.337710488321399,0.735700881255123,0.284960089606921,0.274107881860651,593,-0.0278072148953276,0.0393561389498635,0.999980772643425,Q01968,OCRL,OCRL,OCRL__seq.10011.65,OCRL
seq.10012.5,SPDEF__seq.10012.5__ANML,-0.0063352563318975,-0.0138191424340495,0.0189619758957228,-0.334103173990772,0.738419428554289,0.0257943061420107,0.0110584216971,595,-0.0435757991661847,0.0309052865023897,0.999980772643425,O95238,SPDEF,SPDEF,SPDEF__seq.10012.5,SPDEF
seq.10014.31,SLUG__seq.10014.31__ANML,-0.0095650247963429,-0.017738964007608,0.0221586255985318,-0.431661465365283,0.666144372260924,0.0456154430612776,0.0311306858733376,593,-0.053083955681149,0.0339539060884632,0.999980772643425,O43623,SNAI2,SNAI2,SNAI2__seq.10014.31,SNAI2
seq.10015.119,KCAB2__seq.10015.119__ANML,0.0241367893619147,0.0348499039675535,0.0205636975852138,1.17375726140177,0.240964256972744,0.500017903300103,0.492416824127301,592,-0.0162498863152547,0.0645234650390842,0.999980772643425,Q13303,KCNAB2,KCNAB2,KCNAB2__seq.10015.119,KCNAB2
seq.10022.207,POLH__seq.10022.207__ANML,-0.0224108587499635,-0.0271539254678779,0.033089593725117,-0.677278147810933,0.498494068948988,0.089749457467469,0.0759111890843732,592,-0.0873981347263677,0.0425764172264407,0.999980772643425,Q9Y253,POLH,POLH,POLH__seq.10022.207,POLH
seq.10023.32,VDR__seq.10023.32__ANML,-0.0061583298141347,-0.015465736637153,0.016471259965205,-0.373883347548639,0.708625651064325,0.0366963340454571,0.021976923190464,589,-0.0385078804013027,0.0261912207730333,0.999980772643425,P11473,VDR,VDR,VDR__seq.10023.32,VDR
seq.10024.44,HOGA1__seq.10024.44__ANML,-0.017193939329276,-0.0264043664162679,0.027191445179871,-0.632328999637141,0.527417293685381,0.0165420957056385,0.0015147253513953,589,-0.0705979310847723,0.0362100524262202,0.999980772643425,Q86XE5,HOGA1,HOGA1,HOGA1__seq.10024.44,HOGA1
seq.10025.1,DLDH__seq.10025.1__ANML,0.044417148989417,0.0623231507596625,0.023294745658165,1.90674539405621,0.0570349476715541,0.391530706006558,0.38232696878649,595,-0.0013327759270259,0.0901670739058599,0.95079998578323,P09622,DLD,DLD,DLD__seq.10025.1,DLD_1
