"apt_name","coef_x2m","coef_x2y","coef_m2y","acme","acme_p","ade","ade_p","total","total_p","prop_m","prop_m_p","prop_m_ci_lower","prop_m_ci_upper","p_adjusted","ade_p_adjusted","prop_m_p_adjusted","Protein_id","UniProt","EntrezGeneSymbol","symbol","ref_name","label"
"seq.23631.1",0.0486352364235731,-0.0979945808586341,-0.0259648852656241,-0.00126280833360459,0.316,-0.097994580858634,0,-0.0992573891922386,0,0.0127225624598973,0.316,-0.0107615250968956,0.0545492625788528,0.800533333333333,0,0.800533333333333,"GALK2__seq.23631.1__ANML","Q01415","GALK2","GALK2","GALK2__seq.23631.1","GALK2"
"seq.23678.132",0.0533617226068295,0.055012324674816,0.0320334791581857,0.00170936162897078,0.138,0.0550123246748164,0.002,0.0567216863037872,0.004,0.0301359451800474,0.138,-0.00943540415729764,0.10189894031952,0.6916,0.00214084507042254,0.684,"SOX10__seq.23678.132__ANML","P56693","SOX10","SOX10","SOX10__seq.23678.132","SOX10"
"seq.24263.6",0.0512181562688874,0.0910103915494188,-0.00875741448836817,-0.000448538623776641,0.794,0.0910103915494194,0,0.0905618529256427,0,-0.00495284282825928,0.794,-0.0645511652044974,0.0392120633272497,0.986,0,0.986,"OCLN__seq.24263.6__ANML","Q16625","OCLN","OCLN","OCLN__seq.24263.6","OCLN"
"seq.24488.8",0.0486700560478393,0.122833709732793,-0.00391291564527986,-0.000190441823766217,0.892,0.122833709732792,0,0.122643267909025,0,-0.00155281106752214,0.892,-0.0316376990903655,0.0405325502776392,0.986,0,0.986,"HID1__seq.24488.8__ANML","Q8IV36","HID1","HID1","HID1__seq.24488.8","HID1"
"seq.24664.3",0.0476013614135563,0.073305706869607,0.0207823885862787,0.00098926999013238,0.55,0.0733057068696077,0.002,0.0742949768597401,0.002,0.0133154357393502,0.548,-0.0338296981109696,0.0729043652460123,0.908695652173913,0.00214084507042254,0.908695652173913,"INM02__seq.24664.3__ANML","Q5UCC4","EMC10","EMC10","EMC10__seq.24664.3","EMC10"
"seq.24915.123",0.0476013614135563,-0.0987225412836287,-0.0165472923593998,-0.000787673644015529,0.662,-0.0987225412836281,0.002,-0.0995102149276436,0.002,0.00791550540402577,0.66,-0.0388201632724108,0.0609430792407531,0.985076923076923,0.00214084507042254,0.983529411764706,"CAN13__seq.24915.123__ANML","Q6MZZ7","CAPN13","CAPN13","CAPN13__seq.24915.123","CAPN13"
"seq.25033.194",0.0469699832426025,-0.252777217051652,-0.0835940357977799,-0.00392641046060323,0.358,-0.252777217051651,0,-0.256703627512255,0,0.0152955004907977,0.358,-0.0160266749145296,0.0960488891265546,0.83369696969697,0,0.83369696969697,"TER_ATPase__seq.25033.194__ANML","P55072","VCP","VCP","VCP__seq.25033.194","VCP"
"seq.25451.39",0.0521133053510846,0.146255030469937,-0.0379064986669987,-0.00197543293982367,0.528,0.146255030469938,0.004,0.144279597530114,0.006,-0.0136916998220165,0.53,-0.118825584974261,0.0448809483664768,0.908695652173913,0.00405333333333333,0.908695652173913,"YAP1__seq.25451.39__ANML","P46937","YAP1","YAP1","YAP1__seq.25451.39","YAP1"
"seq.2743.5",0.0446087953730447,0.147694738578243,-0.0930931330791233,-0.00415277252416228,0.13,0.147694738578242,0,0.143541966054079,0,-0.0289307206688093,0.13,-0.103614832430886,0.00613741735944359,0.6916,0,0.684,"Sonic_Hedgehog__seq.2743.5__ANML","Q15465","SHH","SHH","SHH__seq.2743.5","SHH"
"seq.2797.56",0.0483666157949359,-0.177813402491484,-0.191277995269984,-0.00925146930724894,0.078,-0.177813402491484,0,-0.187064871798733,0,0.0494559412373414,0.078,-0.0051771028133636,0.135546275691103,0.6916,0,0.684,"Apo_B__seq.2797.56__ANML","P04114","APOB","APOB","APOB__seq.2797.56","APOB"
