"apt_name","Protein_id","coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","p_adjusted","UniProt","EntrezGeneSymbol","symbol","ref_name","label"
"seq.10000.28","CRBB2__seq.10000.28__ANML",-0.0227642820692545,-0.0209392741528238,0.0441627463366806,-0.515463460893215,0.606417494084985,0.0124689474169594,0.00593981649079045,605,-0.109495182369285,0.0639666182307758,0.904289434961462,"P43320","CRYBB2","CRYBB2","CRYBB2__seq.10000.28","CRYBB2"
"seq.10001.7","c.Raf__seq.10001.7__ANML",-0.0355050305005865,-0.0263028565228471,0.0293062951548104,-1.21151548884058,0.226166239717601,0.715743567559687,0.71388264165173,611,-0.0930583201714082,0.0220482591702353,0.679982010988051,"P04049","RAF1","RAF1","RAF1__seq.10001.7","RAF1"
"seq.10003.15","ZNF41__seq.10003.15__ANML",0.0261415330706399,0.0345645593107773,0.0294971848196344,0.88623823698725,0.375840709444745,0.0897804215824616,0.0837723715599035,606,-0.0317875846993379,0.0840706508406177,0.795544619831049,"P51814","ZNF41","ZNF41","ZNF41__seq.10003.15","ZNF41"
"seq.10006.25","ELK1__seq.10006.25__ANML",0.00826781095523349,0.010708428188478,0.0304612540533841,0.271420570562983,0.786160168735203,0.0717402810816521,0.065603026741696,605,-0.0515548270704189,0.0680904489808859,0.952782703250033,"P19419","ELK1","ELK1","ELK1__seq.10006.25","ELK1"
"seq.10008.43","GUC1A__seq.10008.43__ANML",0.0306501038882136,0.0537832875179684,0.0221888652221366,1.38132813829685,0.167688028462225,0.094475594028218,0.088488655806917,605,-0.0129264491341134,0.0742266569105405,0.619620301112351,"P43080","GUCA1A","GUCA1A","GUCA1A__seq.10008.43","GUCA1A"
"seq.10010.10","BECN1__seq.10010.10__ANML",0.0414796748878227,0.0737153469848841,0.0220443773801508,1.88164420217066,0.0603649868803671,0.0854809098687693,0.0794244920533307,604,-0.00181326317408863,0.084772612949734,0.427905842520709,"Q14457","BECN1","BECN1","BECN1__seq.10010.10","BECN1_1"
"seq.10011.65","OCRL__seq.10011.65__ANML",0.0345621998481322,0.0519871101938272,0.0229177535803959,1.5080971931602,0.132050791555763,0.289281483150026,0.284590271817683,606,-0.0104456629123296,0.079570062608594,0.569380240245406,"Q01968","OCRL","OCRL","OCRL__seq.10011.65","OCRL"
"seq.10012.5","SPDEF__seq.10012.5__ANML",-0.00553495405293148,-0.0100948130062999,0.0221027458937904,-0.250419295391098,0.802347289684608,0.0200060613209961,0.013590389054685,611,-0.0489415235365902,0.0378716154307272,0.956801441373771,"O95238","SPDEF","SPDEF","SPDEF__seq.10012.5","SPDEF"
"seq.10014.31","SLUG__seq.10014.31__ANML",0.0229174086927186,0.0427264464492604,0.0211090965820954,1.08566506404433,0.278058882484505,0.0745080945251252,0.0683992370632448,606,-0.0185384573297255,0.0643732747151628,0.730230338464174,"O43623","SNAI2","SNAI2","SNAI2__seq.10014.31","SNAI2"
"seq.10015.119","KCAB2__seq.10015.119__ANML",0.0131719454272337,0.0164220232737229,0.0238511081135906,0.552257168283441,0.580975117628313,0.469406596581948,0.465915850506829,608,-0.0336686111935621,0.0600125020480296,0.891407694170653,"Q13303","KCNAB2","KCNAB2","KCNAB2__seq.10015.119","KCNAB2"
"seq.10022.207","POLH__seq.10022.207__ANML",0.0638942365014377,0.0556516746587233,0.0459462236176332,1.3906308608335,0.16484784174481,0.0422669050662186,0.0359452344725961,606,-0.0263389235545665,0.154127396557442,0.618391620551463,"Q9Y253","POLH","POLH","POLH__seq.10022.207","POLH"
"seq.10023.32","VDR__seq.10023.32__ANML",0.00983029743102141,0.0189917731898141,0.021022525964073,0.467607814961017,0.640232627948162,0.0087494580939607,0.00222807294984206,608,-0.0314552819660723,0.0511158768281151,0.915430364647956,"P11473","VDR","VDR","VDR__seq.10023.32","VDR"
"seq.10024.44","HOGA1__seq.10024.44__ANML",0.0466490480547216,0.060128374375757,0.031473985842165,1.48214618538167,0.138822064193816,0.01619361057595,0.00968910552190672,605,-0.0151624866562457,0.108460582765689,0.577173492060418,"Q86XE5","HOGA1","HOGA1","HOGA1__seq.10024.44","HOGA1"
"seq.10025.1","DLDH__seq.10025.1__ANML",0.0217773742347988,0.0258901227951066,0.0281452288233444,0.773750121965115,0.439377837384026,0.324805073320568,0.320384811934778,611,-0.0334957504902696,0.0770504989598672,0.834955922762884,"P09622","DLD","DLD","DLD__seq.10025.1","DLD_1"
"seq.10030.8","MutY_homolog__seq.10030.8__ANML",0.00647715269238843,0.00678411256147577,0.0382006090013044,0.169556267863878,0.865415889314109,0.0442829399658712,0.037953687912665,604,-0.0685449978950851,0.0814993032798619,0.977468161644734,"Q9UIF7","MUTYH","MUTYH","MUTYH__seq.10030.8","MUTYH"
"seq.10035.6","DUS4__seq.10035.6__ANML",-0.0036857347146289,-0.00791448275777777,0.0172695571315872,-0.213423812003114,0.831068308948442,0.178984668826062,0.173556468289375,605,-0.0376012939143819,0.0302298244851241,0.968105542082307,"Q13115","DUSP4","DUSP4","DUSP4__seq.10035.6","DUSP4"
"seq.10036.201","ZHX3__seq.10036.201__ANML",-0.036283669976924,-0.0646599432058932,0.0222746084832872,-1.62892515054296,0.103845153963806,0.051321377019649,0.0451005335902698,610,-0.080027894852067,0.00746055489821894,0.523271875524112,"Q9H4I2","ZHX3","ZHX3","ZHX3__seq.10036.201","ZHX3"
"seq.10037.98","SIG12_Ig.like_V.type_2__seq.10037.98__ANML",-0.0125492616687367,-0.0117033367619434,0.0436478786972363,-0.287511376114855,0.773818438395164,0.00281162895643176,-0.00372731118155878,610,-0.0982676087493357,0.0731690854118624,0.94971981065876,"Q96PQ1","SIGLEC12","SIGLEC12","SIGLEC12__seq.10037.98","SIGLEC12_1"
"seq.10039.32","PNP__seq.10039.32__ANML",-0.038574192796351,-0.0169625029842666,0.0335264090876923,-1.15056141847627,0.25036280148972,0.868924153436548,0.868066046421402,611,-0.104415170772365,0.0272667851796626,0.70284894368116,"P00491","PNP","PNP","PNP__seq.10039.32","PNP_1"
"seq.10040.63","P73L__seq.10040.63__ANML",-0.0190867302660206,-0.02043162894731,0.0382416198700518,-0.499108833016982,0.617884448339745,0.00101630528828049,-0.00559948076941308,604,-0.094189422071326,0.0560159615392849,0.907365151524884,"Q9H3D4","TP63","TP63","TP63__seq.10040.63","TP63"
"seq.10041.3","HNF4A__seq.10041.3__ANML",-0.0131683264256944,-0.0100072431657369,0.0520454917657223,-0.253015697977652,0.800341184685735,0.0565988915956036,0.050422779592956,611,-0.115378081968995,0.0890414291176062,0.95663487484041,"P41235","HNF4A","HNF4A","HNF4A__seq.10041.3","HNF4A"
"seq.10042.8","SGK3__seq.10042.8__ANML",0.0104700485200168,0.020516465423911,0.0175548442390853,0.596419334596289,0.551117116847925,0.288543986848648,0.283863355183179,608,-0.0240054430015526,0.0449455400415862,0.882975191607024,"Q96BR1","SGK3","SGK3","SGK3__seq.10042.8","SGK3"
"seq.10043.31","BRD4__seq.10043.31__ANML",0.00570742465624541,0.0131692678555126,0.015115991643959,0.377575271981998,0.705877903061369,0.270309369766733,0.265508773515198,608,-0.0239784691440048,0.0353933184564956,0.933270531519899,"O60885","BRD4","BRD4","BRD4__seq.10043.31","BRD4"
"seq.10044.12","WN10A__seq.10044.12__ANML",-0.0378715065865066,-0.0331003273737173,0.0457045569705247,-0.828615549450142,0.407645547927174,0.0376770761156808,0.0313770897072727,611,-0.127628590950322,0.0518855777773085,0.81363926649922,"Q9GZT5","WNT10A","WNT10A","WNT10A__seq.10044.12","WNT10A"
"seq.10045.47","CUL3__seq.10045.47__ANML",0.0046646444001363,0.00396440697580605,0.0274253449462722,0.170085167908539,0.864999736839359,0.673978057418701,0.671833176217508,608,-0.0491952608370853,0.0585245496373579,0.977434943830422,"Q13618","CUL3","CUL3","CUL3__seq.10045.47","CUL3"
"seq.10046.55","cIAP.1__seq.10046.55__ANML",0.819139572862172,0.725688375552994,0.0265807952451028,30.8169701210535,2.17560034465741e-126,0.666704460034085,0.664515326766657,609,0.766938427278442,0.871340718445903,5.28308283694307e-123,"Q13490","BIRC2","BIRC2","BIRC2__seq.10046.55","BIRC2_1"
"seq.10047.12","NCF.2__seq.10047.12__ANML",-0.00177630951177472,-0.00286425114187383,0.0249664239069344,-0.0711479352588156,0.943303375632852,0.025849322428811,0.0194509600145503,609,-0.0508070445614012,0.0472544255378518,0.993331606621081,"P19878","NCF2","NCF2","NCF2__seq.10047.12","NCF2"
"seq.10048.7","PEBB__seq.10048.7__ANML",0.00440999492615732,0.0117940962057523,0.0145358793491017,0.303386869156275,0.761698835261862,0.0930121301170872,0.0870451046573312,608,-0.0241366317731988,0.0329566216255135,0.944828199367046,"Q13951","CBFB","CBFB","CBFB__seq.10048.7","CBFB"
"seq.10049.112","TERF1__seq.10049.112__ANML",0.0212205632618556,0.0502339312373928,0.0166156882441847,1.27714019124561,0.202042673896067,0.0753196226940329,0.0692060334225885,605,-0.0114108675268097,0.0538519940505209,0.658265151758876,"P54274","TERF1","TERF1","TERF1__seq.10049.112","TERF1"
"seq.10053.5","ILK1__seq.10053.5__ANML",-0.0989176723600947,-0.0411960346873415,0.0507976369264632,-1.94728885722169,0.0519578586904611,0.730094034398793,0.728327055900585,611,-0.198676822985522,0.000841478265332971,0.410750560083436,"Q13418","ILK","ILK","ILK__seq.10053.5","ILK"
"seq.10054.3","GAN__seq.10054.3__ANML",0.0714790056386975,0.0883559035740671,0.0327485473034465,2.18266187432305,0.0294451157596864,0.0231613205035195,0.0166921901757282,604,0.00716415539020356,0.135793855887192,0.330652653647493,"Q9H2C0","GAN","GAN","GAN__seq.10054.3","GAN"
"seq.10056.5","FOXM1__seq.10056.5__ANML",-0.045959003986126,-0.0243647246568904,0.0282734853572011,-1.62551604110671,0.104568301978872,0.864511352569775,0.863624356514585,611,-0.10148400583883,0.00956599786657775,0.524301343382166,"Q08050","FOXM1","FOXM1","FOXM1__seq.10056.5","FOXM1"
"seq.10058.1","RD23A__seq.10058.1__ANML",-0.00371071973633938,-0.00247588622203148,0.0301811788047329,-0.122948137988483,0.902188596199567,0.755443131226407,0.753842104262259,611,-0.0629821533030808,0.055560713830402,0.987616630532611,"P54725","RAD23A","RAD23A","RAD23A__seq.10058.1","RAD23A"
"seq.10063.10","FANCL__seq.10063.10__ANML",0.0410743363966024,0.0880809042438284,0.0187845497471363,2.18660212512489,0.0291519969680137,0.0258140754867814,0.0194049575623524,608,0.00418385894639423,0.0779648138468106,0.330652653647493,"Q9NW38","FANCL","FANCL","FANCL__seq.10063.10","FANCL"
"seq.10064.12","RBBP9__seq.10064.12__ANML",-0.0156445075893163,-0.0481028016961584,0.011522599614693,-1.3577237873793,0.175055026764869,0.246242543360477,0.24128361272469,608,-0.0382734343922285,0.006984419213596,0.627149149819852,"O75884","RBBP9","RBBP9","RBBP9__seq.10064.12","RBBP9"
"seq.10069.2","PIN1__seq.10069.2__ANML",0.00395913462677032,0.010072931512736,0.0144065116051618,0.274815634435179,0.783551242127363,0.1939274684233,0.188624359662927,608,-0.0243334302023339,0.0322516994558745,0.952632934832142,"Q13526","PIN1","PIN1","PIN1__seq.10069.2","PIN1_1"
"seq.10070.22","PLCG2__seq.10070.22__ANML",-0.0131430962557689,-0.00755583983226254,0.0257125648320812,-0.511154618047689,0.609427445886932,0.868227944748547,0.867365279902383,611,-0.0636388236803133,0.0373526311687756,0.905018889334729,"P16885","PLCG2","PLCG2","PLCG2__seq.10070.22","PLCG2"
"seq.10073.22","TYDP1__seq.10073.22__ANML",0.0154713169433232,0.0242009087363179,0.0215864050761331,0.716715770354413,0.473824258434264,0.314837216904184,0.310336968739351,609,-0.0269215107963286,0.0578641446829749,0.852509193058437,"Q9NUW8","TDP1","TDP1","TDP1__seq.10073.22","TDP1"
"seq.10074.128","BRD2__seq.10074.128__ANML",-0.000516849142906901,-0.000813525439124591,0.0255299652093539,-0.0202448040437412,0.983854750513307,0.0346089442986735,0.0282367261092257,606,-0.0506547985885662,0.0496211003027524,0.996130108527654,"P25440","BRD2","BRD2","BRD2__seq.10074.128","BRD2_1"
"seq.10075.75","ACBD6__seq.10075.75__ANML",-0.031747561729521,-0.0117309962426741,0.0400069317016434,-0.793551526677485,0.427764622086833,0.868210157425588,0.867347376132139,611,-0.110315341003645,0.0468202175446027,0.827483306480901,"Q9BR61","ACBD6","ACBD6","ACBD6__seq.10075.75","ACBD6_1"
"seq.10076.1","AP4M1__seq.10076.1__ANML",-0.0273188645602728,-0.0192379548048311,0.0349498042136757,-0.781660017127737,0.434717681937632,0.635093337433866,0.632700506859661,610,-0.0959554062984749,0.0413176771779292,0.834277743128464,"O00189","AP4M1","AP4M1","AP4M1__seq.10076.1","AP4M1"
"seq.10078.5","BAG3__seq.10078.5__ANML",-0.0162926687767645,-0.0360081136304963,0.0157993983283748,-1.03122083753682,0.30284730047368,0.268225486349881,0.263411180339025,608,-0.0473206867812219,0.0147353492276928,0.745978765958324,"O95817","BAG3","BAG3","BAG3__seq.10078.5","BAG3"
"seq.10080.9","EI2BA__seq.10080.9__ANML",-0.0429225833575909,-0.0191982194562211,0.0492515238884538,-0.871497569391013,0.383825396494226,0.707876267861113,0.705960702404465,610,-0.139645708167462,0.0538005414522802,0.799590509997265,"Q14232","EIF2B1","EIF2B1","EIF2B1__seq.10080.9","EIF2B1"
