"apt_name","coef_x2m","coef_x2y","coef_m2y","acme","acme_p","ade","ade_p","total","total_p","prop_m","prop_m_p","prop_m_ci_lower","prop_m_ci_upper","p_adjusted","ade_p_adjusted","prop_m_p_adjusted","Protein_id","UniProt","EntrezGeneSymbol","symbol","ref_name","label"
"seq.10046.55",0.819139572862172,0.0859192178408709,-0.0458409492210302,-0.0375501355645112,0.312,0.0859192178408708,0.054,0.0483690822763595,0.068,-0.77632516056365,0.368,-5.89451670108909,2.25716592602543,0.769806451612903,0.152,0.884363636363636,"cIAP.1__seq.10046.55__ANML","Q13490","BIRC2","BIRC2","BIRC2__seq.10046.55","BIRC2_1"
"seq.10082.251",-0.124590280114743,0.0445644744508993,-0.0666480246149094,0.00830369605586589,0.054,0.0445644744508993,0.08,0.0528681705067652,0.048,0.157064183917681,0.102,-0.0432505631891444,0.786669622810972,0.429176470588235,0.152,0.667478260869565,"NFL__seq.10082.251__ANML","P07196","NEFL","NEFL","NEFL__seq.10082.251","NEFL"
"seq.10833.64",0.127850689830953,0.0514492213814312,-0.0300965131511028,-0.00384785996787489,0.486,0.0514492213814313,0.042,0.0476013614135564,0.048,-0.0808350823087816,0.502,-0.717144661383093,0.276819003207334,0.855826086956522,0.152,0.884363636363636,"HHIP__seq.10833.64__ANML","Q96QV1","HHIP","HHIP","HHIP__seq.10833.64","HHIP"
"seq.11402.17",0.10203508280794,0.0428321838187787,0.0138718076187032,0.00141541103907021,0.688,0.0428321838187786,0.106,0.0442475948578488,0.098,0.0319884288313839,0.702,-0.417792087655048,0.611356907053265,0.968296296296296,0.16112,0.984597014925373,"KMT2C__seq.11402.17__ANML","Q8NEZ4","KMT2C","KMT2C","KMT2C__seq.11402.17","KMT2C"
"seq.11536.9",0.118847384119453,0.0473866316033815,0.00549010332837899,0.000652484419123339,0.858,0.0473866316033815,0.082,0.0480391160225049,0.074,0.0135823569030219,0.868,-0.355553195375343,0.543063959642185,0.977142857142857,0.152,0.984597014925373,"MYSM1__seq.11536.9__ANML","Q5VVJ2","MYSM1","MYSM1","MYSM1__seq.11536.9","MYSM1"
"seq.12500.88",0.458157864561824,0.0609079276646504,-0.0290436272742372,-0.0133065662510941,0.206,0.0609079276646503,0.028,0.0476013614135562,0.072,-0.279541715949841,0.258,-2.21201239796323,0.63514720531161,0.619692307692308,0.152,0.78432,"SAE2__seq.12500.88__ANML","Q9UBT2","UBA2","UBA2","UBA2__seq.12500.88","UBA2"
"seq.12501.10",-0.260278153934958,0.0378671653073917,-0.0373992052694408,0.00973419610616461,0.204,0.0378671653073921,0.19,0.0476013614135567,0.072,0.204494069436265,0.272,-0.723981733593855,2.64546282491777,0.619692307692308,0.214588235294118,0.787142857142857,"TBCA__seq.12501.10__ANML","O75347","TBCA","TBCA","TBCA__seq.12501.10","TBCA"
"seq.12540.25",-0.0501570898269795,0.0496388774843835,0.015691233245421,-0.000787026595386674,0.822,0.0496388774843837,0.086,0.048851850888997,0.088,-0.0161104764929989,0.822,-0.484425669868578,0.387990009690038,0.977142857142857,0.152,0.984597014925373,"RHOG__seq.12540.25__ANML","P84095","RHOG","RHOG","RHOG__seq.12540.25","RHOG"
"seq.12587.65",-0.57251476099341,0.0145532533998773,-0.0577244645296743,0.0330481080136791,0.02,0.0145532533998773,0.656,0.0476013614135564,0.07,0.694268126631086,0.086,-1.44443562005533,5.74717152974022,0.253333333333333,0.656,0.667478260869565,"ARL2__seq.12587.65__ANML","P36404","ARL2","ARL2","ARL2__seq.12587.65","ARL2"
"seq.12616.45",-0.124673852586734,0.0534609265909879,0.0450127522617405,-0.00561191324000344,0.228,0.0534609265909882,0.05,0.0478490133509848,0.068,-0.117283781774947,0.288,-0.857809415038883,0.336523026593864,0.641777777777778,0.152,0.787142857142857,"NRBP__seq.12616.45__ANML","Q9UHY1","NRBP1","NRBP1","NRBP1__seq.12616.45","NRBP1"
