"apt_name","Protein_id","coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","p_adjusted","UniProt","EntrezGeneSymbol","symbol","ref_name","label"
"seq.10000.28","CRBB2__seq.10000.28__ANML",0.00602688901662465,0.0042713076028228,0.0627836725177204,0.0959945281143531,0.923556706437386,0.0120502934641654,0.00551839457797809,605,-0.117273514452202,0.129327292485451,0.97636201262856,"P43320","CRYBB2","CRYBB2","CRYBB2__seq.10000.28","CRYBB2"
"seq.10001.7","c.Raf__seq.10001.7__ANML",0.0184579277133629,0.0104633251676791,0.0418964209147088,0.440560967031977,0.659686689094467,0.715151201654067,0.713286397736909,611,-0.0638205328132014,0.100736388239927,0.896607748144253,"P04049","RAF1","RAF1","RAF1__seq.10001.7","RAF1"
"seq.10003.15","ZNF41__seq.10003.15__ANML",0.0352258954224253,0.0357117023239969,0.0420534817687043,0.83764515899466,0.402560254683356,0.0896547453094904,0.083645865740576,606,-0.0473623621659839,0.117814153010835,0.768087294984338,"P51814","ZNF41","ZNF41","ZNF41__seq.10003.15","ZNF41"
"seq.10006.25","ELK1__seq.10006.25__ANML",0.0454193545616998,0.0448908791902391,0.0435466584464748,1.04300435858992,0.29736285762861,0.0732935719979097,0.0671665873499621,605,-0.0401016151562482,0.130940324279648,0.701625418101195,"P19419","ELK1","ELK1","ELK1__seq.10006.25","ELK1"
"seq.10008.43","GUC1A__seq.10008.43__ANML",-0.00842840727151836,-0.011212308910767,0.0320389038160139,-0.263067903943256,0.792587805326334,0.0917236194700765,0.0857184863756637,605,-0.0713493803333994,0.0544925657903627,0.942680842909849,"P43080","GUCA1A","GUCA1A","GUCA1A__seq.10008.43","GUCA1A"
"seq.10010.10","BECN1__seq.10010.10__ANML",-0.0122673680494271,-0.016752741891745,0.0314612727638943,-0.389919636802025,0.696733430346451,0.0803515860253491,0.0742611991778348,604,-0.0740541406866345,0.0495194045877804,0.911619079584116,"Q14457","BECN1","BECN1","BECN1__seq.10010.10","BECN1_1"
"seq.10011.65","OCRL__seq.10011.65__ANML",0.0239236180934986,0.0276744771010065,0.032637723164193,0.733005117211891,0.463838746834781,0.287246058172216,0.282541411691505,606,-0.0401731599713684,0.0880203961583655,0.802247215263861,"Q01968","OCRL","OCRL","OCRL__seq.10011.65","OCRL"
"seq.10012.5","SPDEF__seq.10012.5__ANML",0.0330414387449467,0.0461123190166109,0.0315386248570528,1.04764994969519,0.295214157203395,0.021662916629876,0.0152580912068309,611,-0.0288958208993995,0.094978698389293,0.700304505121047,"O95238","SPDEF","SPDEF","SPDEF__seq.10012.5","SPDEF"
"seq.10014.31","SLUG__seq.10014.31__ANML",0.0240056637518586,0.0341278099219193,0.0302193871512075,0.794379569371891,0.427285466515779,0.0736726165314446,0.0675582443633351,606,-0.0353417772979597,0.083353104801677,0.7848103963519,"O43623","SNAI2","SNAI2","SNAI2__seq.10014.31","SNAI2"
"seq.10015.119","KCAB2__seq.10015.119__ANML",0.0329915765125798,0.0313156909062334,0.0341680048686235,0.965569299098174,0.334643640197081,0.469953226114798,0.466466076286606,608,-0.0341100591450287,0.100093212170188,0.73108870698979,"Q13303","KCNAB2","KCNAB2","KCNAB2__seq.10015.119","KCNAB2"
"seq.10022.207","POLH__seq.10022.207__ANML",0.0575041344113969,0.0381433003145606,0.0659029830755715,0.872557382500522,0.383249967663765,0.0404161940080747,0.0340823074998772,606,-0.0719218325519463,0.18693010137474,0.762418354568686,"Q9Y253","POLH","POLH","POLH__seq.10022.207","POLH"
"seq.10023.32","VDR__seq.10023.32__ANML",0.0250902504995009,0.0373763786931344,0.0297852315761677,0.842372181506775,0.399910889634505,0.00954891718895318,0.00303279164414372,608,-0.0334041733009608,0.0835846742999626,0.767337393620475,"P11473","VDR","VDR","VDR__seq.10023.32","VDR"
"seq.10024.44","HOGA1__seq.10024.44__ANML",0.0435735780239556,0.0428616810803287,0.0451073617109136,0.965997042859925,0.334431636321322,0.014141990414046,0.00762392092918007,605,-0.0450124456241541,0.132159601672065,0.730973438524101,"Q86XE5","HOGA1","HOGA1","HOGA1__seq.10024.44","HOGA1"
"seq.10025.1","DLDH__seq.10025.1__ANML",0.0148030059622592,0.0134664234071009,0.0402099237896842,0.36814309919326,0.712894039848974,0.324293364859359,0.319869753500009,611,-0.0641634201685274,0.0937694320930457,0.915956683173692,"P09622","DLD","DLD","DLD__seq.10025.1","DLD_1"
"seq.10030.8","MutY_homolog__seq.10030.8__ANML",0.0635411864409877,0.0508557389549873,0.0545630306223807,1.16454650183827,0.244662363258046,0.0463786272107252,0.0400632538809949,604,-0.0436151130756352,0.170697485957611,0.657456774745431,"Q9UIF7","MUTYH","MUTYH","MUTYH__seq.10030.8","MUTYH"
"seq.10035.6","DUS4__seq.10035.6__ANML",0.00078514476854985,0.0012795250769276,0.0248816774285914,0.0315551381454549,0.974837227016545,0.178924206918255,0.173495606633417,605,-0.0480798028029802,0.0496500923400799,0.993221876455176,"Q13115","DUSP4","DUSP4","DUSP4__seq.10035.6","DUSP4"
"seq.10036.201","ZHX3__seq.10036.201__ANML",0.00732240356436051,0.00996776146065395,0.0319259329245891,0.229355977839597,0.81866912816209,0.0472769443141678,0.0410295800145887,610,-0.0553756766398243,0.0700204837685453,0.950438979866266,"Q9H4I2","ZHX3","ZHX3","ZHX3__seq.10036.201","ZHX3"
"seq.10037.98","SIG12_Ig.like_V.type_2__seq.10037.98__ANML",0.113759655947534,0.0811798154844926,0.0621769168896793,1.82961236481664,0.0677958422637768,0.00811961383326092,0.00161548015347901,610,-0.00834713827540177,0.235866450170469,0.435068130041349,"Q96PQ1","SIGLEC12","SIGLEC12","SIGLEC12__seq.10037.98","SIGLEC12_1"
"seq.10039.32","PNP__seq.10039.32__ANML",0.040048572261935,0.013475779112042,0.0479041026201151,0.836015499121749,0.403472999203223,0.868790255342038,0.867931271743622,611,-0.0540280989772036,0.134125243501074,0.768645606484174,"P00491","PNP","PNP","PNP__seq.10039.32","PNP_1"
"seq.10040.63","P73L__seq.10040.63__ANML",-0.0457717216043296,-0.037832423309939,0.054264697180522,-0.843489855882935,0.399288455406285,0.00178013336871269,-0.00483059422487186,604,-0.152342124273087,0.0607986810644278,0.767249855026712,"Q9H3D4","TP63","TP63","TP63__seq.10040.63","TP63"
"seq.10041.3","HNF4A__seq.10041.3__ANML",0.0275164135378626,0.0160010857380324,0.0743226382591529,0.370229235430483,0.711339996957171,0.0567116617783685,0.0505362880420566,611,-0.118442408832307,0.173475235908032,0.915526053349199,"P41235","HNF4A","HNF4A","HNF4A__seq.10041.3","HNF4A"
"seq.10042.8","SGK3__seq.10042.8__ANML",0.0153614078584926,0.0231314528946643,0.0249450408655263,0.615810089921395,0.538250322464027,0.288571475487087,0.283891024667923,608,-0.0336274941876962,0.0643503099046814,0.840955169865849,"Q96BR1","SGK3","SGK3","SGK3__seq.10042.8","SGK3"
"seq.10043.31","BRD4__seq.10043.31__ANML",-0.017031571640145,-0.0301407178244542,0.0215152130219753,-0.791605996312896,0.428899162350647,0.270889736126284,0.266092958074483,608,-0.0592847260413895,0.0252215827610995,0.7852265102962,"O60885","BRD4","BRD4","BRD4__seq.10043.31","BRD4"
"seq.10044.12","WN10A__seq.10044.12__ANML",0.00126771524934719,0.000847842487903792,0.0653081240066304,0.0194112948217359,0.984519337176845,0.036596271698515,0.0302892096474413,611,-0.126987915800441,0.129523346299135,0.995240518305637,"Q9GZT5","WNT10A","WNT10A","WNT10A__seq.10044.12","WNT10A"
"seq.10045.47","CUL3__seq.10045.47__ANML",0.00871396175264268,0.00566711781840469,0.0391495163507733,0.222581593973396,0.823935913639832,0.673989109949749,0.671844301462576,608,-0.0681707317622997,0.0855986552675851,0.95283438701686,"Q13618","CUL3","CUL3","CUL3__seq.10045.47","CUL3"
"seq.10046.55","cIAP.1__seq.10046.55__ANML",0.0402064672819547,0.0273837174758939,0.0604283177543966,0.665358043647168,0.506073416398494,0.147577002118904,0.141978164694398,609,-0.0784667094755515,0.158879644039461,0.825422863734185,"Q13490","BIRC2","BIRC2","BIRC2__seq.10046.55","BIRC2_1"
"seq.10047.12","NCF.2__seq.10047.12__ANML",0.0453311004222411,0.0558246985542028,0.0356505920358986,1.27153850282752,0.204022526737206,0.0284206331299215,0.022039159455898,609,-0.0246819194235434,0.115344120268026,0.614683253631327,"P19878","NCF2","NCF2","NCF2__seq.10047.12","NCF2"
"seq.10048.7","PEBB__seq.10048.7__ANML",-0.0191550452569979,-0.0391134299014551,0.0207982280689267,-0.920994095916095,0.357418793148501,0.0941386046279139,0.0881789901846766,608,-0.0600001319856802,0.0216900414716844,0.745496486852305,"Q13951","CBFB","CBFB","CBFB__seq.10048.7","CBFB"
"seq.10049.112","TERF1__seq.10049.112__ANML",0.0024422043602541,0.00444864994570272,0.023630653925928,0.103348996092506,0.917720238510856,0.0728430421515923,0.0667130787939167,605,-0.0439658671407681,0.0488502758612763,0.975278194157893,"P54274","TERF1","TERF1","TERF1__seq.10049.112","TERF1"
"seq.10053.5","ILK1__seq.10053.5__ANML",-0.234431048640441,-0.0747085680485473,0.0721490854243136,-3.24925877108125,0.00122056319326189,0.733032001346162,0.731284256674124,611,-0.376121330232681,-0.0927407670482012,0.123497261984901,"Q13418","ILK","ILK","ILK__seq.10053.5","ILK"
"seq.10054.3","GAN__seq.10054.3__ANML",0.0866401058064076,0.0820056101115218,0.0468197130622792,1.85050484378577,0.0647289274350485,0.021006950660135,0.0145235529823875,604,-0.00530909750866701,0.178589309121482,0.426742295352333,"Q9H2C0","GAN","GAN","GAN__seq.10054.3","GAN"
"seq.10056.5","FOXM1__seq.10056.5__ANML",0.00431035270808023,0.00174854761875896,0.0404646991490757,0.106521308664634,0.915203713776535,0.86392795159201,0.863037136217817,611,-0.0751564150722593,0.0837771204884198,0.974512647953648,"Q08050","FOXM1","FOXM1","FOXM1__seq.10056.5","FOXM1"
"seq.10058.1","RD23A__seq.10058.1__ANML",-0.0256291199768643,-0.0130851883512885,0.0430903321405513,-0.594776570606783,0.552213019739501,0.755578596907216,0.753978456788769,611,-0.110252248031657,0.0589940080779283,0.846563941246268,"P54725","RAD23A","RAD23A","RAD23A__seq.10058.1","RAD23A"
"seq.10063.10","FANCL__seq.10063.10__ANML",0.0345371055678208,0.0570429653625322,0.0267775543452981,1.28977818969062,0.197618059091113,0.0208322775511713,0.0143903846403238,608,-0.0180506209438323,0.0871248320794738,0.606970302119488,"Q9NW38","FANCL","FANCL","FANCL__seq.10063.10","FANCL"
"seq.10064.12","RBBP9__seq.10064.12__ANML",0.00413193483281851,0.00971527671833175,0.0164606960012039,0.251018233525259,0.801884821300332,0.244035547433501,0.239062097087669,608,-0.0281947880762425,0.0364586577418795,0.945416883504275,"O75884","RBBP9","RBBP9","RBBP9__seq.10064.12","RBBP9"
"seq.10069.2","PIN1__seq.10069.2__ANML",0.054013736652749,0.105153314739807,0.0204781644097648,2.63762589126363,0.00856245786701496,0.202947652180305,0.197703886734123,608,0.0137972144284006,0.0942302588770973,0.219567130181351,"Q13526","PIN1","PIN1","PIN1__seq.10069.2","PIN1_1"
"seq.10070.22","PLCG2__seq.10070.22__ANML",-0.013311914472197,-0.00585597654621028,0.036724467368882,-0.362480804377212,0.717118110434098,0.868199938596445,0.86733709040395,611,-0.0854334125094873,0.0588095835650933,0.917664936004986,"P16885","PLCG2","PLCG2","PLCG2__seq.10070.22","PLCG2"
"seq.10073.22","TYDP1__seq.10073.22__ANML",0.0113106559669193,0.0135319888878855,0.0308468207465873,0.366671692354898,0.713991283442536,0.314410650012512,0.309907600094696,609,-0.0492683961547248,0.0718897080885635,0.916712460324088,"Q9NUW8","TDP1","TDP1","TDP1__seq.10073.22","TDP1"
