"apt_name","coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","AIC","Protein_id","p_adjusted","UniProt","EntrezGeneSymbol","symbol","ref_name","label"
"seq.16913.8",0.0288545836735538,0.0430058575940128,0.0404337904709975,0.71362549336676,0.476077470167888,0.0781950226236175,0.0644878854135598,269,-0.0507523515020818,0.108461518849189,108.191724000304,"RNASET2__seq.16913.8__ANML",0.839292864171921,"O00584","RNASET2","RNASET2","RNASET2__seq.16913.8","RNASET2"
"seq.16914.104",-0.0106713262573835,-0.0201951843390058,0.0240171000348531,-0.444322013977435,0.657171057860323,0.481023005737738,0.473218840410486,266,-0.0579591306771443,0.0366164781623774,-176.152872774232,"CD14__seq.16914.104__ANML",0.917055927678243,"P08571","CD14","CD14","CD14__seq.16914.104","CD14_1"
"seq.16915.153",-0.00165939535208246,-0.00208776696096557,0.0354911683969148,-0.0467551626794769,0.962743447885501,0.497616638108176,0.490062001087246,266,-0.0715387491186317,0.0682199584144667,36.3078903374563,"SEMA4A__seq.16915.153__ANML",0.992874418156355,"Q9H3S1","SEMA4A","SEMA4A","SEMA4A__seq.16915.153","SEMA4A"
"seq.16916.19",0.175594940261798,0.0852301373331668,0.119326994245393,1.47154414952153,0.142308573046471,0.148467560617304,0.135852265219042,270,-0.0593347360170125,0.410524616540609,705.368275223012,"SLITRK6__seq.16916.19__ANML",0.572413097959561,"Q9H5Y7","SLITRK6","SLITRK6","SLITRK6__seq.16916.19","SLITRK6"
"seq.16918.198",0.00695771524142101,0.0167680670400277,0.0260532636892275,0.267057337783668,0.789631167656038,0.0089187227486348,-0.00592893683565543,267,-0.0443382592139703,0.0582536896968124,-137.49228426563,"TLR3__seq.16918.198__ANML",0.951647800685155,"O15455","TLR3","TLR3","TLR3__seq.16918.198","TLR3"
"seq.16919.1",0.00327486230609457,0.00659072519959017,0.029452456416972,0.111191482969394,0.911547732182307,0.116643270666771,0.103458841870753,268,-0.0547127588792168,0.0612624834914059,-64.9717311571417,"DBI__seq.16919.1__ANML",0.983095527376909,"P07108","DBI","DBI","DBI__seq.16919.1","DBI"
"seq.16922.53",0.0135408518372363,0.0230366772010909,0.0320063946616023,0.423067077076354,0.672583092470618,0.247368090552321,0.236217988190133,270,-0.0494729866010211,0.0765546902754938,-18.3942474811751,"PLXNB3__seq.16922.53__ANML",0.922019626079263,"Q9ULL4","PLXNB3","PLXNB3","PLXNB3__seq.16922.53","PLXNB3"
"seq.16923.20",-0.000229917862651553,-0.00260325018658099,0.00553926868088681,-0.0415068984548234,0.966922931146542,0.0159883690632042,0.00119120168069586,266,-0.0111363076278672,0.0106764719025641,-972.362247373169,"PFN2__seq.16923.20__ANML",0.993078762038929,"P35080","PFN2","PFN2","PFN2__seq.16923.20","PFN2_2"
"seq.16926.44",0.0215196116176232,0.0675779240097408,0.0153896893655033,1.39831357908109,0.163183646603522,0.415045986075112,0.406249685113835,266,-0.00878149133571859,0.051820714570965,-416.058696694094,"ALPL__seq.16926.44__ANML",0.602875308639186,"P05186","ALPL","ALPL","ALPL__seq.16926.44","ALPL"
"seq.16927.9",-0.0622676646267346,-0.0671785240594275,0.0539309080354855,-1.15458216623691,0.249290042400855,0.1485360737382,0.135827656928322,268,-0.168449811917494,0.043914482664025,263.228168301846,"F13A1__seq.16927.9__ANML",0.691035858795286,"P00488","F13A1|F13B","F13A1","F13A1__seq.16927.9","F13A1"
"seq.16932.5",-0.00162810252218696,-0.00555624830835979,0.0179956089776182,-0.0904722104271039,0.92798032101385,0.0607295510453061,0.046551883891273,265,-0.037060669855017,0.033804464810643,-337.502762022577,"SULT1E1__seq.16932.5__ANML",0.987000230994378,"P49888","SULT1E1","SULT1E1","SULT1E1__seq.16932.5","SULT1E1_1"
"seq.17138.8",0.0040804120490888,0.0463700759118344,0.00524579295161255,0.777844662709093,0.437351880879931,0.113229377545919,0.0998944809676625,266,-0.00624814680116503,0.0144089708993426,-1002.54522717789,"GSTA1__seq.17138.8__ANML",0.820124042378318,"P08263","GSTA1","GSTA1","GSTA1__seq.17138.8","GSTA1_2"
