source_layer,target_layer,source_node,target_node,class_idx,importance,normalized_importance,source_tuple,target_tuple
0,1,P63104,R-HSA-195258,0,0.32347490460588,0.058235616216343676,"(np.str_('P63104'), '0')","('R-HSA-195258', '1')"
0,1,P63104,R-HSA-195258,1,0.32807594316844374,0.05906394729276062,"(np.str_('P63104'), '0')","('R-HSA-195258', '1')"
0,1,P63104,R-HSA-3700989,0,0.32347490460588,0.058235616216343676,"(np.str_('P63104'), '0')","('R-HSA-3700989', '1')"
0,1,P63104,R-HSA-3700989,1,0.32807594316844374,0.05906394729276062,"(np.str_('P63104'), '0')","('R-HSA-3700989', '1')"
0,1,P63104,R-HSA-3769402,0,0.32347490460588,0.058235616216343676,"(np.str_('P63104'), '0')","('R-HSA-3769402', '1')"
0,1,P63104,R-HSA-3769402,1,0.32807594316844374,0.05906394729276062,"(np.str_('P63104'), '0')","('R-HSA-3769402', '1')"
0,1,P63104,R-HSA-392517,0,0.32347490460588,0.058235616216343676,"(np.str_('P63104'), '0')","('R-HSA-392517', '1')"
0,1,P63104,R-HSA-392517,1,0.32807594316844374,0.05906394729276062,"(np.str_('P63104'), '0')","('R-HSA-392517', '1')"
0,1,P63104,R-HSA-430116,0,0.32347490460588,0.058235616216343676,"(np.str_('P63104'), '0')","('R-HSA-430116', '1')"
0,1,P63104,R-HSA-430116,1,0.32807594316844374,0.05906394729276062,"(np.str_('P63104'), '0')","('R-HSA-430116', '1')"
0,1,P63104,R-HSA-450604,0,0.32347490460588,0.058235616216343676,"(np.str_('P63104'), '0')","('R-HSA-450604', '1')"
0,1,P63104,R-HSA-450604,1,0.32807594316844374,0.05906394729276062,"(np.str_('P63104'), '0')","('R-HSA-450604', '1')"
0,1,P63104,R-HSA-512988,0,0.32347490460588,0.058235616216343676,"(np.str_('P63104'), '0')","('R-HSA-512988', '1')"
0,1,P63104,R-HSA-512988,1,0.32807594316844374,0.05906394729276062,"(np.str_('P63104'), '0')","('R-HSA-512988', '1')"
0,1,P63104,R-HSA-69473,0,0.32347490460588,0.058235616216343676,"(np.str_('P63104'), '0')","('R-HSA-69473', '1')"
0,1,P63104,R-HSA-69473,1,0.32807594316844374,0.05906394729276062,"(np.str_('P63104'), '0')","('R-HSA-69473', '1')"
0,1,P63104,R-HSA-9013700,0,0.32347490460588,0.058235616216343676,"(np.str_('P63104'), '0')","('R-HSA-9013700', '1')"
0,1,P63104,R-HSA-9013700,1,0.32807594316844374,0.05906394729276062,"(np.str_('P63104'), '0')","('R-HSA-9013700', '1')"
0,1,P63104,R-HSA-9604323,0,0.32347490460588,0.058235616216343676,"(np.str_('P63104'), '0')","('R-HSA-9604323', '1')"
0,1,P63104,R-HSA-9604323,1,0.32807594316844374,0.05906394729276062,"(np.str_('P63104'), '0')","('R-HSA-9604323', '1')"
0,1,P63104,R-HSA-9614085,0,0.32347490460588,0.058235616216343676,"(np.str_('P63104'), '0')","('R-HSA-9614085', '1')"
0,1,P63104,R-HSA-9614085,1,0.32807594316844374,0.05906394729276062,"(np.str_('P63104'), '0')","('R-HSA-9614085', '1')"
0,1,P63104,R-HSA-9679506,0,0.32347490460588,0.058235616216343676,"(np.str_('P63104'), '0')","('R-HSA-9679506', '1')"
0,1,P63104,R-HSA-9679506,1,0.32807594316844374,0.05906394729276062,"(np.str_('P63104'), '0')","('R-HSA-9679506', '1')"
0,1,P63104,R-HSA-9856649,0,0.32347490460588,0.058235616216343676,"(np.str_('P63104'), '0')","('R-HSA-9856649', '1')"
0,1,P63104,R-HSA-9856649,1,0.32807594316844374,0.05906394729276062,"(np.str_('P63104'), '0')","('R-HSA-9856649', '1')"
0,1,P84077,R-HSA-1483255,0,0.11170096679901083,0.023491821152064486,"(np.str_('P84077'), '0')","('R-HSA-1483255', '1')"
0,1,P84077,R-HSA-1483255,1,0.19698209800714186,0.041427288851211566,"(np.str_('P84077'), '0')","('R-HSA-1483255', '1')"
0,1,P84077,R-HSA-162906,0,0.11170096679901083,0.023491821152064486,"(np.str_('P84077'), '0')","('R-HSA-162906', '1')"
0,1,P84077,R-HSA-162906,1,0.19698209800714186,0.041427288851211566,"(np.str_('P84077'), '0')","('R-HSA-162906', '1')"
0,1,P84077,R-HSA-2132295,0,0.11170096679901083,0.023491821152064486,"(np.str_('P84077'), '0')","('R-HSA-2132295', '1')"
0,1,P84077,R-HSA-2132295,1,0.19698209800714186,0.041427288851211566,"(np.str_('P84077'), '0')","('R-HSA-2132295', '1')"
0,1,P84077,R-HSA-432720,0,0.11170096679901083,0.023491821152064486,"(np.str_('P84077'), '0')","('R-HSA-432720', '1')"
0,1,P84077,R-HSA-432720,1,0.19698209800714186,0.041427288851211566,"(np.str_('P84077'), '0')","('R-HSA-432720', '1')"
0,1,P84077,R-HSA-432722,0,0.11170096679901083,0.023491821152064486,"(np.str_('P84077'), '0')","('R-HSA-432722', '1')"
0,1,P84077,R-HSA-432722,1,0.19698209800714186,0.041427288851211566,"(np.str_('P84077'), '0')","('R-HSA-432722', '1')"
0,1,P84077,R-HSA-447115,0,0.11170096679901083,0.023491821152064486,"(np.str_('P84077'), '0')","('R-HSA-447115', '1')"
0,1,P84077,R-HSA-447115,1,0.19698209800714186,0.041427288851211566,"(np.str_('P84077'), '0')","('R-HSA-447115', '1')"
0,1,P84077,R-HSA-6807878,0,0.11170096679901083,0.023491821152064486,"(np.str_('P84077'), '0')","('R-HSA-6807878', '1')"
0,1,P84077,R-HSA-6807878,1,0.19698209800714186,0.041427288851211566,"(np.str_('P84077'), '0')","('R-HSA-6807878', '1')"
0,1,P84077,R-HSA-6811438,0,0.11170096679901083,0.023491821152064486,"(np.str_('P84077'), '0')","('R-HSA-6811438', '1')"
0,1,P84077,R-HSA-6811438,1,0.19698209800714186,0.041427288851211566,"(np.str_('P84077'), '0')","('R-HSA-6811438', '1')"
0,1,P84077,R-HSA-8856688,0,0.11170096679901083,0.023491821152064486,"(np.str_('P84077'), '0')","('R-HSA-8856688', '1')"
0,1,P84077,R-HSA-8856688,1,0.19698209800714186,0.041427288851211566,"(np.str_('P84077'), '0')","('R-HSA-8856688', '1')"
0,1,P84077,R-HSA-9845576,0,0.11170096679901083,0.023491821152064486,"(np.str_('P84077'), '0')","('R-HSA-9845576', '1')"
0,1,P84077,R-HSA-9845576,1,0.19698209800714186,0.041427288851211566,"(np.str_('P84077'), '0')","('R-HSA-9845576', '1')"
0,1,Q01064,R-HSA-111997,0,0.019046180666102887,0.005147004712096944,"(np.str_('Q01064'), '0')","('R-HSA-111997', '1')"
0,1,Q01064,R-HSA-111997,1,0.08520906986907506,0.023026741781887385,"(np.str_('Q01064'), '0')","('R-HSA-111997', '1')"
0,1,Q01064,R-HSA-418457,0,0.019046180666102887,0.005147004712096944,"(np.str_('Q01064'), '0')","('R-HSA-418457', '1')"
0,1,Q01064,R-HSA-418457,1,0.08520906986907506,0.023026741781887385,"(np.str_('Q01064'), '0')","('R-HSA-418457', '1')"
0,1,Q01064,R-HSA-418555,0,0.019046180666102887,0.005147004712096944,"(np.str_('Q01064'), '0')","('R-HSA-418555', '1')"
0,1,Q01064,R-HSA-418555,1,0.08520906986907506,0.023026741781887385,"(np.str_('Q01064'), '0')","('R-HSA-418555', '1')"
0,1,Q01064,R-HSA-418594,0,0.019046180666102887,0.005147004712096944,"(np.str_('Q01064'), '0')","('R-HSA-418594', '1')"
0,1,Q01064,R-HSA-418594,1,0.08520906986907506,0.023026741781887385,"(np.str_('Q01064'), '0')","('R-HSA-418594', '1')"
0,1,Q03426,R-HSA-1655829,0,0.011673542867916135,0.004515942828826118,"(np.str_('Q03426'), '0')","('R-HSA-1655829', '1')"
0,1,Q03426,R-HSA-1655829,1,0.08285647640392806,0.03205326049442213,"(np.str_('Q03426'), '0')","('R-HSA-1655829', '1')"
0,1,Q03426,R-HSA-191273,0,0.011673542867916135,0.004515942828826118,"(np.str_('Q03426'), '0')","('R-HSA-191273', '1')"
0,1,Q03426,R-HSA-191273,1,0.08285647640392806,0.03205326049442213,"(np.str_('Q03426'), '0')","('R-HSA-191273', '1')"
0,1,Q04917,R-HSA-114452,0,0.17067580401467589,0.035894814322529944,"(np.str_('Q04917'), '0')","('R-HSA-114452', '1')"
0,1,Q04917,R-HSA-114452,1,0.21015966172592762,0.04419866119446679,"(np.str_('Q04917'), '0')","('R-HSA-114452', '1')"
0,1,Q04917,R-HSA-1445148,0,0.17067580401467589,0.035894814322529944,"(np.str_('Q04917'), '0')","('R-HSA-1445148', '1')"
0,1,Q04917,R-HSA-1445148,1,0.21015966172592762,0.04419866119446679,"(np.str_('Q04917'), '0')","('R-HSA-1445148', '1')"
0,1,Q04917,R-HSA-195258,0,0.17067580401467589,0.035894814322529944,"(np.str_('Q04917'), '0')","('R-HSA-195258', '1')"
0,1,Q04917,R-HSA-195258,1,0.21015966172592762,0.04419866119446679,"(np.str_('Q04917'), '0')","('R-HSA-195258', '1')"
0,1,Q04917,R-HSA-3700989,0,0.17067580401467589,0.035894814322529944,"(np.str_('Q04917'), '0')","('R-HSA-3700989', '1')"
0,1,Q04917,R-HSA-3700989,1,0.21015966172592762,0.04419866119446679,"(np.str_('Q04917'), '0')","('R-HSA-3700989', '1')"
0,1,Q04917,R-HSA-69473,0,0.17067580401467589,0.035894814322529944,"(np.str_('Q04917'), '0')","('R-HSA-69473', '1')"
0,1,Q04917,R-HSA-69473,1,0.21015966172592762,0.04419866119446679,"(np.str_('Q04917'), '0')","('R-HSA-69473', '1')"
0,1,Q04917,R-HSA-9679506,0,0.17067580401467589,0.035894814322529944,"(np.str_('Q04917'), '0')","('R-HSA-9679506', '1')"
0,1,Q04917,R-HSA-9679506,1,0.21015966172592762,0.04419866119446679,"(np.str_('Q04917'), '0')","('R-HSA-9679506', '1')"
0,1,Q04917,R-HSA-9856649,0,0.17067580401467589,0.035894814322529944,"(np.str_('Q04917'), '0')","('R-HSA-9856649', '1')"
0,1,Q04917,R-HSA-9856649,1,0.21015966172592762,0.04419866119446679,"(np.str_('Q04917'), '0')","('R-HSA-9856649', '1')"
0,1,Q06323,R-HSA-9907900,0,0.02477900851935817,0.012389504259679085,"(np.str_('Q06323'), '0')","('R-HSA-9907900', '1')"
0,1,Q06323,R-HSA-9907900,1,0.0040381821685840785,0.0020190910842920393,"(np.str_('Q06323'), '0')","('R-HSA-9907900', '1')"
0,1,Q08209,R-HSA-1168372,0,0.019582363102250755,0.004790835748921594,"(np.str_('Q08209'), '0')","('R-HSA-1168372', '1')"
0,1,Q08209,R-HSA-1168372,1,0.026992587509971015,0.0066037511674880665,"(np.str_('Q08209'), '0')","('R-HSA-1168372', '1')"
0,1,Q08209,R-HSA-2871809,0,0.019582363102250755,0.004790835748921594,"(np.str_('Q08209'), '0')","('R-HSA-2871809', '1')"
0,1,Q08209,R-HSA-2871809,1,0.026992587509971015,0.0066037511674880665,"(np.str_('Q08209'), '0')","('R-HSA-2871809', '1')"
0,1,Q08209,R-HSA-4086398,0,0.019582363102250755,0.004790835748921594,"(np.str_('Q08209'), '0')","('R-HSA-4086398', '1')"
0,1,Q08209,R-HSA-4086398,1,0.026992587509971015,0.0066037511674880665,"(np.str_('Q08209'), '0')","('R-HSA-4086398', '1')"
0,1,Q08209,R-HSA-418594,0,0.019582363102250755,0.004790835748921594,"(np.str_('Q08209'), '0')","('R-HSA-418594', '1')"
0,1,Q08209,R-HSA-418594,1,0.026992587509971015,0.0066037511674880665,"(np.str_('Q08209'), '0')","('R-HSA-418594', '1')"
0,1,Q08209,R-HSA-5607764,0,0.019582363102250755,0.004790835748921594,"(np.str_('Q08209'), '0')","('R-HSA-5607764', '1')"
0,1,Q08209,R-HSA-5607764,1,0.026992587509971015,0.0066037511674880665,"(np.str_('Q08209'), '0')","('R-HSA-5607764', '1')"
0,1,Q12778,R-HSA-198693,0,0.0643396213386157,0.014223220984619315,"(np.str_('Q12778'), '0')","('R-HSA-198693', '1')"
0,1,Q12778,R-HSA-198693,1,0.1887731974860892,0.041731095831090234,"(np.str_('Q12778'), '0')","('R-HSA-198693', '1')"
0,1,Q12778,R-HSA-211163,0,0.0643396213386157,0.014223220984619315,"(np.str_('Q12778'), '0')","('R-HSA-211163', '1')"
0,1,Q12778,R-HSA-211163,1,0.1887731974860892,0.041731095831090234,"(np.str_('Q12778'), '0')","('R-HSA-211163', '1')"
0,1,Q12778,R-HSA-5674400,0,0.0643396213386157,0.014223220984619315,"(np.str_('Q12778'), '0')","('R-HSA-5674400', '1')"
0,1,Q12778,R-HSA-5674400,1,0.1887731974860892,0.041731095831090234,"(np.str_('Q12778'), '0')","('R-HSA-5674400', '1')"
0,1,Q12778,R-HSA-5687128,0,0.0643396213386157,0.014223220984619315,"(np.str_('Q12778'), '0')","('R-HSA-5687128', '1')"
0,1,Q12778,R-HSA-5687128,1,0.1887731974860892,0.041731095831090234,"(np.str_('Q12778'), '0')","('R-HSA-5687128', '1')"
0,1,Q12778,R-HSA-6785807,0,0.0643396213386157,0.014223220984619315,"(np.str_('Q12778'), '0')","('R-HSA-6785807', '1')"
0,1,Q12778,R-HSA-6785807,1,0.1887731974860892,0.041731095831090234,"(np.str_('Q12778'), '0')","('R-HSA-6785807', '1')"
0,1,Q12778,R-HSA-9614085,0,0.0643396213386157,0.014223220984619315,"(np.str_('Q12778'), '0')","('R-HSA-9614085', '1')"
0,1,Q12778,R-HSA-9614085,1,0.1887731974860892,0.041731095831090234,"(np.str_('Q12778'), '0')","('R-HSA-9614085', '1')"
0,1,Q12857,R-HSA-73980,0,0.04906414554287226,0.021130777327216233,"(np.str_('Q12857'), '0')","('R-HSA-73980', '1')"
0,1,Q12857,R-HSA-73980,1,0.08324581069441941,0.03585201922390181,"(np.str_('Q12857'), '0')","('R-HSA-73980', '1')"
0,1,Q12857,R-HSA-749476,0,0.04906414554287226,0.021130777327216233,"(np.str_('Q12857'), '0')","('R-HSA-749476', '1')"
0,1,Q12857,R-HSA-749476,1,0.08324581069441941,0.03585201922390181,"(np.str_('Q12857'), '0')","('R-HSA-749476', '1')"
0,1,Q12904,R-HSA-379716,0,0.06597017385781957,0.021990057952606525,"(np.str_('Q12904'), '0')","('R-HSA-379716', '1')"
0,1,Q12904,R-HSA-379716,1,0.009768460353370756,0.0032561534511235854,"(np.str_('Q12904'), '0')","('R-HSA-379716', '1')"
0,1,Q12904,R-HSA-9856649,0,0.06597017385781957,0.021990057952606525,"(np.str_('Q12904'), '0')","('R-HSA-9856649', '1')"
0,1,Q12904,R-HSA-9856649,1,0.009768460353370756,0.0032561534511235854,"(np.str_('Q12904'), '0')","('R-HSA-9856649', '1')"
0,1,Q13057,R-HSA-199220,0,0.015555858137444235,0.006699543440512466,"(np.str_('Q13057'), '0')","('R-HSA-199220', '1')"
0,1,Q13057,R-HSA-199220,1,0.1104123801804888,0.047552023864823836,"(np.str_('Q13057'), '0')","('R-HSA-199220', '1')"
0,1,Q13572,R-HSA-1855167,0,0.012758040126078786,0.004544505586321801,"(np.str_('Q13572'), '0')","('R-HSA-1855167', '1')"
0,1,Q13572,R-HSA-1855167,1,0.10305989445306551,0.03671067510677612,"(np.str_('Q13572'), '0')","('R-HSA-1855167', '1')"
0,1,Q13572,R-HSA-1855204,0,0.012758040126078786,0.004544505586321801,"(np.str_('Q13572'), '0')","('R-HSA-1855204', '1')"
0,1,Q13572,R-HSA-1855204,1,0.10305989445306551,0.03671067510677612,"(np.str_('Q13572'), '0')","('R-HSA-1855204', '1')"
0,1,Q13572,R-HSA-983231,0,0.012758040126078786,0.004544505586321801,"(np.str_('Q13572'), '0')","('R-HSA-983231', '1')"
0,1,Q13572,R-HSA-983231,1,0.10305989445306551,0.03671067510677612,"(np.str_('Q13572'), '0')","('R-HSA-983231', '1')"
0,1,Q13630,R-HSA-446193,0,0.030114171246495038,0.012969467621673225,"(np.str_('Q13630'), '0')","('R-HSA-446193', '1')"
0,1,Q13630,R-HSA-446193,1,0.004907641890032466,0.002113606317455984,"(np.str_('Q13630'), '0')","('R-HSA-446193', '1')"
0,1,Q13825,R-HSA-70895,0,0.03474129644485238,0.011580432148284128,"(np.str_('Q13825'), '0')","('R-HSA-70895', '1')"
0,1,Q13825,R-HSA-70895,1,0.16994190593369496,0.05664730197789832,"(np.str_('Q13825'), '0')","('R-HSA-70895', '1')"
0,1,Q13825,R-HSA-9914274,0,0.03474129644485238,0.011580432148284128,"(np.str_('Q13825'), '0')","('R-HSA-9914274', '1')"
0,1,Q13825,R-HSA-9914274,1,0.16994190593369496,0.05664730197789832,"(np.str_('Q13825'), '0')","('R-HSA-9914274', '1')"
0,1,Q14194,R-HSA-373755,0,0.032428841067788504,0.01396634165338425,"(np.str_('Q14194'), '0')","('R-HSA-373755', '1')"
0,1,Q14194,R-HSA-373755,1,0.006305414139299104,0.0027155940587406443,"(np.str_('Q14194'), '0')","('R-HSA-373755', '1')"
0,1,Q14677,R-HSA-432722,0,0.046937475649592206,0.02021487045742007,"(np.str_('Q14677'), '0')","('R-HSA-432722', '1')"
0,1,Q14677,R-HSA-432722,1,0.014583562647040265,0.006280798565275003,"(np.str_('Q14677'), '0')","('R-HSA-432722', '1')"
0,1,Q15119,R-HSA-9861718,0,0.019865352420124393,0.008555541605214123,"(np.str_('Q15119'), '0')","('R-HSA-9861718', '1')"
0,1,Q15119,R-HSA-9861718,1,0.14100030080104867,0.06072552423630873,"(np.str_('Q15119'), '0')","('R-HSA-9861718', '1')"
0,1,Q15418,R-HSA-166016,0,0.0996554419831134,0.019428727495420756,"(np.str_('Q15418'), '0')","('R-HSA-166016', '1')"
0,1,Q15418,R-HSA-166016,1,0.07148898146354044,0.013937421902314864,"(np.str_('Q15418'), '0')","('R-HSA-166016', '1')"
0,1,Q15418,R-HSA-168138,0,0.0996554419831134,0.019428727495420756,"(np.str_('Q15418'), '0')","('R-HSA-168138', '1')"
0,1,Q15418,R-HSA-168138,1,0.07148898146354044,0.013937421902314864,"(np.str_('Q15418'), '0')","('R-HSA-168138', '1')"
0,1,Q15418,R-HSA-168142,0,0.0996554419831134,0.019428727495420756,"(np.str_('Q15418'), '0')","('R-HSA-168142', '1')"
0,1,Q15418,R-HSA-168142,1,0.07148898146354044,0.013937421902314864,"(np.str_('Q15418'), '0')","('R-HSA-168142', '1')"
0,1,Q15418,R-HSA-168164,0,0.0996554419831134,0.019428727495420756,"(np.str_('Q15418'), '0')","('R-HSA-168164', '1')"
0,1,Q15418,R-HSA-168164,1,0.07148898146354044,0.013937421902314864,"(np.str_('Q15418'), '0')","('R-HSA-168164', '1')"
0,1,Q15418,R-HSA-168176,0,0.0996554419831134,0.019428727495420756,"(np.str_('Q15418'), '0')","('R-HSA-168176', '1')"
0,1,Q15418,R-HSA-168176,1,0.07148898146354044,0.013937421902314864,"(np.str_('Q15418'), '0')","('R-HSA-168176', '1')"
0,1,Q15418,R-HSA-168181,0,0.0996554419831134,0.019428727495420756,"(np.str_('Q15418'), '0')","('R-HSA-168181', '1')"
0,1,Q15418,R-HSA-168181,1,0.07148898146354044,0.013937421902314864,"(np.str_('Q15418'), '0')","('R-HSA-168181', '1')"
0,1,Q15418,R-HSA-181438,0,0.0996554419831134,0.019428727495420756,"(np.str_('Q15418'), '0')","('R-HSA-181438', '1')"
0,1,Q15418,R-HSA-181438,1,0.07148898146354044,0.013937421902314864,"(np.str_('Q15418'), '0')","('R-HSA-181438', '1')"
0,1,Q15418,R-HSA-187037,0,0.0996554419831134,0.019428727495420756,"(np.str_('Q15418'), '0')","('R-HSA-187037', '1')"
0,1,Q15418,R-HSA-187037,1,0.07148898146354044,0.013937421902314864,"(np.str_('Q15418'), '0')","('R-HSA-187037', '1')"
0,1,Q15418,R-HSA-2559582,0,0.0996554419831134,0.019428727495420756,"(np.str_('Q15418'), '0')","('R-HSA-2559582', '1')"
0,1,Q15418,R-HSA-2559582,1,0.07148898146354044,0.013937421902314864,"(np.str_('Q15418'), '0')","('R-HSA-2559582', '1')"
0,1,Q15418,R-HSA-373760,0,0.0996554419831134,0.019428727495420756,"(np.str_('Q15418'), '0')","('R-HSA-373760', '1')"
0,1,Q15418,R-HSA-373760,1,0.07148898146354044,0.013937421902314864,"(np.str_('Q15418'), '0')","('R-HSA-373760', '1')"
0,1,Q15418,R-HSA-416476,0,0.0996554419831134,0.019428727495420756,"(np.str_('Q15418'), '0')","('R-HSA-416476', '1')"
0,1,Q15418,R-HSA-416476,1,0.07148898146354044,0.013937421902314864,"(np.str_('Q15418'), '0')","('R-HSA-416476', '1')"
0,1,Q15418,R-HSA-442755,0,0.0996554419831134,0.019428727495420756,"(np.str_('Q15418'), '0')","('R-HSA-442755', '1')"
0,1,Q15418,R-HSA-442755,1,0.07148898146354044,0.013937421902314864,"(np.str_('Q15418'), '0')","('R-HSA-442755', '1')"
0,1,Q15418,R-HSA-448424,0,0.0996554419831134,0.019428727495420756,"(np.str_('Q15418'), '0')","('R-HSA-448424', '1')"
0,1,Q15418,R-HSA-448424,1,0.07148898146354044,0.013937421902314864,"(np.str_('Q15418'), '0')","('R-HSA-448424', '1')"
0,1,Q15418,R-HSA-9856649,0,0.0996554419831134,0.019428727495420756,"(np.str_('Q15418'), '0')","('R-HSA-9856649', '1')"
0,1,Q15418,R-HSA-9856649,1,0.07148898146354044,0.013937421902314864,"(np.str_('Q15418'), '0')","('R-HSA-9856649', '1')"
0,1,Q15700,R-HSA-442755,0,0.0907369484910025,0.026228860256166775,"(np.str_('Q15700'), '0')","('R-HSA-442755', '1')"
0,1,Q15700,R-HSA-442755,1,0.010510337091265963,0.0030381687658292502,"(np.str_('Q15700'), '0')","('R-HSA-442755', '1')"
0,1,Q15700,R-HSA-5673001,0,0.0907369484910025,0.026228860256166775,"(np.str_('Q15700'), '0')","('R-HSA-5673001', '1')"
0,1,Q15700,R-HSA-5673001,1,0.010510337091265963,0.0030381687658292502,"(np.str_('Q15700'), '0')","('R-HSA-5673001', '1')"
0,1,Q15700,R-HSA-6794361,0,0.0907369484910025,0.026228860256166775,"(np.str_('Q15700'), '0')","('R-HSA-6794361', '1')"
0,1,Q15700,R-HSA-6794361,1,0.010510337091265963,0.0030381687658292502,"(np.str_('Q15700'), '0')","('R-HSA-6794361', '1')"
0,1,Q15811,R-HSA-204998,0,0.1276025652933197,0.0300387812384959,"(np.str_('Q15811'), '0')","('R-HSA-204998', '1')"
0,1,Q15811,R-HSA-204998,1,0.0391802416744236,0.009223378118018334,"(np.str_('Q15811'), '0')","('R-HSA-204998', '1')"
0,1,Q15811,R-HSA-2682334,0,0.1276025652933197,0.0300387812384959,"(np.str_('Q15811'), '0')","('R-HSA-2682334', '1')"
0,1,Q15811,R-HSA-2682334,1,0.0391802416744236,0.009223378118018334,"(np.str_('Q15811'), '0')","('R-HSA-2682334', '1')"
0,1,Q15811,R-HSA-416482,0,0.1276025652933197,0.0300387812384959,"(np.str_('Q15811'), '0')","('R-HSA-416482', '1')"
0,1,Q15811,R-HSA-416482,1,0.0391802416744236,0.009223378118018334,"(np.str_('Q15811'), '0')","('R-HSA-416482', '1')"
0,1,Q15811,R-HSA-8856825,0,0.1276025652933197,0.0300387812384959,"(np.str_('Q15811'), '0')","('R-HSA-8856825', '1')"
0,1,Q15811,R-HSA-8856825,1,0.0391802416744236,0.009223378118018334,"(np.str_('Q15811'), '0')","('R-HSA-8856825', '1')"
0,1,Q15811,R-HSA-9012999,0,0.1276025652933197,0.0300387812384959,"(np.str_('Q15811'), '0')","('R-HSA-9012999', '1')"
0,1,Q15811,R-HSA-9012999,1,0.0391802416744236,0.009223378118018334,"(np.str_('Q15811'), '0')","('R-HSA-9012999', '1')"
0,1,Q15819,R-HSA-5693565,0,0.27057416687229985,0.05981440499781444,"(np.str_('Q15819'), '0')","('R-HSA-5693565', '1')"
0,1,Q15819,R-HSA-5693565,1,0.21691584313670412,0.04795244217806181,"(np.str_('Q15819'), '0')","('R-HSA-5693565', '1')"
0,1,Q15819,R-HSA-5693567,0,0.27057416687229985,0.05981440499781444,"(np.str_('Q15819'), '0')","('R-HSA-5693567', '1')"
0,1,Q15819,R-HSA-5693567,1,0.21691584313670412,0.04795244217806181,"(np.str_('Q15819'), '0')","('R-HSA-5693567', '1')"
0,1,Q15819,R-HSA-5693571,0,0.27057416687229985,0.05981440499781444,"(np.str_('Q15819'), '0')","('R-HSA-5693571', '1')"
0,1,Q15819,R-HSA-5693571,1,0.21691584313670412,0.04795244217806181,"(np.str_('Q15819'), '0')","('R-HSA-5693571', '1')"
0,1,Q15819,R-HSA-5696395,0,0.27057416687229985,0.05981440499781444,"(np.str_('Q15819'), '0')","('R-HSA-5696395', '1')"
0,1,Q15819,R-HSA-5696395,1,0.21691584313670412,0.04795244217806181,"(np.str_('Q15819'), '0')","('R-HSA-5696395', '1')"
0,1,Q15819,R-HSA-69473,0,0.27057416687229985,0.05981440499781444,"(np.str_('Q15819'), '0')","('R-HSA-69473', '1')"
0,1,Q15819,R-HSA-69473,1,0.21691584313670412,0.04795244217806181,"(np.str_('Q15819'), '0')","('R-HSA-69473', '1')"
0,1,Q15819,R-HSA-8866654,0,0.27057416687229985,0.05981440499781444,"(np.str_('Q15819'), '0')","('R-HSA-8866654', '1')"
0,1,Q15819,R-HSA-8866654,1,0.21691584313670412,0.04795244217806181,"(np.str_('Q15819'), '0')","('R-HSA-8866654', '1')"
0,1,Q15819,R-HSA-983168,0,0.27057416687229985,0.05981440499781444,"(np.str_('Q15819'), '0')","('R-HSA-983168', '1')"
0,1,Q15819,R-HSA-983168,1,0.21691584313670412,0.04795244217806181,"(np.str_('Q15819'), '0')","('R-HSA-983168', '1')"
0,1,Q16619,R-HSA-6783589,0,0.005567108480952298,0.0023976231189977316,"(np.str_('Q16619'), '0')","('R-HSA-6783589', '1')"
0,1,Q16619,R-HSA-6783589,1,0.011460473068440571,0.004935757095008804,"(np.str_('Q16619'), '0')","('R-HSA-6783589', '1')"
0,1,Q16623,R-HSA-181429,0,0.24744221100991126,0.050427497044943835,"(np.str_('Q16623'), '0')","('R-HSA-181429', '1')"
0,1,Q16623,R-HSA-181429,1,0.1728545695465679,0.035226905140551976,"(np.str_('Q16623'), '0')","('R-HSA-181429', '1')"
0,1,Q16623,R-HSA-181430,0,0.24744221100991126,0.050427497044943835,"(np.str_('Q16623'), '0')","('R-HSA-181430', '1')"
0,1,Q16623,R-HSA-181430,1,0.1728545695465679,0.035226905140551976,"(np.str_('Q16623'), '0')","('R-HSA-181430', '1')"
0,1,Q16623,R-HSA-210500,0,0.24744221100991126,0.050427497044943835,"(np.str_('Q16623'), '0')","('R-HSA-210500', '1')"
0,1,Q16623,R-HSA-210500,1,0.1728545695465679,0.035226905140551976,"(np.str_('Q16623'), '0')","('R-HSA-210500', '1')"
0,1,Q16623,R-HSA-212676,0,0.24744221100991126,0.050427497044943835,"(np.str_('Q16623'), '0')","('R-HSA-212676', '1')"
0,1,Q16623,R-HSA-212676,1,0.1728545695465679,0.035226905140551976,"(np.str_('Q16623'), '0')","('R-HSA-212676', '1')"
0,1,Q16623,R-HSA-264642,0,0.24744221100991126,0.050427497044943835,"(np.str_('Q16623'), '0')","('R-HSA-264642', '1')"
0,1,Q16623,R-HSA-264642,1,0.1728545695465679,0.035226905140551976,"(np.str_('Q16623'), '0')","('R-HSA-264642', '1')"
0,1,Q16623,R-HSA-264876,0,0.24744221100991126,0.050427497044943835,"(np.str_('Q16623'), '0')","('R-HSA-264876', '1')"
0,1,Q16623,R-HSA-264876,1,0.1728545695465679,0.035226905140551976,"(np.str_('Q16623'), '0')","('R-HSA-264876', '1')"
0,1,Q16623,R-HSA-449836,0,0.24744221100991126,0.050427497044943835,"(np.str_('Q16623'), '0')","('R-HSA-449836', '1')"
0,1,Q16623,R-HSA-449836,1,0.1728545695465679,0.035226905140551976,"(np.str_('Q16623'), '0')","('R-HSA-449836', '1')"
