"apt_name","coef_x2m","coef_x2y","coef_m2y","acme","acme_p","ade","ade_p","total","total_p","prop_m","prop_m_p","prop_m_ci_lower","prop_m_ci_upper","p_adjusted","ade_p_adjusted","prop_m_p_adjusted","Protein_id","UniProt","EntrezGeneSymbol","symbol","ref_name","label"
"seq.10082.251",-0.202343501950595,-0.476331017803674,0.0836823365150632,-0.016932577021866,0.02,-0.476331017803673,0,-0.493263594825539,0,0.0343276438794451,0.02,0.00748565523799593,0.0633811199755353,0.0824390243902439,0,0.0824390243902439,"NFL__seq.10082.251__ANML","P07196","NEFL","NEFL","NEFL__seq.10082.251","NEFL"
"seq.10390.21",-0.200324551385458,-0.0481051851431179,0.0170105529441521,-0.00340763138735581,0.6,-0.0481051851431183,0.002,-0.0515128165304741,0,0.0661511370736235,0.6,-0.206630769675308,0.367172727925224,0.759238805970149,0.00266141732283465,0.761761194029851,"ZNRF3__seq.10390.21__ANML","Q9ULT6","ZNRF3","ZNRF3","ZNRF3__seq.10390.21","ZNRF3_1"
"seq.10939.16",-0.199114939016256,-0.0458117893572346,0.0284025174672669,-0.00565536553340304,0.326,-0.0458117893572343,0.004,-0.0514671548906373,0.002,0.109883002964126,0.328,-0.142990052096973,0.40403770185149,0.524704761904762,0.00489855072463768,0.52792380952381,"PKHA4__seq.10939.16__ANML","Q9H4M7","PLEKHA4","PLEKHA4","PLEKHA4__seq.10939.16","PLEKHA4"
"seq.10990.21",-0.201067777027893,-0.0324228884748675,0.0419601244200366,-0.00843682894095053,0.034,-0.0324228884748674,0.012,-0.0408597174158179,0,0.206482802000104,0.034,0.0213647635052086,0.576556369975671,0.117265306122449,0.0134304635761589,0.119708333333333,"LRRK2__seq.10990.21__ANML","Q5S007","LRRK2","LRRK2","LRRK2__seq.10990.21","LRRK2"
"seq.11160.56",-0.201423978897942,-0.0405294641430704,0.0219417723930918,-0.00441959909948958,0.21,-0.04052946414307,0,-0.0449490632425596,0,0.0983246096952011,0.21,-0.0725640101684114,0.303455889775628,0.377553191489362,0,0.377553191489362,"RN122__seq.11160.56__ANML","Q9H9V4","RNF122","RNF122","RNF122__seq.11160.56","RNF122"
"seq.11180.17",-0.2012699872036,-0.0781604806181419,0.0600125965089691,-0.012078734531415,0.248,-0.0781604806181413,0,-0.0902392151495563,0,0.133852389023958,0.248,-0.105503913276514,0.392128534290175,0.436583333333333,0,0.436583333333333,"SMRC1__seq.11180.17__ANML","Q92922","SMARCC1","SMARCC1","SMARCC1__seq.11180.17","SMARCC1"
"seq.11192.168",-0.201538299255744,0.047438308628559,-0.10289517254108,0.0207373180755557,0.006,0.0474383086285606,0.026,0.0681756267041163,0,0.304174953397291,0.006,0.0845828072976418,0.751510093552194,0.0362142857142857,0.0269570552147239,0.0362142857142857,"TINAL__seq.11192.168__ANML","Q9GZM7","TINAGL1","TINAGL1","TINAGL1__seq.11192.168","TINAGL1"
"seq.11219.95",-0.201483620019931,0.0346167587674526,-0.0486652823044939,0.0098052572480013,0.068,0.0346167587674522,0.016,0.0444220160154535,0,0.220729677027496,0.068,-0.0125921081820678,0.671883751190873,0.174121212121212,0.0175584415584416,0.174121212121212,"FGFP3__seq.11219.95__ANML","Q8TAT2","FGFBP3","FGFBP3","FGFBP3__seq.11219.95","FGFBP3"
"seq.11286.78",-0.201508898595413,-0.0507177996146214,0.0616429150586137,-0.0124215959196718,0.052,-0.0507177996146213,0.004,-0.0631393955342932,0,0.196732892587248,0.052,-0.00141966598508628,0.551986149620481,0.148949152542373,0.00489855072463768,0.148949152542373,"SELS__seq.11286.78__ANML","Q9BQE4","SELENOS","SELENOS","SELENOS__seq.11286.78","SELENOS"
"seq.11293.14",-0.201225645533605,0.36365105893339,-0.0772273245304044,0.0155401182314638,0.012,0.363651058933391,0,0.379191177164854,0,0.0409822779835083,0.012,0.010143694769887,0.0706872938221764,0.0548108108108108,0,0.0548108108108108,"LRRN1_CD__seq.11293.14__ANML","Q6UXK5","LRRN1","LRRN1","LRRN1__seq.11293.14","LRRN1_1"
