apt_name,Protein_id,coef,standardized_beta,se,t,p,R_squared,R_squared_adj,resid,CI95_lower,CI95_upper,p_adjusted,UniProt,EntrezGeneSymbol,symbol,ref_name,label
seq.10000.28,CRBB2__seq.10000.28__ANML,-0.0584402551328071,-0.0470342829551941,0.0951760304117083,-0.614022825705262,0.53996280197339,0.0151000943692707,-0.0064277724204722,183,-0.246223697170479,0.129343186904865,0.90431401489373,P43320,CRYBB2,CRYBB2,CRYBB2__seq.10000.28,CRYBB2
seq.10001.7,c.Raf__seq.10001.7__ANML,-0.0131577100956425,-0.0087869611965149,0.0638433740409523,-0.206093589088862,0.836944432827606,0.698935368441859,0.692425862894656,185,-0.139112384005738,0.112796963814453,0.975803185222237,P04049,RAF1,RAF1,RAF1__seq.10001.7,RAF1
seq.10003.15,ZNF41__seq.10003.15__ANML,-0.0140371515307196,-0.0154461134465764,0.0695758779284388,-0.201753135550187,0.840333814491508,0.0359590757410837,0.0148871429703969,183,-0.151311187689596,0.123236884628156,0.976524459813469,P51814,ZNF41,ZNF41,ZNF41__seq.10003.15,ZNF41
seq.10006.25,ELK1__seq.10006.25__ANML,-0.0538786514743023,-0.0587321492457766,0.0679145308477206,-0.793330246145852,0.428612839325536,0.103932958936122,0.0843467941041245,183,-0.187874830047744,0.0801175270991399,0.862832273017268,P19419,ELK1,ELK1,ELK1__seq.10006.25,ELK1
seq.10008.43,GUC1A__seq.10008.43__ANML,0.101783834367552,0.176779424240464,0.0429096667044267,2.37204905525523,0.0187334284140826,0.09479477428255,0.0749001539371116,182,0.0171194542292575,0.186448214505847,0.243022408116325,P43080,GUCA1A,GUCA1A,GUCA1A__seq.10008.43,GUCA1A
seq.10010.10,BECN1__seq.10010.10__ANML,0.0486233096964153,0.0687364532519121,0.0532145065295482,0.913722833630269,0.362071372418145,0.0682025086773144,0.0477234429339588,182,-0.0563733858203237,0.153620005213154,0.814248010193827,Q14457,BECN1,BECN1,BECN1__seq.10010.10,BECN1_1
seq.10011.65,OCRL__seq.10011.65__ANML,0.046735736785662,0.0760895943132128,0.0405413269367325,1.15279247910647,0.25049099333042,0.282132758788234,0.266526949196674,184,-0.0332498907700794,0.126721364341403,0.721144911260433,Q01968,OCRL,OCRL,OCRL__seq.10011.65,OCRL
seq.10012.5,SPDEF__seq.10012.5__ANML,0.0387945923187844,0.0600130928043683,0.0500008718755188,0.775878316989483,0.438811572290187,0.009131381822109,-0.0122928045168724,185,-0.0598506250887684,0.137439809726337,0.869864293865244,O95238,SPDEF,SPDEF,SPDEF__seq.10012.5,SPDEF
seq.10014.31,SLUG__seq.10014.31__ANML,-0.0150783962492171,-0.0348243588855499,0.0316119925685142,-0.476983417496919,0.633946160097053,0.130269697577766,0.111154745876179,182,-0.0774515154390134,0.0472947229405791,0.932183887316067,O43623,SNAI2,SNAI2,SNAI2__seq.10014.31,SNAI2
seq.10015.119,KCAB2__seq.10015.119__ANML,0.0743606348646448,0.080886079744712,0.0511560769211695,1.45360315606752,0.147769127711677,0.493131220320173,0.482052121310778,183,-0.0265709144324499,0.17529218416174,0.594978085227077,Q13303,KCNAB2,KCNAB2,KCNAB2__seq.10015.119,KCNAB2
