apt_name,Protein_id,coef,standardized_beta,se,t,p,R_squared,R_squared_adj,resid,CI95_lower,CI95_upper,p_adjusted,UniProt,EntrezGeneSymbol,symbol,ref_name,label
seq.10000.28,CRBB2__seq.10000.28__ANML,-0.0100949525778557,-0.0096682392199554,0.0507863276659372,-0.198773036795618,0.842536472927946,0.0144189573630935,0.005032471242742,420,-0.109921994702981,0.0897320895472695,0.996758856322546,P43320,CRYBB2,CRYBB2,CRYBB2__seq.10000.28,CRYBB2
seq.10001.7,c.Raf__seq.10001.7__ANML,-0.0375032285718948,-0.0283326538976851,0.0347241878974775,-1.08003184070488,0.280741961072231,0.7105977933226,0.707867583825643,424,-0.10575621369518,0.0307497565513902,0.923471080471779,P04049,RAF1,RAF1,RAF1__seq.10001.7,RAF1
seq.10003.15,ZNF41__seq.10003.15__ANML,0.0285702458464849,0.0401944671919753,0.032908016072077,0.86818499735471,0.38578768509817,0.104459643648142,0.0959509466756774,421,-0.0361142373204313,0.0932547290134012,0.952545620497478,P51814,ZNF41,ZNF41,ZNF41__seq.10003.15,ZNF41
seq.10006.25,ELK1__seq.10006.25__ANML,0.0280819627629658,0.0388454149379602,0.0341600555765393,0.822070171989184,0.411503395507986,0.0698709323534892,0.0610125602806653,420,-0.0390640086777491,0.0952279342036806,0.956120601645306,P19419,ELK1,ELK1,ELK1__seq.10006.25,ELK1
seq.10008.43,GUC1A__seq.10008.43__ANML,0.009390598899407,0.0165180405359915,0.0264143942753237,0.355510665947003,0.722385109478487,0.098157630538001,0.0895890569564143,421,-0.0425299252101044,0.0613111230089185,0.993125376501505,P43080,GUCA1A,GUCA1A,GUCA1A__seq.10008.43,GUCA1A
seq.10010.10,BECN1__seq.10010.10__ANML,0.0492186370624595,0.105046460293784,0.0214548513231437,2.29405631020927,0.0222812525810721,0.129372572792368,0.121061093773679,419,0.0070460835976333,0.0913911905272857,0.577884048578614,Q14457,BECN1,BECN1,BECN1__seq.10010.10,BECN1_1
seq.10011.65,OCRL__seq.10011.65__ANML,0.0547335511494455,0.074364715661264,0.0310733882105154,1.76142848596483,0.078890016917237,0.254504209655018,0.247437898846061,422,-0.0063443430906899,0.115811445389581,0.79604175593799,Q01968,OCRL,OCRL,OCRL__seq.10011.65,OCRL
seq.10012.5,SPDEF__seq.10012.5__ANML,-0.0199448999531734,-0.0390233212261772,0.0245852568029122,-0.811254489349523,0.417674696216013,0.026951079133606,0.0177713723329795,424,-0.0682690586570608,0.028379258750714,0.957331513962812,O95238,SPDEF,SPDEF,SPDEF__seq.10012.5,SPDEF
seq.10014.31,SLUG__seq.10014.31__ANML,0.0385446254654145,0.0834437819547846,0.021622563285826,1.78261129154291,0.0753718090424366,0.0879056427982276,0.0792190298724964,420,-0.0039572965122021,0.0810465474430311,0.788913259876654,O43623,SNAI2,SNAI2,SNAI2__seq.10014.31,SNAI2
seq.10015.119,KCAB2__seq.10015.119__ANML,-0.0109365856182675,-0.014337271874003,0.0271806369658502,-0.40236678897585,0.687617356421637,0.467236666464558,0.462198715320015,423,-0.0643625194430353,0.0424893482065004,0.989123149001937,Q13303,KCNAB2,KCNAB2,KCNAB2__seq.10015.119,KCNAB2
seq.10022.207,POLH__seq.10022.207__ANML,0.0564127504846451,0.0496718429161029,0.0543841618718657,1.03730109176931,0.300189556475411,0.0403529763088142,0.0312567959894664,422,-0.0504848322522175,0.163310333221508,0.93745377952171,Q9Y253,POLH,POLH,POLH__seq.10022.207,POLH
seq.10023.32,VDR__seq.10023.32__ANML,0.0204120608109234,0.04224428664084,0.0233554913551629,0.873972655960038,0.382630224497234,0.0213803649195007,0.0121043494211073,422,-0.0254955248457415,0.0663196464675884,0.952545620497478,P11473,VDR,VDR,VDR__seq.10023.32,VDR
seq.10024.44,HOGA1__seq.10024.44__ANML,0.0290240196582913,0.0447512584408179,0.0314001589710304,0.924327156593974,0.355846751181268,0.0230082210330376,0.0137035374238286,420,-0.03269702095239,0.0907450602689725,0.945120366601658,Q86XE5,HOGA1,HOGA1,HOGA1__seq.10024.44,HOGA1
seq.10025.1,DLDH__seq.10025.1__ANML,0.0263351593796863,0.0325375480372882,0.0324999147431296,0.810314721987187,0.418213874058272,0.321948580151892,0.315551868643891,424,-0.0375458507110348,0.0902161694704075,0.957331513962812,P09622,DLD,DLD,DLD__seq.10025.1,DLD_1
seq.10030.8,MutY_homolog__seq.10030.8__ANML,0.0076396249053176,0.0086406658502602,0.0422038661017154,0.181017181859724,0.856441616210173,0.0523846863758362,0.0433382394677296,419,-0.0753180601790348,0.0905973099896702,0.996917186153749,Q9UIF7,MUTYH,MUTYH,MUTYH__seq.10030.8,MUTYH
