"apt_name","coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","AIC","Protein_id","p_adjusted","UniProt","EntrezGeneSymbol","symbol","ref_name","label"
"seq.10046.55",-0.0109920388005559,-0.0071806177267738,0.0581265207069633,-0.189105397447935,0.85010134167649,0.688956113683324,0.685262005769824,421,-0.125246387710131,0.103262310109019,-61.3821975095699,"cIAP.1__seq.10046.55__ANML",0.879812072565864,"Q13490","BIRC2","BIRC2","BIRC2__seq.10046.55","BIRC2_1"
"seq.10833.64",-0.0247269046820859,-0.0261847289807301,0.0592164750620037,-0.417567993640202,0.676474866439239,0.14049295659887,0.130333298875452,423,-0.141122097405991,0.0916682880418187,-42.0114230540435,"HHIP__seq.10833.64__ANML",0.811246768581741,"Q96QV1","HHIP","HHIP","HHIP__seq.10833.64","HHIP"
"seq.12500.88",0.170710988300784,0.0738548944209858,0.113030336472992,1.51031124588021,0.131710639282547,0.477323071739507,0.471144857457468,423,-0.051460084591452,0.392882061193021,512.648210106977,"SAE2__seq.12500.88__ANML",0.375744172679223,"Q9UBT2","UBA2","UBA2","UBA2__seq.12500.88","UBA2"
"seq.12501.10",-0.0611205804438902,-0.0411920763312143,0.0916537283372217,-0.666864093286081,0.505222529860477,0.166010892000337,0.156152864719017,423,-0.24127404892551,0.11903288803773,332.778296952092,"TBCA__seq.12501.10__ANML",0.73479958861792,"O75347","TBCA","TBCA","TBCA__seq.12501.10","TBCA"
"seq.12587.65",-0.0565624933502018,-0.031100070649265,0.104031697944964,-0.543704413823226,0.586931326032143,0.284837534122073,0.276384077078599,423,-0.261045950344568,0.147920963644164,441.468009807473,"ARL2__seq.12587.65__ANML",0.782575101376191,"P36404","ARL2","ARL2","ARL2__seq.12587.65","ARL2"
"seq.12650.43",-0.127693734616216,-0.115470707905381,0.0540801736072937,-2.36119313416913,0.0186698901359852,0.478592188896226,0.47241437122912,422,-0.233993797605699,-0.0213936716267331,-119.721329251413,"GNAI3__seq.12650.43__ANML",0.136912527663892,"P08754","GNAI3","GNAI3","GNAI3__seq.12650.43","GNAI3"
"seq.13507.51",0.0794879254505804,0.0537702832760403,0.0968557984581581,0.820683187955127,0.412290089483062,0.0642586692952217,0.0531716867039329,422,-0.110891964077184,0.269867814978345,379.043897871328,"TRADD__seq.13507.51__ANML",0.698009080276263,"Q15628","TRADD","TRADD","TRADD__seq.13507.51","TRADD"
"seq.14318.1",-0.210061077296522,-0.104734578807168,0.0685617447169403,-3.06382339253131,0.00232603973933427,0.746300936036407,0.74328070908446,420,-0.344827981945558,-0.0752941726474854,70.2070672350387,"VPS29__seq.14318.1__ANML",0.0625531595727861,"Q9UBQ0","VPS29","VPS29","VPS29__seq.14318.1","VPS29"
"seq.14341.8",-0.06031580893946,-0.0956742704933795,0.0407578343668493,-1.47985804143996,0.139657260664307,0.0886726837245322,0.0778749667070504,422,-0.14042946375078,0.0197978458718603,-361.787990523683,"FA69C__seq.14341.8__ANML",0.375744172679223,"Q0P6D2","DIPK1C","DIPK1C","DIPK1C__seq.14341.8","DIPK1C"
"seq.15548.35",-0.0167032577990748,-0.0168108566122587,0.0578123620681131,-0.288921905307994,0.772783014399512,0.267321944954783,0.258640925345242,422,-0.130339315516582,0.0969327999184322,-65.7522280854656,"SERA__seq.15548.35__ANML",0.879812072565864,"O43175","PHGDH","PHGDH","PHGDH__seq.15548.35","PHGDH_1"
"seq.17467.1",-0.0590288476258639,-0.0396014780627685,0.0506065909000231,-1.16642608356053,0.244102533574998,0.749422079627002,0.746446094824472,421,-0.158501911272054,0.0404442160203262,-176.422888366858,"DHRS9__seq.17467.1__ANML",0.537025573864997,"Q9BPW9","DHRS9","DHRS9","DHRS9__seq.17467.1","DHRS9"
"seq.17671.58",-0.0581419521617564,-0.0450180791699345,0.0704178637336335,-0.825670491534469,0.409459778615734,0.35528748985075,0.347612340920402,420,-0.196557296849369,0.0802733925258564,105.40561319861,"ING4__seq.17671.58__ANML",0.698009080276263,"Q9UNL4","ING4","ING4","ING4__seq.17671.58","ING4"
"seq.19158.1",-0.199475831189119,-0.103101051628338,0.111630222521053,-1.78693392061901,0.074665811236856,0.274298775038835,0.26570041929285,422,-0.418896348802206,0.0199446864239682,500.59502230655,"PAF__seq.19158.1__ANML",0.287714715729333,"Q15004","PCLAF","PCLAF","PCLAF__seq.19158.1","PCLAF"
"seq.19287.59",0.0508461124731094,0.0313804335008225,0.0619785128362688,0.820382906047322,0.412459911072337,0.680189770056423,0.676409507291132,423,-0.0709781085526262,0.172670333498845,-2.89695364818959,"DENR__seq.19287.59__ANML",0.698009080276263,"O43583","DENR","DENR","DENR__seq.19287.59","DENR"
"seq.19606.28",-0.0320349136991939,-0.0270421437810851,0.0703377329311894,-0.455444216982842,0.649023380983078,0.229416810667941,0.220308262330683,423,-0.170289917424357,0.106220090025969,105.657754232624,"ihh__seq.19606.28__ANML",0.811246768581741,"Q14623","IHH","IHH","IHH__seq.19606.28","IHH"
"seq.19823.75",0.0145397586189746,0.0130223463958225,0.0724190974518842,0.200772436146901,0.840973015366491,0.080444410194479,0.0695749587783382,423,-0.127806350229573,0.156885867467522,130.678445808033,"SIR1__seq.19823.75__ANML",0.879812072565864,"Q96EB6","SIRT1","SIRT1","SIRT1__seq.19823.75","SIRT1"
"seq.20089.172",-0.115046259285146,-0.155828936184965,0.0480365066746661,-2.39497555607682,0.0170576719726439,0.0793353278000903,0.0684010680352458,421,-0.209467527361268,-0.0206249912090249,-220.763756840593,"ST1C4__seq.20089.172__ANML",0.136912527663892,"O75897","SULT1C4","SULT1C4","SULT1C4__seq.20089.172","SULT1C4"
"seq.20133.1",-0.0277212584450309,-0.0277502086498677,0.0561449936898871,-0.493744083366493,0.62174441089605,0.313252732924318,0.30509658960988,421,-0.138080688539077,0.082638171649015,-87.6969044180579,"MAGE.3__seq.20133.1__ANML",0.804610414100771,"P43357","MAGEA3","MAGEA3","MAGEA3__seq.20133.1","MAGEA3_2"
"seq.20241.9",0.0192077705531548,0.0180178210928752,0.0686901382562444,0.279629231222412,0.779898657415784,0.0924990623588717,0.0817721009210334,423,-0.115808740851749,0.154224281958059,85.3207901034426,"SNP23__seq.20241.9__ANML",0.879812072565864,"O00161","SNAP23","SNAP23","SNAP23__seq.20241.9","SNAP23"
"seq.20387.277",-0.264106580730318,-0.186271468612955,0.0918520849683929,-2.87534660559093,0.00423967489167853,0.0826819290673113,0.0718389258647973,423,-0.444649936625687,-0.0835632248349496,334.633170678028,"CHCH7__seq.20387.277__ANML",0.0625531595727861,"Q9BUK0","CHCHD7","CHCHD7","CHCHD7__seq.20387.277","CHCHD7"
"seq.20398.60",-0.363208675693441,-0.131143617090795,0.17760381316593,-2.04504998636548,0.0414682299133106,0.101135684720014,0.0905108110169406,423,-0.712304599425874,-0.0141127519610087,900.377598277218,"POP7__seq.20398.60__ANML",0.202733568465074,"O75817","POP7","POP7","POP7__seq.20398.60","POP7"
"seq.21115.48",-0.293894471975222,-0.125072085919066,0.141348820029195,-2.07921418738777,0.0381995940275561,0.209084648156978,0.199735766929519,423,-0.571728016294906,-0.0160609276555388,704.47512183555,"BN3D2__seq.21115.48__ANML",0.202733568465074,"Q7Z5W3","BCDIN3D","BCDIN3D","BCDIN3D__seq.21115.48","BCDIN3D"
"seq.21569.49",-0.152211960172632,-0.0788018912952582,0.104291556869438,-1.45948497406349,0.145173884898791,0.362791288001635,0.355259270129314,423,-0.357206192750371,0.0527822724051072,443.608520457959,"STK10__seq.21569.49__ANML",0.375744172679223,"O94804","STK10","STK10","STK10__seq.21569.49","STK10"
