apt_name,coef_x2m,coef_x2y,coef_m2y,acme,acme_p,ade,ade_p,total,total_p,prop_m,prop_m_p,prop_m_ci_lower,prop_m_ci_upper,p_adjusted,ade_p_adjusted,prop_m_p_adjusted,Protein_id,UniProt,EntrezGeneSymbol,symbol,ref_name,label
seq.10046.55,0.817447401269126,-0.695817305862359,0.3012342692923,0.0417768856996629,0.45,-0.119032969297402,0.104,-0.0772560835977393,0.098,-0.540758523525329,0.512,-5.9265767439843,3.82262721329604,0.77753488372093,0.229428571428571,0.907285714285714,cIAP.1__seq.10046.55__ANML,Q13490,BIRC2,BIRC2,BIRC2__seq.10046.55,BIRC2_1
seq.10082.251,-0.12549246626631,-0.443426352901471,0.554112436075564,-0.0116872730334959,0.076,-0.0747951790640519,0.13,-0.0864824520975478,0.08,0.135140398428033,0.152,-0.464561621964732,0.958688117688384,0.381222222222222,0.229428571428571,0.811111111111111,NFL__seq.10082.251__ANML,P07196,NEFL,NEFL,NEFL__seq.10082.251,NEFL
seq.10833.64,0.13000538589343,-0.526982447228152,0.594706208295365,0.0131305986555191,0.142,-0.0899723211799388,0.074,-0.0768417225244196,0.138,-0.170878504855827,0.26,-1.39402445058601,1.30007384846029,0.5183,0.229428571428571,0.822466666666667,HHIP__seq.10833.64__ANML,Q96QV1,HHIP,HHIP,HHIP__seq.10833.64,HHIP
seq.11402.17,0.101722119873776,-0.396433227191469,-0.130499741112494,-0.0022807299634955,0.69,-0.0683250411826711,0.178,-0.0706057711461667,0.158,0.0323023164604218,0.712,-0.440935764706269,0.73979430714999,0.889904761904762,0.232035714285714,0.925382352941176,KMT2C__seq.11402.17__ANML,Q8NEZ4,KMT2C,KMT2C,KMT2C__seq.11402.17,KMT2C
seq.11536.9,0.117572818260477,-0.474352246819206,0.0888437432936027,0.0017854224702785,0.768,-0.0814355442989959,0.108,-0.0796501218287173,0.122,-0.0224158159370805,0.806,-0.578165085865762,0.483387300450904,0.889904761904762,0.229428571428571,0.925382352941176,MYSM1__seq.11536.9__ANML,Q5VVJ2,MYSM1,MYSM1,MYSM1__seq.11536.9,MYSM1
seq.12500.88,0.460853536912621,-0.486107331433696,0.0693133141687334,0.0054668932939292,0.764,-0.0835775058625361,0.106,-0.0781106125686068,0.11,-0.0699891232977789,0.77,-1.45453089330787,0.809171886467872,0.889904761904762,0.229428571428571,0.925382352941176,SAE2__seq.12500.88__ANML,Q9UBT2,UBA2,UBA2,UBA2__seq.12500.88,UBA2
seq.12501.10,-0.264962694437934,-0.324423575520314,0.586711469946765,-0.0264814962662552,0.022,-0.0553502110181501,0.24,-0.0818317072844053,0.068,0.323609235894578,0.086,-0.633840295877052,2.42245343148852,0.229428571428571,0.27375,0.811111111111111,TBCA__seq.12501.10__ANML,O75347,TBCA,TBCA,TBCA__seq.12501.10,TBCA
seq.12540.25,-0.0505135797260258,-0.462534271945795,0.180339240071103,-0.0015553133764714,0.83,-0.0792993408448704,0.098,-0.0808546542213418,0.094,0.0192359164905184,0.84,-0.380402497366358,0.592289292379652,0.911457142857143,0.229428571428571,0.925382352941176,RHOG__seq.12540.25__ANML,P84095,RHOG,RHOG,RHOG__seq.12540.25,RHOG
seq.12587.65,-0.578669888386696,-0.110115153784402,0.61206046485082,-0.0602389387744925,0.006,-0.0186882430655038,0.724,-0.0789271818399963,0.106,0.763221711078077,0.112,-4.51094789379956,6.92110346045343,0.073,0.734055555555555,0.811111111111111,ARL2__seq.12587.65__ANML,P36404,ARL2,ARL2,ARL2__seq.12587.65,ARL2
seq.12616.45,-0.12585556004757,-0.490295007834171,-0.315715892637358,0.0068164903434709,0.392,-0.0845034322878194,0.098,-0.0776869419443485,0.128,-0.0877430643151579,0.452,-0.978927456975625,0.581310935004856,0.77753488372093,0.229428571428571,0.907285714285714,NRBP__seq.12616.45__ANML,Q9UHY1,NRBP1,NRBP1,NRBP1__seq.12616.45,NRBP1
seq.12650.43,0.162484836568825,-0.345410981632939,-0.619405884872966,-0.0172600600614737,0.18,-0.0593641127603856,0.266,-0.0766241728218593,0.14,0.22525607032132,0.3,-1.42705394504628,3.20572395828804,0.571304347826087,0.294212121212121,0.822466666666667,GNAI3__seq.12650.43__ANML,P08754,GNAI3,GNAI3,GNAI3__seq.12650.43,GNAI3
seq.13507.51,-0.240342137861182,-0.445609731583115,0.0491738139895052,-0.0020268829986932,0.874,-0.0767199885679452,0.166,-0.0787468715666385,0.134,0.0257392193285802,0.908,-0.843752821751337,0.941409103808182,0.911457142857143,0.232035714285714,0.946914285714286,TRADD__seq.13507.51__ANML,Q15628,TRADD,TRADD,TRADD__seq.13507.51,TRADD
