apt_name,coef_x2m,coef_x2y,coef_m2y,acme,acme_p,ade,ade_p,total,total_p,prop_m,prop_m_p,prop_m_ci_lower,prop_m_ci_upper,p_adjusted,ade_p_adjusted,prop_m_p_adjusted,Protein_id,UniProt,EntrezGeneSymbol,symbol,ref_name,label
seq.10046.55,0.822658088243969,-0.383326748882401,0.221042432813417,0.0210765343651742,0.69,-0.0443962743122523,0.528,-0.0233197399470781,0.606,-0.903806578161053,0.936,-16.2412400240258,16.4086750997787,0.976305084745763,0.825452054794521,1,cIAP.1__seq.10046.55__ANML,Q13490,BIRC2,BIRC2,BIRC2__seq.10046.55,BIRC2_1
seq.10082.251,-0.158901713861269,-0.287701135493863,0.274775401845705,-0.0048227945416456,0.578,-0.0317569795434313,0.474,-0.036579774085077,0.38,0.131843201940745,0.706,-1.49608024545765,1.97538844142456,0.919148148148148,0.825452054794521,1,NFL__seq.10082.251__ANML,P07196,NEFL,NEFL,NEFL__seq.10082.251,NEFL
seq.10449.31,-0.118838166087352,-0.357662900748043,-0.928955343664725,0.0124576202726098,0.126,-0.040327990023182,0.394,-0.0278703697505721,0.562,-0.446984391814683,0.576,-2.54479660334173,4.36626168960797,0.581,0.825452054794521,1,TMM46__seq.10449.31__ANML,Q6UWI4,SHISA2,SHISA2,SHISA2__seq.10449.31,SHISA2
seq.10833.64,0.133866792987641,-0.345181953185008,1.10346086810983,0.0170911117427412,0.072,-0.0399184328788085,0.416,-0.0228273211360673,0.654,-0.748712984798602,0.686,-5.87834745107593,5.66948027430632,0.426857142857143,0.825452054794521,1,HHIP__seq.10833.64__ANML,Q96QV1,HHIP,HHIP,HHIP__seq.10833.64,HHIP
seq.10953.14,0.0679924372340437,-0.215727038066643,-0.198560326154221,-0.0015567463380843,0.798,-0.0248675434360689,0.524,-0.0264242897741532,0.542,0.0589134599790477,0.72,-1.26145239782864,1.36780345667818,0.996,0.825452054794521,1,CLC2A__seq.10953.14__ANML,Q6UVW9,CLEC2A,CLEC2A,CLEC2A__seq.10953.14,CLEC2A
seq.11402.17,0.125660156901721,-0.110094638492528,-0.606220463810185,-0.0088523761702555,0.252,-0.0127932718003247,0.79,-0.0216456479705802,0.602,0.408967945070863,0.71,-2.73713501558196,3.04592589078204,0.749677419354839,0.8383,1,KMT2C__seq.11402.17__ANML,Q8NEZ4,KMT2C,KMT2C,KMT2C__seq.11402.17,KMT2C
seq.11536.9,0.126148743561824,-0.24405862109385,0.41443628440862,0.0060099323114513,0.328,-0.0280447407733975,0.54,-0.0220348084619461,0.606,-0.272747200041718,0.75,-2.33038424189642,1.9634274147895,0.782571428571429,0.825452054794521,1,MYSM1__seq.11536.9__ANML,Q5VVJ2,MYSM1,MYSM1,MYSM1__seq.11536.9,MYSM1
seq.12500.88,0.416009353535639,-0.207735646620904,-0.0597109500396226,-0.0028504157375743,0.852,-0.023830302821526,0.616,-0.0266807185591003,0.574,0.10683429425862,0.874,-2.97774598105832,2.90708492907815,0.996,0.825452054794521,1,SAE2__seq.12500.88__ANML,Q9UBT2,UBA2,UBA2,UBA2__seq.12500.88,UBA2
seq.12501.10,-0.271147164050373,-0.233807399254406,-0.034173657497583,0.0010659816737208,0.932,-0.026887130913727,0.532,-0.0258211492400062,0.54,-0.0412832776656302,0.964,-4.14197188183376,2.16740780158223,0.998,0.825452054794521,1,TBCA__seq.12501.10__ANML,O75347,TBCA,TBCA,TBCA__seq.12501.10,TBCA
seq.12587.65,-0.59607909258609,-0.225854766223704,0.0002790206221437,-1.91333927495586e-05,0.972,-0.0259731200030223,0.616,-0.0259922533957719,0.586,0.0007361190450948,0.974,-5.34732512460031,4.37717896367215,0.998,0.825452054794521,1,ARL2__seq.12587.65__ANML,P36404,ARL2,ARL2,ARL2__seq.12587.65,ARL2
seq.12650.43,0.148804142687105,-0.083392311072707,-1.18602094709428,-0.0202404836075212,0.124,-0.009565425059272,0.804,-0.0298059086667932,0.488,0.679076213840482,0.568,-5.09758222650986,5.02988687997783,0.581,0.8383,1,GNAI3__seq.12650.43__ANML,P08754,GNAI3,GNAI3,GNAI3__seq.12650.43,GNAI3
seq.13007.66,-0.156868667098821,-0.386696740558852,-0.870872343836272,0.0154928037532596,0.028,-0.0438173846442721,0.352,-0.0283245808910125,0.522,-0.546973803879851,0.53,-4.70263826063973,4.19283663571099,0.387333333333333,0.825452054794521,1,LCN10__seq.13007.66__ANML,Q6JVE6,LCN10,LCN10,LCN10__seq.13007.66,LCN10
seq.13507.51,-0.269851832154982,-0.265086586543355,-0.129840261146079,0.0040404787390944,0.694,-0.0305545757216637,0.476,-0.0265140969825693,0.492,-0.152389830275975,0.774,-3.3602337770095,3.33942866738202,0.976305084745763,0.825452054794521,1,TRADD__seq.13507.51__ANML,Q15628,TRADD,TRADD,TRADD__seq.13507.51,TRADD
seq.13532.25,0.0865810782399898,-0.243031226416324,0.0134948030405113,0.0001350846106519,0.998,-0.0280867895698739,0.522,-0.027951704959222,0.514,-0.0048327860804547,0.956,-1.33648949854374,1.38460178539559,0.998,0.825452054794521,1,NEPR1__seq.13532.25__ANML,Q8N9A8,CNEP1R1,CNEP1R1,CNEP1R1__seq.13532.25,CNEP1R1
seq.13732.79,-0.0671980730333844,-0.0704958368555854,1.79819685247725,-0.0140164280926904,0.052,-0.008177636015108,0.85,-0.0221940641077984,0.628,0.631539497435504,0.628,-5.2697171944168,3.14867368973238,0.426857142857143,0.864414634146341,1,Cardiotrophin.1__seq.13732.79__ANML,Q16619,CTF1,CTF1,CTF1__seq.13732.79,CTF1_1
seq.14318.1,1.06763415224681,-0.494549530520578,0.263157557112824,0.0324279482351295,0.59,-0.0570165552420716,0.388,-0.0245886070069421,0.55,-1.31882006272149,0.904,-14.2872727905703,17.3861973272142,0.919148148148148,0.825452054794521,1,VPS29__seq.14318.1__ANML,Q9UBQ0,VPS29,VPS29,VPS29__seq.14318.1,VPS29
seq.14341.8,-0.0837148428449469,-0.316473661101439,-0.96366108343916,0.009263462197845,0.262,-0.0363161393253012,0.414,-0.0270526771274561,0.506,-0.342423123382619,0.608,-3.07628295406964,3.44638737765002,0.749677419354839,0.825452054794521,1,FA69C__seq.14341.8__ANML,Q0P6D2,DIPK1C,DIPK1C,DIPK1C__seq.14341.8,DIPK1C
seq.15364.101,0.0571925822238178,-0.204760039516175,-0.281560953789192,-0.0018546549298474,0.826,-0.0235758756014192,0.596,-0.0254305305312667,0.556,0.0729302492359402,0.998,-2.17017034215789,2.52985006966209,0.996,0.825452054794521,1,Apo_C.I__seq.15364.101__ANML,P02654,APOC1,APOC1,APOC1__seq.15364.101,APOC1
seq.15548.35,0.307359290172858,-0.104374387787329,-0.400174235903938,-0.0141653103661166,0.446,-0.0120209118233111,0.808,-0.0261862221894277,0.53,0.54094516817457,0.7,-7.93248206134154,5.07840355745183,0.907209302325581,0.8383,1,SERA__seq.15548.35__ANML,O43175,PHGDH,PHGDH,PHGDH__seq.15548.35,PHGDH_1
seq.17467.1,0.103864719557878,-0.1698161245441,-0.873634832673374,-0.010328553966984,0.134,-0.0193266119591255,0.648,-0.0296551659261095,0.502,0.348288523919213,0.612,-2.91620147194674,3.26034930622665,0.585368421052632,0.825452054794521,1,DHRS9__seq.17467.1__ANML,Q9BPW9,DHRS9,DHRS9,DHRS9__seq.17467.1,DHRS9
seq.17671.58,0.512723431142922,-0.435888438053908,0.438391217421519,0.0260145893808453,0.466,-0.0504058199294872,0.328,-0.0243912305486418,0.52,-1.06655501980378,0.778,-12.5329197491185,9.02666990107528,0.907209302325581,0.825452054794521,1,ING4__seq.17671.58__ANML,Q9UNL4,ING4,ING4,ING4__seq.17671.58,ING4
seq.18275.5,-0.166261681588362,-0.23719298044082,-0.0640561343026592,0.0012244994195484,0.864,-0.0272604147030635,0.566,-0.0260359152835151,0.58,-0.047031164689791,0.976,-1.97959283831477,2.20455585391937,0.996,0.825452054794521,1,CRIP1__seq.18275.5__ANML,P50238,CRIP1,CRIP1,CRIP1__seq.18275.5,CRIP1
