apt_name,Protein_id,coef,standardized_beta,se,t,p,R_squared,R_squared_adj,resid,CI95_lower,CI95_upper,p_adjusted,UniProt,EntrezGeneSymbol,symbol,ref_name,label
seq.10000.28,CRBB2__seq.10000.28__ANML,-0.048329495055184,-0.0417523241026832,0.0528794867432842,-0.913955449110366,0.361201995865001,0.0158667640230582,0.0055509020107211,477,-0.152235028152116,0.0555760380417485,0.710555368137894,P43320,CRYBB2,CRYBB2,CRYBB2__seq.10000.28,CRYBB2
seq.10001.7,c.Raf__seq.10001.7__ANML,-0.0456382660553439,-0.0323109177602736,0.0352863076817568,-1.29337040494433,0.196503766876461,0.704107705244829,0.701031901765045,481,-0.114972620093113,0.0236960879824253,0.562045520885364,P04049,RAF1,RAF1,RAF1__seq.10001.7,RAF1
seq.10003.15,ZNF41__seq.10003.15__ANML,0.0205511627420638,0.0258563525890217,0.0351440601170948,0.584769166498986,0.558979427443689,0.0802375007853598,0.0705963844413908,477,-0.0485051486284535,0.0896074741125811,0.835144612167202,P51814,ZNF41,ZNF41,ZNF41__seq.10003.15,ZNF41
seq.10006.25,ELK1__seq.10006.25__ANML,0.0079512794957075,0.0102718547863263,0.0345569519792017,0.230092037645366,0.818118891940031,0.0659596615517263,0.0561688823227087,477,-0.0599513938989064,0.0758539528903215,0.941110667819272,P19419,ELK1,ELK1,ELK1__seq.10006.25,ELK1
seq.10008.43,GUC1A__seq.10008.43__ANML,0.0622783027954306,0.101669635938383,0.0271953639711562,2.2900338036102,0.0224550510600545,0.0727881176041162,0.063068915482566,477,0.0088407797554216,0.11571582583544,0.226305936697785,P43080,GUCA1A,GUCA1A,GUCA1A__seq.10008.43,GUCA1A
seq.10010.10,BECN1__seq.10010.10__ANML,0.0642988196251484,0.10815620683321,0.0260206935277252,2.47106479143754,0.0138202169463676,0.103394889983273,0.0939767690797362,476,0.0131691917241218,0.115428447526175,0.183723139515123,Q14457,BECN1,BECN1,BECN1__seq.10010.10,BECN1_1
seq.10011.65,OCRL__seq.10011.65__ANML,0.0477375734975881,0.0708821628134479,0.0263138313517084,1.81416278228479,0.0702807912238604,0.282019902892605,0.27449390606758,477,-0.0039677822615481,0.0994429292567243,0.358863472363948,Q01968,OCRL,OCRL,OCRL__seq.10011.65,OCRL
seq.10012.5,SPDEF__seq.10012.5__ANML,-0.01239069389025,-0.0222058590364499,0.0253721507497508,-0.488358043134035,0.625518811705646,0.0197443054001859,0.0095545372650527,481,-0.0622446400341355,0.0374632522536354,0.869907407147261,O95238,SPDEF,SPDEF,SPDEF__seq.10012.5,SPDEF
seq.10014.31,SLUG__seq.10014.31__ANML,0.0241290439882244,0.0429417840631268,0.0250940305918914,0.961545173058852,0.336766311069978,0.0649852063133317,0.0551636223460348,476,-0.0251797280986261,0.0734378160750749,0.691579393184327,O43623,SNAI2,SNAI2,SNAI2__seq.10014.31,SNAI2
seq.10015.119,KCAB2__seq.10015.119__ANML,0.0018539819828686,0.0023034050764331,0.0261209509398087,0.0709768180775966,0.943445890840866,0.503781472784642,0.49859090241628,478,-0.049472100331673,0.0531800642974102,0.985437956217858,Q13303,KCNAB2,KCNAB2,KCNAB2__seq.10015.119,KCNAB2
