"Protein_id","coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","p_adjusted","symbol","uniprot","label"
"CLPS__Neurology_o2csf__NPX",0.00929267684483921,0.0028745132998364,0.160400811404113,0.0579341012273765,0.953860748756974,0.529750316808177,0.520054447051645,194,-0.307060635687323,0.325645989377001,0.999902558348704,"CLPS","P04118","CLPS"
"CLSTN2__Inflammation_o2csf__NPX",0.0825720503207053,0.0726465020182622,0.0477931051772048,1.72769796008334,0.0856175451102491,0.658534489228763,0.651565805335472,196,-0.0116827025104896,0.1768268031519,0.999902558348704,"CLSTN2","Q9H4D0","CLSTN2"
"CLSTN3__Neurology_II_o2csf__NPX",0.053326207750078,0.0401972097077668,0.0701141849347661,0.76056232843172,0.447837180535672,0.463067489416439,0.45205348919934,195,-0.0849532718296525,0.191605687329808,0.999902558348704,"CLSTN3","Q9BQT9","CLSTN3"
"CLU__Inflammation_II_o2csf__NPX",-0.0293497772387463,-0.0239885146490002,0.0505045597396762,-0.581131236269134,0.561823089098933,0.672386225177619,0.66566594261716,195,-0.128955074564865,0.0702555200873721,0.999902558348704,"CLU","P10909","CLU"
"CLUL1__Cardiometabolic_o2csf__NPX",-0.080468945789853,-0.0438246875604626,0.10749249655067,-0.748600584896839,0.454995362005376,0.338103013659781,0.324594911897736,196,-0.292459329256794,0.131521437677088,0.999902558348704,"CLUL1","Q15846","CLUL1"
"CNDP1__Cardiometabolic_o2csf__NPX",-0.00460655620383256,-0.00410510508966853,0.0612913933621857,-0.0751582881565656,0.940165426713252,0.423833677144843,0.412075180760044,196,-0.125481839586502,0.116268727178837,0.999902558348704,"CNDP1","Q96KN2","CNDP1"
"CNP__Cardiometabolic_II_o2csf__NPX",0.0761773664005715,0.0535908208763783,0.0986946061764823,0.771849337585417,0.441133278623052,0.0689589748536242,0.049958137605739,196,-0.11846233479577,0.270817067596913,0.999902558348704,"CNP","P09543","CNP"
"CNPY2__Cardiometabolic_o2csf__NPX",0.016124073056513,0.0172463455726526,0.0604853907730007,0.266577976110397,0.790074359995474,0.191651371197177,0.175154460405283,196,-0.103161659395259,0.135409805508285,0.999902558348704,"CNPY2",NA,"CNPY2"
"CNPY4__Oncology_o2csf__NPX",-0.127433234706744,-0.0504607691656439,0.117367289296957,-1.08576448744862,0.278916786901425,0.582852603669047,0.574339391499027,196,-0.358898104004006,0.104031634590518,0.999902558348704,"CNPY4","Q8N129","CNPY4"
"CNTN1__Cardiometabolic_o2csf__NPX",-0.00939288534644413,-0.0156231864536022,0.0238813233393489,-0.393315111268043,0.694514247370499,0.695272928771134,0.689054008950136,196,-0.056490227531814,0.0377044568389257,0.999902558348704,"CNTN1","Q12860","CNTN1"
"CNTN2__Oncology_o2csf__NPX",-0.000448696047535039,-0.00153169866593411,0.0190676295457246,-0.0235318211138441,0.981250118432944,0.186670457034009,0.169986774101373,195,-0.0380539522856989,0.0371565601906288,0.999902558348704,"CNTN2","Q02246","CNTN2"
"CNTN3__Neurology_o2csf__NPX",0.0705904419142494,0.0462711253524718,0.0609769734589557,1.15765735670309,0.248427174390043,0.694839395415671,0.688547424187128,194,-0.0496724630739714,0.19085334690247,0.999902558348704,"CNTN3","Q9P232","CNTN3"
"CNTN4__Neurology_o2csf__NPX",0.0517996483165594,0.0359603685990646,0.0620961921993374,0.834183972992665,0.405203298707488,0.645028896454017,0.637709904628327,194,-0.0706706554551737,0.174269952088293,0.999902558348704,"CNTN4","Q8IWV2","CNTN4"
"CNTN5__Neurology_o2csf__NPX",0.0154652948920622,0.0098022519987447,0.0665552824113611,0.232367654853828,0.816494919746926,0.656320642746925,0.649306778313189,196,-0.115791121070742,0.146721710854866,0.999902558348704,"CNTN5","O94779","CNTN5"
"CNTNAP2__Inflammation_o2csf__NPX",0.0403398880392036,0.0310844053686354,0.0611214478569292,0.6599956227089,0.510031465532294,0.571593463761942,0.562850473226472,196,-0.0802002388071135,0.160880014885521,0.999902558348704,"CNTNAP2","Q9UHC6","CNTNAP2"
"CNTNAP4__Neurology_II_o2csf__NPX",-0.0539168516238781,-0.0841894690920681,0.0357254405964704,-1.50920046677339,0.132866133767625,0.402351650316407,0.390092196989564,195,-0.124374710301587,0.016541007053831,0.999902558348704,"CNTNAP4",NA,"CNTNAP4"
"COCH__Cardiometabolic_II_o2csf__NPX",-0.00395475102199256,-0.0135000072985016,0.0180815000025418,-0.218718083203088,0.827098403842798,0.267508646966687,0.252483183314721,195,-0.0396151585800158,0.0317056565360307,0.999902558348704,"COCH","O43405","COCH"
"COL15A1__Cardiometabolic_II_o2csf__NPX",-0.00112770918520731,-0.00119272255754016,0.0491103515026873,-0.0229627593918892,0.981703459109043,0.481278088454902,0.47063763898731,195,-0.0979833433780243,0.0957279250076097,0.999902558348704,"COL15A1","P39059","COL15A1"
"COL18A1__Cardiometabolic_o2csf__NPX",-0.000370056641694341,-0.000316216827414047,0.0505897839037502,-0.00731484922723516,0.994171124728182,0.640695154201188,0.63332479838993,195,-0.100143433409466,0.0994033201260769,0.999902558348704,"COL18A1","P39060","COL18A1"
"COL1A1__Cardiometabolic_o2csf__NPX",-0.0508515797683739,-0.0606121910323942,0.0398698586276573,-1.27543917933781,0.203663463938325,0.563832270850005,0.554930888622454,196,-0.129480571469815,0.027777411933067,0.999902558348704,"COL1A1","P02452","COL1A1"
