"Protein_id","coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","p_adjusted","symbol","uniprot","label"
"A1BG__Inflammation_II_o2csf__NPX",0.0248546795639583,0.015461894020628,0.0565403941748458,0.439591550902486,0.6604324665838,0.448719713405705,0.44292895409274,476,-0.0862449462956283,0.135954305423545,0.825392238111469,"A1BG","P04217","A1BG"
"ABCA2__Cardiometabolic_II_o2csf__NPX",0.01814816498142,0.00976001999642127,0.046711739036348,0.388514008594247,0.697809400403903,0.718788031255594,0.715834124020884,476,-0.0736385444309764,0.109934874393816,0.848472793672928,"ABCA2",NA,"ABCA2"
"ABHD14B__Neurology_o2csf__NPX",0.0374302707522213,0.0251554014056055,0.0623975404391712,0.599867726977325,0.548880437976374,0.218549173588873,0.210323375416124,475,-0.0851790725384445,0.160039614042887,0.753694658662523,"ABHD14B","Q96IU4","ABHD14B"
"ABL1__Oncology_o2csf__NPX",0.206488211160268,0.153480254243422,0.0413606081534748,4.99238817751572,8.39392561145988e-07,0.58108655553586,0.57666763734531,474,0.125215386987743,0.287761035332793,3.3359858644402e-05,"ABL1","P00519","ABL1"
"ACAN__Cardiometabolic_o2csf__NPX",0.136845497429049,0.0689277711093605,0.0580342590570323,2.35801231294373,0.0187774848130866,0.620085445749891,0.616086345178837,475,0.0228098745301019,0.250881120327995,0.0936182128136325,"ACAN","P16112","ACAN"
"ACE__Inflammation_II_o2csf__NPX",-0.0855398416491545,-0.0594788794244405,0.0426710412458017,-2.00463450508301,0.0455679940451897,0.607715720697632,0.603595087511683,476,-0.169386740607575,-0.00169294269073401,0.171186423471258,"ACE","P12821","ACE"
"ACHE__Inflammation_II_o2csf__NPX",0.114666624527206,0.0981071791551767,0.0438194284815031,2.6167987237809,0.00915936609063336,0.376199276071122,0.36961909965837,474,0.0285622642358173,0.200770984818594,0.0589892916603054,"ACHE","P22303","ACHE"
"ACP5__Cardiometabolic_o2csf__NPX",0.0767021522194095,0.058336668408205,0.0349245597572889,2.1962238823469,0.0285595623856364,0.687438091200753,0.684141024652238,474,0.00807604319498209,0.145328261243837,0.123758103671091,"ACP5","P13686","ACP5"
"ACP6__Oncology_o2csf__NPX",0.0372336785577054,0.0150774625379176,0.0949161412441716,0.392279733137505,0.695027490623719,0.343217580516065,0.336304081363602,475,-0.149273764904381,0.223741122019792,0.845829605824666,"ACP6","Q9NPH0","ACP6"
"ACTA2__Cardiometabolic_o2csf__NPX",0.0508564236026918,0.026150901893756,0.0583284196838076,0.871897848053818,0.383703669240732,0.599144466834858,0.594933799469678,476,-0.063756601269621,0.165469448475005,0.642628854118909,"ACTA2",NA,"ACTA2"
"ACVRL1__Neurology_o2csf__NPX",-0.0527677000801507,-0.034962487667839,0.044663290985108,-1.18145570817307,0.238011668429503,0.609774618442491,0.605675612333694,476,-0.140529290541629,0.0349938903813273,0.497855986143517,"ACVRL1","P37023","ACVRL1"
"ACY1__Cardiometabolic_o2csf__NPX",-0.187226235472142,-0.139114740139631,0.0509355123611535,-3.67575050869484,0.000264196168811441,0.363140188573008,0.356436401084303,475,-0.287313028586412,-0.0871394423578725,0.00422410196341051,"ACY1","Q03154","ACY1"
"ACY3__Cardiometabolic_II_o2csf__NPX",0.179271840739385,0.0842655095577691,0.0821283977632331,2.18282403677478,0.0295387360793931,0.33751880105894,0.330530602757874,474,0.0178910697842157,0.340652611694555,0.127208612651504,"ACY3","Q96HD9","ACY3"
"ACYP1__Inflammation_II_o2csf__NPX",0.0628680551331458,0.0336385825780664,0.0472875227597826,1.32948506210637,0.184327470338132,0.715885507782534,0.712888519468004,474,-0.030051045779233,0.155787156045525,0.439494853993497,"ACYP1","P07311","ACYP1"
"ADA__Inflammation_o2csf__NPX",-0.111029412851095,-0.0683588673543474,0.0556210261419169,-1.99617699550892,0.0464838584097268,0.4774385415504,0.471949450600299,476,-0.220322517090584,-0.00173630861160501,0.172885152534572,"ADA","P00813","ADA"
"ADA2__Cardiometabolic_o2csf__NPX",0.144163324676299,0.101734028900843,0.045509617147253,3.16775516282279,0.00163496196575796,0.540405286697049,0.535577611137144,476,0.0547387369658327,0.233587912386766,0.0157932784331203,"ADA2","Q9NZK5","ADA2"
"ADAM12__Inflammation_II_o2csf__NPX",0.00183545023147051,0.00147552041730638,0.0487283365303552,0.0376669995768708,0.969969046094683,0.318081600958666,0.310888368901268,474,-0.0939148228872401,0.0975857233501811,0.984837184757449,"ADAM12","O43184","ADAM12"
"ADAM15__Cardiometabolic_o2csf__NPX",0.0161193287063543,0.00943423343421338,0.0544274198464772,0.29616191162142,0.767235600610937,0.547831215002017,0.543081542890693,476,-0.0908283866340606,0.123067044046769,0.888613422522742,"ADAM15","Q13444","ADAM15"
"ADAM22__Neurology_o2csf__NPX",-0.0241868369672371,-0.0316581630306723,0.0285484337265218,-0.847221154019641,0.397298527968029,0.37932265231948,0.372789206554422,475,-0.080283674864209,0.0319100009297349,0.654014499885832,"ADAM22","Q9P0K1","ADAM22"
"ADAM23__Inflammation_o2csf__NPX",-0.0621933109826449,-0.0706420163850086,0.0216751640170619,-2.86933519551172,0.00429630604064816,0.729909471468808,0.727072386085077,476,-0.104784146223268,-0.0196024757420217,0.0347451261775674,"ADAM23","O75077","ADAM23"
"ADAM8__Neurology_o2csf__NPX",-0.0723374798143577,-0.0332884747425593,0.0705172253435923,-1.02581290545532,0.305502989006668,0.533136339676471,0.528211617521159,474,-0.210902513365554,0.0662275537368381,0.574090416699837,"ADAM8","P78325","ADAM8"
"ADAM9__Oncology_II_o2csf__NPX",-0.0832080712235238,-0.0522055303780684,0.0462461212077677,-1.79924432688525,0.0726132758867132,0.624855579168758,0.620914986512968,476,-0.17407986012106,0.00766371767401273,0.237101095677038,"ADAM9","Q13443","ADAM9"
"ADAMTS1__Inflammation_II_o2csf__NPX",-0.0235988581509454,-0.016388510556561,0.043375865364774,-0.544055039651388,0.586658338506216,0.595667131704441,0.59141993770974,476,-0.108830708471263,0.0616329921693719,0.775079807158319,"ADAMTS1","Q9UHI8","ADAMTS1"
