"Protein_id","coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","p_adjusted","symbol","uniprot","label"
"A1BG__Inflammation_II_o2csf__NPX",0.0259309131480946,0.0161314101806145,0.0567238452133464,0.457143077140924,0.647776331309951,0.443922222055946,0.43925909603545,477,-0.0855285910792073,0.137390417375397,0.817655968105392,"A1BG","P04217","A1BG"
"ABCA2__Cardiometabolic_II_o2csf__NPX",0.0178802527820212,0.00961593774754959,0.0466791380312268,0.383045907361441,0.701856366523028,0.718565847128638,0.716205812303721,477,-0.0738419067991873,0.10960241236323,0.851161469776402,"ABCA2",NA,"ABCA2"
"ABHD14B__Neurology_o2csf__NPX",0.03638131908557,0.024450442566158,0.062510814412845,0.582000401487238,0.560841948434161,0.213978281763919,0.207373057240927,476,-0.0864499450893596,0.1592125832605,0.761438775271428,"ABHD14B","Q96IU4","ABHD14B"
"ABL1__Oncology_o2csf__NPX",0.206968957883149,0.153837587617758,0.0414185665764611,4.99700919154389,8.1994482679019e-07,0.579001321554418,0.575456069525403,475,0.125582685087168,0.288355230679129,3.25869501161473e-05,"ABL1","P00519","ABL1"
"ACAN__Cardiometabolic_o2csf__NPX",0.136934718405809,0.0689727108639001,0.057972071812663,2.36208081105527,0.0185742502899077,0.62006535545517,0.616872627349751,476,0.0230219029278206,0.250847533883798,0.0926049539543426,"ACAN","P16112","ACAN"
"ACE__Inflammation_II_o2csf__NPX",-0.0862439309401342,-0.0599684576284076,0.0427635661253314,-2.01676190164709,0.0442801912599605,0.605150432152086,0.601839324664891,477,-0.170272188569598,-0.00221567331067084,0.168315812794854,"ACE","P12821","ACE"
"ACHE__Inflammation_II_o2csf__NPX",0.114784620879721,0.0982081352035792,0.043778584433672,2.62193541350404,0.00902384554507159,0.376015617593103,0.370761012267572,475,0.0287609819697839,0.200808259789659,0.0586549960429653,"ACHE","P22303","ACHE"
"ACP5__Cardiometabolic_o2csf__NPX",0.0762974489416413,0.0580288668637145,0.0350582472317227,2.17630529094458,0.0300244269612878,0.684367032517442,0.68170907068601,475,0.0074090177671189,0.145185880116164,0.128504547394312,"ACP5","P13686","ACP5"
"ACP6__Oncology_o2csf__NPX",0.0372105291110887,0.0150680883657257,0.094811972797359,0.392466563169384,0.694889189866669,0.343216709553695,0.33769752223902,476,-0.149091226625205,0.223512284847383,0.849376856858117,"ACP6","Q9NPH0","ACP6"
"ACTA2__Cardiometabolic_o2csf__NPX",0.0499782666703318,0.0256993444668147,0.0584230840378009,0.855454098212187,0.39272928797499,0.596962148749417,0.593582376411886,477,-0.0648201564230155,0.164776689763679,0.651635198851758,"ACTA2",NA,"ACTA2"
"ACVRL1__Neurology_o2csf__NPX",-0.0531672179183322,-0.035227197660302,0.0446573486537889,-1.19055921412883,0.234418819403468,0.609024667692524,0.605746048553677,477,-0.14091666301212,0.034582227175456,0.494055420894278,"ACVRL1","P37023","ACVRL1"
"ACY1__Cardiometabolic_o2csf__NPX",-0.18661724724906,-0.138662243521363,0.0509608843346718,-3.66197034618751,0.000278347441972697,0.361103354780722,0.355734475409131,476,-0.286753358177953,-0.0864811363201663,0.00438480200986902,"ACY1","Q03154","ACY1"
"ACY3__Cardiometabolic_II_o2csf__NPX",0.179626989042601,0.0844324446024231,0.0820602847354253,2.18896375538722,0.0290855189874424,0.337171935785797,0.331590225771361,475,0.0183809278863292,0.340873050198873,0.126037248945584,"ACY3","Q96HD9","ACY3"
"ACYP1__Inflammation_II_o2csf__NPX",0.063421565473073,0.0339347473510664,0.0473677022635773,1.33892003289845,0.181237106235957,0.714304940107365,0.711899086971427,475,-0.0296545850746671,0.156497716020813,0.43537055232823,"ACYP1","P07311","ACYP1"
"ADA__Inflammation_o2csf__NPX",-0.111234644109124,-0.0684852246499896,0.0555693460913551,-2.00172670605582,0.0458799541556295,0.477267660967364,0.472884161268977,477,-0.220425615600607,-0.00204367261764134,0.170738932983836,"ADA","P00813","ADA"
"ADA2__Cardiometabolic_o2csf__NPX",0.14481896022845,0.102196701680905,0.0455730677395775,3.17773122178219,0.00158067230257995,0.538114208184772,0.534240952068921,477,0.0552701731660489,0.234367747290851,0.0153661791994076,"ADA2","Q9NZK5","ADA2"
"ADAM12__Inflammation_II_o2csf__NPX",0.0019554067909431,0.00157195362462349,0.0486880279769898,0.0401619632626574,0.967980876779113,0.317754842704118,0.31200962032689,475,-0.093715145194929,0.0976259587768152,0.982101677315643,"ADAM12","O43184","ADAM12"
"ADAM15__Cardiometabolic_o2csf__NPX",0.0158533708882183,0.00927857508232681,0.0543835481232075,0.291510418781467,0.770787701684088,0.547571894455585,0.543777948077854,477,-0.0910075672082018,0.122714308984638,0.891620609392988,"ADAM15","Q13444","ADAM15"
"ADAM22__Neurology_o2csf__NPX",-0.0241860774773587,-0.0316571689339897,0.0285178788396103,-0.848102259406652,0.396807285582726,0.379322628421843,0.374106852190094,476,-0.0802225751995355,0.0318504202448182,0.653979779911816,"ADAM22","Q9P0K1","ADAM22"
"ADAM23__Inflammation_o2csf__NPX",-0.0626621519799987,-0.0711745475028046,0.0217728000849375,-2.87800153106392,0.0041816357082072,0.726874308233176,0.724583946038066,477,-0.105444609586316,-0.0198796943736815,0.0342156192359777,"ADAM23","O75077","ADAM23"
"ADAM8__Neurology_o2csf__NPX",-0.0710599355414842,-0.0327005706523257,0.0706630373994568,-1.00561677160555,0.315111947455805,0.53016351444544,0.526206996672349,475,-0.209910738786161,0.0677908677031931,0.582838209637428,"ADAM8","P78325","ADAM8"
"ADAM9__Oncology_II_o2csf__NPX",-0.0830315287178947,-0.0520947659413362,0.0462036833276426,-1.79707596316718,0.0729560026056685,0.624724270693284,0.621577304409789,477,-0.173819443708584,0.00775638627279436,0.237107008468422,"ADAM9","Q13443","ADAM9"
"ADAMTS1__Inflammation_II_o2csf__NPX",-0.0235298142543271,-0.01634056219307,0.0433297974749548,-0.543040023852585,0.587355901696143,0.595642525782018,0.592251687423796,477,-0.10867068802026,0.0616110595116061,0.776627432756021,"ADAMTS1","Q9UHI8","ADAMTS1"
"ADAMTS13__Cardiometabolic_o2csf__NPX",-0.0246657633852027,-0.0139148576448778,0.0647986921370126,-0.380652179415111,0.703631529392513,0.406754151193601,0.401758396677336,475,-0.151993299584459,0.102661772814054,0.851658078284331,"ADAMTS13","Q76LX8","ADAMTS13"
"ADAMTS15__Oncology_o2csf__NPX",-0.0465206890802151,-0.0258710318718765,0.0570911302640268,-0.814849677438036,0.415565856127505,0.551021066488393,0.54724813427401,476,-0.158702489451464,0.0656611112910342,0.665447024634366,"ADAMTS15","Q8TE58","ADAMTS15"
"ADAMTS16__Cardiometabolic_o2csf__NPX",0.0660346452246776,0.0636706544592608,0.0448550988154498,1.47217700927086,0.141638125731086,0.173589515177693,0.166600843001606,473,-0.0221052649726251,0.15417455542198,0.37314135017413,"ADAMTS16",NA,"ADAMTS16"
"ADAMTS4__Inflammation_II_o2csf__NPX",0.0249961264934207,0.0177956720208416,0.04502456584578,0.555166408023533,0.579041637471518,0.542126551445761,0.53827887540749,476,-0.0634753547008492,0.113467607687691,0.772240573080424,"ADAMTS4","O75173","ADAMTS4"
"ADAMTS8__Oncology_o2csf__NPX",-0.102657012106456,-0.0529491888248488,0.0411373181278995,-2.49547167336689,0.0129158173206015,0.798947952901641,0.797261981856791,477,-0.183489774175584,-0.0218242500373275,0.0742392640204824,"ADAMTS8",NA,"ADAMTS8"
"ADAMTSL2__Cardiometabolic_II_o2csf__NPX",-0.112684956876677,-0.0681731857461972,0.0415684908509706,-2.71082626695951,0.00695359092657505,0.717564701166339,0.715196270987441,477,-0.194364951670757,-0.0310049620825976,0.0483622248943295,"ADAMTSL2","Q86TH1","ADAMTSL2"
"ADAMTSL5__Cardiometabolic_II_o2csf__NPX",-0.0353419860120826,-0.0204035832628449,0.0598484812741833,-0.590524358507457,0.555120005758519,0.468010432831236,0.463530520686657,475,-0.152942502544058,0.0822585305198923,0.757774217870559,"ADAMTSL5",NA,"ADAMTSL5"
"ADCYAP1R1__Oncology_o2csf__NPX",0.0719180544375859,0.0561354303345635,0.054444618789382,1.32093962703274,0.187158839698741,0.199382906970623,0.19262664458219,474,-0.0350646067841845,0.178900715659356,0.44365082921428,"ADCYAP1R1","P41586","ADCYAP1R1"
"ADGRB3__Neurology_o2csf__NPX",-0.0317936081701362,-0.0221016025193597,0.0370183667405015,-0.858860370394221,0.390848940252338,0.704268513348612,0.701788584739376,477,-0.104532837830645,0.0409456214903722,0.651635198851758,"ADGRB3","O60242","ADGRB3"
"ADGRD1__Inflammation_II_o2csf__NPX",-0.0348958287707693,-0.0153450626791992,0.0733782704441069,-0.475560796943966,0.63460501429814,0.53503484553078,0.531135766667306,477,-0.17908044132649,0.109288783784952,0.808626303968588,"ADGRD1","Q6QNK2","ADGRD1"
