"apt_name","coef_x2m","coef_x2y","coef_m2y","acme","acme_p","ade","ade_p","total","total_p","prop_m","prop_m_p","prop_m_ci_lower","prop_m_ci_upper","p_adjusted","ade_p_adjusted","prop_m_p_adjusted","Protein_id","UniProt","EntrezGeneSymbol","symbol","ref_name","label"
"seq.10046.55",0.827957102765987,-0.0932542847713589,0.0143351530418028,0.0118688917801981,0.722,-0.0932542847713589,0,-0.0813853929911608,0,-0.145835651140582,0.722,-1.17056728619059,0.622760309601598,0.894051282051282,0,0.894051282051282,"cIAP.1__seq.10046.55__ANML","Q13490","BIRC2","BIRC2","BIRC2__seq.10046.55","BIRC2_1"
"seq.10833.64",0.124374496379784,-0.0868868242112905,0.0487170987551377,0.00605916462275441,0.256,-0.0868868242112906,0,-0.0808276595885362,0,-0.0749639993734742,0.256,-0.246706196258836,0.0539729010855622,0.798947368421053,0,0.794105263157895,"HHIP__seq.10833.64__ANML","Q96QV1","HHIP","HHIP","HHIP__seq.10833.64","HHIP"
"seq.12500.88",0.484848209357098,-0.0892782642364151,0.0174293819896424,0.00845060464787899,0.488,-0.0892782642364152,0,-0.0808276595885362,0,-0.104550901150645,0.488,-0.473487942779169,0.244623111332014,0.831407407407407,0,0.831407407407407,"SAE2__seq.12500.88__ANML","Q9UBT2","UBA2","UBA2","UBA2__seq.12500.88","UBA2"
"seq.12501.10",-0.278049145477978,-0.0632195697630442,0.0633272574717784,-0.0176080898254919,0.05,-0.063219569763044,0,-0.0808276595885359,0,0.217847329925526,0.05,0.00241743029432117,0.526261180375876,0.5152,0,0.5152,"TBCA__seq.12501.10__ANML","O75347","TBCA","TBCA","TBCA__seq.12501.10","TBCA"
"seq.12587.65",-0.576775875802202,-0.0633863098377861,0.0302393884392129,-0.01744134975075,0.316,-0.063386309837786,0.016,-0.080827659588536,0,0.215784421317375,0.316,-0.20054384991428,0.758405279020134,0.798947368421053,0.0171162790697674,0.794105263157895,"ARL2__seq.12587.65__ANML","P36404","ARL2","ARL2","ARL2__seq.12587.65","ARL2"
"seq.12650.43",0.173457172727607,-0.0752268677730967,-0.0338836431620499,-0.0058773609446003,0.522,-0.0752268677730967,0,-0.081104228717697,0,0.072466763293661,0.522,-0.196336906185042,0.315168718818105,0.83751724137931,0,0.83751724137931,"GNAI3__seq.12650.43__ANML","P08754","GNAI3","GNAI3","GNAI3__seq.12650.43","GNAI3"
"seq.13507.51",-0.23831096727415,-0.0796929646686551,0.00544590102360395,-0.00129781794061434,0.878,-0.0796929646686551,0,-0.0809907826092694,0,0.0160242671919286,0.878,-0.167130417245551,0.187617685622902,0.960888888888889,0,0.960888888888889,"TRADD__seq.13507.51__ANML","Q15628","TRADD","TRADD","TRADD__seq.13507.51","TRADD"
"seq.13732.79",-0.0595751333077177,-0.0825080275108822,-0.0457537867686466,0.002725787946075,0.566,-0.0825080275108823,0.002,-0.0797822395648073,0.002,-0.0341653475879282,0.568,-0.192018131517352,0.0730661721554592,0.839870967741935,0.0023,0.842375,"Cardiotrophin.1__seq.13732.79__ANML","Q16619","CTF1","CTF1","CTF1__seq.13732.79","CTF1_1"
"seq.14318.1",1.09965060892967,-0.103452300098299,0.0138138343599878,0.0151903913656143,0.716,-0.103452300098299,0.03,-0.0882619087326843,0,-0.172105856124422,0.716,-1.20246380551848,0.915205813324578,0.894051282051282,0.0306666666666667,0.894051282051282,"VPS29__seq.14318.1__ANML","Q9UBQ0","VPS29","VPS29","VPS29__seq.14318.1","VPS29"
"seq.14341.8",-0.0812210151170406,-0.0810814200999935,-0.00377196421706865,0.000306362762695473,0.998,-0.0810814200999934,0,-0.080775057337298,0,-0.00379278917025305,0.998,-0.167290570508955,0.161582827349705,0.998,0,0.998,"FA69C__seq.14341.8__ANML","Q0P6D2","DIPK1C","DIPK1C","DIPK1C__seq.14341.8","DIPK1C"
"seq.15364.101",0.0589824001722448,-0.0864127337825751,0.0946905208626479,0.00558507419403893,0.222,-0.0864127337825753,0,-0.0808276595885364,0,-0.0690985514422967,0.222,-0.251713918660638,0.0362048079451246,0.798947368421053,0,0.794105263157895,"Apo_C.I__seq.15364.101__ANML","P02654","APOC1","APOC1","APOC1__seq.15364.101","APOC1"
"seq.15548.35",0.303239969655695,-0.103729558582005,0.0798528847953429,0.0242145863622595,0.142,-0.103729558582005,0,-0.0795149722197458,0,-0.304528640157739,0.142,-0.965976852833816,0.103922226591401,0.798947368421053,0,0.794105263157895,"SERA__seq.15548.35__ANML","O43175","PHGDH","PHGDH","PHGDH__seq.15548.35","PHGDH_1"
"seq.17467.1",0.156448848249222,-0.073346240069959,-0.0446818683791758,-0.00699042684554544,0.282,-0.0733462400699589,0,-0.0803366669155044,0,0.0870141507476002,0.282,-0.11622288130371,0.283815841632844,0.798947368421053,0,0.794105263157895,"DHRS9__seq.17467.1__ANML","Q9BPW9","DHRS9","DHRS9","DHRS9__seq.17467.1","DHRS9"
"seq.17671.58",0.467339835394762,-0.097456748505012,0.0350666591256538,0.0163880467036272,0.548,-0.097456748505012,0,-0.0810687018013847,0,-0.202150106508148,0.548,-0.90431284317795,0.403809121532744,0.839870967741935,0,0.840266666666667,"ING4__seq.17671.58__ANML","Q9UNL4","ING4","ING4","ING4__seq.17671.58","ING4"
"seq.19158.1",0.552090558792246,-0.119926956142583,0.0706590074289057,0.0390101708951299,0.01,-0.119926956142583,0,-0.0809167852474534,0,-0.482102332363205,0.01,-1.11946213020487,-0.116050262683079,0.23,0,0.23,"PAF__seq.19158.1__ANML","Q15004","PCLAF","PCLAF","PCLAF__seq.19158.1","PCLAF"
"seq.19823.75",0.180542732747744,-0.0818147160429333,0.00429353815999301,0.00077516711256186,0.898,-0.0818147160429332,0,-0.0810395489303714,0,-0.00956529401746645,0.898,-0.225236737559328,0.148482426766168,0.960888888888889,0,0.960888888888889,"SIR1__seq.19823.75__ANML","Q96EB6","SIRT1","SIRT1","SIRT1__seq.19823.75","SIRT1"
"seq.20089.172",0.104332071182206,-0.0848718745952524,0.0315234405115201,0.00328890583935596,0.586,-0.0848718745952524,0,-0.0815829687558964,0,-0.0403136327288685,0.586,-0.196031376720851,0.102579045679117,0.842375,0,0.842375,"ST1C4__seq.20089.172__ANML","O75897","SULT1C4","SULT1C4","SULT1C4__seq.20089.172","SULT1C4"
"seq.20133.1",-0.176773060929713,-0.0933255819919219,-0.0674329405357948,0.0119203273060037,0.114,-0.0933255819919219,0,-0.0814052546859182,0,-0.146431914647221,0.114,-0.387642546622159,0.0314766760041853,0.798947368421053,0,0.794105263157895,"MAGE.3__seq.20133.1__ANML","P43357","MAGEA3","MAGEA3","MAGEA3__seq.20133.1","MAGEA3_2"
"seq.20241.9",-0.157503711482462,-0.0697287621300631,0.0704675296474446,-0.011098897458473,0.056,-0.0697287621300631,0,-0.080827659588536,0,0.137315586211124,0.056,-0.00409971481821572,0.360353529134805,0.5152,0,0.5152,"SNP23__seq.20241.9__ANML","O00161","SNAP23","SNAP23","SNAP23__seq.20241.9","SNAP23"
"seq.20387.277",-0.217095419476687,-0.0670775643825857,0.0633366435786402,-0.0137500952059503,0.018,-0.0670775643825858,0.002,-0.0808276595885361,0,0.170116211157752,0.018,0.0188253813748854,0.40814158678595,0.276,0.0023,0.276,"CHCH7__seq.20387.277__ANML","Q9BUK0","CHCHD7","CHCHD7","CHCHD7__seq.20387.277","CHCHD7"
"seq.20398.60",-0.370304605958964,-0.0815758119687081,-0.00202037017129342,0.000748152380172071,0.922,-0.0815758119687082,0,-0.0808276595885362,0,-0.0092561430577186,0.922,-0.158643022379502,0.120274576060588,0.960888888888889,0,0.960888888888889,"POP7__seq.20398.60__ANML","O75817","POP7","POP7","POP7__seq.20398.60","POP7"
"seq.21115.48",-0.627024451989654,-0.0688453954296794,0.0191097239044426,-0.0119822641588567,0.436,-0.0688453954296793,0.004,-0.080827659588536,0,0.148244601165666,0.436,-0.235343197851436,0.60325721698937,0.8096,0.00438095238095238,0.8096,"BN3D2__seq.21115.48__ANML","Q7Z5W3","BCDIN3D","BCDIN3D","BCDIN3D__seq.21115.48","BCDIN3D"
"seq.21569.49",0.293693530132149,-0.084348215754779,0.0119871764442981,0.00352055616624284,0.69,-0.084348215754779,0.002,-0.0808276595885362,0.002,-0.0435563294070952,0.688,-0.304591731556902,0.143886567746781,0.894051282051282,0.0023,0.894051282051282,"STK10__seq.21569.49__ANML","O94804","STK10","STK10","STK10__seq.21569.49","STK10"
"seq.21655.18",0.138225366986208,-0.0817368043097589,-0.00162538888556709,-0.000224669975202817,0.932,-0.0817368043097588,0,-0.0819614742849616,0,0.00274116561668584,0.932,-0.156806327247517,0.0996192013043365,0.960888888888889,0,0.960888888888889,"FOPNL__seq.21655.18__ANML","Q96NB1","CEP20","CEP20","CEP20__seq.21655.18","CEP20"
"seq.21823.5",-0.171375584012319,-0.0769374697056881,0.0239418501347185,-0.0041030485491728,0.654,-0.0769374697056881,0,-0.0810405182548609,0,0.0506295941527582,0.654,-0.139922162743413,0.313691820283298,0.884823529411765,0,0.884823529411765,"PPM1G__seq.21823.5__ANML","O15355","PPM1G","PPM1G","PPM1G__seq.21823.5","PPM1G"
"seq.22055.31",0.21675771470178,-0.0884197229344404,0.0399368576723998,0.00865662200143963,0.294,-0.0884197229344403,0,-0.0797631009330007,0,-0.108529155714633,0.294,-0.462321119612839,0.0922124387004683,0.798947368421053,0,0.794105263157895,"FOXO1A__seq.22055.31__ANML","Q12778","FOXO1","FOXO1","FOXO1__seq.22055.31","FOXO1"
"seq.22088.3",-0.0844520701040768,-0.0795522321706139,0.0141064290153228,-0.00119131713212023,0.754,-0.0795522321706139,0,-0.0807435493027341,0,0.0147543319857489,0.754,-0.0968945139799078,0.150911795384785,0.894051282051282,0,0.894051282051282,"BTG1__seq.22088.3__ANML","P62324","BTG1","BTG1","BTG1__seq.22088.3","BTG1"
"seq.22792.21",-0.106072380835447,-0.085925819627871,-0.0419945713449298,0.00445446416472078,0.298,-0.0859258196278709,0,-0.0814713554631502,0,-0.0546752185402826,0.298,-0.200969135434908,0.0609730840644101,0.798947368421053,0,0.794105263157895,"SYWM__seq.22792.21__ANML","Q9UGM6","WARS2","WARS2","WARS2__seq.22792.21","WARS2"
"seq.22821.50",1.58232789760579,-0.091071934869072,0.00647417978033277,0.0102442752805359,0.87,-0.0910719348690721,0.136,-0.0808276595885362,0,-0.126742198557842,0.87,-1.72684091068729,1.36205499955726,0.960888888888889,0.136,0.960888888888889,"UNG__seq.22821.50__ANML","P13051","UNG","UNG","UNG__seq.22821.50","UNG"
"seq.22992.6",0.081579463150061,-0.0761592014006197,-0.0526120368855446,-0.00429206172435394,0.248,-0.0761592014006196,0.002,-0.0804512631249735,0,0.0533498363808984,0.248,-0.0422421639706743,0.194336913562789,0.798947368421053,0.0023,0.794105263157895,"MARE3__seq.22992.6__ANML","Q9UPY8","MAPRE3","MAPRE3","MAPRE3__seq.22992.6","MAPRE3_2"
"seq.23245.5",0.0928198238179768,-0.0865146450456362,0.0612690826504105,0.00568698545710016,0.286,-0.0865146450456362,0,-0.080827659588536,0,-0.0703593978354751,0.286,-0.270694782300331,0.0499960866761926,0.798947368421053,0,0.794105263157895,"SPC1L__seq.23245.5__ANML","Q9H0A9","SPATC1L","SPATC1L","SPATC1L__seq.23245.5","SPATC1L"
"seq.23356.32",0.453992282777765,-0.0794107152494085,0.000608191443013185,0.000276114221579461,0.94,-0.0794107152494086,0,-0.0791346010278291,0,-0.00348917184130821,0.94,-0.248862216952739,0.232421428725201,0.960888888888889,0,0.960888888888889,"CCD24__seq.23356.32__ANML","Q8N4L8","CCDC24","CCDC24","CCDC24__seq.23356.32","CCDC24"
"seq.23631.1",-0.107685228843249,-0.0757910074479073,0.0467719871586134,-0.00503665214062876,0.434,-0.0757910074479073,0.004,-0.0808276595885361,0,0.0623134724705442,0.434,-0.114442283948881,0.293921987259219,0.8096,0.00438095238095238,0.8096,"GALK2__seq.23631.1__ANML","Q01415","GALK2","GALK2","GALK2__seq.23631.1","GALK2"
"seq.24488.8",0.122473150871132,-0.0792611858274108,-0.0241884085215071,-0.00296243060618711,0.488,-0.0792611858274108,0,-0.0822236164335979,0,0.0360289504972031,0.488,-0.100566370840235,0.157607396313578,0.831407407407407,0,0.831407407407407,"HID1__seq.24488.8__ANML","Q8IV36","HID1","HID1","HID1__seq.24488.8","HID1"
