"coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","AIC","Protein_id","p_adjusted","symbol","label"
-0.0354633478758348,-0.0256502266104891,0.0195432339682805,-1.8146100043316,0.0696590012735324,0.204420340390797,0.203621966422298,3986,-0.0737790172397248,0.0028523214880551,6739.18692427947,"CSF_AARSD1_NPX",0.66079996900054,"AARSD1","AARSD1"
0.003795785956443,0.00265638053886843,0.0164491171398626,0.230759251342696,0.817513775252234,0.476534929503653,0.476005508446261,3955,-0.0284537606232614,0.0360453325361474,5284.77295416302,"CSF_ABHD14B_NPX",0.972858742911262,"ABHD14B","ABHD14B"
0.00740757934946367,0.00441910844451452,0.0150998791231063,0.490572095913559,0.623756136840028,0.676977754067535,0.676653515928582,3985,-0.0221966315479547,0.037011790246882,4680.77010055395,"CSF_ABL1_NPX",0.944423675117813,"ABL1","ABL1"
-0.0279048083760998,-0.0140722390015525,0.0267678511476068,-1.04247472919001,0.297256185266259,0.289516912530871,0.288788958547809,3904,-0.0803851030505417,0.0245754862983421,8972.63212699247,"CSF_ACAA1_NPX",0.837487780788939,"ACAA1","ACAA1"
-0.0125065656953171,-0.0170621840980187,0.0108666101934682,-1.15091693478014,0.249835846223453,0.130254378813878,0.129376512933297,3963,-0.0338112370680356,0.00879810567740129,2043.23460011239,"CSF_ACAN_NPX",0.80502995278391,"ACAN","ACAN"
-0.0148312164875801,-0.0123797411126847,0.016866584494876,-0.87932541956469,0.379278742044402,0.223996417266378,0.223204778824415,3921,-0.047899322305442,0.0182368893302818,5407.09143838807,"CSF_ACE2_NPX",0.866865274907457,"ACE2","ACE2"
-0.0154895639320933,-0.0186266079986122,0.0121845852619256,-1.27124260687765,0.203716122721911,0.140930186829674,0.140072831726709,4008,-0.039378126214917,0.00839899835073051,3009.175014782,"CSF_ACP5_NPX",0.795539082329948,"ACP5","ACP5"
-0.013681824015046,-0.00861549661867602,0.0238619852103943,-0.573373250147107,0.566424054645332,0.0930136895417516,0.0921116643697394,4022,-0.0604645341576995,0.0331008861276076,8432.44682968857,"CSF_ACP6_NPX",0.928369845799335,"ACP6","ACP6"
0.0156650345235781,0.0156498418482114,0.0144121579152557,1.08693192342808,0.277133896557451,0.190534452159464,0.189706354412313,3910,-0.0125910227210429,0.0439210917681992,4148.67741215377,"CSF_ACTA2_NPX",0.821611666105584,"ACTA2","ACTA2"
-0.0118863154099338,-0.020809790738923,0.00823628879115448,-1.44316399185751,0.149053018156602,0.173750362181994,0.172919543038888,3978,-0.0280340579682913,0.00426142714842376,-170.693093409056,"CSF_ACVRL1_NPX",0.765287068922862,"ACVRL1","ACVRL1"
-0.0847938060789855,-0.0522876485093767,0.0223036157981476,-3.80179639240504,0.000145785127368798,0.242342009451444,0.241586429306294,4011,-0.128521284962702,-0.0410663271952686,7883.38973781138,"CSF_ACY1_NPX",0.0240363228749305,"ACY1","ACY1"
0.0122776391520333,0.0144629677886819,0.0118168866728203,1.03899102123682,0.29887115096106,0.218827243277571,0.218053038365062,4036,-0.010889980887833,0.0354452591918997,2800.16196237012,"CSF_ADA_NPX",0.837487780788939,"ADA","ADA"
0.00520797958429331,0.00554822288612432,0.0143422776541738,0.363120817339477,0.716533913403742,0.0718066695721541,0.0708740462810937,3981,-0.0229109171682415,0.0333268763368281,4269.03573175465,"CSF_ADA2_NPX",0.946310406781071,"ADA2","ADA2"
0.00942061476008888,0.0124280580012143,0.0119333380014411,0.789436682255311,0.429904508264916,0.0286978247421688,0.027707962652734,3925,-0.0139755126381452,0.0328167421583229,2694.71242209256,"CSF_ADAM15_NPX",0.884223127742999,"ADAM15","ADAM15"
-0.00961343842338728,-0.0117934553347994,0.0126044870312136,-0.762699695717934,0.445687655405589,0.0482379227960554,0.0472825781765284,3985,-0.0343252847423967,0.0150984078956222,3231.24346367177,"CSF_ADAM22_NPX",0.889352522662591,"ADAM22","ADAM22"
-0.00369004113983557,-0.0044988622933028,0.0127757238346994,-0.288832256205575,0.772724569190454,0.0211822247132672,0.0202128582608913,4039,-0.0287375056525341,0.0213574233728629,3438.55429129809,"CSF_ADAM23_NPX",0.961197392752504,"ADAM23","ADAM23"
0.0204999338577715,0.030923628300179,0.00991091573356648,2.06841975140016,0.0386641806333127,0.100159871911249,0.0992671733714779,4032,0.00106906304957694,0.039930804665966,1364.07605133197,"CSF_ADAM8_NPX",0.56406334438641,"ADAM8","ADAM8"
-0.00974981858340022,-0.0176491855870246,0.0085610183614862,-1.13886201053629,0.254828054072915,0.0286712850046864,0.027712184817083,4051,-0.0265341210599096,0.00703448389310913,216.178920473774,"CSF_ADAMTS13_NPX",0.81384552862512,"ADAMTS13","ADAMTS13"
-0.00617272618810616,-0.00593362533190963,0.0160414818451261,-0.384797754203839,0.700407828605512,0.0549102269893626,0.0539601493085275,3979,-0.0376230196205493,0.025277567244337,5143.18903020731,"CSF_ADAMTS15_NPX",0.944423675117813,"ADAMTS15","ADAMTS15"
-0.002397317825557,-0.003396625645674,0.0104545257341678,-0.229309094120072,0.818640670067856,0.142685785462241,0.141809410083209,3913,-0.0228941517638316,0.0180995161127176,1641.15468610337,"CSF_ADAMTS16_NPX",0.972858742911262,"ADAMTS16","ADAMTS16"
-0.0204870616012286,-0.0188153869981985,0.0170519398069839,-1.20145049965739,0.229647379741897,0.0167426318994304,0.0157628039292255,4014,-0.0539183301619167,0.0129442069594595,5705.47786991021,"CSF_ADAMTS8_NPX",0.797657249660095,"ADAMTS8","ADAMTS8"
-0.0108002923999409,-0.0174352421224259,0.00993770105443995,-1.08679988870419,0.277192715251694,0.00180667434119272,0.000778404111309916,3883,-0.0302839017330978,0.00868331693321601,1193.27610938631,"CSF_ADCYAP1R1_NPX",0.821611666105584,"ADCYAP1R1","ADCYAP1R1"
0.0159594953820908,0.0202369320575071,0.0124062887149342,1.28640367387867,0.198377078384281,0.0165761879184787,0.0155873253623384,3978,-0.00836378435629876,0.0402827751204804,3092.59584408289,"CSF_ADGRB3_NPX",0.795539082329948,"ADGRB3","ADGRB3"
0.0127741932565841,0.0191176129390231,0.00996205989977198,1.28228432524046,0.199817120922823,0.11051430675358,0.109626153290528,4006,-0.00675698643933589,0.0323053729525041,1387.59710330192,"CSF_ADGRE2_NPX",0.795539082329948,"ADGRE2","ADGRE2"
0.0013973060184107,0.00198676607968178,0.0105218341483125,0.132800612394636,0.894357693619841,0.0985045212264546,0.0976106238751669,4034,-0.0192312993557477,0.0220259113925691,1860.68228019933,"CSF_ADGRE5_NPX",0.982224871705609,"ADGRE5","ADGRE5"
-0.0113170605804182,-0.00945493263156065,0.0180994220746059,-0.625271930438954,0.531828537738568,0.0931655259036906,0.0922518387761377,3970,-0.046802094528974,0.0241679733681375,6091.68234894373,"CSF_ADGRG1_NPX",0.927367083306578,"ADGRG1","ADGRG1"
-0.00917233120642667,-0.0128530284082112,0.0103702801198467,-0.884482492316926,0.376488824329086,0.154165982644214,0.153322468291329,4011,-0.0295038419831003,0.0111591795702469,1732.44579032086,"CSF_ADGRG2_NPX",0.866865274907457,"ADGRG2","ADGRG2"
-0.0993323287087625,-0.0431815111034055,0.0336328948712956,-2.95342785950724,0.00316131169081148,0.162228925739566,0.161375146300829,3925,-0.165271925247905,-0.0333927321696199,10838.9976664587,"CSF_ADH4_NPX",0.184819146181109,"ADH4","ADH4"
0.00480904676638552,0.00639639623620173,0.010846917101632,0.443356091074207,0.657532001532225,0.162607272476279,0.161775700750833,4028,-0.016456910223149,0.02607500375592,2092.22115875141,"CSF_ADM_NPX",0.944423675117813,"ADM","ADM"
0.0204771632142873,0.0120860501991224,0.0258580081579628,0.791907988008793,0.428461570885602,0.0748782055553973,0.0739474995247689,3976,-0.0302190342259932,0.0711733606545679,8935.58062400691,"CSF_AFP_NPX",0.884223127742999,"AFP","AFP"
0.0144954116142681,0.0149814391820213,0.0150786511046158,0.961320181341076,0.336449528762258,0.0334444408971461,0.0324742471113465,3985,-0.0150671804906285,0.0440580037191647,4662.5660055272,"CSF_AGER_NPX",0.850474816810609,"AGER","AGER"
-0.0147135368880494,-0.00632477621679541,0.0365717760136873,-0.402319452097232,0.687471051424953,0.0400396316178328,0.0390522720206281,3889,-0.0864152161590113,0.0569881423829125,11350.68779747,"CSF_AGR2_NPX",0.944423675117813,"AGR2","AGR2"
0.00279073329610855,0.00366934368169717,0.0110877252260086,0.251695748156016,0.801289160884648,0.149936337538796,0.149087123090783,4004,-0.0189473799735101,0.0245288465657272,2238.52087572343,"CSF_AGRN_NPX",0.972858742911262,"AGRN","AGRN"
