"coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","AIC","Protein_id","p_adjusted","symbol","label"
-0.174245153808162,-0.0895343710703768,0.107524781909442,-1.62051157615844,0.105976634334993,0.0217282713785273,0.0111236997945546,369,-0.385683356318114,0.0371930487017899,1037.97983032764,"PSMB10__TPM",0.177395670517271,"PSMB10","PSMB10"
-0.264606463355149,-0.128611833899511,0.112953760608926,-2.34260870933976,0.0196787698349351,0.0303544347868593,0.0198717800277984,370,-0.486718308560475,-0.0424946181498228,1078.8669539577,"MORF4L2__TPM",0.0802012134742595,"MORF4L2","MORF4L2"
-0.151675359418763,-0.0724224646130939,0.114248717719093,-1.32758916202186,0.18513236777006,0.0426519333964453,0.0323022245682988,370,-0.376333603359733,0.0729828845222074,1087.41640602962,"HSPA1L__TPM",0.268965892798012,"HSPA1L","HSPA1L"
0.372613922801474,0.184078486334738,0.107958212020863,3.4514643752109,0.000621964213706703,0.0849392245384998,0.0750466756145919,370,0.160325305337535,0.584902540265413,1044.94122123237,"RASSF2__TPM",0.0301363565915813,"RASSF2","RASSF2"
-0.368355990069043,-0.178436276727441,0.111244927061605,-3.31121606889143,0.0010203410620743,0.0657955664512955,0.0556960590615798,370,-0.587107591487016,-0.149604388651069,1067.43379176539,"WNT10B__TPM",0.0301363565915813,"WNT10B","WNT10B"
-0.271827343629898,-0.133141165018399,0.111360006663465,-2.44097815521306,0.0151156707447339,0.0429214550413979,0.0325746599607645,370,-0.490805237139226,-0.0528494501205704,1068.20924366252,"MAD2L1BP__TPM",0.0802012134742595,"MAD2L1BP","MAD2L1BP"
-0.123438446210062,-0.0613397861560993,0.111607775820003,-1.10600220551961,0.269444164603098,0.0104831593065808,-0.000214320052266848,370,-0.342903552046337,0.0960266596262127,1069.87609383991,"MCAM__TPM",0.357710356455837,"MCAM","MCAM"
0.105579031767562,0.0525046024022831,0.11112395479783,0.950101460658459,0.342680879282005,0.0175613552114842,0.00694039688944637,370,-0.11293469025108,0.324092753786204,1066.61776745458,"HES5__TPM",0.418832185789117,"HES5","HES5"
0.187303233755841,0.0923418561375271,0.110804265701507,1.69039731972424,0.0917941820554959,0.0400021293775902,0.0296237740195102,370,-0.0305818528398335,0.405188320351516,1064.45700585747,"FOXO1__TPM",0.164375628331935,"FOXO1","FOXO1"
-0.260069009787649,-0.127922199266696,0.111118075793638,-2.34047438213954,0.0197899098183238,0.0389749423890889,0.0285854823068089,370,-0.478571171354811,-0.0415668482204874,1066.57808771323,"ATG7__TPM",0.0802012134742595,"ATG7","ATG7"
