"coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","AIC","Protein_id","p_adjusted","symbol","label"
0.041294195749583,0.0198075837635669,0.110894682048915,0.372373092979955,0.709829437621703,0.0220967435195718,0.00881001449130525,368,-0.176772574382391,0.259360965881557,1039.83893436135,"PSMB10__TPM",0.926633713549166,"PSMB10","PSMB10"
0.0205414577251865,0.00931629668437292,0.116525195955631,0.176283399969635,0.860168009465911,0.030436087931017,0.0172983655452585,369,-0.208595282126364,0.249678197576737,1080.83537415218,"MORF4L2__TPM",0.926633713549166,"MORF4L2","MORF4L2"
0.0689400703266123,0.0307157806317323,0.117811409444831,0.585173122463117,0.558788978004712,0.0435395172760561,0.0305793481334553,369,-0.162725897330575,0.3006060379838,1089.06857188619,"HSPA1L__TPM",0.926633713549166,"HSPA1L","HSPA1L"
0.178185365796964,0.0821386492563546,0.110989439497618,1.60542630545303,0.109255449617705,0.0912864131649282,0.0789732209313907,369,-0.0400657868045624,0.396436518398491,1044.33102405674,"RASSF2__TPM",0.926633713549166,"RASSF2","RASSF2"
0.0259004121723394,0.0117072167509134,0.114759243350618,0.225693472840417,0.821564784805877,0.0659245082159724,0.053267658733804,369,-0.199763734311514,0.251564558656193,1069.38202954156,"WNT10B__TPM",0.926633713549166,"WNT10B","WNT10B"
0.0808120855067978,0.0369340637161715,0.114808836672855,0.703883845954033,0.481949044650649,0.044204791343837,0.0312536367550001,369,-0.144949581964536,0.306573752978132,1069.70607278184,"MAD2L1BP__TPM",0.926633713549166,"MAD2L1BP","MAD2L1BP"
0.0432666160141854,0.0200620961829913,0.115119468891904,0.375840997449461,0.707251081376059,0.0108618101319622,-0.00254114637031466,369,-0.183105882903361,0.269639114931732,1071.73256800134,"MCAM__TPM",0.926633713549166,"MCAM","MCAM"
-0.151331836784604,-0.0702233542956652,0.114371359243575,-1.32316200301786,0.186600806338266,0.0222006228945695,0.00895130884165041,369,-0.376233242652584,0.0735695690833761,1066.84274971702,"HES5__TPM",0.926633713549166,"HES5","HES5"
0.153463902660585,0.0705977939657643,0.114033042795677,1.34578451033319,0.179198303058213,0.044691003268295,0.0317464369169169,369,-0.0707722331147457,0.377700038435915,1064.6209228238,"FOXO1__TPM",0.926633713549166,"FOXO1","FOXO1"
-0.0246904435867378,-0.0113322924401682,0.114629090271459,-0.215394220858484,0.829578977868147,0.0390957576616887,0.0260753749741778,369,-0.250098655274727,0.200717768101251,1068.53094162177,"ATG7__TPM",0.926633713549166,"ATG7","ATG7"
0.097219428114868,0.0440134069134661,0.115833189609374,0.83930545677558,0.401841335240653,0.0453536022485184,0.0324180142031055,369,-0.130556540988026,0.324995397217762,1076.36808287804,"PHB2__TPM",0.926633713549166,"PHB2","PHB2"
0.158800839527893,0.0710868097606371,0.117085715117035,1.35627851244843,0.175839857072426,0.0463413687771261,0.0334191651020195,369,-0.0714381128727559,0.389039791928541,1084.43443702001,"BCDIN3D__TPM",0.926633713549166,"BCDIN3D","BCDIN3D"
0.0672480092274706,0.0310622277047233,0.11414012786028,0.589170614122576,0.55610734506227,0.0350702409318945,0.0219953119472318,369,-0.157198700084241,0.291694718539182,1065.32489519809,"RNGTT__TPM",0.926633713549166,"RNGTT","RNGTT"
0.0297275330411955,0.0136775454094351,0.115499961563737,0.257381324103651,0.79702788417407,0.0196640553089895,0.00638037042157746,369,-0.197393171872884,0.256848237955275,1074.20737909808,"DCUN1D5__TPM",0.926633713549166,"DCUN1D5","DCUN1D5"
0.166335410499462,0.0757844676810595,0.116249604081327,1.43084711396604,0.153320335278211,0.0261622564947733,0.0129666231139437,369,-0.0622594017192739,0.394930222718198,1079.05946024509,"TCF12__TPM",0.926633713549166,"TCF12","TCF12"
0.0844933684082457,0.0387617117382935,0.116085986413613,0.727851578115526,0.467166034961207,0.0154610627286139,0.00212042672222656,369,-0.143779703789761,0.312766440606253,1078.00311523303,"PPIL1__TPM",0.926633713549166,"PPIL1","PPIL1"
-0.0375015724590158,-0.0171903993389463,0.114368506557599,-0.327901216757857,0.74317232245735,0.0458898140056477,0.0329614917022013,369,-0.262397368766258,0.187394223848226,1066.82404275071,"DMKN__TPM",0.926633713549166,"DMKN","DMKN"
0.0609502321823743,0.0279641240732262,0.115671363988615,0.526925853389031,0.598561698671912,0.0222764337394249,0.00902814693372611,369,-0.166507520805447,0.288407985170195,1075.31955719291,"ZW10__TPM",0.926633713549166,"ZW10","ZW10"
0.0722584622804335,0.0327435692136536,0.117109997189797,0.617013611257511,0.537606266302388,0.022368459946603,0.00912142010848105,369,-0.158028238720369,0.302545163281236,1084.58996125619,"CD72__TPM",0.926633713549166,"CD72","CD72"
0.059469846956223,0.026495978490664,0.118042521946041,0.503800206703543,0.614702422666518,0.0398128270257737,0.0268021607253099,369,-0.172650583485876,0.291590277398322,1090.53841748397,"NPY__TPM",0.926633713549166,"NPY","NPY"
0.0619227527258882,0.0279786787432954,0.114856738280737,0.539130343180512,0.590122047717461,0.0650691075871441,0.0524006673105472,369,-0.163933109122668,0.287778614574445,1070.0189294774,"ARL2__TPM",0.926633713549166,"ARL2","ARL2"
0.020533711127823,0.0097256092529341,0.112727029711084,0.182154281723294,0.855561676601307,0.0103821438608702,-0.00302731218437557,369,-0.201134262646552,0.242201684902198,1055.98165372007,"S100A13__TPM",0.926633713549166,"S100A13","S100A13"
0.0522418189831333,0.0236346084873651,0.117854521596587,0.443273777496255,0.657827493388322,0.013117606195672,-0.000254783964278138,369,-0.179508924999213,0.28399256296548,1089.34297823789,"UBL3__TPM",0.926633713549166,"UBL3","UBL3"
0.147079561454469,0.067756131659334,0.115275423707568,1.27589694944502,0.202794497009253,0.0210090752314529,0.00774361554624226,369,-0.0795996091466764,0.373758732055614,1072.74792149544,"PCLAF__TPM",0.926633713549166,"PCLAF","PCLAF"
0.0679114039751255,0.0312537555704083,0.113619986745241,0.597706494433911,0.550402419024117,0.0508362779065103,0.0379749808591731,369,-0.155512492730391,0.291335300680642,1061.89930406558,"KCNMB3__TPM",0.926633713549166,"KCNMB3","KCNMB3"
-0.0257981530258478,-0.0116495457113266,0.117419981077979,-0.21970837321729,0.826219772753507,0.0240278604042951,0.0108033056672259,369,-0.256694410586175,0.205098104534479,1086.57254832873,"BOLA3__TPM",0.926633713549166,"BOLA3","BOLA3"
-0.0153398533628292,-0.00696809571704162,0.114259086164137,-0.134254997810791,0.893274132124138,0.0648528613361969,0.052181490893598,369,-0.240020483911063,0.209340777185405,1066.10614776361,"SMIM24__TPM",0.929487948291333,"SMIM24","SMIM24"
-0.0347567321534485,-0.0161255895351309,0.113225770342903,-0.306968387569263,0.759040589494951,0.0420197545202126,0.0290389923863401,369,-0.257405436330971,0.187891972024074,1059.29257601227,"KRT19__TPM",0.926633713549166,"KRT19","KRT19"
0.123116410366458,0.0561588648279309,0.117036380452128,1.05194991412792,0.293510915469022,0.0106290060678267,-0.00277710496106454,369,-0.107025529674024,0.35325835040694,1084.11835408782,"SIRT1__TPM",0.926633713549166,"SIRT1","SIRT1"
0.197877094237879,0.0906332168190519,0.11453254157656,1.72769320853329,0.0848799310428511,0.0446682873646373,0.0317234132096865,369,-0.0273412627752919,0.423095451251051,1067.89897260605,"UNG__TPM",0.926633713549166,"UNG","UNG"
0.242140655470099,0.109854597561219,0.11572054322796,2.09246041122622,0.0370800737584028,0.0431703328562022,0.0302051612146873,369,0.0145861957530646,0.469695115187134,1075.63836203364,"SNAP23__TPM",0.926633713549166,"SNAP23","SNAP23"
0.0277696993247211,0.0126044027099271,0.11739771192189,0.236543786672755,0.813141986268202,0.0143241667500254,0.000968125649077223,369,-0.203082767862343,0.258622166511785,1086.43029442185,"ST8SIA1__TPM",0.926633713549166,"ST8SIA1","ST8SIA1"
0.247036629884157,0.110535047450879,0.114387173215297,2.15965324555395,0.0314431750100193,0.0906216532782818,0.0782994534582044,369,0.0221041272057859,0.471969132562529,1066.94644402457,"CDA__TPM",0.926633713549166,"CDA","CDA"
0.0875806357954344,0.0407637666180017,0.114422772995146,0.765412631619668,0.444515152762002,0.0153769002350158,0.00203512381543614,369,-0.137421870777177,0.312583142368046,1067.17982404624,"CAPN13__TPM",0.926633713549166,"CAPN13","CAPN13"
0.0435953166166808,0.0196495251213436,0.117890585100586,0.369794726012128,0.711747583656658,0.0198436683783156,0.00656241727233065,369,-0.18822634313342,0.275416976366782,1089.57244326127,"VPS29__TPM",0.926633713549166,"VPS29","VPS29"
0.0434167818865963,0.0199164890094145,0.113143251261601,0.383732846656593,0.701397468645168,0.064852173703522,0.0521807939434071,369,-0.179069655640267,0.26590321941346,1058.74577580719,"TP53I11__TPM",0.926633713549166,"TP53I11","TP53I11"
0.0520302109689929,0.0237441084697503,0.113737956494251,0.45745688222931,0.647611907896665,0.0647578722761867,0.0520852147189536,369,-0.171625663065267,0.275686085003253,1062.67761265191,"HDAC6__TPM",0.926633713549166,"HDAC6","HDAC6"
0.0352759153885079,0.0160534440757998,0.116849999066674,0.30189059195781,0.76290554046184,0.0183652173260561,0.00506393300798103,369,-0.194499521745186,0.265051352522202,1082.92302096097,"LRRN1__TPM",0.926633713549166,"LRRN1","LRRN1"
0.0589497239041849,0.0276066594615901,0.113512434992102,0.519323930530488,0.603846213580427,0.0190119817510088,0.00571946117852928,369,-0.164262681562226,0.282162129370596,1061.18902395439,"CEP20__TPM",0.926633713549166,"CEP20","CEP20"
0.0182733193319673,0.00850889507635802,0.110569750422461,0.165265086175462,0.868825839665425,0.0797691987825009,0.0672999467334833,369,-0.199152550929167,0.235699189593102,1041.4896417339,"TMCC3__TPM",0.926633713549166,"TMCC3","TMCC3"
0.208829088236842,0.095145679071686,0.116286595466332,1.79581393194458,0.0733421008263483,0.0255307823917235,0.0123265924512319,369,-0.0198384643475545,0.437496640821239,1079.29807719197,"DHRS9__TPM",0.926633713549166,"DHRS9","DHRS9"
0.040356290052146,0.0193174638011007,0.110298165751647,0.365883600848035,0.714662168475714,0.034302663518862,0.0211817757949336,368,-0.176537471781568,0.25725005188586,1034.90641521121,"TRADD__TPM",0.926633713549166,"TRADD","TRADD"
0.037590382508637,0.0172603454094738,0.11579452292898,0.324630056394742,0.745645031527028,0.0186268581069096,0.00532911905686773,369,-0.190109551904817,0.265290316922091,1076.1176809702,"WARS2__TPM",0.926633713549166,"WARS2","WARS2"
