"apt_name","Protein_id","coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","p_adjusted","UniProt","EntrezGeneSymbol","symbol","ref_name","label"
"seq.10000.28","seq_10000_28",0.0145111512627642,0.0145111512627642,0.0436570017741729,0.332390010148357,0.739690332955818,0.0388795279387038,0.0309690713785287,729,-0.0711972982250883,0.100219600750617,0.967872332312064,"P43320","CRYBB2","CRYBB2","CRYBB2__seq.10000.28","CRYBB2"
"seq.10001.7","seq_10001_7",0.0368651755619537,0.0368651755619537,0.0249133786244986,1.4797340865563,0.139372696891331,0.560197480660859,0.556607256013193,735,-0.0120446895202314,0.0857750406441389,0.691678076126618,"P04049","RAF1","RAF1","RAF1__seq.10001.7","RAF1"
"seq.10003.15","seq_10003_15",0.0224430026907651,0.0224430026907651,0.0241123384997427,0.930768398552657,0.352280237422514,0.0536551554185824,0.045898230462997,732,-0.0248945829748997,0.0697805883564298,0.849399271894894,"P51814","ZNF41","ZNF41","ZNF41__seq.10003.15","ZNF41"
"seq.10006.25","seq_10006_25",-0.00277578363145939,-0.00277578363145939,0.0210725269892861,-0.131725237930443,0.895237769557057,0.0347988004873325,0.0268981085404348,733,-0.0441454872689854,0.0385939200060666,0.991410696211275,"P19419","ELK1","ELK1","ELK1__seq.10006.25","ELK1"
"seq.10008.43","seq_10008_43",0.0320644582753699,0.0320644582753699,0.0255217593800284,1.25635767495173,0.209387119250913,0.03570318962966,0.0277991174135098,732,-0.01804011665018,0.0821690332009197,0.763664027790912,"P43080","GUCA1A","GUCA1A","GUCA1A__seq.10008.43","GUCA1A"
"seq.10010.10","seq_10010_10",-0.00107282087111551,-0.00107282087111551,0.0206753756227129,-0.0518888213057161,0.958631418628785,0.113113433692117,0.105853789220292,733,-0.041662834709562,0.039517192967331,0.998089164600643,"Q14457","BECN1","BECN1","BECN1__seq.10010.10","BECN1_1"
"seq.10011.65","seq_10011_65",-0.0236959495312823,-0.0236959495312823,0.0225435884993779,-1.05111701856766,0.293549839228832,0.176228237577216,0.169512706905291,736,-0.0679533510528739,0.0205614519903092,0.823487319571527,"Q01968","OCRL","OCRL","OCRL__seq.10011.65","OCRL"
"seq.10012.5","seq_10012_5",-0.0178799986520734,-0.0178799986520734,0.0246260529915097,-0.726060268701519,0.468032958278011,0.106389470428529,0.0990946905952922,735,-0.0662257869722924,0.0304657896681457,0.887484044271032,"O95238","SPDEF","SPDEF","SPDEF__seq.10012.5","SPDEF"
"seq.10014.31","seq_10014_31",-0.0316933448759462,-0.0316933448759462,0.023015740802598,-1.37702910142126,0.168924784146964,0.135002855210775,0.127903015445063,731,-0.0768781812741418,0.0134914915222493,0.720243208077669,"O43623","SNAI2","SNAI2","SNAI2__seq.10014.31","SNAI2"
"seq.10015.119","seq_10015_119",-0.00759629002338098,-0.00759629002338098,0.022824553970062,-0.332812200113295,0.739371210502263,0.119585951141337,0.112379287712753,733,-0.0524055828946283,0.0372130028478663,0.967872332312064,"Q13303","KCNAB2","KCNAB2","KCNAB2__seq.10015.119","KCNAB2"
"seq.10022.207","seq_10022_207",-0.00675572911778344,-0.00675572911778344,0.0391690110495454,-0.172476377032803,0.86311070681046,0.0544452919591878,0.0466948435326239,732,-0.0836527258987888,0.0701412676632219,0.987002741597396,"Q9Y253","POLH","POLH","POLH__seq.10022.207","POLH"
"seq.10023.32","seq_10023_32",-0.0414466966363965,-0.0414466966363965,0.0230238443617862,-1.80016403799131,0.0722469042395088,0.102232435194593,0.094863617973208,731,-0.0866474420596069,0.0037540487868139,0.590448897403837,"P11473","VDR","VDR","VDR__seq.10023.32","VDR"
"seq.10024.44","seq_10024_44",-0.0213188757401336,-0.0213188757401336,0.0360523157936083,-0.591331659862836,0.554481528253811,0.100330885335033,0.0929262012637165,729,-0.0920976274075144,0.0494598759272473,0.920681824213428,"Q86XE5","HOGA1","HOGA1","HOGA1__seq.10024.44","HOGA1"
