"Protein_id","coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","p_adjusted","symbol","uniprot","label"
"CXCL16__Cardiometabolic_o2csf__NPX",0.081824135668085,0.0558147232846498,0.0290491169899019,2.81675121817055,0.00500513388742473,0.790799131395726,0.789117452387653,622,0.024777908734584,0.138870362601586,0.0440641850468848,"CXCL16","Q9H2A7","CXCL16"
"CXCL17__Inflammation_o2csf__NPX",-0.0192706177212857,-0.01552898063044,0.0423534742001536,-0.454994969957289,0.64927162192143,0.379808010860442,0.374822544709803,622,-0.102443744859162,0.0639025094165903,0.83475977935456,"CXCL17","Q6UXB2","CXCL17"
"CXCL3__Inflammation_o2csf__NPX",-0.107971722515891,-0.0520530133401323,0.0719730047359291,-1.5001697221346,0.134077030064771,0.357700187281051,0.352545293117977,623,-0.249310803985336,0.0333673589535535,0.383747219794437,"CXCL3","P19876","CXCL3"
"CXCL8__Cardiometabolic_o2csf__NPX",-0.0240333309758207,-0.0201614898788398,0.0343520004447986,-0.699619546594985,0.484426067939834,0.55700617002592,0.553450842337524,623,-0.0914930710175203,0.0434264090658789,0.738855987395075,"CXCL8","P10145","CXCL8_1"
"CXCL8__Inflammation_o2csf__NPX",-0.0436466551568371,-0.0353731200488998,0.0342380083075314,-1.27480123156685,0.202854839414665,0.589287340188319,0.585991090912142,623,-0.110882539823383,0.0235892295097091,0.485664512264714,"CXCL8","P10145","CXCL8_2"
"CXCL8__Neurology_o2csf__NPX",-0.0455012019351083,-0.0345570325874775,0.0365601625867268,-1.24455688147371,0.213761914160342,0.588361235395778,0.585062847858886,624,-0.11729706065656,0.0262946567863434,0.495885712184542,"CXCL8","P10145","CXCL8_3"
"CXCL8__Oncology_o2csf__NPX",-0.0762014980352317,-0.0526946089490092,0.0384557244624756,-1.98153848615147,0.0479693547504793,0.622427608835833,0.619402189034838,624,-0.151719809913345,-0.000683186157118182,0.207867203918743,"CXCL8","P10145","CXCL8_4"
"CXCL9__Inflammation_o2csf__NPX",0.00461101805861041,0.0015664192127275,0.0820783933740219,0.0561782202241524,0.955217814380425,0.584899810079843,0.581573686763175,624,-0.156572311495412,0.165794347612633,0.987886973831354,"CXCL9","Q07325","CXCL9"
"CYB5R2__Oncology_II_o2csf__NPX",-0.00229051153469817,-0.00170050599839886,0.056143199860273,-0.0407976663317856,0.967470270566565,0.0747280590486724,0.0673021205177629,623,-0.112543353251131,0.107962330181735,0.993174277755049,"CYB5R2","Q6BCY4","CYB5R2"
"CYTL1__Cardiometabolic_II_o2csf__NPX",0.0222151931276711,0.0148527553240524,0.0400415706495758,0.554803239915028,0.579229337068135,0.619324651726739,0.616254689240665,620,-0.0564183464855598,0.100848732740902,0.798695270379778,"CYTL1","Q9NRR1","CYTL1"
"DAG1__Inflammation_o2csf__NPX",0.00287867914604312,0.00275596212496329,0.0217155936331958,0.132562765479392,0.894581984365635,0.769442273552516,0.767591890515217,623,-0.0397659494746574,0.0455233077667436,0.963875708948566,"DAG1","Q14118","DAG1"
