"Protein_id","coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","p_adjusted","symbol","uniprot","label"
"A1BG__Inflammation_II_o2csf__NPX",-0.0547764454010347,-0.0331374731564631,0.0489417931372318,-1.1192161522861,0.263478570918286,0.461091875441636,0.45677370136665,624,-0.150887015405198,0.0413341246031289,0.883666323560548,"A1BG","P04217","A1BG"
"ABCA2__Cardiometabolic_II_o2csf__NPX",-0.00185327983203007,-0.0009776835046576,0.0409190602704112,-0.0452913585938381,0.963889588457618,0.713989955978355,0.711694530263896,623,-0.0822092746169143,0.0785027149528542,0.996766579737599,"ABCA2",NA,"ABCA2"
"ABHD14B__Neurology_o2csf__NPX",0.0676709416503091,0.0421690765837665,0.0574512107987028,1.17788538673996,0.239292765132556,0.214932855938506,0.208622026806179,622,-0.0451508976491952,0.180492780949813,0.880572053702076,"ABHD14B","Q96IU4","ABHD14B"
"ABL1__Oncology_o2csf__NPX",-0.075780358747695,-0.0551649471375938,0.0353081746655199,-2.14625534923781,0.0322387998928265,0.595280000850799,0.59202662465185,622,-0.145118030707814,-0.00644268678757574,0.703758162340634,"ABL1","P00519","ABL1"
"ACAN__Cardiometabolic_o2csf__NPX",-0.0176642693401681,-0.00866421937229291,0.0517531369894896,-0.341317847916262,0.732979397375833,0.604473206542497,0.601298834203352,623,-0.119295997403972,0.0839674587236357,0.957761287028831,"ACAN","P16112","ACAN"
"ACE__Inflammation_II_o2csf__NPX",0.0622639641855787,0.0427496116105507,0.0368327471346114,1.69045127038786,0.0914410651152736,0.606845794045957,0.603695519959787,624,-0.0100671887004749,0.134595117071632,0.828723990975563,"ACE","P12821","ACE"
"ACHE__Inflammation_II_o2csf__NPX",-0.0137292505209995,-0.0116525566563085,0.0378770948546955,-0.362468414583216,0.717125344881966,0.36755806946814,0.3624659444236,621,-0.0881119635286092,0.0606534624866101,0.956060937580583,"ACHE","P22303","ACHE"
"ACP5__Cardiometabolic_o2csf__NPX",0.0516726751534282,0.0376762754860927,0.0318037677803479,1.62473438714257,0.104725748417233,0.670555923090847,0.667907658807012,622,-0.0107830943203489,0.114128444627205,0.828723990975563,"ACP5","P13686","ACP5"
"ACP6__Oncology_o2csf__NPX",-0.0434265287509609,-0.0171524450667737,0.0843348623115509,-0.514929740331277,0.606784757863629,0.318893693653448,0.313427350905884,623,-0.209041567593661,0.122188510091739,0.956060937580583,"ACP6","Q9NPH0","ACP6"
"ACTA2__Cardiometabolic_o2csf__NPX",0.0912175805585768,0.0459723819845876,0.0507538688092157,1.79725374042843,0.0727795218296892,0.598428526185195,0.595205641162604,623,-0.00845180555132706,0.190886966668481,0.793648392679615,"ACTA2",NA,"ACTA2"
"ACVRL1__Neurology_o2csf__NPX",-0.0081296085748272,-0.00530727823443408,0.0393682720828107,-0.206501533969453,0.836466635131563,0.594683486009625,0.591430544484822,623,-0.0854401979498175,0.0691809808001631,0.985374982861948,"ACVRL1","P37023","ACVRL1"
"ACY1__Cardiometabolic_o2csf__NPX",-0.0436399894004359,-0.0288437674321915,0.0494754230410157,-0.882053890964365,0.378087853959696,0.34362994964652,0.338362132227952,623,-0.140798790447942,0.0535188116470705,0.899954107540433,"ACY1","Q03154","ACY1"
"ACY3__Cardiometabolic_II_o2csf__NPX",0.0706725608493916,0.0311771804625918,0.0742645865344216,0.95163205165944,0.341653255733546,0.342134345442222,0.336846036321983,622,-0.0751671374119341,0.216512259110717,0.883666323560548,"ACY3","Q96HD9","ACY3"
"ACYP1__Inflammation_II_o2csf__NPX",-0.059140673160556,-0.0315720200974625,0.0411720621316885,-1.43642727856076,0.15138436617795,0.704364897690576,0.701984582857166,621,-0.13999401455913,0.0217126682380178,0.842253206535951,"ACYP1","P07311","ACYP1"
"ADA__Inflammation_o2csf__NPX",-0.0178175542026276,-0.0105342622910317,0.0504382100007566,-0.353255085824028,0.724016519610703,0.453317338018583,0.448936867970655,624,-0.116866747181106,0.0812316387758505,0.956060937580583,"ADA","P00813","ADA"
"ADA2__Cardiometabolic_o2csf__NPX",-0.0723427550529244,-0.0505157320535311,0.040009697181239,-1.80813053208627,0.0710675026763407,0.520158690053634,0.516313807762397,624,-0.150912716537592,0.0062272064317431,0.793648392679615,"ADA2","Q9NZK5","ADA2"
