"Protein_id","coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","p_adjusted","symbol","uniprot","label"
"A1BG__Inflammation_II_o2csf__NPX",0.00151775858104274,0.000886408836097063,0.0954509639703255,0.0159009245995105,0.987328528928309,0.380443110764594,0.36864202716011,210,-0.186647093232636,0.189682610394721,0.997984517351678,"A1BG","P04217","A1BG"
"ABCA2__Cardiometabolic_II_o2csf__NPX",-0.0466285669899952,-0.02305788516852,0.0793029420131746,-0.587980291856622,0.557180308052471,0.695508276023536,0.689680683220158,209,-0.202964758115063,0.109707624135073,0.989378079290895,"ABCA2",NA,"ABCA2"
"ABHD14B__Neurology_o2csf__NPX",-0.0400283709818987,-0.0273650548501295,0.0892986112097311,-0.448253006845607,0.654434949923987,0.260166908430145,0.246007423424024,209,-0.216069819065482,0.136013077101684,0.989378079290895,"ABHD14B","Q96IU4","ABHD14B"
"ABL1__Oncology_o2csf__NPX",-0.254207133086455,-0.169302983954857,0.068780467179095,-3.69592041915817,0.000279869734920786,0.584314421358769,0.576358716504391,209,-0.389799533438968,-0.118614732733943,0.389298801274813,"ABL1","P00519","ABL1"
"ACAN__Cardiometabolic_o2csf__NPX",-0.121282696578708,-0.056760636767596,0.111504157808297,-1.0876966290999,0.277975843738192,0.457078867509567,0.446737512604988,210,-0.341093607415921,0.098528214258505,0.967163398071973,"ACAN","P16112","ACAN"
"ACE__Inflammation_II_o2csf__NPX",0.134474624205593,0.0828907664606821,0.0695526272528551,1.93342264004948,0.0545285693689456,0.633548499015164,0.626568470424977,210,-0.00263619433317216,0.271585442744358,0.863040041152823,"ACE","P12821","ACE"
"ACHE__Inflammation_II_o2csf__NPX",0.0415659139318217,0.0252167693337586,0.0947106140836402,0.43887281625177,0.6612092290723,0.350083657211246,0.33758526600377,208,-0.145149873202402,0.228281701066045,0.989378079290895,"ACHE","P22303","ACHE"
"ACP5__Cardiometabolic_o2csf__NPX",0.00965300553252436,0.00672482466776884,0.061077651865319,0.15804480424051,0.874574088122847,0.641382895276505,0.634519410018639,209,-0.110754222914316,0.130060233979365,0.996461818741453,"ACP5","P13686","ACP5"
"ACP6__Oncology_o2csf__NPX",-0.0560676927135644,-0.0219126713403715,0.148953393673558,-0.376410978835707,0.706991409701035,0.324346735491436,0.311477149500797,210,-0.349703210699983,0.237567825272854,0.989378079290895,"ACP6","Q9NPH0","ACP6"
"ACTA2__Cardiometabolic_o2csf__NPX",0.0669112765098034,0.0347223899254044,0.10191010305539,0.656571571450926,0.512175259685232,0.442412711723507,0.431792001470622,210,-0.13398663632527,0.267809189344877,0.989378079290895,"ACTA2",NA,"ACTA2"
"ACVRL1__Neurology_o2csf__NPX",0.000701837515669153,0.000446855919670857,0.0751592327317874,0.00933800798863561,0.992558320776018,0.543454209760509,0.534758099470233,210,-0.147461421409649,0.148865096440987,0.997984517351678,"ACVRL1","P37023","ACVRL1"
"ACY1__Cardiometabolic_o2csf__NPX",-0.0259454109849462,-0.0191459821783021,0.079317606112831,-0.327107842211455,0.743912143706111,0.316983521032427,0.303973683337806,210,-0.182306174455879,0.130415352485986,0.989378079290895,"ACY1","Q03154","ACY1"
"ACY3__Cardiometabolic_II_o2csf__NPX",0.228883575751661,0.0843936142460159,0.150854851330638,1.51724371959376,0.1307162685725,0.385741315023372,0.37398516794248,209,-0.068508579836367,0.526275731339688,0.938437904437194,"ACY3","Q96HD9","ACY3"
"ACYP1__Inflammation_II_o2csf__NPX",-0.0219749516177803,-0.0122274735945595,0.0782134748975657,-0.280961198138305,0.779020789293078,0.62953584595358,0.622377118339156,207,-0.176172065892888,0.132222162657327,0.989378079290895,"ACYP1","P07311","ACYP1"
"ADA__Inflammation_o2csf__NPX",0.0532577329638943,0.0282343881891192,0.0994027239790339,0.535777399572345,0.592679395986818,0.446336649541528,0.435790680961366,210,-0.142697321331898,0.249212787259687,0.989378079290895,"ADA","P00813","ADA"
"ADA2__Cardiometabolic_o2csf__NPX",-0.101785815659449,-0.0702637373323307,0.0806020494482966,-1.26281920070458,0.208054560866997,0.382782923729322,0.371026407990833,210,-0.260678634123101,0.0571070028042026,0.93857123799652,"ADA2","Q9NZK5","ADA2"
"ADAM12__Inflammation_II_o2csf__NPX",0.00808211647933398,0.00594098000542755,0.0808840288203829,0.0999222788133086,0.920501809977038,0.298488447559492,0.285062389139578,209,-0.151370996704388,0.167535229663056,0.996461818741453,"ADAM12","O43184","ADAM12"
"ADAM15__Cardiometabolic_o2csf__NPX",-0.0922194212867253,-0.0501890356138227,0.0935883818810498,-0.98537253698793,0.325575041492499,0.482780860811305,0.472929067683902,210,-0.276712518848364,0.092273676274913,0.979061801473877,"ADAM15","Q13444","ADAM15"
"ADAM22__Neurology_o2csf__NPX",0.0214084307018479,0.024760170838215,0.049986258914584,0.428286316414085,0.668881618520831,0.333658795931265,0.320966582520432,210,-0.077130720817952,0.119947582221648,0.989378079290895,"ADAM22","Q9P0K1","ADAM22"
"ADAM23__Inflammation_o2csf__NPX",0.0494033786522242,0.0513623716031248,0.0417090004954991,1.18447764428101,0.237562877219632,0.62511834004703,0.617977737000307,210,-0.0328186081259516,0.1316253654304,0.967163398071973,"ADAM23","O75077","ADAM23"
"ADAM8__Neurology_o2csf__NPX",-0.0297337663818783,-0.0133314618398104,0.123160402892738,-0.241423100960248,0.809462777172346,0.392067034903658,0.380487359378013,210,-0.27252292215017,0.213055389386413,0.99554617422346,"ADAM8","P78325","ADAM8"
"ADAM9__Oncology_II_o2csf__NPX",-0.179010030046523,-0.106882356922612,0.0743095604370027,-2.40897710864919,0.0168603475237323,0.607531783618224,0.600056198544285,210,-0.325498308911,-0.0325217511820458,0.863040041152823,"ADAM9","Q13443","ADAM9"
"ADAMTS1__Inflammation_II_o2csf__NPX",-0.022727141051972,-0.0141038742193613,0.0794617112229108,-0.28601373796515,0.775150887219444,0.518534522208681,0.509319871916024,209,-0.17937632653624,0.133922044432296,0.989378079290895,"ADAMTS1","Q9UHI8","ADAMTS1"
"ADAMTS13__Cardiometabolic_o2csf__NPX",-0.0964648113059397,-0.0536203166780469,0.0961196049751142,-1.00359142477661,0.316736100474133,0.434575816203744,0.423754300724389,209,-0.285953026405943,0.0930234037940634,0.979061801473877,"ADAMTS13","Q76LX8","ADAMTS13"
"ADAMTS15__Oncology_o2csf__NPX",0.0133954250437263,0.00662661224892348,0.0921326657926999,0.145392786895651,0.884540881284985,0.588491935343995,0.580616182910388,209,-0.168233020037626,0.195023870125079,0.996461818741453,"ADAMTS15","Q8TE58","ADAMTS15"
"ADAMTS16__Cardiometabolic_o2csf__NPX",0.0276319812539719,0.0253615212319065,0.0750578652509895,0.368142381368988,0.7131432545191,0.0659755194848062,0.0479267372526284,207,-0.120343878922427,0.175607841430371,0.989378079290895,"ADAMTS16",NA,"ADAMTS16"
"ADAMTS4__Inflammation_II_o2csf__NPX",0.157419789375985,0.0952050636003448,0.0827123758403516,1.90321929187273,0.0583927757887518,0.50739551488376,0.497922351708447,208,-0.00564225504423652,0.320481833796206,0.863040041152823,"ADAMTS4","O75173","ADAMTS4"
"ADAMTS8__Oncology_o2csf__NPX",-0.0185912193139991,-0.00941284075065281,0.0661309819607756,-0.281127223016682,0.778889618280326,0.776491825835499,0.772234527279985,210,-0.148956863654804,0.111774425026805,0.989378079290895,"ADAMTS8",NA,"ADAMTS8"
"ADAMTSL2__Cardiometabolic_II_o2csf__NPX",0.0788491691842452,0.0464462588443257,0.0653373005831531,1.20680175765596,0.228872632990361,0.706713754286527,0.701100620397274,209,-0.0499554432583411,0.207653781626831,0.957498555079883,"ADAMTSL2","Q86TH1","ADAMTSL2"
"ADAMTSL5__Cardiometabolic_II_o2csf__NPX",0.202822452909129,0.106555790210703,0.103429723246284,1.96096872874901,0.0512173863935458,0.417820278759347,0.406624514889335,208,-0.00108248821975312,0.40672739403801,0.863040041152823,"ADAMTSL5",NA,"ADAMTSL5"
"ADCYAP1R1__Oncology_o2csf__NPX",0.128835205436365,0.088269647748487,0.0931563509179495,1.38299970068429,0.168147761171301,0.196621026754374,0.181171431115035,208,-0.0548164534245547,0.312486864297284,0.93857123799652,"ADCYAP1R1","P41586","ADCYAP1R1"
"ADGRB3__Neurology_o2csf__NPX",0.0982303096868344,0.0642546247245091,0.0619232598345189,1.58632329676023,0.114170585676989,0.672898020800379,0.666667506910863,210,-0.0238405477034016,0.22030116707707,0.924534910441752,"ADGRB3","O60242","ADGRB3"
"ADGRD1__Inflammation_II_o2csf__NPX",0.226755256123157,0.0787540430790955,0.137644748041615,1.64739490136304,0.1009723749091,0.544374443237346,0.535695861203771,210,-0.0445872483510101,0.498097760597324,0.917990676461165,"ADGRD1","Q6QNK2","ADGRD1"
"ADGRE2__Inflammation_o2csf__NPX",0.150259216591104,0.0875245503561903,0.068410733834654,2.19642749271298,0.0291557605235862,0.683419742481071,0.677389642337854,210,0.0153994408588805,0.285118992323328,0.863040041152823,"ADGRE2","Q9UHX3","ADGRE2"
"ADGRE5__Cardiometabolic_o2csf__NPX",0.0442175149266387,0.0262659836558472,0.0680378108087196,0.649896203317756,0.51647294305758,0.67645934976391,0.670267184209153,209,-0.0899108279103286,0.178345857763606,0.989378079290895,"ADGRE5","P48960","ADGRE5"
"ADGRF5__Cardiometabolic_II_o2csf__NPX",0.120774409285466,0.0878278411510659,0.0675269323901462,1.78853688462664,0.075144791998863,0.524541172192015,0.515397733195708,208,-0.0123505256120217,0.253899344182953,0.863040041152823,"ADGRF5","Q8IZF2","ADGRF5"
"ADGRG1__Oncology_o2csf__NPX",0.0378890491155308,0.0117913728742162,0.104470960237835,0.362675417448773,0.717212115349311,0.789258386558473,0.785244260588159,210,-0.168057144975251,0.243835243206312,0.989378079290895,"ADGRG1","Q9Y653","ADGRG1"
"ADGRG2__Cardiometabolic_o2csf__NPX",-0.02434809348417,-0.0160410710473594,0.0871593738013952,-0.279351404470281,0.780250091883648,0.342610444125932,0.330088738299759,210,-0.196167528022423,0.147471341054083,0.989378079290895,"ADGRG2","Q8IZP9","ADGRG2"
"ADIPOQ__Inflammation_II_o2csf__NPX",-0.339528834691155,-0.127832928679503,0.169628132881739,-2.00160686156857,0.046613960004488,0.186821834345977,0.171332726428758,210,-0.673920978672502,-0.0051366907098086,0.863040041152823,"ADIPOQ","Q15848","ADIPOQ"
"ADM__Oncology_o2csf__NPX",-0.133226243775279,-0.0955338370114722,0.0573682072111252,-2.32230097909427,0.0211792985597289,0.664641024496969,0.658222670898825,209,-0.246320749217095,-0.0201317383334634,0.863040041152823,"ADM","P35318","ADM"
"AFM__Inflammation_II_o2csf__NPX",-0.0273830647171398,-0.0132078880661007,0.120893876487578,-0.226504977032095,0.821029009991991,0.322094660618853,0.309182177963974,210,-0.265704160788399,0.21093803135412,0.996461818741453,"AFM","P43652","AFM"
"AGER__Inflammation_o2csf__NPX",0.0555024972009727,0.0252358270954491,0.118109021809993,0.469925974751208,0.638895524136807,0.42504483715552,0.414093310244197,210,-0.177328745798784,0.28833374020073,0.989378079290895,"AGER","Q15109","AGER"
"AGRN__Inflammation_o2csf__NPX",0.0669838193118419,0.0782839021735114,0.0503916590993384,1.32926401926547,0.185203164625671,0.308519040310727,0.295347974411883,210,-0.0323545076433497,0.166322146267033,0.93857123799652,"AGRN","O00468","AGRN"
"AGRP__Inflammation_o2csf__NPX",0.0708540014478397,0.0336814539142628,0.0975534117328566,0.726309825450991,0.468457611092259,0.571258408643935,0.563091902141915,210,-0.121455457766615,0.263163460662295,0.979061801473877,"AGRP","O00253","AGRP"
"AGT__Inflammation_II_o2csf__NPX",-0.0354819954421145,-0.0211321619608382,0.116106799284446,-0.3055979121015,0.760214968338471,0.051078249480984,0.0329170676528688,209,-0.264372554897494,0.193408564013265,0.989378079290895,"AGT","P01019","AGT"
"AHCY__Cardiometabolic_o2csf__NPX",0.0432784971066875,0.031390360538801,0.0909592438304556,0.475800977274579,0.634710757268951,0.13223977053611,0.115711004260608,210,-0.136031715430955,0.22258870964433,0.989378079290895,"AHCY","P23526","AHCY"
"AHNAK2__Cardiometabolic_II_o2csf__NPX",-0.03829189535458,-0.0366996340400856,0.060300858985177,-0.63501409430988,0.526110491345576,0.334091541392357,0.321407570752211,210,-0.157164473725929,0.0805806830167692,0.989378079290895,"AHNAK2",NA,"AHNAK2"
"AHSG__Inflammation_II_o2csf__NPX",-0.0259017215318445,-0.010029789113941,0.133552211912335,-0.193944534208438,0.846406785683452,0.46680470614588,0.456648605310563,210,-0.289176508067118,0.237373065003429,0.996461818741453,"AHSG","P02765","AHSG"
"ALCAM__Cardiometabolic_o2csf__NPX",0.0308684047671345,0.0211950389664357,0.0568688316424187,0.542800051902414,0.587843095091661,0.696018977623644,0.690228862911713,210,-0.0812385330123463,0.142975342546615,0.989378079290895,"ALCAM","Q13740","ALCAM"
"ALDH1A1__Neurology_o2csf__NPX",0.0125196722496562,0.00844189231360093,0.0771586218732925,0.162258888840908,0.871258005112364,0.460339769732937,0.45006052725166,210,-0.139585032061652,0.164624376560965,0.996461818741453,"ALDH1A1","P00352","ALDH1A1"
"AMBN__Inflammation_o2csf__NPX",0.0784084795792773,0.0604878402206483,0.088762537760406,0.883351034767876,0.37806159107791,0.0694234058614037,0.0516133275046841,209,-0.0965761643164253,0.25339312347498,0.979061801473877,"AMBN",NA,"AMBN"
"AMBP__Oncology_o2csf__NPX",-0.0321951929963699,-0.0306618808300257,0.0595974414668956,-0.540210992350288,0.589626703932048,0.360549821772362,0.348311540849345,209,-0.14968436506499,0.08529397907225,0.989378079290895,"AMBP","P02760","AMBP"
