"Protein_id","coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","p_adjusted","symbol","uniprot","label"
"A1BG__Inflammation_II_o2csf__NPX",-0.0519348086950375,-0.0314184010374895,0.0489330361502889,-1.0613444981327,0.288943315467952,0.459458112728274,0.455998644649735,625,-0.148027883181144,0.0441582657910689,0.874283798827243,"A1BG","P04217","A1BG"
"ABCA2__Cardiometabolic_II_o2csf__NPX",-0.000937806192594007,-0.000494732435554845,0.0408612434429656,-0.0229509949667343,0.981696700085271,0.713854480388757,0.712020214237403,624,-0.0811800112007052,0.0793043988155172,0.994451591450551,"ABCA2",NA,"ABCA2"
"ABHD14B__Neurology_o2csf__NPX",0.0681948994987877,0.0424955803695914,0.0573589582305313,1.18891454103308,0.234926261921108,0.214870573857719,0.209829614460336,623,-0.0444454230789979,0.180835222076573,0.863212629488183,"ABHD14B","Q96IU4","ABHD14B"
"ABL1__Oncology_o2csf__NPX",-0.0846398575386024,-0.0616142935189323,0.0362613409844593,-2.33416236798515,0.0199041712596112,0.571703230018151,0.568953331013452,623,-0.15584912060047,-0.013430594476735,0.639815511057928,"ABL1","P00519","ABL1"
"ACAN__Cardiometabolic_o2csf__NPX",-0.0251380742058874,-0.0123300763435208,0.0521370507265301,-0.482153743941942,0.629865805358675,0.59720516236254,0.594623144172556,624,-0.127523404665936,0.077247256254161,0.960033854553347,"ACAN","P16112","ACAN"
"ACE__Inflammation_II_o2csf__NPX",0.0639687951312833,0.0439201259159569,0.0368058659111445,1.73800543874486,0.0827023763246266,0.606088343577927,0.603567308976826,625,-0.00830934439929171,0.136246934661858,0.80475689474678,"ACE","P12821","ACE"
"ACHE__Inflammation_II_o2csf__NPX",-0.0162641352601377,-0.0138040133578116,0.0379031187434551,-0.429097546569202,0.668000817245122,0.364666633492015,0.360580888369777,622,-0.0906977200771294,0.0581694495568539,0.960033854553347,"ACHE","P22303","ACHE"
"ACP5__Cardiometabolic_o2csf__NPX",0.0497031957479531,0.0362402621884545,0.0318195614567448,1.56203270794662,0.118788084889698,0.669202149668366,0.667078246937505,623,-0.0127833935719975,0.112189785067904,0.80475689474678,"ACP5","P13686","ACP5"
"ACP6__Oncology_o2csf__NPX",-0.0505772132002169,-0.0199767951986728,0.084456350474778,-0.598856248415816,0.549486081896384,0.314583623406429,0.310189928684675,624,-0.216430310610073,0.115275884209639,0.941004063757567,"ACP6","Q9NPH0","ACP6"
"ACTA2__Cardiometabolic_o2csf__NPX",0.0892533863437679,0.0449824556328672,0.0507081491529345,1.76013890932169,0.0788741559713098,0.597844032217114,0.595266109346711,624,-0.0103259058427534,0.188832678530289,0.80475689474678,"ACTA2",NA,"ACTA2"
"ACVRL1__Neurology_o2csf__NPX",-0.00644453116549551,-0.00420720378735989,0.0393406136602071,-0.163813691905221,0.86993085598506,0.593946453003824,0.591343545651285,624,-0.083700564523205,0.0708115021922139,0.986530772496596,"ACVRL1","P37023","ACVRL1"
"ACY1__Cardiometabolic_o2csf__NPX",-0.038341952543484,-0.0253420401162914,0.0496396024290728,-0.772406519537876,0.440166139701484,0.336998153410838,0.332748141573728,624,-0.135822861566592,0.0591389564796238,0.932331848657669,"ACY1","Q03154","ACY1"
"ACY3__Cardiometabolic_II_o2csf__NPX",0.0663635049565387,0.0292762416600321,0.0742638490929103,0.893617901134002,0.371871431890683,0.339992508500842,0.335754900208712,623,-0.0794742887508231,0.2122012986639,0.905907463677652,"ACY3","Q96HD9","ACY3"
"ACYP1__Inflammation_II_o2csf__NPX",-0.0624362547660847,-0.0333313536173924,0.0412406930099239,-1.5139477590995,0.130547040852755,0.702431395295821,0.70051777082827,622,-0.143424118636673,0.0185516091045038,0.80475689474678,"ACYP1","P07311","ACYP1"
"ADA__Inflammation_o2csf__NPX",-0.0153595807536649,-0.0090810360669775,0.0504066573164933,-0.304713336915502,0.760685928029357,0.452149810194581,0.448643568979826,625,-0.114346503642177,0.0836273421348475,0.971306428075836,"ADA","P00813","ADA"
"ADA2__Cardiometabolic_o2csf__NPX",-0.0730449785932924,-0.0510060829695414,0.0399475717948749,-1.82852111683704,0.0679478132757532,0.520025762574562,0.516953927455039,625,-0.151492696005189,0.00540273881860444,0.783379938408467,"ADA2","Q9NZK5","ADA2"
"ADAM12__Inflammation_II_o2csf__NPX",-0.0239703190691196,-0.0184849398632244,0.0422841813866209,-0.566886203848893,0.570995677145285,0.345589623383142,0.341387951623162,623,-0.10700711015211,0.0590664720138704,0.947625604408599,"ADAM12","O43184","ADAM12"
"ADAM15__Cardiometabolic_o2csf__NPX",0.040429143783952,0.0232424248185079,0.0476763957317445,0.847990775381389,0.396767737564851,0.536601572797182,0.533635822863084,625,-0.0531961819000862,0.13405446946799,0.913022614645623,"ADAM15","Q13444","ADAM15"
"ADAM22__Neurology_o2csf__NPX",0.0202607820655122,0.0246820517473725,0.0271712855844347,0.745668879102239,0.456148252068695,0.32552308705011,0.321199517095303,624,-0.0330974538688248,0.0736190179998493,0.932331848657669,"ADAM22","Q9P0K1","ADAM22"
"ADAM23__Inflammation_o2csf__NPX",0.0200169493352616,0.0221594182423593,0.0205143684222425,0.975752649228938,0.329565166504837,0.682327822842691,0.680291462732708,624,-0.0202686126752819,0.0603025113458052,0.877575095098563,"ADAM23","O75077","ADAM23"
"ADAM8__Neurology_o2csf__NPX",-0.0584702033710599,-0.0258059955830263,0.0633287533535428,-0.923280504901789,0.356219056809742,0.520626301249211,0.51754351218972,622,-0.182834273937396,0.0658938671952766,0.892351839908089,"ADAM8","P78325","ADAM8"
"ADAM9__Oncology_II_o2csf__NPX",-0.0195483373740771,-0.0118894502223233,0.0398859578986638,-0.490105751596653,0.624231063639473,0.636990584839932,0.634667324582907,625,-0.0978750594588129,0.0587783847106587,0.960033854553347,"ADAM9","Q13443","ADAM9"
"ADAMTS1__Inflammation_II_o2csf__NPX",-0.0286090746839804,-0.0196853569876364,0.0380501149964437,-0.751878796861833,0.45240744776753,0.57787591604242,0.575169992427308,624,-0.103330861660154,0.0461127122921929,0.932331848657669,"ADAMTS1","Q9UHI8","ADAMTS1"
"ADAMTS13__Cardiometabolic_o2csf__NPX",0.0678256914628711,0.036304046782913,0.0568614355564347,1.19282411355152,0.233393082081815,0.431781932320679,0.428127796837211,622,-0.0438379559259502,0.179489338851692,0.863212629488183,"ADAMTS13","Q76LX8","ADAMTS13"
"ADAMTS15__Oncology_o2csf__NPX",0.0453466774122873,0.0241132239334804,0.0494918025348605,0.916246228460694,0.359891719761638,0.573546782402217,0.570813107930436,624,-0.0518439861749928,0.142537340999568,0.892351839908089,"ADAMTS15","Q8TE58","ADAMTS15"
"ADAMTS16__Cardiometabolic_o2csf__NPX",0.048391361557199,0.0452804251762428,0.040733391071818,1.18800228225239,0.235288135417079,0.114884421689121,0.10916477336401,619,-0.031601026084115,0.128383749198513,0.863212629488183,"ADAMTS16",NA,"ADAMTS16"
"ADAMTS4__Inflammation_II_o2csf__NPX",0.0480674855465487,0.0333507862474486,0.0397315462028027,1.20980656783898,0.226811977321226,0.532807984614493,0.529808356907363,623,-0.0299564939478299,0.126091465040927,0.862009454791872,"ADAMTS4","O75173","ADAMTS4"
"ADAMTS8__Oncology_o2csf__NPX",-0.00472058943140234,-0.00243568509062106,0.0366226483625341,-0.128898090183768,0.897479755299123,0.779746280253808,0.778336656447432,625,-0.0766389324128382,0.0671977535500335,0.988312672194941,"ADAMTS8",NA,"ADAMTS8"
"ADAMTSL2__Cardiometabolic_II_o2csf__NPX",-0.00409956610900041,-0.00247362742636089,0.0365046617383495,-0.112302536546823,0.91061964680831,0.701228848779956,0.699313649092647,624,-0.0757864337651207,0.0675873015471199,0.988312672194941,"ADAMTSL2","Q86TH1","ADAMTSL2"
"ADAMTSL5__Cardiometabolic_II_o2csf__NPX",0.0724280974144626,0.0403782317913003,0.0523632345505801,1.38318608535347,0.167104090339342,0.476896264398143,0.473532253236716,622,-0.0304020492706475,0.175258244099573,0.80475689474678,"ADAMTSL5",NA,"ADAMTSL5"
"ADCYAP1R1__Oncology_o2csf__NPX",0.0476555814680806,0.0376791305201271,0.0461510308284367,1.0326005857862,0.302192822272463,0.184547911729628,0.179295402304376,621,-0.0429754158216018,0.138286578757763,0.877068544353357,"ADCYAP1R1","P41586","ADCYAP1R1"
"ADGRB3__Neurology_o2csf__NPX",0.0110779771425806,0.00753727023673366,0.0334227500770595,0.331450198354091,0.740415736384344,0.681662197565786,0.679621570627105,624,-0.0545567157262673,0.0767126700114285,0.970794939608354,"ADGRB3","O60242","ADGRB3"
"ADGRD1__Inflammation_II_o2csf__NPX",-0.0168362904111553,-0.00709350193391711,0.0649692989420396,-0.259142251576015,0.795610813928118,0.53781178353954,0.534853778954193,625,-0.144420846239103,0.110748265416793,0.979640353791586,"ADGRD1","Q6QNK2","ADGRD1"
"ADGRE2__Inflammation_o2csf__NPX",0.0773292751469352,0.0457143953384279,0.033086763798596,2.33716647592524,0.019745853350582,0.764349366483152,0.76283878549907,624,0.0123543830468529,0.142304167247018,0.639815511057928,"ADGRE2","Q9UHX3","ADGRE2"
"ADGRE5__Cardiometabolic_o2csf__NPX",0.0853154875620931,0.053135167265224,0.0334147707946354,2.55322677765577,0.0109101229715443,0.733838284810376,0.732129381342064,623,0.0196962595063252,0.150934715617861,0.541999323336363,"ADGRE5","P48960","ADGRE5"
"ADGRF5__Cardiometabolic_II_o2csf__NPX",-0.00359105876524257,-0.00269858803326707,0.0327638023809794,-0.109604456878525,0.912758427330746,0.628209913391882,0.625818980359032,622,-0.0679321300094893,0.0607500124790041,0.988312672194941,"ADGRF5","Q8IZF2","ADGRF5"
"ADGRG1__Oncology_o2csf__NPX",0.0495124100249262,0.01611606641819,0.0548034408229717,0.903454405077652,0.366632852277445,0.803718413691232,0.802462211538856,625,-0.0581087705803908,0.157133590630243,0.904231023967953,"ADGRG1","Q9Y653","ADGRG1"
"ADGRG2__Cardiometabolic_o2csf__NPX",-0.0252756447756603,-0.0189990835698125,0.0411921383898938,-0.61360360893188,0.539700904455337,0.409509456341096,0.40572426054841,624,-0.106167652333335,0.0556163627820141,0.941004063757567,"ADGRG2","Q8IZP9","ADGRG2"
"ADIPOQ__Inflammation_II_o2csf__NPX",-0.078582652449897,-0.0328369294841958,0.08537323721919,-0.920460029507156,0.357687542569374,0.214964757651026,0.209940532099993,625,-0.246235785969494,0.0890704810697001,0.892351839908089,"ADIPOQ","Q15848","ADIPOQ"
"ADM__Oncology_o2csf__NPX",-0.0364828308253085,-0.0234179192678123,0.0313950742266694,-1.16205588691735,0.245657742953218,0.750286006400327,0.748682706280906,623,-0.0981358210004896,0.0251701593498726,0.863212629488183,"ADM","P35318","ADM"
"AFM__Inflammation_II_o2csf__NPX",-0.0291795673970446,-0.0148733206918758,0.0610710506178804,-0.477797042982282,0.632961723651684,0.40227294944452,0.398447496320965,625,-0.14910887237507,0.0907497375809813,0.960033854553347,"AFM","P43652","AFM"
"AGER__Inflammation_o2csf__NPX",0.0262545098243044,0.0121326038612912,0.0577614328611922,0.454533561994509,0.649602914643632,0.561148010549394,0.558334856770864,624,-0.087175830191644,0.139684849840253,0.960033854553347,"AGER","Q15109","AGER"
"AGRN__Inflammation_o2csf__NPX",0.00968469693331715,0.0108637239645205,0.0277775567820452,0.34865186342008,0.72746847796864,0.403004160460891,0.399171121362727,623,-0.0448642881402451,0.0642336820068794,0.967272141351856,"AGRN","O00468","AGRN"
"AGRP__Inflammation_o2csf__NPX",0.0244245734864254,0.011592076929362,0.050885050537378,0.479995071803735,0.631398834172344,0.640231699992646,0.637929182872599,625,-0.075501802152718,0.124350949125569,0.960033854553347,"AGRP","O00253","AGRP"
"AGT__Inflammation_II_o2csf__NPX",0.00786135031633223,0.00519545173781039,0.0581722913464399,0.135139086571555,0.892545556443632,0.0912339661981931,0.0853991923054047,623,-0.106376178824567,0.122098879457231,0.988312672194941,"AGT","P01019","AGT"
"AHCY__Cardiometabolic_o2csf__NPX",0.0404215453336795,0.0289164314311716,0.0517420591597133,0.781212537539519,0.434973780985351,0.156132164449334,0.150722755247086,624,-0.0611881113678051,0.142031202035164,0.932331848657669,"AHCY","P23526","AHCY"
"AHNAK2__Cardiometabolic_II_o2csf__NPX",-0.043703241374027,-0.0488901075141264,0.0303877071476851,-1.43818818450593,0.150881188994042,0.287172422108776,0.282610325610272,625,-0.103377613457461,0.0159711307094075,0.80475689474678,"AHNAK2",NA,"AHNAK2"
"AHSG__Inflammation_II_o2csf__NPX",-0.0357774574137391,-0.0148116704191492,0.0694377231405337,-0.515245255685152,0.606563832998311,0.490253775051099,0.486991399211427,625,-0.172136956574912,0.100582041747433,0.956610308050625,"AHSG","P02765","AHSG"
"ALCAM__Cardiometabolic_o2csf__NPX",0.0248962653035009,0.0179529757651445,0.0284404625902239,0.87538186921259,0.381702444334262,0.740551158234005,0.738890685646702,625,-0.0309541724602219,0.0807467030672238,0.905907601914369,"ALCAM","Q13740","ALCAM"
"ALDH1A1__Neurology_o2csf__NPX",-0.0526593664453249,-0.035928279512209,0.0411642576206865,-1.27924975425432,0.201286129813613,0.515980951781832,0.512868289092326,622,-0.133497127627363,0.0281783947367136,0.832629353320897,"ALDH1A1","P00352","ALDH1A1"
"AMBN__Inflammation_o2csf__NPX",0.0145533363421251,0.0134772324745853,0.041696191177447,0.349032751701234,0.727182843518001,0.0842867656448879,0.0783979345557876,622,-0.0673290281028302,0.0964357007870803,0.967272141351856,"AMBN",NA,"AMBN"
"AMBP__Oncology_o2csf__NPX",-0.00928716535524298,-0.00903572964553771,0.0314839922390289,-0.294980550266119,0.768107168140489,0.424297785453297,0.42059552040798,622,-0.0711149643435763,0.0525406336330903,0.971306428075836,"AMBP","P02760","AMBP"
"AMDHD2__Cardiometabolic_II_o2csf__NPX",-0.00813214621196554,-0.00897672253417967,0.0338390758738094,-0.240318212066176,0.810162506084092,0.139844441076272,0.134330623390864,624,-0.074584408423254,0.0583201159993229,0.980822095040066,"AMDHD2",NA,"AMDHD2"
