"apt_name","Protein_id","coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","p_adjusted","UniProt","EntrezGeneSymbol","symbol","ref_name","label"
"seq.6283.60","seq_6283_60",-0.0423038350935447,-0.0423038350935447,0.0277207670603061,-1.52607014811363,0.127349271923216,0.0576813930188964,0.0513000029039004,886,-0.0967098624778682,0.0121021922907788,0.55308882181503,"Q8IX19","MCEMP1","MCEMP1","MCEMP1__seq.6283.60","MCEMP1"
"seq.6284.7","seq_6284_7",0.0268028606731718,0.0268028606731718,0.0337321542226179,0.794578979340729,0.427071230757221,0.492921086715347,0.489487143735993,886,-0.0394013862142052,0.0930071075605489,0.805135088230635,"Q6UX46","ALKAL2","ALKAL2","ALKAL2__seq.6284.7","ALKAL2"
"seq.6285.71","seq_6285_71",0.0361293229025721,0.0361293229025721,0.0297642064124877,1.21385137577241,0.225127584654231,0.757896156091953,0.75625847507341,887,-0.022287160606604,0.0945458064117483,0.662742745189654,"Q14165","MLEC","MLEC","MLEC__seq.6285.71","MLEC"
"seq.6289.78","seq_6289_78",0.0344032865346268,0.0344032865346268,0.0205606930566004,1.67325519815503,0.0946304627284942,0.12710368826097,0.121185747164434,885,-0.00595011912889665,0.0747566921981503,0.503338840288256,"Q6ZRI8","ARHGAP36","ARHGAP36","ARHGAP36__seq.6289.78","ARHGAP36"
"seq.6290.3","seq_6290_3",0.0248945173601229,0.0248945173601229,0.0142958208585327,1.74138425533391,0.0819649009826554,0.205675933233641,0.200272368153598,882,-0.00316327932750596,0.0529523140477518,0.478073902048554,"Q765I0","UTS2B","UTS2B","UTS2B__seq.6290.3","UTS2B"
"seq.6291.55","seq_6291_55",0.00563386373588676,0.00563386373588676,0.0362706488913182,0.155328451739811,0.876597765904724,0.193345255338981,0.187882582124572,886,-0.0655525472510555,0.076820274722829,0.972433279635828,"Q9BQT9","CLSTN3","CLSTN3","CLSTN3__seq.6291.55","CLSTN3"
"seq.6294.11","seq_6294_11",0.0461645109851926,0.0461645109851926,0.0418553621693685,1.10295332766175,0.270346586200541,0.238921828358047,0.233773610737019,887,-0.0359825834158086,0.128311605386194,0.698051141447003,"Q86Y30","BAGE2","BAGE2","BAGE2__seq.6294.11","BAGE2"
"seq.6296.36","seq_6296_36",0.00244908247223469,0.00244908247223469,0.0312081543342057,0.078475722915481,0.937467340394364,0.236612320894508,0.231448480900559,887,-0.0588013539664495,0.0636995189109189,0.986854114644644,"Q8WWZ8","OIT3","OIT3","OIT3__seq.6296.36","OIT3"
"seq.6304.8","seq_6304_8",-0.0200951155179561,-0.0200951155179561,0.014624017286187,-1.37411732526716,0.169753157045048,0.0361672345114219,0.0296327750843808,885,-0.0487969156156158,0.00860668457970359,0.605891045697481,"Q9BXJ1","C1QTNF1","C1QTNF1","C1QTNF1__seq.6304.8","C1QTNF1"
"seq.6315.58","seq_6315_58",-0.0429116980946642,-0.0429116980946642,0.0193948430149492,-2.21253134462541,0.0271854488125878,0.136790685392927,0.130918513184715,882,-0.0809771276692886,-0.00484626852003985,0.332623324472973,"Q6P4A8","PLBD1","PLBD1","PLBD1__seq.6315.58","PLBD1"
"seq.6321.65","seq_6321_65",-0.0104805881362053,-0.0104805881362053,0.0190262129733146,-0.550849932716773,0.581875732705097,0.203729595318018,0.198325045059996,884,-0.0478224071905559,0.0268612309181452,0.877722042326384,"Q9Y5H3","PCDHGA10","PCDHGA10","PCDHGA10__seq.6321.65","PCDHGA10"
"seq.6324.11","seq_6324_11",-0.0035534858959593,-0.0035534858959593,0.0224401922731038,-0.158353629626357,0.874214358118037,0.0507541172269342,0.0443039753281366,883,-0.0475958237826985,0.0404888519907799,0.972433279635828,"Q92874","DNASE1L2","DNASE1L2","DNASE1L2__seq.6324.11","DNASE1L2"
"seq.6326.20","seq_6326_20",-0.00835633670141684,-0.00835633670141684,0.0207478665672087,-0.402756431575656,0.687224683449533,0.15445631597918,0.148723816426496,885,-0.0490770981044696,0.0323644247016359,0.91732731438791,"P12644","BMP4","BMP4","BMP4__seq.6326.20","BMP4_2"
"seq.6334.9","seq_6334_9",-0.12895603040471,-0.12895603040471,0.0374095617416723,-3.44714090197587,0.000593275981960808,0.031926771109206,0.0253561383339291,884,-0.202377950332726,-0.0555341104766946,0.0407737314017404,"P36268","GGT2","GGT2","GGT2__seq.6334.9","GGT2"
"seq.6342.10","seq_6342_10",0.0183412170267836,0.0183412170267836,0.0358546146470768,0.511544112447433,0.609097857638816,0.276339740954856,0.271428019739617,884,-0.0520288841747777,0.0887113182283449,0.886876342773424,"Q6UXI9","NPNT","NPNT","NPNT__seq.6342.10","NPNT"
"seq.6350.43","seq_6350_43",-0.0484987199711522,-0.0484987199711522,0.0217325036705247,-2.23162138639967,0.025891692174509,0.0698435829978115,0.0634871610137417,878,-0.0911524432389992,-0.00584499670330512,0.323071089934911,"P02655","APOC2","APOC2","APOC2__seq.6350.43","APOC2"
"seq.6351.55","seq_6351_55",-0.0163945068721384,-0.0163945068721384,0.0130208704269714,-1.25909454088252,0.208329687173569,0.0953313452164999,0.0891701511998132,881,-0.0419500526904767,0.00916103894619982,0.643465961147067,"P40259","CD79B","CD79B","CD79B__seq.6351.55","CD79B"
"seq.6352.8","seq_6352_8",0.0170592169917112,0.0170592169917112,0.0319415582557974,0.534075916243534,0.593423744344973,0.00694297982575336,0.000179821913102396,881,-0.0456312121998965,0.0797496461833189,0.881496092183628,"P14616","INSRR","INSRR","INSRR__seq.6352.8","INSRR"
"seq.6354.13","seq_6354_13",-0.0201331417428046,-0.0201331417428046,0.0138047057663283,-1.45842599499021,0.145079154224094,0.045564774241503,0.0390720176036901,882,-0.0472270478260634,0.00696076434045432,0.571969696681267,"Q6MZM0","HEPHL1","HEPHL1","HEPHL1__seq.6354.13","HEPHL1"
"seq.6356.3","seq_6356_3",-0.0465897427800503,-0.0465897427800503,0.0417800975078734,-1.11511809591326,0.265101848695227,0.0512382618072976,0.044820482293029,887,-0.128589119590462,0.0354096340303618,0.691473955300542,"P15086","CPB1","CPB1","CPB1__seq.6356.3","CPB1_2"
"seq.6357.83","seq_6357_83",0.0131677520963255,0.0131677520963255,0.0134393789205294,0.979788736830019,0.327460305368564,0.0460901790100846,0.0395714330807685,878,-0.0132093077242358,0.0395448119168868,0.742436924681922,"P08861","CELA3B","CELA3B","CELA3B__seq.6357.83","CELA3B"
"seq.6359.50","seq_6359_50",-0.0167300588496187,-0.0167300588496187,0.0280443201501125,-0.596557832747163,0.550955712864984,0.0593448529164399,0.0529458383104293,882,-0.0717714475744205,0.0383113298751832,0.862236813796222,"Q8NAT1","POMGNT2","POMGNT2","POMGNT2__seq.6359.50","POMGNT2"
"seq.6360.7","seq_6360_7",-0.0501985238984892,-0.0501985238984892,0.0187218786803934,-2.68127599561148,0.00747102329227529,0.0855311096358187,0.079317277991215,883,-0.0869430979503218,-0.0134539498466566,0.194722763406933,"Q7Z7B8","DEFB128","DEFB128","DEFB128__seq.6360.7","DEFB128"
"seq.6361.49","seq_6361_49",0.0186896821289728,0.0186896821289728,0.0218040947540038,0.857163864853454,0.391587167309834,0.0758868815415005,0.0696003977424632,882,-0.0241042828779744,0.06148364713592,0.787055199035562,"Q15256","PTPRR","PTPRR","PTPRR__seq.6361.49","PTPRR"
"seq.6362.6","seq_6362_6",-0.0379847331397267,-0.0379847331397267,0.0250527870070137,-1.51618792468449,0.129831362930857,0.0834744687574533,0.0772183217865143,879,-0.0871549982028122,0.0111855319233589,0.555650733223181,"Q9H1Z8","ECRG4","ECRG4","ECRG4__seq.6362.6","ECRG4"
