"apt_name","coef_x2m","coef_x2y","coef_m2y","acme","acme_p","ade","ade_p","total","total_p","prop_m","prop_m_p","prop_m_ci_lower","prop_m_ci_upper","p_adjusted","ade_p_adjusted","prop_m_p_adjusted","Protein_id","UniProt","EntrezGeneSymbol","symbol","ref_name","label"
"seq.10003.15",1.34429558915804,0.0733879945357579,-0.00985582856773678,-0.00224169073776539,0.478,0.0733879945357572,0,0.0711463037979918,0,-0.0315081826897192,0.478,-0.122794568086456,0.0619390136671458,0.545194888178914,0,0.545194888178914,"seq_10003_15","P51814","ZNF41","ZNF41","ZNF41__seq.10003.15","ZNF41"
"seq.10025.1",1.33616587224821,0.052798555795216,-0.0319588486514367,-0.00719632815787594,0.032,0.0527985557952158,0,0.0456022276373398,0,-0.157806504873097,0.032,-0.376238822171911,-0.0120628324502605,0.0536338028169014,0,0.0536338028169014,"seq_10025_1","P09622","DLD","DLD","DLD__seq.10025.1","DLD_1"
"seq.10046.55",1.32432929131477,-0.068479797842547,-0.00256849090922972,-0.000520920651889496,0.784,-0.0684797978425471,0,-0.0690007184944366,0,0.00754949605244323,0.784,-0.0528922679494028,0.0662206745762575,0.8232,0,0.8232,"seq_10046_55","Q13490","BIRC2","BIRC2","BIRC2__seq.10046.55","BIRC2_1"
"seq.10082.251",1.32718554853919,-0.532159543388962,-0.0496607092044647,-0.0110569282639791,0.004,-0.532159543388962,0,-0.543216471652942,0,0.020354552634117,0.004,0.00685638799823011,0.0338906207920918,0.00830232558139535,0,0.00865454545454545,"seq_10082_251","P07196","NEFL","NEFL","NEFL__seq.10082.251","NEFL"
"seq.10521.10",1.32980938975879,0.0389743120449851,-0.0174558452502887,-0.0038702729517925,0.208,0.038974312044985,0.002,0.0351040390931925,0.004,-0.110251499592907,0.212,-0.376019034146938,0.0600995823391489,0.271007299270073,0.00307758620689655,0.275214545454545,"seq_10521_10","Q9BRK3","MXRA8","MXRA8","MXRA8__seq.10521.10","MXRA8_1"
"seq.10561.5",1.33744457407026,-0.0290658499552651,-0.04849246193195,-0.0111565024817096,0.002,-0.0290658499552654,0.034,-0.040222352436975,0.002,0.277370710705966,0.004,0.0977752211653526,0.823542917079688,0.00440740740740741,0.0407315436241611,0.00865454545454545,"seq_10561_5","Q96LB9","PGLYRP3","PGLYRP3","PGLYRP3__seq.10561.5","PGLYRP3"
"seq.10565.19",1.32980938975879,0.0401977969048431,0.347020933998569,0.0697919196868635,0,0.0401977969048417,0.216,0.109989716591705,0,0.634531316649713,0,0.388733538750042,1.49132000628729,0,0.2268,0,"seq_10565_19","O94933","SLITRK3","SLITRK3","SLITRK3__seq.10565.19","SLITRK3"
"seq.10731.10",1.33618422318957,-0.0488733694618498,0.0320813853593614,0.00715168632616692,0.004,-0.0488733694618482,0,-0.0417216831356812,0,-0.171414137414093,0.004,-0.365339292571133,-0.0613057406969861,0.00830232558139535,0,0.00865454545454545,"seq_10731_10","Q8IZT8","HS3ST5","HS3ST5","HS3ST5__seq.10731.10","HS3ST5"
"seq.10734.339",1.32980938975879,-0.139749566306291,-0.16885372943561,-0.0377916342766152,0,-0.139749566306291,0,-0.177541200582906,0,0.212861207159449,0,0.100001340783142,0.395779607631336,0,0,0,"seq_10734_339","Q9H3Q3","GAL3ST2","GAL3ST2","GAL3ST2__seq.10734.339","GAL3ST2"
"seq.10980.11",1.32806940900799,0.0304024443949955,0.49745536905872,0.105120677010313,0,0.0304024443949942,0.182,0.135523121405307,0,0.775665996475465,0,0.57045484695541,1.13958831332856,0,0.194532934131737,0,"seq_10980_11","P22303","ACHE","ACHE","ACHE__seq.10980.11","ACHE_1"
