"apt_name","Protein_id","coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","p_adjusted","UniProt","EntrezGeneSymbol","symbol","ref_name","label"
"seq.10000.28","seq_10000_28",0.00284328534933687,0.00284328534933687,0.0229171435541646,0.124068051614582,0.901275840175215,0.0304770280701665,0.0271067280518705,1726,-0.0421050104460668,0.0477915811447405,0.983642461798762,"P43320","CRYBB2","CRYBB2","CRYBB2__seq.10000.28","CRYBB2"
"seq.10001.7","seq_10001_7",0.00290953798677133,0.00290953798677133,0.0138292515846336,0.210390126245462,0.833387817461532,0.552198284556553,0.550655027639459,1741,-0.024214153552676,0.0300332295262186,0.972394814681209,"P04049","RAF1","RAF1","RAF1__seq.10001.7","RAF1"
"seq.10003.15","seq_10003_15",0.0844099830585447,0.0844099830585447,0.0143145591365141,5.8967923673757,4.44685827949503e-09,0.0633417585104622,0.0600951094931674,1731,0.0563343316335718,0.112485634483518,5.58540733898642e-07,"P51814","ZNF41","ZNF41","ZNF41__seq.10003.15","ZNF41"
"seq.10006.25","seq_10006_25",-0.0125726547597709,-0.0125726547597709,0.0126309598360365,-0.995383955216194,0.319688759423859,0.0396338994597191,0.0363031499780766,1730,-0.0373462133140412,0.0122009037944995,0.796659636189305,"P19419","ELK1","ELK1","ELK1__seq.10006.25","ELK1"
"seq.10008.43","seq_10008_43",0.00871383925513668,0.00871383925513668,0.013388818293757,0.650829600040194,0.515242819409178,0.0320134660448793,0.0286601639642033,1732,-0.0175461132844681,0.0349737917947415,0.880982917028855,"P43080","GUCA1A","GUCA1A","GUCA1A__seq.10008.43","GUCA1A"
"seq.10010.10","seq_10010_10",-0.00196946788496449,-0.00196946788496449,0.0126954469985548,-0.155131826802844,0.876735426135184,0.061827327625468,0.0585847953476759,1736,-0.0268694471934452,0.0229305114235162,0.978253573195714,"Q14457","BECN1","BECN1","BECN1__seq.10010.10","BECN1_1"
"seq.10011.65","seq_10011_65",-0.0166371753945379,-0.0166371753945379,0.0127286762261958,-1.30706250193546,0.191364188072124,0.150437566820168,0.147508041188514,1740,-0.0416022881909785,0.00832793740190264,0.698091191840474,"Q01968","OCRL","OCRL","OCRL__seq.10011.65","OCRL"
"seq.10012.5","seq_10012_5",0.00197163294941341,0.00197163294941341,0.0144736737967853,0.136222010879596,0.891661524178842,0.0666149234615691,0.0633982029220915,1741,-0.0264159816010949,0.0303592474999217,0.982163966666774,"O95238","SPDEF","SPDEF","SPDEF__seq.10012.5","SPDEF"
"seq.10014.31","seq_10014_31",-0.0132535461716768,-0.0132535461716768,0.011109924092165,-1.19294659997034,0.233053963894681,0.126751296409589,0.123720936535938,1729,-0.0350438511089531,0.00853675876559948,0.738912681099922,"O43623","SNAI2","SNAI2","SNAI2__seq.10014.31","SNAI2"
"seq.10015.119","seq_10015_119",-0.0140928128432014,-0.0140928128432014,0.0127153217082522,-1.10833317210175,0.26787174680759,0.0822952467721957,0.0791179654569235,1733,-0.0390318031650044,0.0108461774786017,0.766659624459503,"Q13303","KCNAB2","KCNAB2","KCNAB2__seq.10015.119","KCNAB2"
"seq.10022.207","seq_10022_207",-0.00897073461736999,-0.00897073461736999,0.02048668528518,-0.437881213700266,0.661527184951236,0.0514712930856389,0.0481739742898765,1726,-0.0491520769338418,0.0312106076991019,0.931791481510007,"Q9Y253","POLH","POLH","POLH__seq.10022.207","POLH"
"seq.10023.32","seq_10023_32",-0.00387801589583782,-0.00387801589583782,0.012945078564693,-0.29957453533074,0.764537634829513,0.0962955918764554,0.0931667826157854,1733,-0.029267636107361,0.0215116043156853,0.957916297296513,"P11473","VDR","VDR","VDR__seq.10023.32","VDR"
"seq.10024.44","seq_10024_44",-0.00336911433702199,-0.00336911433702199,0.0188812416804113,-0.178437117327795,0.858400605946382,0.0645779244531152,0.0613318096738895,1729,-0.0404015918226891,0.0336633631486452,0.977163108420369,"Q86XE5","HOGA1","HOGA1","HOGA1__seq.10024.44","HOGA1"
"seq.10025.1","seq_10025_1",0.0426874535248068,0.0426874535248068,0.0148275623293772,2.87892592029318,0.00403905115702089,0.174506602434666,0.171661708474073,1741,0.013605747660779,0.0717691593888347,0.119127480481365,"P09622","DLD","DLD","DLD__seq.10025.1","DLD_1"
"seq.10030.8","seq_10030_8",0.00366549877811528,0.00366549877811528,0.0222030045640842,0.165090214143568,0.868892218638354,0.0406253776227399,0.0373057422511922,1734,-0.0398819871184441,0.0472129846746746,0.977738617976585,"Q9UIF7","MUTYH","MUTYH","MUTYH__seq.10030.8","MUTYH"
"seq.10035.6","seq_10035_6",-0.00391379420499446,-0.00391379420499446,0.00916182371447223,-0.42718505910697,0.669297610611836,0.203221528072904,0.200462918245112,1733,-0.0218831887816965,0.0140556003717076,0.933512842880938,"Q13115","DUSP4","DUSP4","DUSP4__seq.10035.6","DUSP4"
"seq.10036.201","seq_10036_201",-0.0165298444065406,-0.0165298444065406,0.0131055226029109,-1.26128845887223,0.207374010041187,0.0831553897610648,0.07999385662231,1740,-0.0422340766632012,0.00917438785011998,0.721345815790987,"Q9H4I2","ZHX3","ZHX3","ZHX3__seq.10036.201","ZHX3"
"seq.10037.98","seq_10037_98",-0.0298880976596096,-0.0298880976596096,0.0201294338907154,-1.48479573851281,0.137779177378228,0.163266117809364,0.160379169394675,1739,-0.0693685416454527,0.00959234632623352,0.631668538200372,"Q96PQ1","SIGLEC12","SIGLEC12","SIGLEC12__seq.10037.98","SIGLEC12_1"
"seq.10039.32","seq_10039_32",0.00453082063288769,0.00453082063288769,0.0283504899678483,0.159814544229253,0.873045673234363,0.724155375852858,0.723206369118407,1744,-0.0510737086470851,0.0601353499128604,0.977979891848952,"P00491","PNP","PNP","PNP__seq.10039.32","PNP_1"
"seq.10040.63","seq_10040_63",-0.0102381620792366,-0.0102381620792366,0.0203516613454829,-0.503062718342109,0.614984289675963,0.0274862149121947,0.0241094309361953,1728,-0.0501546442078726,0.0296783200493993,0.917280406098801,"Q9H3D4","TP63","TP63","TP63__seq.10040.63","TP63"
"seq.10041.3","seq_10041_3",-0.0212257842511147,-0.0212257842511147,0.0229613115450168,-0.924415149783602,0.355398167590776,0.141739167057538,0.138784740782349,1743,-0.0662604002408101,0.0238088317385808,0.814235185553841,"P41235","HNF4A","HNF4A","HNF4A__seq.10041.3","HNF4A"
"seq.10042.8","seq_10042_8",0.0120311000624865,0.0120311000624865,0.0101192931838849,1.18892691849726,0.234630841401246,0.0091128364077205,0.00569205218358138,1738,-0.00781617184747638,0.0318783719724494,0.738912681099922,"Q96BR1","SGK3","SGK3","SGK3__seq.10042.8","SGK3"
"seq.10043.31","seq_10043_31",0.0116016973846866,0.0116016973846866,0.00959637212044963,1.20896701785497,0.226840719092089,0.016459122198257,0.0130479977665747,1730,-0.0072200144820758,0.030423409251449,0.736423635733452,"O60885","BRD4","BRD4","BRD4__seq.10043.31","BRD4"
"seq.10044.12","seq_10044_12",-0.0326029094551236,-0.0326029094551236,0.0263083220109451,-1.23926221678295,0.215415246415924,0.164142847128728,0.161265541955333,1743,-0.0842021038989311,0.018996284988684,0.729398038486401,"Q9GZT5","WNT10A","WNT10A","WNT10A__seq.10044.12","WNT10A"
