"apt_name","coef_x2m","coef_x2y","coef_m2y","acme","acme_p","ade","ade_p","total","total_p","prop_m","prop_m_p","prop_m_ci_lower","prop_m_ci_upper","p_adjusted","ade_p_adjusted","prop_m_p_adjusted","Protein_id","UniProt","EntrezGeneSymbol","symbol","ref_name","label"
"seq.22055.31",1.72600216772165,-0.270016962566254,-0.0515040960577782,-0.0169914620696941,0.002,-0.270016962566256,0,-0.28700842463595,0,0.0592019627690251,0.002,0.0148551333474773,0.107105081870243,0.0126666666666667,0,0.0126666666666667,"FOXO1A__seq.22055.31__ANML","Q12778","FOXO1","FOXO1","FOXO1__seq.22055.31","FOXO1"
"seq.22088.3",1.71791347634115,-0.100449058492389,0.00160355286293072,0.000517152151515697,0.896,-0.100449058492387,0,-0.0999319063408717,0,-0.00517504539292656,0.896,-0.0850502194414685,0.0819048230558179,0.925217391304348,0,0.925217391304348,"BTG1__seq.22088.3__ANML","P62324","BTG1","BTG1","BTG1__seq.22088.3","BTG1"
"seq.22119.18",1.72185913002119,-0.0333472224160027,-0.0210987331662472,-0.00735031084176494,0.082,-0.0333472224160003,0.004,-0.0406975332577653,0.002,0.18060826427023,0.084,-0.0197414283809402,0.487098073288587,0.215675675675676,0.00496732026143791,0.215675675675676,"CSN8__seq.22119.18__ANML","Q99627","COPS8","COPS8","COPS8__seq.22119.18","COPS8"
"seq.22466.27",1.7126868864034,-0.0459499642354785,0.0126488692778462,0.0040822264918963,0.326,-0.0459499642354771,0,-0.0418677377435808,0,-0.0975029154165891,0.326,-0.358259342427433,0.0970232525249562,0.499516129032258,0,0.499516129032258,"HES5__seq.22466.27__ANML","Q5TA89","HES5","HES5","HES5__seq.22466.27","HES5"
"seq.22472.4",1.73057387788691,-0.368253417042843,0.0174939838661536,0.00565126319666699,0.65,-0.368253417042851,0,-0.362602153846184,0,-0.0155852995817125,0.65,-0.0983456934396793,0.0556478094664852,0.753048780487805,0,0.753048780487805,"HTF4__seq.22472.4__ANML","Q99081","TCF12","TCF12","TCF12__seq.22472.4","TCF12"
"seq.22526.81",1.7342846850284,-0.0372340091638833,-0.00645882106302095,-0.00206067148201131,0.6,-0.0372340091638825,0,-0.0392946806458938,0,0.0524414869427537,0.6,-0.15902416625036,0.312902448555957,0.716981132075472,0,0.716981132075472,"PDHB__seq.22526.81__ANML","P11177","PDHB","PDHB","PDHB__seq.22526.81","PDHB"
"seq.22533.95",1.7122107135929,-0.044386286061161,-0.0735077261773909,-0.0227163337632189,0,-0.0443862860611615,0.01,-0.0671026198243804,0,0.338531249937359,0,0.159479369407572,0.771493963728588,0,0.0112426035502959,0,"PP1RA__seq.22533.95__ANML","Q96QC0","PPP1R10","PPP1R10","PPP1R10__seq.22533.95","PPP1R10"
"seq.22549.73",1.72718639095113,-0.0884284141562497,-0.00748039797128228,-0.00253683061634776,0.736,-0.0884284141562535,0,-0.0909652447726013,0,0.0278879106266293,0.736,-0.146446102182599,0.180343241954461,0.813023255813953,0,0.813023255813953,"RIP__seq.22549.73__ANML","Q13546","RIPK1","RIPK1","RIPK1__seq.22549.73","RIPK1"
"seq.22782.80",1.72339307016743,1.21515075222753,0.0661837147137142,0.0207020150289338,0.006,1.21515075222754,0,1.23585276725647,0,0.0167511985063489,0.006,0.00355808838961376,0.0303146658019235,0.03,0,0.03,"SPC25__seq.22782.80__ANML","Q9HBM1","SPC25","SPC25","SPC25__seq.22782.80","SPC25"
"seq.22858.3",1.72339307016743,-0.0878696520068833,0.0292371610803605,0.00872957890077096,0.014,-0.0878696520068861,0,-0.0791400731061151,0,-0.11030541871077,0.014,-0.230900651566853,-0.026406349417946,0.0554166666666667,0,0.0554166666666667,"MK06__seq.22858.3__ANML","Q16659","MAPK6","MAPK6","MAPK6__seq.22858.3","MAPK6"
