"apt_name","coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","AIC","Protein_id","p_adjusted","UniProt","EntrezGeneSymbol","symbol","ref_name","label"
"seq.21969.5",0.0137987808153809,0.0197893048590067,0.0218219731056671,0.632334241663847,0.527284504930903,0.0141490528381406,0.00940177700911071,1246,-0.0290130873066538,0.0566106489374156,911.793736408695,"DPP6__seq.21969.5__ANML",0.75600622287377,"P42658","DPP6","DPP6","DPP6__seq.21969.5","DPP6"
"seq.21971.47",0.0301472206717938,0.0143602775788451,0.0212249015219955,1.42037034379415,0.155747480904375,0.89586281880241,0.895366533586218,1259,-0.0114928527371576,0.0717872940807453,865.931166632719,"FLI1__seq.21971.47__ANML",0.394376224674443,"Q01543","FLI1","FLI1","FLI1__seq.21971.47","FLI1"
"seq.21975.22",-0.0246745703852415,-0.0306492645779155,0.0223453791215558,-1.104235925066,0.269702477165827,0.21786741676011,0.214128137477689,1255,-0.0685129872430461,0.019163846472563,988.814236207985,"ICA69__seq.21975.22__ANML",0.528878208924105,"Q05084","ICA1","ICA1","ICA1__seq.21975.22","ICA1"
"seq.21976.4",-0.0145378830059386,-0.007325937403777,0.0413581507411959,-0.351511920755628,0.725263149204281,0.557483333646561,0.555374437698888,1259,-0.0956763717351887,0.0666006057233115,2555.01425185973,"IKK.gamma__seq.21976.4__ANML",0.86943262168063,"Q9Y6K9","IKBKG","IKBKG","IKBKG__seq.21976.4","IKBKG"
"seq.21979.12",-0.0112868042659251,-0.039732468575695,0.00810896750343998,-1.39189166328969,0.164202019907298,0.175382394866917,0.171436856086376,1254,-0.0271954433371817,0.00462183480533145,-1572.210748617,"Integrin_a6__seq.21979.12__ANML",0.405220770672313,"P23229","ITGA6","ITGA6","ITGA6__seq.21979.12","ITGA6_1"
"seq.21979.8",0.00281830813059184,0.0102557277270656,0.00852558432830826,0.330570670825923,0.741024245918628,0.025485473487637,0.0208040586284904,1249,-0.0139077384896202,0.0195443547508039,-1439.52857960197,"Integrin_a6__seq.21979.8__ANML",0.876926840727292,"P23229","ITGA6","ITGA6","ITGA6__seq.21979.8","ITGA6_2"
"seq.21981.2",-0.0479917749073303,-0.0695345758577075,0.0215308338312177,-2.22897892778062,0.0259926522352832,0.017504097441144,0.0127843413039519,1249,-0.0902323670550413,-0.00575118275961926,883.73656381788,"Integrin_alpha.M__seq.21981.2__ANML",0.130771043877098,"P11215","ITGAM","ITGAM","ITGAM__seq.21981.2","ITGAM"
"seq.21985.61",0.0215297048299981,0.013256560751784,0.0204541018015134,1.05258617752675,0.292732829330897,0.838437402792984,0.837666833966877,1258,-0.0185982058287597,0.0616576154887559,771.33225033258,"ITBP2__seq.21985.61__ANML",0.551761620097175,"Q9UKP3","ITGB1BP2","ITGB1BP2","ITGB1BP2__seq.21985.61","ITGB1BP2"
"seq.21987.76",-0.00959861975978692,-0.027406970706277,0.0099786916370711,-0.961911652237835,0.33627913043599,0.174512024261297,0.170568610364456,1256,-0.0291753611114524,0.0099781215918786,-1044.9961924636,"LPL__seq.21987.76__ANML",0.597364902517969,"P06858","LPL","LPL","LPL__seq.21987.76","LPL"
"seq.21989.12",0.0379922711961434,0.0204071103500918,0.0275232920274293,1.38036798644148,0.167718400371879,0.777332614819608,0.77627145174488,1259,-0.0160042997321353,0.0919888421244222,1523.89044913042,"M4K5__seq.21989.12__ANML",0.408832281098951,"Q9Y4K4","MAP4K5","MAP4K5","MAP4K5__seq.21989.12","MAP4K5"
"seq.21991.79",0.0205745686630651,0.010539588186038,0.033321497022524,0.617456312036567,0.537045445890866,0.703162916963141,0.701748284319598,1259,-0.0447972108326451,0.0859463481587753,2007.93318268027,"NEB2__seq.21991.79__ANML",0.76368847810169,"Q96SB3","PPP1R9B","PPP1R9B","PPP1R9B__seq.21991.79","PPP1R9B"
"seq.21995.20",0.00118375422054015,0.00259683101461881,0.0135881132960793,0.0871168936221419,0.930592550163345,0.101552651265092,0.0972401039911646,1250,-0.0254742707731681,0.0278417792142484,-271.0407725119,"NOS__seq.21995.20__ANML",0.9672373702297,"P29474","NOS3","NOS3","NOS3__seq.21995.20","NOS3"
"seq.21996.28",0.0378091813156835,0.0259009017419535,0.0163823135885262,2.30792684509251,0.0211648114236654,0.871720315920722,0.871108489128611,1258,0.00566951454158482,0.0699488480897823,209.655256152573,"NUB1__seq.21996.28__ANML",0.115164246794104,"Q9Y5A7","NUB1","NUB1","NUB1__seq.21996.28","NUB1"
