apt_name,coef_x2m,coef_x2y,coef_m2y,acme,acme_p,ade,ade_p,total,total_p,prop_m,prop_m_p,prop_m_ci_lower,prop_m_ci_upper,p_adjusted,ade_p_adjusted,prop_m_p_adjusted,Protein_id,UniProt,EntrezGeneSymbol,symbol,ref_name,label
seq.10082.251,1.68670843839962,-0.480079398037595,-0.0462454502686833,-0.0146799474660559,0.02,-0.480079398037596,0.0,-0.494759345503652,0.0,0.0296708846421327,0.02,0.0058523545273296,0.0558528784780933,0.0795238095238095,0.0,0.0795238095238095,NFL__seq.10082.251__ANML,P07196,NEFL,NEFL,NEFL__seq.10082.251,NEFL
seq.10390.21,1.67171046033764,-0.044632929915787,-0.0203606392042198,-0.0065844453313491,0.226,-0.044632929915787,0.002,-0.0512173752471362,0.002,0.128558820118712,0.228,-0.0874450649767624,0.451486322474832,0.422087912087912,0.0025891472868217,0.422087912087912,ZNRF3__seq.10390.21__ANML,Q9ULT6,ZNRF3,ZNRF3,ZNRF3__seq.10390.21,ZNRF3_1
seq.10939.16,1.65450505680196,-0.0461482648102965,-0.0169686950345538,-0.0052951956136193,0.302,-0.0461482648102969,0.004,-0.0514434604239162,0.0,0.102932337171424,0.302,-0.0971411826251605,0.380807348232886,0.499346534653465,0.0048405797101449,0.50434,PKHA4__seq.10939.16__ANML,Q9H4M7,PLEKHA4,PLEKHA4,PLEKHA4__seq.10939.16,PLEKHA4
seq.10990.21,1.67329264808023,-0.0335762760141596,-0.0230837862903066,-0.007857539803916,0.056,-0.03357627601416,0.004,-0.0414338158180761,0.0,0.189640747509625,0.056,-0.0038061212191828,0.506068017885339,0.158508474576271,0.0048405797101449,0.161241379310345,LRRK2__seq.10990.21__ANML,Q5S007,LRRK2,LRRK2,LRRK2__seq.10990.21,LRRK2
seq.11160.56,1.67569723953107,-0.0421984689950173,-0.0080081937004019,-0.0023184911339191,0.464,-0.042198468995017,0.0,-0.0445169601289361,0.0,0.0520810748803151,0.464,-0.101268336130038,0.232417134970502,0.640396694214876,0.0,0.640396694214876,RN122__seq.11160.56__ANML,Q9H9V4,RNF122,RNF122,RNF122__seq.11160.56,RNF122
seq.11180.17,1.66649721855426,-0.0769882371442712,-0.0419674992343142,-0.0143746946196272,0.114,-0.0769882371442705,0.006,-0.0913629317638977,0.0,0.157336179368397,0.114,-0.039355259860767,0.449796049125941,0.25727027027027,0.0069583333333333,0.25727027027027,SMRC1__seq.11180.17__ANML,Q92922,SMARCC1,SMARCC1,SMARCC1__seq.11180.17,SMARCC1
seq.11192.168,1.67840215516081,0.0407850177051359,0.0852576935986867,0.0276655230398239,0.0,0.0407850177051365,0.044,0.0684505407449605,0.002,0.404168071409439,0.002,0.187170145709192,0.943987356496454,0.0,0.0442650602409639,0.0167,TINAL__seq.11192.168__ANML,Q9GZM7,TINAGL1,TINAGL1,TINAGL1__seq.11192.168,TINAGL1
seq.11219.95,1.68102013080218,0.0338458033104323,0.0350461054625264,0.0118099073137992,0.022,0.0338458033104327,0.018,0.0456557106242319,0.002,0.258673168204528,0.024,0.037700608857244,0.72078359001202,0.0816444444444444,0.0187875,0.0852765957446809,FGFP3__seq.11219.95__ANML,Q8TAT2,FGFBP3,FGFBP3,FGFBP3__seq.11219.95,FGFBP3
seq.11286.78,1.68310253139501,-0.0509590598114914,-0.0392999896407366,-0.0130485836876228,0.06,-0.0509590598114915,0.012,-0.0640076434991143,0.002,0.203859773212918,0.062,-0.0153313318101118,0.566685340985365,0.161612903225806,0.0127643312101911,0.164349206349206,SELS__seq.11286.78__ANML,Q9BQE4,SELENOS,SELENOS,SELENOS__seq.11286.78,SELENOS
seq.11293.14,1.67261065523962,0.372660968890794,0.0212176053522425,0.0066117655610992,0.212,0.372660968890795,0.0,0.379272734451894,0.0,0.0174327468349504,0.212,-0.0094463740428736,0.0445032697089091,0.406942528735632,0.0,0.406942528735632,LRRN1_CD__seq.11293.14__ANML,Q6UXK5,LRRN1,LRRN1,LRRN1__seq.11293.14,LRRN1_1
seq.11416.23,1.67694924025784,0.0237522214670913,0.0127124592387662,0.0038854695165509,0.128,0.0237522214670918,0.002,0.0276376909836427,0.0,0.140585894778639,0.128,-0.0493948177449256,0.451785237482061,0.285013333333333,0.0025891472868217,0.285013333333333,FBXL4_LRR4_and_LRR5__seq.11416.23__ANML,Q9UKA2,FBXL4,FBXL4,FBXL4__seq.11416.23,FBXL4_1
seq.11556.19,1.67863093036888,-0.0624472559375547,-0.0570830710697752,-0.0179582182990784,0.002,-0.0624472559375544,0.004,-0.0804054742366329,0.0,0.223345717061845,0.002,0.0621942704762595,0.507406789595006,0.0159047619047619,0.0048405797101449,0.0167,ARFG1__seq.11556.19__ANML,Q8N6T3,ARFGAP1,ARFGAP1,ARFGAP1__seq.11556.19,ARFGAP1
seq.11563.51,1.68020988792019,-0.0494673114225959,-0.0285757440568673,-0.0084876230388343,0.026,-0.0494673114225961,0.0,-0.0579549344614305,0.0,0.146452120388178,0.026,0.0278259867640958,0.33840318683253,0.0886122448979592,0.0,0.0886122448979592,SYTL4_C2_2__seq.11563.51__ANML,Q96C24,SYTL4,SYTL4,SYTL4__seq.11563.51,SYTL4_1
seq.11814.29,1.67840215516081,0.0321841480107999,0.0158065465825556,0.0051784317977174,0.202,0.0321841480107992,0.006,0.0373625798085166,0.0,0.138599417498923,0.202,-0.0752071731122164,0.506043875682341,0.396870588235294,0.0069583333333333,0.396870588235294,Met__seq.11814.29__ANML,P08581,MET,MET,MET__seq.11814.29,MET_1
seq.12384.92,1.67840215516081,0.123382256515501,0.069723874279459,0.022570520925098,0.062,0.123382256515502,0.0,0.1459527774406,0.0,0.154642627025606,0.062,-0.0051358791175234,0.355389276947411,0.164349206349206,0.0,0.164349206349206,CSN7B__seq.12384.92__ANML,Q9H9Q2,COPS7B,COPS7B,COPS7B__seq.12384.92,COPS7B
seq.12482.5,1.68450981296973,-0.0403193193429974,-0.0011713235221097,-0.0003827914645139,0.96,-0.0403193193429967,0.0,-0.0407021108075106,0.0,0.0094047079357688,0.96,-0.147086103721511,0.191533998097669,0.968,0.0,0.968,BPTF__seq.12482.5__ANML,Q12830,BPTF,BPTF,BPTF__seq.12482.5,BPTF
seq.12501.10,1.67840215516081,-0.705667879950242,-0.0682907258161741,-0.0217337099321365,0.0,-0.705667879950242,0.0,-0.727401589882378,0.0,0.0298785570920334,0.0,0.0104650621449686,0.0510888445833991,0.0,0.0,0.0,TBCA__seq.12501.10__ANML,O75347,TBCA,TBCA,TBCA__seq.12501.10,TBCA
seq.12514.16,1.67795223310836,-0.0548991261687695,-0.0191344145371845,-0.0064031308835248,0.09,-0.0548991261687704,0.0,-0.0613022570522952,0.0,0.104451796580059,0.09,-0.0126839464038033,0.225608708376997,0.221029411764706,0.0,0.221029411764706,METTL1__seq.12514.16__ANML,Q9UBP6,METTL1,METTL1,METTL1__seq.12514.16,METTL1
seq.12587.65,1.67380034464515,-0.541158794585682,-2.37046355358657e-05,-7.79660278184407e-06,0.964,-0.541158794585682,0.0,-0.541166591188464,0.0,1.44070290161886e-05,0.964,-0.0319461414795808,0.0285321078449135,0.968,0.0,0.968,ARL2__seq.12587.65__ANML,P36404,ARL2,ARL2,ARL2__seq.12587.65,ARL2
seq.12616.45,1.67835675303683,0.0911312829771513,0.0043104435705375,0.0011890878815274,0.792,0.0911312829771518,0.0,0.0923203708586792,0.0,0.0128800163004941,0.792,-0.12634526158421,0.146010074107645,0.878947368421053,0.0,0.878947368421053,NRBP__seq.12616.45__ANML,Q9UHY1,NRBP1,NRBP1,NRBP1__seq.12616.45,NRBP1
seq.12881.17,1.68207329886945,-0.0594508492039417,0.0078485494884063,0.0026490394662594,0.572,-0.0594508492039418,0.0,-0.0568018097376824,0.0,-0.0466365328586015,0.572,-0.204818020324729,0.105259565744935,0.707585185185185,0.0,0.707585185185185,RDH16__seq.12881.17__ANML,O75452,RDH16,RDH16,RDH16__seq.12881.17,RDH16
seq.12893.159,1.68101640508397,-0.126634188980883,-0.0962719344413822,-0.0325681093803266,0.0,-0.126634188980883,0.0,-0.15920229836121,0.0,0.204570598010047,0.0,0.0949582925441309,0.341471201450339,0.0,0.0,0.0,IP16_HIN_2__seq.12893.159__ANML,Q16666,IFI16,IFI16,IFI16__seq.12893.159,IFI16_1
