apt_name,Protein_id,coef,standardized_beta,se,t,p,R_squared,R_squared_adj,resid,CI95_lower,CI95_upper,p_adjusted,UniProt,EntrezGeneSymbol,symbol,ref_name,label
seq.23358.42,F118A__seq.23358.42__ANML,0.0077925822705181,0.0187889164000847,0.0163417902384088,0.476849975237285,0.633628002834049,0.0163238076476925,0.0103166247936326,655,-0.0242960322009532,0.0398811967419895,0.998293205451073,Q9NWS6,FAM118A,FAM118A,FAM118A__seq.23358.42,FAM118A
seq.23359.25,FL2D__seq.23359.25__ANML,0.0178645647445449,0.0315646677787773,0.0207561243645007,0.86068884685904,0.389722938260566,0.143756147681947,0.138551017880622,658,-0.022891658509484,0.0586207879985738,0.998293205451073,Q15007,WTAP,WTAP,WTAP__seq.23359.25,WTAP
seq.23361.20,RBM4__seq.23361.20__ANML,-0.0137933530857628,-0.0069618528983331,0.0279349089561373,-0.493767604806615,0.621635087163899,0.873441339375319,0.87267198581529,658,-0.0686456639509126,0.0410589577793871,0.998293205451073,Q9BWF3,RBM4,RBM4,RBM4__seq.23361.20,RBM4
seq.23362.26,X5NT1A__seq.23362.26__ANML,-0.0979240941629172,-0.0791640980029538,0.0476456324384345,-2.05525856518853,0.0402500161026468,0.0596195532037178,0.0538767718492367,655,-0.191480694037327,-0.0043674942885071,0.868759790143517,Q9BXI3,NT5C1A,NT5C1A,NT5C1A__seq.23362.26,NT5C1A
seq.23363.41,PCBP2__seq.23363.41__ANML,-0.0338165292590747,-0.0188109074068065,0.0336980319856906,-1.00351644491982,0.315980633402827,0.776304176727744,0.774944323698734,658,-0.0999851689680926,0.0323521104499432,0.998293205451073,Q15366,PCBP2,PCBP2,PCBP2__seq.23363.41,PCBP2
seq.23364.3,UCK1__seq.23364.3__ANML,0.0107342153448759,0.0051706913620427,0.0245019731746647,0.438095955307598,0.661460506771576,0.911315828044689,0.910776714537361,658,-0.0373772659381515,0.0588456966279033,0.998293205451073,Q9HA47,UCK1,UCK1,UCK1__seq.23364.3,UCK1
seq.23365.7,FNDC8__seq.23365.7__ANML,-0.0123286270311142,-0.0232281065587047,0.0204603575207675,-0.602561661916245,0.547009838606217,0.0638097219735565,0.0580662233353575,652,-0.0525047709642767,0.0278475169020482,0.998293205451073,Q8TC99,FNDC8,FNDC8,FNDC8__seq.23365.7,FNDC8
seq.23366.15,UBL7__seq.23366.15__ANML,0.0105779764038946,0.0065802511492853,0.0251386036455803,0.420786156344621,0.674048636326587,0.844314048870662,0.843367629714861,658,-0.0387835770577004,0.0599395298654896,0.998293205451073,Q96S82,UBL7,UBL7,UBL7__seq.23366.15,UBL7
seq.23367.8,ANR40__seq.23367.8__ANML,0.0016705447402085,0.0019436460007934,0.0189350378856375,0.0882250540135242,0.929724648293657,0.691014681893886,0.689136351692634,658,-0.0355098371961426,0.0388509266765596,0.998293205451073,Q6AI12,ANKRD40,ANKRD40,ANKRD40__seq.23367.8,ANKRD40
seq.23369.17,PAHX__seq.23369.17__ANML,-0.005345612735835,-0.0121891305141803,0.0164878318222463,-0.324215627225311,0.745877982527679,0.101231446621397,0.0957594919585136,657,-0.0377208109027592,0.0270295854310892,0.998293205451073,O14832,PHYH,PHYH,PHYH__seq.23369.17,PHYH
seq.23370.39,KCAB3__seq.23370.39__ANML,-0.0401964887792728,-0.0664434539864004,0.0224289885009709,-1.79216681026578,0.0735683755470359,0.130778393599651,0.125462053499343,654,-0.0842380039189454,0.0038450263603997,0.983709817474309,O43448,KCNAB3,KCNAB3,KCNAB3__seq.23370.39,KCNAB3
