"coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","AIC","Protein_id","p_adjusted","symbol","label"
0.208596912509425,0.0917693094983525,0.126431977646353,1.64987463134444,0.0999497657585914,0.0358689268704971,0.0208043788528486,320,-0.0401459891527971,0.457339814171647,875.381065140587,"PSMB10__TPM",0.666113009201349,"PSMB10","PSMB10"
0.172916202563602,0.0718856122320161,0.131850267839083,1.31145886464667,0.190640034065227,0.0614091322719656,0.0467893368244886,321,-0.0864836024475226,0.432316007574728,905.52587107494,"MORF4L2__TPM",0.666113009201349,"MORF4L2","MORF4L2"
0.0439777304285512,0.0184918235823119,0.130980024960709,0.335759062816971,0.737271908454502,0.0524421942091036,0.0376827268291832,321,-0.213709974663004,0.301665435520107,901.195008629566,"HSPA1L__TPM",0.915644144370914,"HSPA1L","HSPA1L"
-0.00269805400169896,-0.00107686446352817,0.1378976770921,-0.0195656232838278,0.984402042982156,0.0536834513291278,0.0389433181722607,321,-0.27399542135202,0.268599313348622,934.854498194341,"RASSF2__TPM",0.986679109209124,"RASSF2","RASSF2"
0.266138037968556,0.110098209014914,0.129710369668893,2.05178690530231,0.0410013152127393,0.100507141500328,0.0864963493118595,321,0.0109482294723292,0.521327846464783,894.82453128565,"WNT10B__TPM",0.538246260645796,"WNT10B","WNT10B"
0.111905863454329,0.0463955130637852,0.131874705208551,0.848577164797129,0.396748961002203,0.0661631649952637,0.0516174199017321,321,-0.147542019190454,0.371353746099112,905.647073397897,"MAD2L1BP__TPM",0.724763367967637,"MAD2L1BP","MAD2L1BP"
0.119552995462853,0.0472129270136495,0.141091719236471,0.847342396207403,0.39743561745019,0.0301474834548878,0.0150407464370513,321,-0.158028271973725,0.397134262899431,949.829940715298,"MCAM__TPM",0.724763367967637,"MCAM","MCAM"
0.117666713036565,0.0484133279338194,0.135820263256166,0.866341370688095,0.386950060433274,0.0244411232880313,0.00924550215544628,321,-0.149543588335048,0.384877014408178,924.927090918321,"HES5__TPM",0.724763367967637,"HES5","HES5"
-0.0839836985668237,-0.0350292953697494,0.133470873575259,-0.629228657288053,0.529646911817229,0.03183911194715,0.0167587242827755,321,-0.346571853657579,0.178604456523931,913.515353759954,"FOXO1__TPM",0.75523726314679,"FOXO1","FOXO1"
0.126727158384697,0.0526154195388948,0.132493589125711,0.95647766220943,0.339550743834748,0.0546815586891166,0.039956972375863,321,-0.133938305157471,0.387392621926865,908.709095810385,"ATG7__TPM",0.70218536539694,"ATG7","ATG7"
0.319339363298194,0.13584519557018,0.12770964423028,2.5005109459265,0.012899673978965,0.0779960846637278,0.0636346529606707,321,0.0680857454306457,0.570592981165742,884.658260488122,"PHB2__TPM",0.420292816772089,"PHB2","PHB2"
-0.00739409698973117,-0.00309426678388005,0.132447578087562,-0.0558265926527011,0.955514681370343,0.0403011248085508,0.0253525441980922,321,-0.267969039257125,0.253180845277663,908.481941838293,"BCDIN3D__TPM",0.986679109209124,"BCDIN3D","BCDIN3D"
0.0651399534020746,0.0265930216072385,0.134872236638292,0.482975258850127,0.629442531516905,0.0529185647123879,0.0381665174337648,321,-0.200205217743772,0.330485124547921,920.346159098796,"RNGTT__TPM",0.821475846216977,"RNGTT","RNGTT"
0.080717581221774,0.0351605816289072,0.126839835602469,0.636374060549497,0.524987559172804,0.047096306536442,0.0322071863260739,320,-0.168827742211894,0.330262904655442,874.451943382323,"DCUN1D5__TPM",0.75523726314679,"DCUN1D5","DCUN1D5"
-0.00467606796643661,-0.0018872753542479,0.138875959361074,-0.0336708238628902,0.973160571852217,0.0185577049906918,0.00327044182855318,321,-0.277898089957029,0.268545954024156,939.477765616258,"TCF12__TPM",0.986679109209124,"TCF12","TCF12"
0.134750691629977,0.0560293513369447,0.134099871415352,1.00485325010201,0.315724378569038,0.0287576195780877,0.0136292335902075,321,-0.129074942305126,0.39857632556508,916.590169320893,"PPIL1__TPM",0.70218536539694,"PPIL1","PPIL1"
0.327846998550454,0.136800250062312,0.130674070042196,2.50889100220563,0.0126035222129199,0.0712220139918883,0.0567550671693322,321,0.0707612235687505,0.584932773532157,899.665549609245,"DMKN__TPM",0.420292816772089,"DMKN","DMKN"
0.128044888647201,0.0525048793574992,0.134400051211208,0.952714582273337,0.341451532270907,0.0511983674994739,0.03641952587174,321,-0.136371313527084,0.392461090821485,918.05249874253,"ZW10__TPM",0.70218536539694,"ZW10","ZW10"
0.0883905814311683,0.0364796868693414,0.134302536979126,0.658145284663582,0.510916501121618,0.0402450205337644,0.0252955660249445,321,-0.175833773026746,0.352614935889083,917.577815480189,"CD72__TPM",0.75523726314679,"CD72","CD72"
0.314487208432181,0.131149273909137,0.13032212295897,2.41315289600671,0.0163750448093022,0.0772929884690896,0.0629206051119104,321,0.0580938477038528,0.570880569160508,897.901742028006,"NPY__TPM",0.420292816772089,"NPY","NPY"
0.202370432925571,0.0850957332250248,0.12961718406992,1.56129323729488,0.119439890328965,0.0719992421310426,0.0575444016657941,321,-0.0526360439278794,0.457376909779022,894.354520417365,"ARL2__TPM",0.666113009201349,"ARL2","ARL2"
0.19371666633759,0.077013920472001,0.141209284085898,1.37184086437087,0.171070988690427,0.0154614813023226,0.000125990356875993,321,-0.0840958960331379,0.471529228708318,950.374660111016,"S100A13__TPM",0.666113009201349,"S100A13","S100A13"
0.143788351853652,0.0582910515056904,0.136840297719882,1.05077491243108,0.294152385372541,0.0386398695175045,0.0236654126564065,321,-0.125428746662396,0.413005450369701,929.82039597886,"UBL3__TPM",0.70218536539694,"UBL3","UBL3"
0.0931196171060725,0.0380654198411428,0.13715811877039,0.678921655829648,0.49767670015131,0.0179725139282025,0.00267613564047997,321,-0.176722756730847,0.362961990942992,931.337594967922,"PCLAF__TPM",0.75523726314679,"PCLAF","PCLAF"
-0.0066247118679584,-0.00262712895364624,0.138609337189491,-0.0477941241353883,0.961910041216948,0.0561228211877102,0.0414206844460859,321,-0.279322186275495,0.266072762539578,938.220971429,"KCNMB3__TPM",0.986679109209124,"KCNMB3","KCNMB3"
0.15941779196384,0.0677217843761718,0.129756842985214,1.22858870712512,0.220126014046412,0.0508268035382509,0.0360421743098748,321,-0.0958634472847796,0.41469903121246,895.058807893377,"BOLA3__TPM",0.666113009201349,"BOLA3","BOLA3"
0.18045496656097,0.0731876989763151,0.13354559114307,1.35126113124652,0.177563362140067,0.0835699196358038,0.0692953077921249,321,-0.0822801865058893,0.443190119627829,913.881363329255,"SMIM24__TPM",0.666113009201349,"SMIM24","SMIM24"
