"coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","AIC","Protein_id","p_adjusted","symbol","label"
0.223277778092884,0.0982279520603384,0.126664564392632,1.7627485568953,0.0788944590244554,0.0254827661912188,0.0133392492590222,321,-0.0259197688197089,0.472475325005478,876.874138911416,"PSMB10__TPM",0.50601580410367,"PSMB10","PSMB10"
0.201389067388896,0.0837224979004531,0.133736736775693,1.50586198111497,0.133082929747357,0.0274460695361076,0.0153646542508419,322,-0.0617190498798033,0.464497184657595,915.149365923446,"MORF4L2__TPM",0.50601580410367,"MORF4L2","MORF4L2"
0.0625378862633183,0.0262960263916026,0.131526505499387,0.475477441036473,0.634769094158166,0.037678704161259,0.0257244023495977,322,-0.196221913528392,0.321297686055029,904.250571991858,"HSPA1L__TPM",0.801265905740636,"HSPA1L","HSPA1L"
-0.0147337738721743,-0.0058806374841324,0.137812226381328,-0.106911950115411,0.914925411167462,0.0480897805868926,0.0362648089171645,322,-0.285859840605913,0.256392292861564,934.781702739072,"RASSF2__TPM",0.980779631354466,"RASSF2","RASSF2"
0.30005096723056,0.124127593174714,0.132632010184055,2.26228168308823,0.0243461402237564,0.0527971700559411,0.0410306752740273,322,0.0391162433063539,0.560985691154767,909.724590369687,"WNT10B__TPM",0.374930559445849,"WNT10B","WNT10B"
0.139271690905129,0.0577412242338979,0.133582518577822,1.04258919795701,0.297920716300675,0.0349602341473493,0.0229721625218505,322,-0.123533023867976,0.402076405678234,914.394772226381,"MAD2L1BP__TPM",0.573497378878799,"MAD2L1BP","MAD2L1BP"
0.138013755639628,0.054503304970874,0.141520098638403,0.97522371004182,0.330181364535681,0.0172640377950238,0.00505613764340906,322,-0.140407025412347,0.416434536691603,952.145184725802,"MCAM__TPM",0.620096709006036,"MCAM","MCAM"
0.0984726712887254,0.0405160440416042,0.136381294113403,0.72203942577964,0.470794250928207,0.00932336342992868,-0.00298317863926467,322,-0.169838238562695,0.366783581140145,927.955588122087,"HES5__TPM",0.67690200481505,"HES5","HES5"
-0.0862141071121065,-0.0359595906658747,0.133010085092558,-0.648177219434996,0.517332261781507,0.0316293273530931,0.0195998780034421,322,-0.347892639953451,0.175464425729238,911.586201624164,"FOXO1__TPM",0.698852353634668,"FOXO1","FOXO1"
0.152452255121215,0.0632961352964573,0.133938900990683,1.13822238344198,0.25587379489237,0.0270291697543697,0.0149425755898277,322,-0.11105359165149,0.41595810189392,916.137243810622,"ATG7__TPM",0.554826487229913,"ATG7","ATG7"
0.345902640858062,0.147145066647257,0.129373277206775,2.67367920428584,0.00788497554115869,0.047044782950151,0.0352068299433206,322,0.0913790132339815,0.600426268482142,893.455290656115,"PHB2__TPM",0.281591909719085,"PHB2","PHB2"
0.00266166308757827,0.00111384739653956,0.13227084143392,0.0201228257015964,0.983957854816223,0.036008657738945,0.024033610008994,322,-0.257562512395299,0.262885838570455,907.941261066109,"BCDIN3D__TPM",0.999263559468684,"BCDIN3D","BCDIN3D"
0.0922030081399184,0.0376413623230985,0.136475242811939,0.67560244803501,0.499777977296303,0.0233298528022462,0.0111973043898517,322,-0.176292732490147,0.360698748769984,928.405952639378,"RNGTT__TPM",0.687194718782416,"RNGTT","RNGTT"
0.105371365846202,0.045899771203568,0.128815338843816,0.818003250171638,0.413962109981085,0.0110267156457524,-0.00129693898794536,321,-0.148057575377557,0.358800307069962,884.563976591094,"DCUN1D5__TPM",0.67690200481505,"DCUN1D5","DCUN1D5"
-0.00125722097700697,-0.000507418237241076,0.138414052551526,-0.00908304434290704,0.992758503567189,0.0180961747339409,0.00589861168715755,322,-0.273567295593555,0.271052853639541,937.631503559027,"TCF12__TPM",0.999263559468684,"TCF12","TCF12"
