"coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","AIC","Protein_id","p_adjusted","symbol","label"
-0.202335473657752,-0.109491522131539,0.108977681163042,-1.85666892063006,0.0642771164150424,0.035868926870497,0.0208043788528486,320,-0.416738705605437,0.0120677582899328,875.381065140587,"PSMB10__TPM",0.0933837351690238,"PSMB10","PSMB10"
-0.386594183794227,-0.197929472409837,0.113432508970813,-3.40814275644472,0.000737406945006921,0.0614091322719657,0.0467893368244886,321,-0.609759226923776,-0.163429140664677,905.52587107494,"MORF4L2__TPM",0.00501316351443897,"MORF4L2","MORF4L2"
-0.252003033065411,-0.130497310516496,0.112683827646719,-2.23637267501668,0.026014023416755,0.0524421942091037,0.0376827268291833,321,-0.473695134253557,-0.0303109318772657,901.195008629566,"HSPA1L__TPM",0.0473036943822833,"HSPA1L","HSPA1L"
0.163416618884411,0.0803258801493814,0.118635174203016,1.37747190057446,0.169326049324001,0.0536834513291279,0.0389433181722608,321,-0.0699840526506771,0.396817290419499,934.854498194341,"RASSF2__TPM",0.217301763299135,"RASSF2","RASSF2"
-0.460457396491738,-0.234591148615079,0.111591526602215,-4.12627562783605,4.70290901158631e-05,0.100507141500328,0.0864963493118596,321,-0.680000524586377,-0.240914268397098,894.82453128565,"WNT10B__TPM",0.00362123993892146,"WNT10B","WNT10B"
-0.371563233700232,-0.18971634000004,0.113453532759212,-3.27502568376447,0.00117190835402469,0.0661631649952638,0.0516174199017323,321,-0.594769638646489,-0.148356828753975,905.647073397897,"MAD2L1BP__TPM",0.00501316351443897,"MAD2L1BP","MAD2L1BP"
-0.250653475038495,-0.121905432151757,0.121383050412389,-2.06497920580279,0.0397276245426166,0.0301474834548878,0.0150407464370513,321,-0.489460267961034,-0.011846682115955,949.829940715298,"MCAM__TPM",0.0637297310371142,"MCAM","MCAM"
0.260609705020851,0.132053757892152,0.116847947923974,2.23033189415028,0.0264163488108855,0.0244411232880313,0.00924550215544628,321,0.0307251897734389,0.490494220268264,924.927090918321,"HES5__TPM",0.0473036943822833,"HES5","HES5"
0.0302836745224629,0.0155558533135477,0.11482673727023,0.263733649865834,0.792154388129234,0.0318391119471501,0.0167587242827756,321,-0.195624347858756,0.256191696903682,913.515353759954,"FOXO1__TPM",0.802577472183566,"FOXO1","FOXO1"
-0.349285989903166,-0.178596676023561,0.113985966683206,-3.06428940392212,0.00236683568816831,0.0546815586891167,0.0399569723758632,321,-0.573539895611681,-0.125032084194652,908.709095810385,"ATG7__TPM",0.00728985391955838,"ATG7","ATG7"
